id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
219798.0,1.0,BlockedShot,0.9030000305175782,0.5670000076293945,0.0751453340053558,Robert Lewandowski,h,227.0,SetPiece,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Joshua Kimmich,Cross
219799.0,9.0,BlockedShot,0.8319999694824218,0.7069999694824218,0.0262093860656023,David Alaba,h,391.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Franck Ribéry,Pass
219800.0,10.0,BlockedShot,0.9030000305175782,0.55,0.0943544134497642,Jérôme Boateng,h,220.0,FromCorner,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,,None
219801.0,22.0,Goal,0.9669999694824218,0.5320000076293945,0.4878630042076111,Thomas Müller,h,224.0,FromCorner,2018.0,Head,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Joshua Kimmich,Aerial
219803.0,30.0,BlockedShot,0.7719999694824219,0.4309999847412109,0.0338434465229511,Thiago Alcántara,h,229.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Franck Ribéry,Pass
219804.0,31.0,BlockedShot,0.8119999694824219,0.4759999847412109,0.0669585838913917,Robert Lewandowski,h,227.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,,None
219806.0,36.0,SavedShot,0.885,0.3670000076293945,0.3237739205360412,Kingsley Coman,h,226.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Thomas Müller,TakeOn
219808.0,53.0,MissedShots,0.8190000152587891,0.4329999923706055,0.0624594166874885,Arjen Robben,h,392.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Javi Martínez,Pass
219814.0,81.0,Goal,0.885,0.5,0.757696270942688,Robert Lewandowski,h,227.0,Penalty,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,,Standard
219815.0,86.0,MissedShots,0.745999984741211,0.3259999847412109,0.0192278437316417,Leon Goretzka,h,335.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Thomas Müller,BallRecovery
219816.0,88.0,MissedShots,0.87,0.590999984741211,0.1069758832454681,Arjen Robben,h,392.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Robert Lewandowski,Pass
219817.0,89.0,SavedShot,0.8959999847412109,0.4429999923706054,0.4201668798923492,James Rodríguez,h,2249.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Robert Lewandowski,Pass
219818.0,89.0,BlockedShot,0.745,0.54,0.02824018150568,Thiago Alcántara,h,229.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,,None
219819.0,89.0,Goal,0.9130000305175782,0.4370000076293945,0.471535176038742,Arjen Robben,h,392.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Thomas Müller,Pass
219820.0,92.0,MissedShots,0.8040000152587891,0.4370000076293945,0.0638791695237159,Robert Lewandowski,h,227.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Joshua Kimmich,Pass
219821.0,95.0,MissedShots,0.909000015258789,0.479000015258789,0.050505943596363,Robert Lewandowski,h,227.0,OpenPlay,2018.0,Head,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,James Rodríguez,Pass
219802.0,23.0,BlockedShot,0.7869999694824219,0.5659999847412109,0.0356205850839614,Florian Grillitsch,a,116.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Ádám Szalai,Pass
219805.0,33.0,MissedShots,0.9080000305175782,0.475,0.4420830309391022,Joelinton,a,87.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Nico Schulz,Pass
219807.0,46.0,SavedShot,0.730999984741211,0.545,0.0151332020759582,Florian Grillitsch,a,116.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,,None
219809.0,56.0,Goal,0.88,0.285,0.0515653192996978,Ádám Szalai,a,360.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Ermin Bicakcic,TakeOn
219810.0,60.0,BlockedShot,0.8109999847412109,0.715,0.0259703267365694,Joelinton,a,87.0,OpenPlay,2018.0,RightFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Nico Schulz,Pass
219811.0,60.0,SavedShot,0.7869999694824219,0.354000015258789,0.0269933827221393,Steven Zuber,a,254.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Pavel Kaderábek,Pass
219812.0,75.0,SavedShot,0.82,0.4520000076293945,0.0663981363177299,Leonardo Bittencourt,a,262.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Pavel Kaderábek,Pass
219813.0,76.0,SavedShot,0.8280000305175781,0.6780000305175782,0.0335102602839469,Nico Schulz,a,433.0,OpenPlay,2018.0,LeftFoot,10337.0,Bayern Munich,Hoffenheim,3.0,1.0,2018-08-24 21:30:00,Steven Zuber,Pass
220034.0,21.0,SavedShot,0.735999984741211,0.6969999694824218,0.0414999164640903,William,h,6229.0,DirectFreekick,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,Standard
220035.0,24.0,MissedShots,0.7519999694824219,0.3160000038146973,0.0177598651498556,William,h,6229.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Josuha Guilavogui,Pass
220036.0,25.0,SavedShot,0.715999984741211,0.5659999847412109,0.0143734375014901,Josuha Guilavogui,h,150.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Maximilian Arnold,BallRecovery
220037.0,29.0,SavedShot,0.745999984741211,0.5070000076293946,0.0218483917415142,Maximilian Arnold,h,153.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,BallRecovery
220038.0,32.0,Goal,0.953000030517578,0.5359999847412109,0.4585200250148773,John Brooks,h,22.0,FromCorner,2018.0,Head,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Maximilian Arnold,Cross
220040.0,49.0,MissedShots,0.825,0.3240000152587891,0.0521407797932624,Wout Weghorst,h,7052.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,Dispossessed
220042.0,55.0,MissedShots,0.9180000305175782,0.575,0.0554661862552166,Renato Steffen,h,6484.0,OpenPlay,2018.0,Head,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Maximilian Arnold,Aerial
220043.0,78.0,SavedShot,0.8340000152587891,0.4879999923706055,0.0845522359013557,John Brooks,h,22.0,OpenPlay,2018.0,LeftFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Josip Brekalo,Pass
220048.0,93.0,SavedShot,0.8580000305175781,0.5059999847412109,0.3545525670051574,Yannick Gerhardt,h,140.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Ignacio Camacho,Throughball
220049.0,93.0,Goal,0.8590000152587891,0.5059999847412109,0.3246990442276001,Daniel Ginczek,h,426.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,Rebound
220031.0,8.0,BlockedShot,0.7719999694824219,0.2979999923706055,0.0556768514215946,Matija Nastasic,a,451.0,DirectFreekick,2018.0,LeftFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,Standard
220032.0,13.0,MissedShots,0.8980000305175782,0.6309999847412109,0.0352853648364543,Naldo,a,147.0,SetPiece,2018.0,Head,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Daniel Caligiuri,Chipped
220033.0,14.0,BlockedShot,0.845,0.3840000152587891,0.0554032735526561,Suat Serdar,a,307.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,None
220039.0,35.0,SavedShot,0.8819999694824219,0.4959999847412109,0.0541006699204444,Mark Uth,a,88.0,OpenPlay,2018.0,Head,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Abdul Rahman Baba,Cross
220041.0,54.0,MissedShots,0.9059999847412108,0.2910000038146972,0.0428913161158561,Suat Serdar,a,307.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Daniel Caligiuri,Pass
220044.0,79.0,BlockedShot,0.82,0.56,0.1625861525535583,Naldo,a,147.0,DirectFreekick,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,Standard
220045.0,82.0,SavedShot,0.911999969482422,0.5729999923706055,0.6331662535667419,Breel Embolo,a,5356.0,OpenPlay,2018.0,RightFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Mark Uth,Throughball
220046.0,84.0,Goal,0.885,0.5,0.75777667760849,Nabil Bentaleb,a,914.0,Penalty,2018.0,LeftFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,,Standard
220047.0,92.0,SavedShot,0.978000030517578,0.6480000305175782,0.0646514073014259,Cedric Teuchert,a,6522.0,OpenPlay,2018.0,LeftFoot,10338.0,Wolfsburg,Schalke 04,2.0,1.0,2018-08-25 16:30:00,Weston McKennie,HeadPass
220057.0,30.0,MissedShots,0.916999969482422,0.5359999847412109,0.3716940283775329,Kevin Stöger,h,7058.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Alfredo Morales,Cross
220058.0,33.0,SavedShot,0.8969999694824219,0.4029999923706054,0.3692116737365722,Benito Raman,h,7059.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Jean Zimmer,Pass
220059.0,38.0,Goal,0.975999984741211,0.5770000076293945,0.3605311214923858,Benito Raman,h,7059.0,OpenPlay,2018.0,Head,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Matthias Zimmermann,Cross
220061.0,43.0,SavedShot,0.7119999694824218,0.5840000152587891,0.0144728487357497,Kevin Stöger,h,7058.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Rouwen Hennings,HeadPass
220064.0,44.0,SavedShot,0.779000015258789,0.2860000038146972,0.0249023884534835,Jean Zimmer,h,7057.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,,BallRecovery
220065.0,46.0,MissedShots,0.975,0.2760000038146972,0.0534212626516819,Jean Zimmer,h,7057.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Kevin Stöger,Chipped
220068.0,62.0,BlockedShot,0.7480000305175781,0.4520000076293945,0.0171781182289123,Kaan Ayhan,h,347.0,FromCorner,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,,None
220071.0,85.0,SavedShot,0.7369999694824219,0.3759999847412109,0.0142805762588977,Matthias Zimmermann,h,2629.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,,None
220072.0,87.0,MissedShots,0.919000015258789,0.479000015258789,0.1021377518773078,Kenan Karaman,h,98.0,FromCorner,2018.0,Head,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Jean Zimmer,Cross
220050.0,1.0,MissedShots,0.9259999847412108,0.2739999961853027,0.0461866706609725,Marco Richter,a,6357.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,André Hahn,Pass
220051.0,4.0,MissedShots,0.8780000305175781,0.625,0.0751000344753265,Marco Richter,a,6357.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Martin Hinteregger,Pass
220052.0,9.0,BlockedShot,0.779000015258789,0.3470000076293945,0.0229111853986978,Marco Richter,a,6357.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Michael Gregoritsch,Pass
220053.0,10.0,SavedShot,0.750999984741211,0.2529999923706054,0.0114294830709695,André Hahn,a,412.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Jonathan Schmid,HeadPass
220054.0,15.0,SavedShot,0.884000015258789,0.534000015258789,0.1201111078262329,Michael Gregoritsch,a,171.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Caiuby,Pass
220055.0,17.0,SavedShot,0.68,0.5940000152587891,0.0125872148200869,Martin Hinteregger,a,2668.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Daniel Baier,Pass
220056.0,28.0,BlockedShot,0.9590000152587892,0.5429999923706055,0.0952169448137283,André Hahn,a,412.0,FromCorner,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Michael Gregoritsch,Aerial
220060.0,40.0,MissedShots,0.9159999847412108,0.545,0.1005250066518783,André Hahn,a,412.0,OpenPlay,2018.0,RightFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Michael Gregoritsch,Cross
220062.0,44.0,BlockedShot,0.7169999694824218,0.6480000305175782,0.015447998419404,Philipp Max,a,267.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Rani Khedira,Pass
220063.0,44.0,MissedShots,0.8930000305175781,0.545,0.0980753377079963,Michael Gregoritsch,a,171.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Philipp Max,Rebound
220066.0,56.0,BlockedShot,0.8909999847412109,0.6229999923706054,0.0119277471676468,Caiuby,a,272.0,FromCorner,2018.0,Head,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Jonathan Schmid,Aerial
220067.0,56.0,Goal,0.953000030517578,0.5659999847412109,0.0604623891413211,Martin Hinteregger,a,2668.0,FromCorner,2018.0,Head,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Jonathan Schmid,Aerial
220069.0,72.0,SavedShot,0.799000015258789,0.3670000076293945,0.0481592640280723,Marco Richter,a,6357.0,OpenPlay,2018.0,LeftFoot,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Ja-Cheol Koo,LayOff
220070.0,75.0,Goal,0.926999969482422,0.419000015258789,0.0384036339819431,André Hahn,a,412.0,SetPiece,2018.0,Head,10339.0,Fortuna Duesseldorf,Augsburg,1.0,2.0,2018-08-25 16:30:00,Marco Richter,Aerial
219950.0,12.0,MissedShots,0.938000030517578,0.4729999923706054,0.0656579956412315,Jordan Torunarigha,h,5238.0,FromCorner,2018.0,OtherBodyPart,10340.0,Hertha Berlin,Nuernberg,1.0,0.0,2018-08-25 16:30:00,Marvin Plattenhardt,Aerial
219951.0,20.0,MissedShots,0.905,0.2920000076293945,0.0453778579831123,Valentino Lazaro,h,6352.0,FromCorner,2018.0,RightFoot,10340.0,Hertha Berlin,Nuernberg,1.0,0.0,2018-08-25 16:30:00,Salomon Kalou,Pass
219953.0,26.0,Goal,0.9540000152587892,0.4970000076293945,0.6479259133338928,Vedad Ibisevic,h,29.0,OpenPlay,2018.0,RightFoot,10340.0,Hertha Berlin,Nuernberg,1.0,0.0,2018-08-25 16:30:00,Valentino Lazaro,Pass
