club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Zenit St. Petersburg,Malcom,22,Right Winger,FC Barcelona,£36.00m,in,Summer,36,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Douglas Santos,25,Left-Back,Hamburger SV,£11.25m,in,Summer,11.25,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Vyacheslav Karavaev,24,Right-Back,Vitesse,£7.20m,in,Summer,7.2,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Aleksey Sutormin,25,Right Winger,Rubin Kazan,£2.70m,in,Summer,2.7,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Danil Krugovoy,21,Left-Back,Ufa,£1.80m,in,Summer,1.8,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Yordan Osorio,25,Centre-Back,FC Porto,Loan fee:£900Th.,in,Summer,0.9,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Aleksandr Vasyutin,24,Goalkeeper,Sarpsborg 08,£630Th.,in,Summer,0.63,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Leon Musaev,20,Defensive Midfield,Zenit 2 S-Pb,-,in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Luka Djordjevic,24,Centre-Forward,Arsenal Tula,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Dmitri Poloz,27,Centre-Forward,Rubin Kazan,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Ibragim Tsallagov,28,Defensive Midfield,Rubin Kazan,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Andrey Panyukov,24,Centre-Forward,Ural,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Egor Baburin,25,Goalkeeper,Rubin Kazan,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Ivan Novoseltsev,27,Centre-Back,Rostov,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Yuri Lodygin,29,Goalkeeper,Olympiacos,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Miha Mevlja,29,Centre-Back,Rostov,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Miha Mevlja,29,Centre-Back,Sochi,£3.60m,out,Summer,3.6,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Dmitri Poloz,27,Centre-Forward,Sochi,£2.70m,out,Summer,2.7,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Elmir Nabiullin,24,Left-Back,Sochi,£2.70m,out,Summer,2.7,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Luka Djordjevic,25,Centre-Forward,Loko Moscow,£2.25m,out,Summer,2.25,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Ivan Novoseltsev,27,Centre-Back,Sochi,£1.80m,out,Summer,1.8,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Hernani,25,Defensive Midfield,Parma,Loan fee:£900Th.,out,Summer,0.9,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Ibragim Tsallagov,28,Defensive Midfield,Sochi,£720Th.,out,Summer,0.72,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Egor Baburin,25,Goalkeeper,Rostov,£450Th.,out,Summer,0.45,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Emiliano Rigoni,26,Right Winger,Sampdoria,Loan fee:£450Th.,out,Summer,0.45,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Christian Noboa,34,Central Midfield,Sochi,£450Th.,out,Summer,0.45,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Andrey Panyukov,24,Centre-Forward,Ural,£270Th.,out,Summer,0.27,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Luís Neto,31,Centre-Back,Sporting CP,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Yuri Lodygin,29,Goalkeeper,Gaziantep FK,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Anton Zabolotny,28,Centre-Forward,Sochi,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Denis Terentjev,27,Right-Back,Ufa,Loan,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Danil Krugovoy,21,Left-Back,Ufa,Loan,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Andrey Mostovoy,21,Left Winger,Sochi,Loan,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Aleksandr Anyukov,36,Right-Back,KS Samara,Loan,out,Summer,0,Premier Liga,2019,2019/2020
Zenit St. Petersburg,Claudio Marchisio,33,Central Midfield,Without Club,-,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Grzegorz Krychowiak,29,Defensive Midfield,Paris SG,£10.80m,in,Summer,10.8,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Dmitri Zhivoglyadov,25,Right-Back,Ufa,£2.25m,in,Summer,2.25,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Murilo Cerqueira,22,Centre-Back,Cruzeiro,£2.25m,in,Summer,2.25,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Luka Djordjevic,25,Centre-Forward,Zenit S-Pb,£2.25m,in,Summer,2.25,Premier Liga,2019,2019/2020
Lokomotiv Moscow,João Mário,26,Central Midfield,Inter,Loan,in,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Roman Tugarev,20,Left Winger,Loko-Kazanka M.,-,in,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Arshak Koryan,24,Right Winger,Khimki,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Vitali Denisov,32,Left-Back,KS Samara,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Alan Kasaev,33,Left Winger,Sochi,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Igor Portnyagin,30,Centre-Forward,Baltika,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Alan Kasaev,33,Left Winger,Avangard Kursk,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Vitali Denisov,32,Left-Back,Rubin Kazan,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Igor Portnyagin,30,Centre-Forward,Nizhny Novgorod,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Arshak Koryan,24,Right Winger,Khimki,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Taras Mykhalyk,35,Centre-Back,Volyn Lutsk,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Manuel Fernandes,33,Attacking Midfield,Krasnodar,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Igor Denisov,35,Defensive Midfield,Retired,-,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Dmitri Tarasov,32,Defensive Midfield,Without Club,-,out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Grzegorz Krychowiak,29,Defensive Midfield,Paris SG,"End of loanJun 30, 2019",out,Summer,0,Premier Liga,2019,2019/2020
Lokomotiv Moscow,Khvicha Kvaratskhelia,18,Left Winger,Rustavi,"End of loanJun 30, 2019",out,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Rémy Cabella,29,Attacking Midfield,Saint-Étienne,£10.80m,in,Summer,10.8,Premier Liga,2019,2019/2020
FK Krasnodar,Tonny Vilhena,24,Central Midfield,Feyenoord,£8.10m,in,Summer,8.1,Premier Liga,2019,2019/2020
FK Krasnodar,Egor Sorokin,23,Centre-Back,Rubin Kazan,£3.60m,in,Summer,3.6,Premier Liga,2019,2019/2020
FK Krasnodar,Kaio,23,Centre-Back,Santa Clara,£2.70m,in,Summer,2.7,Premier Liga,2019,2019/2020
FK Krasnodar,Younes Namli,25,Attacking Midfield,PEC Zwolle,£1.80m,in,Summer,1.8,Premier Liga,2019,2019/2020
FK Krasnodar,Ruslan Kambolov,29,Defensive Midfield,Rubin Kazan,£360Th.,in,Summer,0.36,Premier Liga,2019,2019/2020
FK Krasnodar,Marcus Berg,32,Centre-Forward,Al-Ain FC,Free transfer,in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Manuel Fernandes,33,Attacking Midfield,Loko Moscow,Free transfer,in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Artem Golubev,20,Defensive Midfield,Krasnodar 2,-,in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Daniil Utkin,19,Central Midfield,Krasnodar 2,-,in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Pavel Mamaev,30,Central Midfield,Ban,-,in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Andrei Ivan,22,Left Winger,Rapid Vienna,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Aleksey Gritsaenko,24,Centre-Back,Enisey,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Ilya Zhigulev,23,Central Midfield,Ural,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Roman Shishkin,32,Defensive Midfield,KS Samara,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Stefan Strandberg,28,Centre-Back,Ural,"End of loanJun 30, 2019",in,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Andrei Ivan,22,Left Winger,CS U Craiova,£1.35m,out,Summer,1.35,Premier Liga,2019,2019/2020
FK Krasnodar,Tornike Okriashvili,27,Attacking Midfield,Anorthosis,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Mauricio Pereyra,29,Attacking Midfield,Orlando City SC,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Charles Kaboré,31,Defensive Midfield,Dynamo Moscow,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
FK Krasnodar,Roman Shishkin,32,Defensive Midfield,Torpedo Moscow,Free transfer,out,Summer,0,Premier Liga,2019,2019/2020
