club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Piacenza FC,Matuzalém,21,Defensive Midfield,SSC Napoli,£2.79m,in,Summer,2.79,Serie A,2001,2001/2002
Piacenza FC,Matteo Guardalben,27,Goalkeeper,AC Parma,£702Th.,in,Summer,0.702,Serie A,2001,2001/2002
Piacenza FC,Amauri,21,Centre-Forward,AC Parma,£180Th.,in,Summer,0.18,Serie A,2001,2001/2002
Piacenza FC,Dario Hübner,34,Centre-Forward,Brescia,Free transfer,in,Summer,0,Serie A,2001,2001/2002
Piacenza FC,Giuseppe Cardone,27,Right-Back,Vicenza,?,in,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Paolo Orlandoni,28,Goalkeeper,Reggina,?,in,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Nicola Mora,21,Left-Back,Torino,?,in,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Eusebio Di Francesco,31,Central Midfield,AS Roma,?,in,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Filippo Cristante,24,Centre-Back,Ravenna,?,in,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Paolo Poggi,30,Centre-Forward,AC Parma,Loan,in,Summer,0,Serie A,2001,2001/2002
Piacenza FC,Flavio Roma,27,Goalkeeper,Monaco,£7.65m,out,Summer,7.65,Serie A,2001,2001/2002
Piacenza FC,Alberto Gilardino,19,Centre-Forward,Hellas Verona,£3.49m,out,Summer,3.49,Serie A,2001,2001/2002
Piacenza FC,Adolfo Daniele Speranza,21,Central Midfield,Salernitana,Free transfer,out,Summer,0,Serie A,2001,2001/2002
Piacenza FC,Stefano Sacchetti,28,Centre-Back,Sampdoria,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Paolo Cristallini,29,Attacking Midfield,Vicenza,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Gianpietro Piovani,33,Attacking Midfield,AS Livorno,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Francesco Zitolo,19,Attacking Midfield,AC Pisa,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Matteo Savioni,18,Midfielder,Pro Vercelli,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Andrea Tagliaferri,22,Midfielder,Spezia,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Francesco Palmieri,33,Centre-Forward,Bari,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Alessandro Colombo,18,Midfielder,Biellese,?,out,Summer,NA,Serie A,2001,2001/2002
Piacenza FC,Massimo Rastelli,32,Right Winger,SSC Napoli,?,out,Summer,NA,Serie A,2001,2001/2002
