club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Olympique Lyon,Abdul Kader Keita,25,Right Winger,LOSC Lille,£15.12m,in,Summer,15.12,Ligue 1,2007,2007/2008
Olympique Lyon,Fabio Grosso,29,Left-Back,Inter,£7.83m,in,Summer,7.83,Ligue 1,2007,2007/2008
Olympique Lyon,Mathieu Bodmer,24,Defensive Midfield,LOSC Lille,£6.12m,in,Summer,6.12,Ligue 1,2007,2007/2008
Olympique Lyon,Anderson,27,Centre-Back,Benfica,£3.87m,in,Summer,3.87,Ligue 1,2007,2007/2008
Olympique Lyon,Nadir Belhadj,25,Left-Back,CS Sedan,£2.97m,in,Summer,2.97,Ligue 1,2007,2007/2008
Olympique Lyon,Frédéric Roux,34,Goalkeeper,AC Ajaccio,Free transfer,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Milan Baros,26,Centre-Forward,Portsmouth,"End of loanMay 31, 2008",in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Sandy Paillot,20,Centre-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Anthony Mounier,19,Left Winger,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Rémy Riou,19,Goalkeeper,FC Lorient,"End of loanJun 30, 2007",in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Yacine Hima,23,Central Midfield,FC Aarau,"End of loanJun 30, 2007",in,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Florent Malouda,27,Left Winger,Chelsea,£17.10m,out,Summer,17.1,Ligue 1,2007,2007/2008
Olympique Lyon,Éric Abidal,27,Left-Back,FC Barcelona,£13.50m,out,Summer,13.5,Ligue 1,2007,2007/2008
Olympique Lyon,Tiago,26,Central Midfield,Juventus,£11.70m,out,Summer,11.7,Ligue 1,2007,2007/2008
Olympique Lyon,Alou Diarra,25,Defensive Midfield,G. Bordeaux,£6.66m,out,Summer,6.66,Ligue 1,2007,2007/2008
Olympique Lyon,Jérémy Berthod,23,Left-Back,Monaco,£2.16m,out,Summer,2.16,Ligue 1,2007,2007/2008
Olympique Lyon,Sylvain Wiltord,33,Second Striker,Stade Rennais,£1.44m,out,Summer,1.44,Ligue 1,2007,2007/2008
Olympique Lyon,Rémy Riou,19,Goalkeeper,AJ Auxerre,£720Th.,out,Summer,0.72,Ligue 1,2007,2007/2008
Olympique Lyon,Grégory Bettiol,21,Centre-Forward,Troyes,£270Th.,out,Summer,0.27,Ligue 1,2007,2007/2008
Olympique Lyon,Mourad Benhamida,21,Right-Back,Montpellier,Free transfer,out,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Sylvain Idangar,23,Left Winger,Al-Watani,Free transfer,out,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Caçapa,31,Centre-Back,Newcastle,Free transfer,out,Summer,0,Ligue 1,2007,2007/2008
Olympique Lyon,Yacine Hima,23,Central Midfield,FC Aarau,?,out,Summer,NA,Ligue 1,2007,2007/2008
Olympique Marseille,Djibril Cissé,25,Centre-Forward,Liverpool,£8.10m,in,Summer,8.1,Ligue 1,2007,2007/2008
Olympique Marseille,Karim Ziani,24,Attacking Midfield,FC Sochaux,£7.20m,in,Summer,7.2,Ligue 1,2007,2007/2008
Olympique Marseille,Benoît Cheyrou,26,Defensive Midfield,AJ Auxerre,£4.50m,in,Summer,4.5,Ligue 1,2007,2007/2008
Olympique Marseille,Gaël Givet,25,Centre-Back,Monaco,£4.50m,in,Summer,4.5,Ligue 1,2007,2007/2008
Olympique Marseille,Vincent Gragnic,24,Attacking Midfield,Lib.-St.-Seurin,£720Th.,in,Summer,0.72,Ligue 1,2007,2007/2008
Olympique Marseille,Laurent Bonnart,27,Right-Back,Le Mans UC 72,£450Th.,in,Summer,0.45,Ligue 1,2007,2007/2008
Olympique Marseille,Steve Mandanda,22,Goalkeeper,AC Le Havre,Loan fee:£360Th.,in,Summer,0.36,Ligue 1,2007,2007/2008
Olympique Marseille,Jacques Faty,23,Centre-Back,Stade Rennais,Free transfer,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Marseille,Boudewijn Zenden,30,Left Winger,Liverpool,Free transfer,in,Summer,0,Ligue 1,2007,2007/2008
Olympique Marseille,Milos Krstic,20,Attacking Midfield,Rad,Free transfer,in,Summer,0,Ligue 1,2007,2007/2008
