club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Arsenal FC,Stefan Schwarz,25,Central Midfield,Benfica,£900Th.,in,Summer,0.9,Premier League,1994,1994/1995
Arsenal FC,Lee Harper,22,Goalkeeper,Sittingbourne FC,£162Th.,in,Summer,0.162,Premier League,1994,1994/1995
Arsenal FC,Vince Bartram,25,Goalkeeper,Bournemouth,?,in,Summer,NA,Premier League,1994,1994/1995
Arsenal FC,Matthew Rose,18,Defender,Arsenal U18,-,in,Summer,0,Premier League,1994,1994/1995
Arsenal FC,Kevin Campbell,24,Centre-Forward,Nottm Forest,£3.78m,out,Summer,3.78,Premier League,1994,1994/1995
Arsenal FC,Scott Marshall,21,Centre-Back,Sheffield Utd.,Loan,out,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Kevin Campbell,24,Centre-Forward,Arsenal,£3.78m,in,Summer,3.78,Premier League,1994,1994/1995
Nottingham Forest,Bryan Roy,24,Left Winger,Foggia,£2.25m,in,Summer,2.25,Premier League,1994,1994/1995
Nottingham Forest,Kingsley Black,26,Left Midfield,Sheffield Utd.,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Carl Tiler,25,Centre-Back,Swindon Town,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Gary Bull,28,Forward,Birmingham,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Vance Warner,20,Defender,Nottingham U18,-,in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Lee Glover,24,Forward,Port Vale,£216Th.,out,Summer,0.216,Premier League,1994,1994/1995
Nottingham Forest,Gary Crosby,30,Midfielder,Huddersfield,Free transfer,out,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Gary Bull,28,Forward,Birmingham,Loan,out,Summer,0,Premier League,1994,1994/1995
Newcastle United,Darren Peacock,26,Centre-Back,QPR,£4.50m,in,Summer,4.5,Premier League,1994,1994/1995
Newcastle United,Paul Kitson,23,Centre-Forward,Derby,£3.04m,in,Summer,3.04,Premier League,1994,1994/1995
Newcastle United,Marc Hottiger,26,Right-Back,FC Sion,£720Th.,in,Summer,0.72,Premier League,1994,1994/1995
Newcastle United,Steve Guppy,25,Left Winger,Wycombe,£180Th.,in,Summer,0.18,Premier League,1994,1994/1995
Newcastle United,Philippe Albert,26,Centre-Back,RSC Anderlecht,Free transfer,in,Summer,0,Premier League,1994,1994/1995
Newcastle United,Mike Hooper,31,Goalkeeper,Sunderland,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Newcastle United,Richard Appleby,19,Midfielder,Darlington,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Newcastle United,Richard Appleby,18,Midfielder,Newcastle U18,-,in,Summer,0,Premier League,1994,1994/1995
