club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
SL Benfica,Raúl Jiménez,24,Centre-Forward,Atlético Madrid,£19.80m,in,Summer,19.8,Liga Nos,2015,2015/2016
SL Benfica,Mehdi Carcela-González,26,Right Winger,Standard Liège,£2.25m,in,Summer,2.25,Liga Nos,2015,2015/2016
SL Benfica,Konstantinos Mitroglou,27,Centre-Forward,Fulham,Loan fee:£720Th.,in,Summer,0.72,Liga Nos,2015,2015/2016
SL Benfica,Jhon Murillo,19,Left Winger,Zamora,£675Th.,in,Summer,0.675,Liga Nos,2015,2015/2016
SL Benfica,Ederson,21,Goalkeeper,Rio Ave FC,£450Th.,in,Summer,0.45,Liga Nos,2015,2015/2016
SL Benfica,Diego Lopes,21,Attacking Midfield,Rio Ave FC,£90Th.,in,Summer,0.09,Liga Nos,2015,2015/2016
SL Benfica,Pelé,23,Defensive Midfield,AC Milan,Free transfer,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Adel Taarabt,26,Central Midfield,QPR,Free transfer,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Marçal,26,Left-Back,Nacional,Free transfer,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Victor Andrade,19,Left Winger,Benfica B,-,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Hélder Costa,21,Right Winger,Benfica B,-,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Victor Lindelöf,20,Centre-Back,Benfica B,-,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Nélson Semedo,21,Right-Back,Benfica B,-,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Luís Felipe,25,Right-Back,Rio Claro FC,"End of loanMay 31, 2016",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Renato Sanches,18,Central Midfield,Benfica B,-,in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Airton,25,Defensive Midfield,Botafogo,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Filip Djuricic,23,Attacking Midfield,Southampton,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Daniel Candeias,27,Right Winger,Granada CF,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Yannick Djaló,29,Left Winger,Mordovia,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Bebé,24,Left Winger,Córdoba CF,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Nélson Oliveira,23,Centre-Forward,Swansea,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Rodrigo,24,Centre-Forward,Valencia,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Sidnei,25,Centre-Back,Dep. La Coruña,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,João Cancelo,21,Right-Back,Valencia,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Ivan Cavaleiro,21,Left Winger,Dep. La Coruña,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Luis Fariña,24,Attacking Midfield,Dep. La Coruña,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,Rogelio Funes Mori,24,Centre-Forward,Eskisehirspor,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
SL Benfica,André Gomes,21,Central Midfield,Valencia,"End of loanJun 30, 2015",in,Summer,0,Liga Nos,2015,2015/2016
