club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Chelsea FC,Michael Essien,22,Defensive Midfield,Olympique Lyon,£34.20m,in,Summer,34.2,Premier League,2005,2005/2006
Chelsea FC,Shaun Wright-Phillips,23,Right Winger,Man City,£28.35m,in,Summer,28.35,Premier League,2005,2005/2006
Chelsea FC,Asier del Horno,24,Left-Back,Athletic,£10.80m,in,Summer,10.8,Premier League,2005,2005/2006
Chelsea FC,Lassana Diarra,20,Defensive Midfield,AC Le Havre,£4.05m,in,Summer,4.05,Premier League,2005,2005/2006
Chelsea FC,Wayne Bridge,25,Left-Back,Fulham,"End of loanMay 8, 2006",in,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Jiri Jarosik,28,Centre-Back,Birmingham,"End of loanMay 1, 2006",in,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Joe Keenan,22,Left-Back,Brentford,"End of loanSep 1, 2005",in,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Joe Keenan,22,Left-Back,KVC Westerlo,"End of loanJun 30, 2005",in,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Hernán Crespo,29,Centre-Forward,AC Milan,"End of loanJun 30, 2005",in,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Valerio Di Cesare,22,Centre-Back,UC AlbinoLeffe,"End of loanJun 30, 2005",in,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Tiago,24,Central Midfield,Olympique Lyon,£9.09m,out,Summer,9.09,Premier League,2005,2005/2006
Chelsea FC,Scott Parker,24,Central Midfield,Newcastle,£8.55m,out,Summer,8.55,Premier League,2005,2005/2006
Chelsea FC,Mateja Kezman,26,Centre-Forward,Atlético Madrid,£8.10m,out,Summer,8.1,Premier League,2005,2005/2006
Chelsea FC,Mikael Forssell,24,Centre-Forward,Birmingham,£4.05m,out,Summer,4.05,Premier League,2005,2005/2006
Chelsea FC,Steven Watt,20,Centre-Back,Barnsley FC,Loan,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Joe Keenan,22,Left-Back,Brentford,Loan,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Valerio Di Cesare,22,Centre-Back,Catanzaro,Free transfer,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Jiri Jarosik,27,Centre-Back,Birmingham,Loan,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Nuno Morais,21,Defensive Midfield,Marítimo,Loan,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Sebastian Kneißl,22,Attacking Midfield,W. Burghausen,Free transfer,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Danny Woodards,22,Left-Back,Exeter City,Free transfer,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Aleksey Smertin,30,Defensive Midfield,Charlton,Loan,out,Summer,0,Premier League,2005,2005/2006
Chelsea FC,Filipe Oliveira,21,Right Winger,Marítimo,?,out,Summer,NA,Premier League,2005,2005/2006
Arsenal FC,Aleksandr Hleb,24,Attacking Midfield,VfB Stuttgart,£13.50m,in,Summer,13.5,Premier League,2005,2005/2006
Arsenal FC,Alex Song,17,Defensive Midfield,SC Bastia,£3.60m,in,Summer,3.6,Premier League,2005,2005/2006
Arsenal FC,Vito Mannone,17,Goalkeeper,Atalanta U19,£450Th.,in,Summer,0.45,Premier League,2005,2005/2006
Arsenal FC,Mart Poom,33,Goalkeeper,Sunderland,Free transfer,in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,23,Centre-Forward,Wolves,"End of loanMay 1, 2006",in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Graham Stack,24,Goalkeeper,Reading,"End of loanMay 1, 2006",in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Kerrea Gilbert,18,Right-Back,Arsenal U18,-,in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Fabrice Muamba,17,Central Midfield,Arsenal U18,-,in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Jérémie Aliadière,22,Centre-Forward,Celtic,"End of loanAug 24, 2005",in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Sebastian Svärd,22,Defensive Midfield,Bröndby IF,"End of loanJun 30, 2005",in,Summer,0,Premier League,2005,2005/2006
Arsenal FC,Jermaine Pennant,22,Right Winger,Birmingham,"End of loanJun 30, 2005",in,Summer,0,Premier League,2005,2005/2006
