market_value,club,date,tm_id,league_code,season
100000,Breidablik K F3pavogur,"Jan 18, 2009",90024,L1,2016
300000,Breidablik K F3pavogur,"Jan 1, 2011",90024,L1,2016
600000,KSC Lokeren,"Mar 18, 2011",90024,L1,2016
1000000,SC Heerenveen,"Oct 9, 2012",90024,L1,2016
3000000,SC Heerenveen,"Jan 16, 2013",90024,L1,2016
4500000,SC Heerenveen,"Jun 12, 2013",90024,L1,2016
6500000,SC Heerenveen,"Sep 26, 2013",90024,L1,2016
9000000,SC Heerenveen,"Feb 11, 2014",90024,L1,2016
9000000,Real Sociedad,"Jul 20, 2014",90024,L1,2016
7500000,Real Sociedad,"Oct 22, 2014",90024,L1,2016
5000000,Real Sociedad,"Jan 23, 2015",90024,L1,2016
4000000,Real Sociedad,"Jul 1, 2015",90024,L1,2016
4000000,Olympiacos Piraeus,"Sep 27, 2015",90024,L1,2016
3500000,FC Augsburg,"Feb 15, 2016",90024,L1,2016
5000000,FC Augsburg,"Jun 1, 2016",90024,L1,2016
5000000,FC Augsburg,"Jul 22, 2016",90024,L1,2016
4500000,FC Augsburg,"Feb 7, 2017",90024,L1,2016
4500000,FC Augsburg,"Jun 19, 2017",90024,L1,2016
6000000,FC Augsburg,"Dec 28, 2017",90024,L1,2016
8500000,FC Augsburg,"Apr 4, 2018",90024,L1,2016
10000000,FC Augsburg,"Jun 5, 2018",90024,L1,2016
12000000,FC Augsburg,"Jul 16, 2018",90024,L1,2016
15000000,FC Augsburg,"Dec 18, 2018",90024,L1,2016
15000000,FC Augsburg,"Jun 5, 2019",90024,L1,2016
9000000,FC Augsburg,"Dec 17, 2019",90024,L1,2016
7000000,FC Augsburg,"Mar 11, 2020",90024,L1,2016
5500000,FC Augsburg,"Apr 8, 2020",90024,L1,2016
4000000,FC Augsburg,"Sep 16, 2020",90024,L1,2016
2500000,FC Augsburg,"Nov 26, 2020",90024,L1,2016
2000000,FC Augsburg,"Feb 10, 2021",90024,L1,2016
1200000,FC Augsburg,"Jun 9, 2021",90024,L1,2016
50000,1.FC Kaiserslautern U19,"Dec 24, 2007",45662,L1,2016
100000,VfL Wolfsburg,"Jul 5, 2008",45662,L1,2016
200000,VfL Wolfsburg,"Jan 21, 2009",45662,L1,2016
300000,VfL Wolfsburg,"Jun 10, 2009",45662,L1,2016
400000,VfL Wolfsburg,"Jan 17, 2010",45662,L1,2016
350000,VfL Wolfsburg,"Jun 15, 2010",45662,L1,2016
500000,SG Dynamo Dresden,"Nov 16, 2010",45662,L1,2016
800000,SG Dynamo Dresden,"May 30, 2011",45662,L1,2016
1000000,1.FC Nuremberg,"Aug 25, 2011",45662,L1,2016
1750000,1.FC Nuremberg,"Oct 18, 2011",45662,L1,2016
2500000,1.FC Nuremberg,"Jan 23, 2012",45662,L1,2016
3500000,1.FC Nuremberg,"Jun 29, 2012",45662,L1,2016
2500000,1.FC Nuremberg,"Jan 13, 2013",45662,L1,2016
2750000,1.FC Nuremberg,"Jun 30, 2013",45662,L1,2016
2000000,1.FC Nuremberg,"Nov 5, 2013",45662,L1,2016
1500000,FC Augsburg,"Feb 12, 2014",45662,L1,2016
1500000,FC Augsburg,"Jul 10, 2014",45662,L1,2016
1500000,FC Augsburg,"Feb 4, 2015",45662,L1,2016
1500000,FC Augsburg,"Jul 1, 2015",45662,L1,2016
2500000,FC Augsburg,"Oct 16, 2015",45662,L1,2016
2500000,FC Augsburg,"Feb 15, 2016",45662,L1,2016
2500000,FC Augsburg,"Jul 22, 2016",45662,L1,2016
2500000,Hertha BSC,"Feb 7, 2017",45662,L1,2016
2500000,Hertha BSC,"Jun 19, 2017",45662,L1,2016
2500000,Hertha BSC,"Dec 28, 2017",45662,L1,2016
2000000,Hertha BSC,"Jun 5, 2018",45662,L1,2016
1000000,Hertha BSC,"Dec 18, 2018",45662,L1,2016
1000000,VfB Stuttgart,"Jun 5, 2019",45662,L1,2016
1000000,Hertha BSC,"Dec 17, 2019",45662,L1,2016
800000,Hertha BSC,"Apr 8, 2020",45662,L1,2016
700000,SV Sandhausen,"Feb 8, 2021",45662,L1,2016
600000,SV Sandhausen,"Jun 16, 2021",45662,L1,2016
900000,Chunnam Dragons,"Dec 28, 2010",164265,L1,2016
1500000,Sunderland AFC,"Feb 6, 2012",164265,L1,2016
2500000,Sunderland AFC,"Jun 24, 2012",164265,L1,2016
1500000,FC Augsburg,"Jan 13, 2013",164265,L1,2016
2500000,Sunderland AFC,"Jun 30, 2013",164265,L1,2016
2000000,Sunderland AFC,"Jan 15, 2014",164265,L1,2016
2000000,Borussia Dortmund,"Jul 10, 2014",164265,L1,2016
1500000,Borussia Dortmund,"Nov 6, 2014",164265,L1,2016
1500000,FC Augsburg,"Feb 4, 2015",164265,L1,2016
1500000,FC Augsburg,"Jul 1, 2015",164265,L1,2016
1500000,FC Augsburg,"Feb 15, 2016",164265,L1,2016
1500000,FC Augsburg,"Jul 22, 2016",164265,L1,2016
2000000,FC Augsburg,"Feb 7, 2017",164265,L1,2016
2000000,FC Augsburg,"Jun 19, 2017",164265,L1,2016
1500000,FC Augsburg,"Oct 18, 2017",164265,L1,2016
1000000,FC Augsburg,"Dec 28, 2017",164265,L1,2016
1000000,SV Darmstadt 98,"Jun 19, 2018",164265,L1,2016
1000000,FC Augsburg,"Dec 18, 2018",164265,L1,2016
1750000,FC Augsburg,"Jun 5, 2019",164265,L1,2016
1750000,1.FSV Mainz 05,"Dec 17, 2019",164265,L1,2016
