club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
SL Benfica,Pizzi,23,Right Midfield,Atlético Madrid,£12.60m,in,Summer,12.6,Liga Nos,2013,2013/2014
SL Benfica,Lazar Markovic,19,Right Winger,Partizan,£9.00m,in,Summer,9,Liga Nos,2013,2013/2014
SL Benfica,Roberto,27,Goalkeeper,Real Zaragoza,£7.74m,in,Summer,7.74,Liga Nos,2013,2013/2014
SL Benfica,Filip Djuricic,21,Attacking Midfield,Heerenveen,£7.20m,in,Summer,7.2,Liga Nos,2013,2013/2014
SL Benfica,Ljubomir Fejsa,25,Defensive Midfield,Olympiacos,£4.05m,in,Summer,4.05,Liga Nos,2013,2013/2014
SL Benfica,Lisandro López,23,Centre-Back,Arsenal FC,£3.60m,in,Summer,3.6,Liga Nos,2013,2013/2014
SL Benfica,Luis Fariña,22,Attacking Midfield,Racing Club,£2.29m,in,Summer,2.29,Liga Nos,2013,2013/2014
SL Benfica,Rogelio Funes Mori,22,Centre-Forward,River Plate,£1.80m,in,Summer,1.8,Liga Nos,2013,2013/2014
SL Benfica,Stefan Mitrovic,23,Centre-Back,KV Kortrijk,£990Th.,in,Summer,0.99,Liga Nos,2013,2013/2014
SL Benfica,Guilherme Siqueira,27,Left-Back,Granada CF,Loan fee:£900Th.,in,Summer,0.9,Liga Nos,2013,2013/2014
SL Benfica,Steven Vitória,26,Centre-Back,Estoril,Free transfer,in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Miralem Sulejmani,24,Left Winger,Ajax,Free transfer,in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Sílvio,25,Right-Back,Atlético Madrid,Loan,in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Bruno Cortez,26,Left-Back,São Paulo,Loan,in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Ivan Cavaleiro,19,Left Winger,Benfica B,-,in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Rúben Amorim,28,Central Midfield,Braga,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Jan Oblak,20,Goalkeeper,Rio Ave FC,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Franco Jara,24,Centre-Forward,San Lorenzo,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Nélson Oliveira,21,Centre-Forward,Dep. La Coruña,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,David Simão,23,Central Midfield,Marítimo,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Rodrigo Mora,25,Centre-Forward,River Plate,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Nuno Coelho,25,Centre-Back,Aris Saloniki,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Yannick Djaló,27,Left Winger,Toulouse,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Michel,26,Centre-Forward,Braga,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Djaniny,22,Centre-Forward,Olhanense,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Hugo Vieira,24,Centre-Forward,Gil Vicente,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Nolito,26,Left Winger,Granada CF,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,José Luis Fernández,25,Central Midfield,Godoy Cruz,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Roberto,27,Goalkeeper,Atlético Madrid,£5.40m,out,Summer,5.4,Liga Nos,2013,2013/2014
SL Benfica,Lorenzo Melgarejo,23,Left Winger,Kuban Krasnodar,£4.50m,out,Summer,4.5,Liga Nos,2013,2013/2014
SL Benfica,Rodrigo Mora,25,Centre-Forward,River Plate,£3.15m,out,Summer,3.15,Liga Nos,2013,2013/2014
SL Benfica,Nolito,26,Left Winger,Celta de Vigo,£2.34m,out,Summer,2.34,Liga Nos,2013,2013/2014
SL Benfica,Djaniny,22,Centre-Forward,Nacional,£1.08m,out,Summer,1.08,Liga Nos,2013,2013/2014
SL Benfica,Nélson Oliveira,21,Centre-Forward,Stade Rennais,Loan fee:£900Th.,out,Summer,0.9,Liga Nos,2013,2013/2014
SL Benfica,José Luis Fernández,25,Central Midfield,Godoy Cruz,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Lisandro López,24,Centre-Back,Getafe,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Franco Jara,25,Centre-Forward,Estudiantes,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Luisinho,28,Left-Back,Dep. La Coruña,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Michel,26,Centre-Forward,Al-Wakrah SC,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Pablo Aimar,33,Attacking Midfield,Johor DT,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Roderick Miranda,22,Centre-Back,Rio Ave FC,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Sidnei,23,Centre-Back,Espanyol,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Nuno Coelho,25,Centre-Back,Arouca,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,David Simão,23,Central Midfield,Arouca,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Miguel Vítor,24,Centre-Back,PAOK Salonika,Free transfer,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Da Silva,25,Central Midfield,Gil Vicente,?,out,Summer,NA,Liga Nos,2013,2013/2014
SL Benfica,Luis Fariña,22,Attacking Midfield,FC Baniyas,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Pizzi,23,Right Midfield,Espanyol,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Felipe Menezes,25,Attacking Midfield,Palmeiras,?,out,Summer,NA,Liga Nos,2013,2013/2014
SL Benfica,Hugo Vieira,25,Centre-Forward,Braga,?,out,Summer,NA,Liga Nos,2013,2013/2014
SL Benfica,Alan Kardec,24,Centre-Forward,Palmeiras,Loan,out,Summer,0,Liga Nos,2013,2013/2014
SL Benfica,Jonathan Urretaviscaya,23,Right Winger,Benfica B,-,out,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Fredy Montero,25,Centre-Forward,Sounders FC,Loan fee:£824Th.,in,Summer,0.824,Liga Nos,2013,2013/2014
Sporting CP,Jefferson,24,Left-Back,Estoril,£720Th.,in,Summer,0.72,Liga Nos,2013,2013/2014
Sporting CP,Maurício,24,Centre-Back,Sport Recife,£405Th.,in,Summer,0.405,Liga Nos,2013,2013/2014
Sporting CP,Islam Slimani,25,Centre-Forward,CR Belouizdad,£270Th.,in,Summer,0.27,Liga Nos,2013,2013/2014
Sporting CP,Gerson Magrão,28,Left Midfield,Primavera,Free transfer,in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Vítor Silva,29,Attacking Midfield,Paços Ferreira,Free transfer,in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Iván Piris,24,Right-Back,São Paulo,Loan,in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Gelson Fernandes,26,Defensive Midfield,FC Sion,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Diogo Salomão,24,Left Winger,Dep. La Coruña,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,William Carvalho,21,Defensive Midfield,Cercle Brugge,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,André Santos,24,Defensive Midfield,Dep. La Coruña,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Evaldo,31,Left-Back,Dep. La Coruña,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Wilson Eduardo,22,Left Winger,Coimbra,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,João Gonçalves,25,Right-Back,Vit. Guimarães,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Atila Turan,21,Left-Back,Orduspor,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Oguchi Onyewu,31,Centre-Back,Málaga CF,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Danijel Pranjic,31,Left-Back,Celta de Vigo,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Valeri Bojinov,27,Centre-Forward,Vicenza,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Leandro Grimi,28,Left-Back,Godoy Cruz,"End of loanJun 30, 2013",in,Summer,0,Liga Nos,2013,2013/2014
Sporting CP,Bruma,18,Left Winger,Galatasaray,£11.70m,out,Summer,11.7,Liga Nos,2013,2013/2014
