club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
RCD Espanyol Barcelona,Nicolás Pareja,24,Centre-Back,RSC Anderlecht,£4.50m,in,Summer,4.5,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Román Martínez,25,Central Midfield,Arsenal FC,£2.52m,in,Summer,2.52,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Grégory Béranger,26,Left-Back,CD Numancia,£1.35m,in,Summer,1.35,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,José Callejón,21,Right Winger,RM Castilla,£1.08m,in,Summer,1.08,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Nenê,27,Attacking Midfield,Monaco,Loan fee:£630Th.,in,Summer,0.63,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Cristian Álvarez,22,Goalkeeper,CA Rosario,£540Th.,in,Summer,0.54,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Steve Finnan,32,Right-Back,Liverpool,?,in,Summer,NA,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Sergio Sánchez,22,Centre-Back,Racing,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Julián López,21,Attacking Midfield,Sevilla Atl.,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Eduardo Costa,25,Defensive Midfield,Grêmio,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Albert Riera,26,Left Winger,Liverpool,£8.82m,out,Summer,8.82,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Pablo Zabaleta,23,Right-Back,Man City,£7.83m,out,Summer,7.83,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Albert Serrán,23,Centre-Back,Swansea,£90Th.,out,Summer,0.09,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Frédson,27,Defensive Midfield,Goiás EC,Free transfer,out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Moha,30,Attacking Midfield,Real Sociedad,Free transfer,out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Kiko Casilla,21,Goalkeeper,Cádiz CF,Loan,out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Iñaki Lafuente,32,Goalkeeper,Athletic,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Ewerthon,27,Centre-Forward,Real Zaragoza,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
RCD Espanyol Barcelona,Clemente Rodríguez,26,Left-Back,Spartak Moscow,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Roberto Soldado,23,Centre-Forward,Real Madrid,£5.40m,in,Summer,5.4,Primera Division,2008,2008/2009
Getafe CF,Jaime Gavilán,23,Left Winger,Valencia,£4.05m,in,Summer,4.05,Primera Division,2008,2008/2009
Getafe CF,Joffre Guerrón,23,Centre-Forward,LDU Quito,£3.60m,in,Summer,3.6,Primera Division,2008,2008/2009
Getafe CF,Esteban Granero,21,Central Midfield,Real Madrid,£2.70m,in,Summer,2.7,Primera Division,2008,2008/2009
Getafe CF,Ibrahim Kas,21,Centre-Back,Besiktas,Free transfer,in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Jacobo Sanz,24,Goalkeeper,Real Valladolid,Loan,in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Eugen Polanski,22,Defensive Midfield,Bor. M'gladbach,Free transfer,in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Rafa López,23,Centre-Back,Real Valladolid,?,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Adrián González,20,Attacking Midfield,Real Madrid,?,in,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Luis García,29,Goalkeeper,Celta de Vigo,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Nacho,28,Left-Back,Real Sociedad,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Alberto Aguilar,23,Centre-Back,Granada 74 CF,"End of loanJun 30, 2008",in,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Rubén de la Red,23,Central Midfield,Real Madrid,£4.23m,out,Summer,4.23,Primera Division,2008,2008/2009
Getafe CF,Braulio Nóbrega,22,Centre-Forward,Real Zaragoza,£1.80m,out,Summer,1.8,Primera Division,2008,2008/2009
Getafe CF,Pablo Hernández,23,Attacking Midfield,Valencia,£900Th.,out,Summer,0.9,Primera Division,2008,2008/2009
Getafe CF,Miguel Pallardó,21,Central Midfield,Levante,Loan,out,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Luis García,29,Goalkeeper,CD Tenerife,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Nacho,28,Left-Back,Málaga CF,Loan,out,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Manuel Tena,30,Centre-Back,Rayo Vallecano,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Alberto Aguilar,23,Centre-Back,Albacete,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Pablo Redondo,26,Attacking Midfield,Gimnàstic,?,out,Summer,NA,Primera Division,2008,2008/2009
Getafe CF,Esteban Granero,20,Central Midfield,Real Madrid,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
Getafe CF,Jaime Gavilán,23,Left Winger,Valencia,"End of loanJun 30, 2008",out,Summer,0,Primera Division,2008,2008/2009
