club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Real Sociedad,Alberto López,23,Goalkeeper,Real Sociedad B,-,in,Summer,0,Primera Division,1992,1992/1993
Real Sociedad,Iñigo Idiakez,18,Attacking Midfield,R. Sociedad U19,-,in,Summer,0,Primera Division,1992,1992/1993
Real Sociedad,José González,27,Goalkeeper,Valencia,?,out,Summer,NA,Primera Division,1992,1992/1993
Cádiz CF,Igor Stimac,24,Centre-Back,Hajduk Split,?,in,Summer,NA,Primera Division,1992,1992/1993
Cádiz CF,Quino,21,Forward,CD Málaga,?,in,Summer,NA,Primera Division,1992,1992/1993
Cádiz CF,Feliciano Casanova,26,Defender,R. B. Linense,?,in,Summer,NA,Primera Division,1992,1992/1993
Cádiz CF,José Ramón Bermell,30,Goalkeeper,Real Zaragoza,?,out,Summer,NA,Primera Division,1992,1992/1993
Cádiz CF,Tilico,27,Forward,Atl. Marbella,?,out,Summer,NA,Primera Division,1992,1992/1993
Cádiz CF,József Szendrei,38,Goalkeeper,Retired,-,out,Summer,0,Primera Division,1992,1992/1993
Cádiz CF,Indio Vázquez,27,Midfielder,Retired,-,out,Summer,0,Primera Division,1992,1992/1993
Real Oviedo,Cristóbal Parralo,24,Right-Back,FC Barcelona,?,in,Summer,NA,Primera Division,1992,1992/1993
Real Oviedo,Armando,21,Right-Back,Oviedo B,-,in,Summer,0,Primera Division,1992,1992/1993
Real Oviedo,Pirri Mori,21,Attacking Midfield,Oviedo B,-,in,Summer,0,Primera Division,1992,1992/1993
Real Oviedo,Ricardo Bango,23,Midfielder,Sevilla FC,?,out,Summer,NA,Primera Division,1992,1992/1993
Real Oviedo,Tuto Sañudo,36,Centre-Back,Racing,?,out,Summer,NA,Primera Division,1992,1992/1993
Sporting Gijón,Jose Maria Cela,22,Forward,CD Numancia,?,in,Summer,NA,Primera Division,1992,1992/1993
Sporting Gijón,Darío Óscar Scotto,22,Centre-Forward,Platense,?,in,Summer,NA,Primera Division,1992,1992/1993
Sporting Gijón,Joaquín,36,Attacking Midfield,Retired,-,out,Summer,0,Primera Division,1992,1992/1993
Burgos CF,Michel Boerebach,29,Midfielder,Roda JC,£327Th.,in,Summer,0.327,Primera Division,1992,1992/1993
Burgos CF,Luis Fernández,27,Midfielder,Athletic,?,in,Summer,NA,Primera Division,1992,1992/1993
Burgos CF,Miguel Tendillo,31,Centre-Back,Real Madrid,?,in,Summer,NA,Primera Division,1992,1992/1993
Burgos CF,Sebastián Herrera,23,Centre-Back,FC Barcelona,Loan,in,Summer,0,Primera Division,1992,1992/1993
Burgos CF,Iñaki,22,Goalkeeper,Sestao Sport,?,in,Summer,NA,Primera Division,1992,1992/1993
Burgos CF,Ivica Barbaric,30,Midfielder,Racing,?,out,Summer,NA,Primera Division,1992,1992/1993
Burgos CF,Predrag Juric,30,Forward,UD Marbella,?,out,Summer,NA,Primera Division,1992,1992/1993
Burgos CF,Manolo Jiménez,35,Centre-Back,Retired,-,out,Summer,0,Primera Division,1992,1992/1993
Burgos CF,Gabi Balint,29,Centre-Forward,Retired,-,out,Summer,0,Primera Division,1992,1992/1993
Albacete Balompié,Antonio Pinilla,21,Left Winger,RCD Mallorca,Free transfer,in,Summer,0,Primera Division,1992,1992/1993
Albacete Balompié,Antônio Carlos Zago,23,Centre-Back,São Paulo,Free transfer,in,Summer,0,Primera Division,1992,1992/1993
Albacete Balompié,Jesús Unanua,23,Goalkeeper,CA Osasuna,?,in,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Miguel Bossio,32,Midfielder,CE Sabadell,?,in,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Rommel Fernández,26,Forward,Valencia,?,in,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Armando Tejera,24,Centre-Back,UD Las Palmas,?,in,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Raul Ricardo dos Santos,25,Forward,Defensor,?,in,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Pedro Cordero,23,Midfielder,Cartagena FC,?,in,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Gabelo Conejo,32,Goalkeeper,Unknown,?,out,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Marco Etcheverry,21,Attacking Midfield,Colo Colo,?,out,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Daniel Aquino,27,Forward,CP Mérida,?,out,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Juan José Juárez,30,Defender,Real Murcia,?,out,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Pedro Parada,27,Midfielder,CP Mérida,?,out,Summer,NA,Primera Division,1992,1992/1993
Albacete Balompié,Ismael Urzaiz,20,Centre-Forward,Real Madrid,"End of loanJun 30, 1992",out,Summer,0,Primera Division,1992,1992/1993
Valencia CF,Gaizka Mendieta,18,Right Midfield,CD Castellón,?,in,Summer,NA,Primera Division,1992,1992/1993
Valencia CF,Miodrag Belodedici,28,Sweeper,Red Star,?,in,Summer,NA,Primera Division,1992,1992/1993
Valencia CF,Álvaro Cervera,26,Forward,RCD Mallorca,?,in,Summer,NA,Primera Division,1992,1992/1993
Valencia CF,José González,27,Goalkeeper,Real Sociedad,?,in,Summer,NA,Primera Division,1992,1992/1993
Valencia CF,Juan Sánchez,20,Centre-Forward,Valencia B,-,in,Summer,0,Primera Division,1992,1992/1993
Valencia CF,José Manuel Ochotorena,31,Goalkeeper,CD Tenerife,?,out,Summer,NA,Primera Division,1992,1992/1993
