club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
ADO Den Haag,Mike Havekotte,22,Goalkeeper,Excelsior,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Dion Malone,29,Defensive Midfield,FK Qabala,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Tomas Necid,29,Centre-Forward,Bursaspor,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Yuning Zhang,21,Centre-Forward,West Brom,Loan,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Giovanni Troupée,20,Right-Back,FC Utrecht,Loan,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Shaquille Pinas,20,Centre-Back,ADO U21,-,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Robin Polley,19,Right-Back,ADO U21,-,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Mats van Kins,19,Central Midfield,ADO U21,-,in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Thomas Meißner,27,Centre-Back,Willem II,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Björn Johnsen,26,Centre-Forward,AZ Alkmaar,£2.07m,out,Summer,2.07,Eredivisie,2018,2018/2019
ADO Den Haag,Édouard Duplan,35,Left Winger,Sparta R.,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Tyronne Ebuehi,22,Right-Back,Benfica,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Tim Coremans,27,Goalkeeper,Sparta R.,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Thomas Meißner,27,Centre-Back,Willem II,?,out,Summer,NA,Eredivisie,2018,2018/2019
ADO Den Haag,Hennos Asmelash,19,Right-Back,TOP Oss,Loan,out,Summer,0,Eredivisie,2018,2018/2019
ADO Den Haag,Delano Ladan,18,Centre-Forward,TOP Oss,Loan,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Björn Johnsen,26,Centre-Forward,ADO Den Haag,£2.07m,in,Summer,2.07,Eredivisie,2018,2018/2019
AZ Alkmaar,Albert Gudmundsson,21,Right Winger,PSV Eindhoven,£1.62m,in,Summer,1.62,Eredivisie,2018,2018/2019
AZ Alkmaar,Marko Vejinović,28,Central Midfield,Feyenoord,£1.13m,in,Summer,1.13,Eredivisie,2018,2018/2019
AZ Alkmaar,Henri Weigelt,20,Centre-Back,Arm. Bielefeld,£1.08m,in,Summer,1.08,Eredivisie,2018,2018/2019
AZ Alkmaar,Rody de Boer,20,Goalkeeper,Telstar,£225Th.,in,Summer,0.225,Eredivisie,2018,2018/2019
AZ Alkmaar,Leon Bergsma,21,Centre-Back,Ajax U21,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Dorin Rotariu,22,Right Winger,Club Brugge,Loan,in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Mees Hoedemakers,20,Defensive Midfield,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Jasper Schendelaar,17,Goalkeeper,AZ Alkmaar U19,-,in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Adam Maher,25,Central Midfield,Without Club,-,in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Ben Rienstra,28,Central Midfield,Willem II,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Jop van der Linden,27,Centre-Back,Willem II,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Dabney dos Santos,21,Left Winger,Sparta R.,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Fred Friday,23,Centre-Forward,Sparta R.,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Levi García,20,Left Winger,Excelsior,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Alireza Jahanbakhsh,24,Right Winger,Brighton,£17.10m,out,Summer,17.1,Eredivisie,2018,2018/2019
AZ Alkmaar,Wout Weghorst,25,Centre-Forward,VfL Wolfsburg,£9.45m,out,Summer,9.45,Eredivisie,2018,2018/2019
AZ Alkmaar,Joris van Overeem,24,Central Midfield,FC Utrecht,£630Th.,out,Summer,0.63,Eredivisie,2018,2018/2019
AZ Alkmaar,Gino Coutinho,35,Goalkeeper,NEC Nijmegen,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Levi García,20,Left Winger,Kiryat Shmona,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Jop van der Linden,28,Centre-Back,Sydney FC,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Rens van Eijden,30,Centre-Back,NEC Nijmegen,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Dabney dos Santos,22,Left Winger,Heracles Almelo,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Nick Olij,22,Goalkeeper,TOP Oss,Loan,out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Marko Vejinović,28,Central Midfield,Feyenoord,"End of loanJun 30, 2018",out,Summer,0,Eredivisie,2018,2018/2019
AZ Alkmaar,Ricardo van Rhijn,27,Right-Back,Club Brugge,"End of loanJun 30, 2018",out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Daley Blind,28,Centre-Back,Man Utd,£14.40m,in,Summer,14.4,Eredivisie,2018,2018/2019
Ajax Amsterdam,Dusan Tadic,29,Left Winger,Southampton,£10.26m,in,Summer,10.26,Eredivisie,2018,2018/2019
Ajax Amsterdam,Hassane Bandé,19,Left Winger,KV Mechelen,£7.43m,in,Summer,7.43,Eredivisie,2018,2018/2019
Ajax Amsterdam,Zakaria Labyad,25,Attacking Midfield,FC Utrecht,£5.40m,in,Summer,5.4,Eredivisie,2018,2018/2019
Ajax Amsterdam,Perr Schuurs,18,Centre-Back,Fortuna Sittard,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Deyovaisio Zeefuik,20,Right-Back,FC Groningen,"End of loanJun 30, 2018",in,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Justin Kluivert,19,Left Winger,AS Roma,£15.53m,out,Summer,15.53,Eredivisie,2018,2018/2019
Ajax Amsterdam,Deyovaisio Zeefuik,20,Right-Back,FC Groningen,£270Th.,out,Summer,0.27,Eredivisie,2018,2018/2019
Ajax Amsterdam,Amin Younes,24,Left Winger,SSC Napoli,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Nick Viergever,28,Centre-Back,PSV Eindhoven,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Mitchell Dijks,25,Left-Back,Bologna,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Norbert Alblas,23,Goalkeeper,NEC Nijmegen,Free transfer,out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Mateo Cassierra,21,Centre-Forward,FC Groningen,Loan,out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Siem de Jong,29,Attacking Midfield,Sydney FC,Loan,out,Summer,0,Eredivisie,2018,2018/2019
Ajax Amsterdam,Benjamin van Leer,26,Goalkeeper,NAC Breda,Loan,out,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Stef Nijland,29,Attacking Midfield,PEC Zwolle,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Furdjel Narsingh,30,Right Winger,SC Cambuur,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Jordy Thomassen,25,Centre-Forward,Helmond Sport,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Mohamed Hamdaoui,25,Left Winger,Telstar,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Daryl van Mieghem,28,Right Winger,Heracles Almelo,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Javier Vet,24,Defensive Midfield,Almere City,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Ted van de Pavert,26,Centre-Back,PEC Zwolle,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Liban Abdulahi,22,Central Midfield,Telstar,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Erik Bakker,28,Central Midfield,PEC Zwolle,Free transfer,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Hidde Jurjus,24,Goalkeeper,PSV Eindhoven,Loan,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Leeroy Owusu,21,Right-Back,Ajax U21,?,in,Summer,NA,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Delano Burgzorg,19,Left Winger,De Graafs. U21,-,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Kyvon Leidsman,19,Centre-Forward,De Graafs. U21,-,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Jurre Vreman,20,Centre-Back,De Graafs. U21,-,in,Summer,0,Eredivisie,2018,2018/2019
De Graafschap Doetinchem,Koen Huntelaar,19,Central Midfield,De Graafs. U21,-,in,Summer,0,Eredivisie,2018,2018/2019
