player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
90024,alfred finnbogason,1,2,1989,Reykjavík,Iceland,1989-02-01,attack - Centre-Forward,184,right,Iceland,,L1,2016
45662,alexander esswein,25,3,1990,Worms,Germany,1990-03-25,attack - Right Winger,182,right,Germany,,L1,2016
164265,dong-won ji,28,5,1991,"Jeju City, Jeju","Korea, South",1991-05-28,attack - Centre-Forward,187,right,"Korea, South",,L1,2016
111275,philipp max,30,9,1993,Viersen,Germany,1993-09-30,Defender - Left-Back,177,left,Germany,,L1,2016
156779,erik thommy,20,8,1994,Ulm,Germany,1994-08-20,midfield - Left Midfield,175,right,Germany,,L1,2016
81698,georg teigl,9,2,1991,Wien,Austria,1991-02-09,Defender - Right-Back,183,right,Austria,,L1,2016
41323,andreas luthe,10,3,1987,Velbert,Germany,1987-03-10,Goalkeeper,195,right,Germany,,L1,2016
82243,moritz leitner,8,12,1992,München,Germany,1992-12-08,midfield - Central Midfield,178,right,,Austria,L1,2016
85789,martin hinteregger,7,9,1992,Sankt Veit an der Glan,Austria,1992-09-07,Defender - Centre-Back,184,left,Austria,,L1,2016
146163,raphael framberger,6,9,1995,Augsburg,Germany,1995-09-06,Defender - Right-Back,179,right,Germany,,L1,2016
50303,tim matavz,13,1,1989,Sempeter pri Gorici,Jugoslawien (SFR),1989-01-13,attack - Centre-Forward,188,right,Slovenia,,L1,2016
106405,jeffrey gouweleeuw,10,7,1991,Heemskerk,Netherlands,1991-07-10,Defender - Centre-Back,187,right,Netherlands,,L1,2016
1986,markus feulner,12,2,1982,Scheßlitz,Germany,1982-02-12,midfield - Central Midfield,183,right,Germany,,L1,2016
65781,daniel opare,18,10,1990,Accra,Ghana,1990-10-18,Defender - Right-Back,174,right,Ghana,,L1,2016
196231,marvin friedrich,13,12,1995,Kassel,Germany,1995-12-13,Defender - Centre-Back,192,right,Germany,,L1,2016
263236,kevin danso,19,9,1998,Voitsberg,Austria,1998-09-19,Defender - Centre-Back,190,right,Austria,,L1,2016
89659,shawn parker,7,3,1993,Wiesbaden,Germany,1993-03-07,attack - Centre-Forward,181,right,,United States,L1,2016
4018,daniel baier,18,5,1984,Köln,Germany,1984-05-18,midfield - Defensive Midfield,176,right,Germany,,L1,2016
168186,marco schuster,10,10,1995,Rögling,Germany,1995-10-10,midfield - Defensive Midfield,179,right,Germany,,L1,2016
118847,dominik kohr,31,1,1994,Trier,Germany,1994-01-31,midfield - Central Midfield,183,right,Germany,,L1,2016
63022,jan morávek,1,11,1989,Prag,CSSR,1989-11-01,midfield - Central Midfield,180,right,Czech Republic,,L1,2016
54137,caiuby,14,7,1988,São Paulo,Brazil,1988-07-14,attack - Second Striker,185,left,Brazil,,L1,2016
18021,paul verhaegh,1,9,1983,Sevenum,Netherlands,1983-09-01,Defender - Right-Back,178,right,Netherlands,,L1,2016
59238,marwin hitz,18,9,1987,St. Gallen,Switzerland,1987-09-18,Goalkeeper,194,right,Switzerland,,L1,2016
195906,albian ajeti,26,2,1997,Basel,Switzerland,1997-02-26,attack - Centre-Forward,183,right,,Albania,L1,2016
91841,ja-cheol koo,27,2,1989,"Nonsan, Chungnam","Korea, South",1989-02-27,midfield - Central Midfield,184,right,"Korea, South",,L1,2016
51356,raúl bobadilla,18,6,1987,Buenos Aires,Argentina,1987-06-18,attack - Centre-Forward,180,right,,Argentina,L1,2016
161079,julian günther-schmidt,13,9,1994,Pforzheim,Germany,1994-09-13,attack - Second Striker,183,both,Germany,,L1,2016
28683,gojko kacar,26,1,1987,Novi Sad,Jugoslawien (SFR),1987-01-26,midfield - Defensive Midfield,185,right,Serbia,,L1,2016
111277,tim rieder,3,9,1993,Dachau,Germany,1993-09-03,midfield - Defensive Midfield,186,right,Germany,,L1,2016
3851,jan-ingwer callsen-bracker,23,9,1984,Schleswig,Germany,1984-09-23,Defender - Centre-Back,188,right,Germany,,L1,2016
148967,konstantinos stafylidis,2,12,1993,Thessaloniki,Greece,1993-12-02,Defender - Left-Back,178,left,Greece,,L1,2016
1791,halil altintop,8,12,1982,Gelsenkirchen,Germany,1982-12-08,midfield - Attacking Midfield,185,right,,Germany,L1,2016
70285,jonathan schmid,22,6,1990,Straßburg,France,1990-06-22,Defender - Right-Back,180,right,France,,L1,2016
156676,ioannis gelios,24,4,1992,Augsburg,Germany,1992-04-24,Goalkeeper,190,right,,Germany,L1,2016
14977,christoph janker,14,2,1985,Cham,Germany,1985-02-14,Defender - Centre-Back,185,right,Germany,,L1,2016
111881,takashi usami,6,5,1992,"Nagaokakyo, Kyoto",Japan,1992-05-06,attack - Centre-Forward,178,right,Japan,,L1,2016
34322,sokratis papastathopoulos,9,6,1988,Kalamata,Greece,1988-06-09,Defender - Centre-Back,186,right,Greece,,L1,2016
170986,raphaël guerreiro,22,12,1993,Le Blanc-Mesnil,France,1993-12-22,Defender - Left-Back,170,left,,France,L1,2016
293281,jacob bruun larsen,19,9,1998,Lyngby,Denmark,1998-09-19,attack - Left Winger,183,right,Denmark,,L1,2016
99922,marc bartra,15,1,1991,Sant Jaume dels Domenys,Spain,1991-01-15,Defender - Centre-Back,184,right,Spain,,L1,2016
274461,felix passlack,29,5,1998,Bottrop,Germany,1998-05-29,Defender - Right-Back,170,right,Germany,,L1,2016
74842,mario götze,3,6,1992,Memmingen,Germany,1992-06-03,midfield - Attacking Midfield,176,right,Germany,,L1,2016
124502,matthias ginter,19,1,1994,Freiburg im Breisgau,Germany,1994-01-19,Defender - Centre-Back,191,right,Germany,,L1,2016
288230,ousmane dembélé,15,5,1997,Vernon,France,1997-05-15,attack - Right Winger,178,both,France,,L1,2016
26,roman weidenfeller,6,8,1980,Diez,Germany,1980-08-06,Goalkeeper,188,left,Germany,,L1,2016
28947,gonzalo castro,11,6,1987,Wuppertal,Germany,1987-06-11,midfield - Central Midfield,172,right,,Spain,L1,2016
349066,alexander isak,21,9,1999,Solna,Sweden,1999-09-21,attack - Centre-Forward,192,right,,Eritrea,L1,2016
58205,andré schürrle,6,11,1990,Ludwigshafen am Rhein,Germany,1990-11-06,attack - Left Winger,184,right,Germany,,L1,2016
315779,christian pulisic,18,9,1998,"Hershey, Pennsylvania",United States,1998-09-18,attack - Right Winger,172,right,,Croatia,L1,2016
59027,roman bürki,14,11,1990,Münsingen,Switzerland,1990-11-14,Goalkeeper,187,right,Switzerland,,L1,2016
31095,nuri sahin,5,9,1988,Lüdenscheid,Germany,1988-09-05,midfield - Defensive Midfield,180,left,,Germany,L1,2016
104220,hendrik bonmann,22,1,1994,Essen,Germany,1994-01-22,Goalkeeper,,right,Germany,,L1,2016
283223,emre mor,24,7,1997,Brønshøj,Denmark,1997-07-24,attack - Right Winger,169,left,,Denmark,L1,2016
338424,mikel merino,22,6,1996,Pamplona,Spain,1996-06-22,midfield - Central Midfield,189,left,Spain,,L1,2016
111900,ju-ho park,16,1,1987,"Yongin, Gyeonggi","Korea, South",1987-01-16,Defender - Left-Back,176,left,"Korea, South",,L1,2016
81785,shinji kagawa,17,3,1989,"Kobe, Hyogo",Japan,1989-03-17,midfield - Attacking Midfield,175,right,Japan,,L1,2016
93922,erik durm,12,5,1992,Pirmasens,Germany,1992-05-12,Defender - Right-Back,183,right,Germany,,L1,2016
40995,neven subotic,10,12,1988,Banja Luka,Jugoslawien (SFR),1988-12-10,Defender - Centre-Back,193,right,,Serbia,L1,2016
196792,julian weigl,8,9,1995,Bad Aibling,Germany,1995-09-08,midfield - Defensive Midfield,186,right,Germany,,L1,2016
44466,sebastian rode,11,10,1990,Seeheim-Jugenheim,Germany,1990-10-11,midfield - Central Midfield,179,right,Germany,,L1,2016
35207,marco reus,31,5,1989,Dortmund,Germany,1989-05-31,midfield - Attacking Midfield,180,right,Germany,,L1,2016
58864,pierre-emerick aubameyang,18,6,1989,Laval,France,1989-06-18,attack - Centre-Forward,187,right,,France,L1,2016
25727,lukasz piszczek,3,6,1985,Czechowice-Dziedzice,Poland,1985-06-03,Defender - Right-Back,184,right,Poland,,L1,2016
251295,dzenis burnic,22,5,1998,Hamm,Germany,1998-05-22,midfield - Defensive Midfield,181,left,,Bosnia-Herzegovina,L1,2016
35208,marcel schmelzer,22,1,1988,Magdeburg,DDR,1988-01-22,Defender - Left-Back,180,left,Germany,,L1,2016
