club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,David Jemmali,22,Right-Back,Cannes,Free transfer,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Romain Ferrier,21,Left-Back,Cannes,Free transfer,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Sylvain Wiltord,23,Second Striker,Stade Rennais,Free transfer,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Ricardinho,21,Attacking Midfield,Paraná,Free transfer,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Niša Saveljić,27,Centre-Back,Partizan,Free transfer,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Lilian Laslandes,25,Centre-Forward,AJ Auxerre,?,in,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Steeve Epesse-Titi,17,Defender,Unknown,?,in,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Stanley Menzo,33,Goalkeeper,Lierse SK,Loan,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Kiki Musampa,19,Left Winger,Ajax,?,in,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Ulrich Ramé,24,Goalkeeper,SCO Angers,?,in,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Lassina Diabaté,22,Defensive Midfield,Sp. Perpignan R,?,in,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Louis Gomis,25,Left-Back,OGC Nice,?,in,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Nicolas Ardouin,19,Goalkeeper,G. Bordeaux B,-,in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,William Prunier,29,Centre-Back,FC Copenhagen,"End of loanJun 30, 1997",in,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Ibrahim Bá,23,Right Midfield,Milan,£10.80m,out,Summer,10.8,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Cyril Domoraud,25,Centre-Back,Marseille,£2.25m,out,Summer,2.25,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Gilbert Bodart,34,Goalkeeper,Standard Liège,Free transfer,out,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Geoffray Toyes,24,Right-Back,FC Metz,Free transfer,out,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Stéphane Ziani,25,Attacking Midfield,Lens,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Bernard Lambourde,26,Centre-Back,Chelsea,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Sylvain N'Diaye,21,Defensive Midfield,FC Martigues,Loan,out,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Didier Tholot,33,Centre-Forward,FC Sion,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Franck Histilloles,24,Midfielder,FC Metz,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Miklós Lendvai,22,Defensive Midfield,FC Lugano,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Claudio Biaggio,29,Centre-Forward,San Lorenzo,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Anthony Bancarel,26,Centre-Forward,Guingamp,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Patrick Colleter,31,Left-Back,Marseille,?,out,Summer,NA,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Laurent Croci,32,Defensive Midfield,G. Bordeaux B,-,out,Summer,0,Ligue 1,1997,1997/1998
FC Girondins Bordeaux,Franck Fontan,23,Goalkeeper,Career break,-,out,Summer,0,Ligue 1,1997,1997/1998
Olympique Lyon,Philippe Violeau,26,Defensive Midfield,AJ Auxerre,Free transfer,in,Summer,0,Ligue 1,1997,1997/1998
Olympique Lyon,Christophe Delmotte,28,Left-Back,Lens,?,in,Summer,NA,Ligue 1,1997,1997/1998
