club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Internazionale,Cristian Chivu,26,Centre-Back,AS Roma,£14.40m,in,Summer,14.4,Serie A,2007,2007/2008
FC Internazionale,David Suazo,27,Centre-Forward,Cagliari Calcio,£11.70m,in,Summer,11.7,Serie A,2007,2007/2008
FC Internazionale,Nelson Rivas,24,Centre-Back,River Plate,£6.75m,in,Summer,6.75,Serie A,2007,2007/2008
FC Internazionale,Pelé,19,Central Midfield,Vit. Guimarães,£1.80m,in,Summer,1.8,Serie A,2007,2007/2008
FC Internazionale,Enrico Alfonso,19,Goalkeeper,Chievo Verona,£1.17m,in,Summer,1.17,Serie A,2007,2007/2008
FC Internazionale,Luis Jiménez,23,Attacking Midfield,Ternana,Loan fee:£900Th.,in,Summer,0.9,Serie A,2007,2007/2008
FC Internazionale,Gianluca Litteri,19,Centre-Forward,Treviso,?,in,Summer,NA,Serie A,2007,2007/2008
FC Internazionale,Robert Acquafresca,19,Centre-Forward,Treviso,?,in,Summer,NA,Serie A,2007,2007/2008
FC Internazionale,Francesco Bolzoni,18,Central Midfield,Inter U19,-,in,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Mario Balotelli,16,Centre-Forward,Inter U19,-,in,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Simone Fautario,20,Left-Back,Inter U19,-,in,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Attila Filkor,18,Central Midfield,Inter U19,-,in,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Fabio Grosso,29,Left-Back,Olympique Lyon,£7.83m,out,Summer,7.83,Serie A,2007,2007/2008
FC Internazionale,Marco Andreolli,21,Centre-Back,AS Roma,£4.95m,out,Summer,4.95,Serie A,2007,2007/2008
FC Internazionale,Fabián Carini,27,Goalkeeper,Real Murcia,Free transfer,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Ianis Zicu,23,Attacking Midfield,Dinamo Bucarest,Free transfer,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Daniel Maa Boumsong,20,Defensive Midfield,Treviso,Free transfer,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Tijani Belaid,19,Attacking Midfield,Slavia Prague,Loan fee:£36Th.,out,Summer,0.036,Serie A,2007,2007/2008
FC Internazionale,Leonardo Bonucci,20,Centre-Back,Treviso,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Simone Fautario,20,Left-Back,Pro Sesto,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Abdoulaye Diarra,20,Left Midfield,Cagliari Calcio,?,out,Summer,NA,Serie A,2007,2007/2008
FC Internazionale,Álvaro Recoba,31,Second Striker,Torino,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Jonathan Biabiany,19,Right Winger,Chievo Verona,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Robert Acquafresca,19,Centre-Forward,Cagliari Calcio,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Matteo Lombardo,22,Left Midfield,Portosummaga,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Fabrizio Biava,23,Midfielder,AS Pizzighettone,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Domenico Germinale,20,Centre-Forward,Cittadella,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Giacomo Bindi,20,Goalkeeper,Sambenedettese,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Luca Ceccarelli,24,Centre-Back,Spezia,Loan,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Mattia Altobelli,23,Attacking Midfield,Lecco,?,out,Summer,NA,Serie A,2007,2007/2008
FC Internazionale,Nicola Beati,24,Defensive Midfield,Arezzo,?,out,Summer,NA,Serie A,2007,2007/2008
FC Internazionale,Francesco Coco,30,Left-Back,Retired,-,out,Summer,0,Serie A,2007,2007/2008
FC Internazionale,Mariano González,26,Right Midfield,US Palermo,"End of loanJun 30, 2007",out,Summer,0,Serie A,2007,2007/2008
AS Roma,Mirko Vucinic,23,Second Striker,Lecce,£14.18m,in,Summer,14.18,Serie A,2007,2007/2008
AS Roma,Cicinho,27,Right-Back,Real Madrid,£9.90m,in,Summer,9.9,Serie A,2007,2007/2008
AS Roma,Juan,28,Centre-Back,Bay. Leverkusen,£5.67m,in,Summer,5.67,Serie A,2007,2007/2008
AS Roma,Marco Andreolli,21,Centre-Back,Inter,£4.95m,in,Summer,4.95,Serie A,2007,2007/2008
AS Roma,Ludovic Giuly,30,Right Winger,FC Barcelona,£4.05m,in,Summer,4.05,Serie A,2007,2007/2008
AS Roma,Mauro Esposito,28,Right Winger,Cagliari Calcio,£3.60m,in,Summer,3.6,Serie A,2007,2007/2008
AS Roma,Ahmed Barusso,22,Defensive Midfield,Rimini,£3.15m,in,Summer,3.15,Serie A,2007,2007/2008
AS Roma,Vitorino Antunes,20,Left-Back,Paços Ferreira,Loan fee:£270Th.,in,Summer,0.27,Serie A,2007,2007/2008
AS Roma,Keivan Zarineh,22,Centre-Forward,Rieti,Free transfer,in,Summer,0,Serie A,2007,2007/2008
AS Roma,Adrian Pit,23,Left Midfield,AC Bellinzona,Free transfer,in,Summer,0,Serie A,2007,2007/2008
AS Roma,Andrea Giacomini,20,Left Midfield,Roma U19,-,in,Summer,0,Serie A,2007,2007/2008
AS Roma,Cristian Chivu,26,Centre-Back,Inter,£14.40m,out,Summer,14.4,Serie A,2007,2007/2008
AS Roma,Daniele Galloppa,22,Central Midfield,Siena,£3.56m,out,Summer,3.56,Serie A,2007,2007/2008
AS Roma,Shabani Nonda,30,Centre-Forward,Galatasaray,£1.17m,out,Summer,1.17,Serie A,2007,2007/2008
AS Roma,Ricardo Faty,20,Defensive Midfield,Bay. Leverkusen,Loan fee:£540Th.,out,Summer,0.54,Serie A,2007,2007/2008
AS Roma,Leandro Greco,20,Central Midfield,Hellas Verona,£270Th.,out,Summer,0.27,Serie A,2007,2007/2008
AS Roma,Gianluca Galasso,23,Right-Back,Bari,£180Th.,out,Summer,0.18,Serie A,2007,2007/2008
AS Roma,Aleandro Rosi,20,Right-Back,Chievo Verona,Loan fee:£149Th.,out,Summer,0.149,Serie A,2007,2007/2008
AS Roma,Pietro Pipolo,21,Goalkeeper,Potenza SC,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Andrea Giacomini,20,Left Midfield,Vicenza,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Valerio Virga,21,Right-Back,Grosseto,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Paolo Seppani,20,Centre-Back,Val di Sangro,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Adewale Dauda Wahab,22,Central Midfield,AC Bellinzona,?,out,Summer,NA,Serie A,2007,2007/2008
AS Roma,Stefano Okaka,17,Centre-Forward,Modena,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Keivan Zarineh,22,Centre-Forward,Cisco Roma,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Vincenzo Montella,33,Centre-Forward,Sampdoria,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Daniele Magliocchetti,21,Centre-Back,Cagliari Calcio,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Édgar Álvarez,27,Right Midfield,AS Livorno,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Alessio Cerci,19,Right Winger,AC Pisa,Loan,out,Summer,0,Serie A,2007,2007/2008
AS Roma,Mirko Vucinic,23,Second Striker,Lecce,"End of loanJun 30, 2007",out,Summer,0,Serie A,2007,2007/2008
AS Roma,Rodrigo Defendi,21,Centre-Back,Spurs,"End of loanJun 30, 2007",out,Summer,0,Serie A,2007,2007/2008
AS Roma,Gilberto Martínez,27,Centre-Back,Brescia,"End of loanJun 30, 2007",out,Summer,0,Serie A,2007,2007/2008
AS Roma,Francesco Tavano,28,Centre-Forward,Valencia,"End of loanJun 30, 2007",out,Summer,0,Serie A,2007,2007/2008
AS Roma,Christian Wilhelmsson,27,Right Winger,FC Nantes,"End of loanJun 30, 2007",out,Summer,0,Serie A,2007,2007/2008
AC Milan,Alexandre Pato,17,Centre-Forward,Internacional,£21.60m,in,Summer,21.6,Serie A,2007,2007/2008
AC Milan,Émerson,31,Defensive Midfield,Real Madrid,£4.50m,in,Summer,4.5,Serie A,2007,2007/2008
AC Milan,Ibrahim Bá,33,Right Midfield,Without Club,-,in,Summer,0,Serie A,2007,2007/2008
AC Milan,William-Fils Aubameyang,20,Centre-Back,Milan U19,-,in,Summer,0,Serie A,2007,2007/2008
AC Milan,Matteo Darmian,17,Right-Back,Milan U19,-,in,Summer,0,Serie A,2007,2007/2008
AC Milan,Marcus Diniz,19,Centre-Back,Milan U19,-,in,Summer,0,Serie A,2007,2007/2008
AC Milan,Massimo Donati,26,Defensive Midfield,Celtic,£4.05m,out,Summer,4.05,Serie A,2007,2007/2008
AC Milan,Alessandro Matri,22,Centre-Forward,Cagliari Calcio,£2.07m,out,Summer,2.07,Serie A,2007,2007/2008
AC Milan,Ricardo Oliveira,27,Centre-Forward,Real Zaragoza,Loan fee:£1.80m,out,Summer,1.8,Serie A,2007,2007/2008
AC Milan,Marco Borriello,25,Centre-Forward,Genoa,£1.62m,out,Summer,1.62,Serie A,2007,2007/2008
