club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Manchester United,Dimitar Berbatov,27,Centre-Forward,Spurs,£34.20m,in,Summer,34.2,Premier League,2008,2008/2009
Manchester United,Danny Simpson,22,Right-Back,Blackburn,"End of loanMay 8, 2009",in,Summer,0,Premier League,2008,2008/2009
Manchester United,Manucho,26,Centre-Forward,Hull City,"End of loanMay 1, 2009",in,Summer,0,Premier League,2008,2008/2009
Manchester United,Sam Hewson,20,Central Midfield,Hereford Utd.,"End of loanMay 1, 2009",in,Summer,0,Premier League,2008,2008/2009
Manchester United,David Gray,20,Right-Back,Plymouth,"End of loanMay 1, 2009",in,Summer,0,Premier League,2008,2008/2009
Manchester United,Tom Heaton,23,Goalkeeper,Cardiff,"End of loanMay 31, 2009",in,Summer,0,Premier League,2008,2008/2009
Manchester United,Tom Cleverley,19,Central Midfield,Leicester,"End of loanMay 25, 2009",in,Summer,0,Premier League,2008,2008/2009
Manchester United,Fábio,17,Right-Back,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Rafael,17,Right-Back,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Danny Welbeck,17,Centre-Forward,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,James Chester,19,Centre-Back,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Ben Amos,18,Goalkeeper,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Danny Drinkwater,18,Central Midfield,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Tom Cleverley,18,Central Midfield,Man Utd U18,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Darron Gibson,20,Central Midfield,Man Utd U23,-,in,Summer,0,Premier League,2008,2008/2009
Manchester United,Manucho,25,Centre-Forward,Panathinaikos,"End of loanJun 30, 2008",in,Summer,0,Premier League,2008,2008/2009
Manchester United,Gerard Piqué,21,Centre-Back,FC Barcelona,£4.50m,out,Summer,4.5,Premier League,2008,2008/2009
Manchester United,Chris Eagles,22,Right Winger,Burnley,£1.35m,out,Summer,1.35,Premier League,2008,2008/2009
Manchester United,Mikaël Silvestre,31,Centre-Back,Arsenal,£855Th.,out,Summer,0.855,Premier League,2008,2008/2009
Manchester United,Tom Heaton,22,Goalkeeper,Cardiff,Loan,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Michael Lea,20,Left-Back,Scunthorpe Utd.,Free transfer,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Ritchie Jones,21,Central Midfield,Hartlepool Utd.,Free transfer,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Danny Simpson,21,Right-Back,Blackburn,Loan,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Lee Martin,21,Attacking Midfield,Nottm Forest,Loan,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Fangzhuo Dong,23,Centre-Forward,DL Shide,Free transfer,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Michael Barnes,20,Left Midfield,Northwich Victoria,Free transfer,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Louis Saha,30,Centre-Forward,Everton,Free transfer,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Fraizer Campbell,20,Centre-Forward,Spurs,Loan,out,Summer,0,Premier League,2008,2008/2009
Manchester United,Carlos Tévez,25,Second Striker,West Ham,"End of loanJun 30, 2009",out,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Bosingwa,25,Right-Back,FC Porto,£18.45m,in,Summer,18.45,Premier League,2008,2008/2009
Chelsea FC,Deco,30,Attacking Midfield,FC Barcelona,£9.00m,in,Summer,9,Premier League,2008,2008/2009
Chelsea FC,Fábio Paim,20,Right Midfield,Sporting CP,Loan,in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Mineiro,33,Defensive Midfield,Without Club,-,in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Gaël Kakuta,17,Attacking Midfield,Chelsea U18,-,in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Carl Magnay,20,Right-Back,Northampton,"End of loanApr 9, 2009",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Carl Magnay,19,Right-Back,Chelsea U18,-,in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Jack Cork,19,Defensive Midfield,Watford,"End of loanMay 1, 2009",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Lee Sawyer,19,Central Midfield,Wycombe,"End of loanMay 1, 2009",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Ryan Bertrand,19,Left-Back,Norwich,"End of loanMay 31, 2009",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Scott Sinclair,20,Left Winger,Birmingham,"End of loanMay 25, 2009",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Conor Clifford,17,Central Midfield,Chelsea U18,-,in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Alcides,23,Centre-Back,PSV Eindhoven,"End of loanJun 30, 2008",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Slobodan Rajkovic,19,Centre-Back,PSV Eindhoven,"End of loanJun 30, 2008",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Khalid Boulahrouz,26,Centre-Back,Sevilla FC,"End of loanJun 30, 2008",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Hernán Crespo,32,Centre-Forward,Inter,"End of loanJun 30, 2008",in,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Shaun Wright-Phillips,26,Right Winger,Man City,£10.13m,out,Summer,10.13,Premier League,2008,2008/2009
Chelsea FC,Tal Ben Haim,26,Centre-Back,Man City,£5.76m,out,Summer,5.76,Premier League,2008,2008/2009
Chelsea FC,Steve Sidwell,25,Central Midfield,Aston Villa,£5.67m,out,Summer,5.67,Premier League,2008,2008/2009
Chelsea FC,Khalid Boulahrouz,26,Centre-Back,VfB Stuttgart,£4.50m,out,Summer,4.5,Premier League,2008,2008/2009
Chelsea FC,Claudio Pizarro,29,Centre-Forward,Werder Bremen,Loan fee:£1.80m,out,Summer,1.8,Premier League,2008,2008/2009
Chelsea FC,Alcides,23,Centre-Back,Dnipro,£540Th.,out,Summer,0.54,Premier League,2008,2008/2009
Chelsea FC,Jack Cork,19,Defensive Midfield,Southampton,Loan,out,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Lee Sawyer,18,Central Midfield,Southend United,Loan,out,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Andriy Shevchenko,31,Centre-Forward,AC Milan,Loan,out,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Ben Sahar,18,Centre-Forward,Portsmouth,Loan,out,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Michael Mancienne,20,Centre-Back,Wolves,Loan,out,Summer,0,Premier League,2008,2008/2009
Chelsea FC,Hernán Crespo,32,Centre-Forward,Inter,Free transfer,out,Summer,0,Premier League,2008,2008/2009
