,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
4,4,Dani Ceballos,"€ 21,346","€ 1,110,000","€ 1,132,821",M,19,Spain,Real Betis,La Liga,2016-2017
5,5,Petros,"€ 20,442","€ 1,063,000","€ 1,084,855",M,27,Brazil,Real Betis,La Liga,2016-2017
6,6,Riza Durmisi,"€ 19,154","€ 996,000","€ 1,016,477",D,22,Denmark,Real Betis,La Liga,2016-2017
7,7,Germán Pezzella,"€ 17,712","€ 921,000","€ 939,935",D,25,Argentina,Real Betis,La Liga,2016-2017
8,8,Antonio Sanabria,"€ 15,769","€ 820,000","€ 836,859",F,20,Paraguay,Real Betis,La Liga,2016-2017
9,9,Felipe Gutiérrez,"€ 15,423","€ 802,000","€ 818,489",M,25,Chile,Real Betis,La Liga,2016-2017
10,10,Jonas Martin,"€ 13,558","€ 705,000","€ 719,494",M,26,France,Real Betis,La Liga,2016-2017
11,11,Aïssa Mandi,"€ 13,192","€ 686,000","€ 700,104",D,24,Algeria,Real Betis,La Liga,2016-2017
12,12,Álvaro Cejudo,"€ 12,500","€ 650,000","€ 663,364",F,32,Spain,Real Betis,La Liga,2016-2017
13,13,Álex Martínez,"€ 10,231","€ 532,000","€ 542,938",D,25,Spain,Real Betis,La Liga,2016-2017
14,14,Didier Digard,"€ 9,885","€ 514,000","€ 524,568",M,29,France,Real Betis,La Liga,2016-2017
15,15,Rubén Pardo,"€ 7,327","€ 381,000","€ 388,833",M,23,Spain,Real Betis,La Liga,2016-2017
16,16,Darko Brasanac,"€ 7,173","€ 373,000","€ 380,669",M,24,Serbia,Real Betis,La Liga,2016-2017
17,17,Alin Tosca,"€ 7,173","€ 373,000","€ 380,669",D,24,Romania,Real Betis,La Liga,2016-2017
18,18,Rafa Navarro,"€ 6,385","€ 332,000","€ 338,826",D,22,Spain,Real Betis,La Liga,2016-2017
19,19,Manu Herrera,"€ 6,154","€ 320,000","€ 326,579",K,34,Spain,Real Betis,La Liga,2016-2017
20,20,Dani Giménez,"€ 6,058","€ 315,000","€ 321,476",K,32,Spain,Real Betis,La Liga,2016-2017
21,21,Cristiano Piccini,"€ 4,846","€ 252,000","€ 257,181",D,23,Italy,Real Betis,La Liga,2016-2017
22,22,Alex Alegría,€ 0,€ 0,€ 0,F,23,Spain,Real Betis,La Liga,2016-2017
23,23,Fabián Ruiz,€ 0,€ 0,€ 0,M,20,Spain,Real Betis,La Liga,2016-2017
24,24,Francisco Portillo,€ 0,€ 0,€ 0,M,26,Spain,Real Betis,La Liga,2016-2017
25,25,Charly Musonda Jr,€ 0,€ 0,€ 0,M,19,Belgium,Real Betis,La Liga,2016-2017
26,26,Bruno González,€ 0,€ 0,€ 0,D,26,Spain,Real Betis,La Liga,2016-2017
27,27,José Carlos Ramírez,€ 0,€ 0,€ 0,D,20,Spain,Real Betis,La Liga,2016-2017
28,28,Matías Nahuel,€ 0,€ 0,€ 0,F,19,Spain,Real Betis,La Liga,2016-2017
29,29,Roman Zozulia,€ 0,€ 0,€ 0,F,26,Ukraine,Real Betis,La Liga,2016-2017
30,30,Dani Pacheco,€ 0,€ 0,€ 0,F,25,Spain,Real Betis,La Liga,2016-2017
0,0,Cristiano Ronaldo,"€ 647,500","€ 33,670,000","€ 34,362,239",F,31,Portugal,Real Madrid,La Liga,2016-2017
1,1,Gareth Bale,"€ 514,288","€ 26,743,000","€ 27,292,823",F,26,Wales,Real Madrid,La Liga,2016-2017
2,2,Toni Kroos,"€ 368,115","€ 19,142,000","€ 19,535,550",M,26,Germany,Real Madrid,La Liga,2016-2017
3,3,Sergio Ramos,"€ 343,019","€ 17,837,000","€ 18,203,720",D,30,Spain,Real Madrid,La Liga,2016-2017
4,4,Karim Benzema,"€ 304,481","€ 15,833,000","€ 16,158,519",F,28,France,Real Madrid,La Liga,2016-2017
5,5,Luka Modric,"€ 272,673","€ 14,179,000","€ 14,470,513",M,30,Croatia,Real Madrid,La Liga,2016-2017
6,6,James Rodríguez,"€ 204,500","€ 10,634,000","€ 10,852,630",M,24,Colombia,Real Madrid,La Liga,2016-2017
7,7,Marcelo,"€ 152,250","€ 7,917,000","€ 8,079,770",D,28,Brazil,Real Madrid,La Liga,2016-2017
8,8,Pepe,"€ 144,904","€ 7,535,000","€ 7,689,916",D,33,Portugal,Real Madrid,La Liga,2016-2017
9,9,Mateo Kovacic,"€ 113,731","€ 5,914,000","€ 6,035,589",M,22,Croatia,Real Madrid,La Liga,2016-2017
10,10,Raphaël Varane,"€ 91,712","€ 4,769,000","€ 4,867,048",D,23,France,Real Madrid,La Liga,2016-2017
11,11,Kiko Casilla,"€ 81,269","€ 4,226,000","€ 4,312,884",K,29,Spain,Real Madrid,La Liga,2016-2017
12,12,Álvaro Morata,"€ 80,731","€ 4,198,000","€ 4,284,309",F,23,Spain,Real Madrid,La Liga,2016-2017
13,13,Danilo,"€ 75,192","€ 3,910,000","€ 3,990,388",D,24,Brazil,Real Madrid,La Liga,2016-2017
14,14,Isco,"€ 75,192","€ 3,910,000","€ 3,990,388",M,24,Spain,Real Madrid,La Liga,2016-2017
15,15,Keylor Navas,"€ 75,192","€ 3,910,000","€ 3,990,388",K,29,Costa Rica,Real Madrid,La Liga,2016-2017
16,16,Lucas Vázquez,"€ 74,058","€ 3,851,000","€ 3,930,175",F,25,Spain,Real Madrid,La Liga,2016-2017
17,17,Fábio Coentrão,"€ 64,192","€ 3,338,000","€ 3,406,628",D,28,Portugal,Real Madrid,La Liga,2016-2017
18,18,Nacho,"€ 45,846","€ 2,384,000","€ 2,433,014",D,26,Spain,Real Madrid,La Liga,2016-2017
19,19,Casemiro,"€ 45,846","€ 2,384,000","€ 2,433,014",M,24,Brazil,Real Madrid,La Liga,2016-2017
20,20,Diego Llorente,"€ 38,538","€ 2,004,000","€ 2,045,201",D,22,Spain,Real Madrid,La Liga,2016-2017
21,21,Marco Asensio,"€ 16,519","€ 859,000","€ 876,661",F,20,Spain,Real Madrid,La Liga,2016-2017
22,22,Rubén Yáñez,"€ 6,808","€ 354,000","€ 361,278",K,22,Spain,Real Madrid,La Liga,2016-2017
23,23,Marcos Llorente,"€ 6,442","€ 335,000","€ 341,887",M,21,Spain,Real Madrid,La Liga,2016-2017
24,24,Burgui,"€ 5,923","€ 308,000","€ 314,332",F,22,Spain,Real Madrid,La Liga,2016-2017
25,25,Enzo Zidane,"€ 2,846","€ 148,000","€ 151,043",M,21,France,Real Madrid,La Liga,2016-2017
26,26,Álvaro Tejero,"€ 2,308","€ 120,000","€ 122,467",D,19,Spain,Real Madrid,La Liga,2016-2017
27,27,Martin Ödegaard,€ 0,€ 0,€ 0,F,17,Norway,Real Madrid,La Liga,2016-2017
28,28,Jesús Vallejo,€ 0,€ 0,€ 0,D,19,Spain,Real Madrid,La Liga,2016-2017
29,29,Borja Mayoral,€ 0,€ 0,€ 0,F,19,Spain,Real Madrid,La Liga,2016-2017
30,30,Mariano Díaz,€ 0,€ 0,€ 0,F,22,Dominican Republic,Real Madrid,La Liga,2016-2017
31,31,Achraf Hakimi,€ 0,€ 0,€ 0,D,17,Morocco,Real Madrid,La Liga,2016-2017
32,32,Daniel Carvajal,€ 0,€ 0,€ 0,D,24,Spain,Real Madrid,La Liga,2016-2017
0,0,Asier Illarramendi,"€ 52,654","€ 2,738,000","€ 2,794,292",M,26,Spain,Real Sociedad,La Liga,2016-2017
1,1,Iñigo Martínez,"€ 45,846","€ 2,384,000","€ 2,433,014",D,25,Spain,Real Sociedad,La Liga,2016-2017
2,2,Gerónimo Rulli,"€ 44,019","€ 2,289,000","€ 2,336,061",K,24,Argentina,Real Sociedad,La Liga,2016-2017
3,3,Carlos Vela,"€ 40,346","€ 2,098,000","€ 2,141,134",F,27,Mexico,Real Sociedad,La Liga,2016-2017
4,4,Xabi Prieto,"€ 34,058","€ 1,771,000","€ 1,807,411",M,32,Spain,Real Sociedad,La Liga,2016-2017
5,5,Sergio Canales,"€ 29,904","€ 1,555,000","€ 1,586,970",M,25,Spain,Real Sociedad,La Liga,2016-2017
6,6,Esteban Granero,"€ 29,346","€ 1,526,000","€ 1,557,374",M,28,Spain,Real Sociedad,La Liga,2016-2017
7,7,Juanmi,"€ 28,731","€ 1,494,000","€ 1,524,716",F,23,Spain,Real Sociedad,La Liga,2016-2017
8,8,Willian José,"€ 25,885","€ 1,346,000","€ 1,373,673",F,24,Brazil,Real Sociedad,La Liga,2016-2017
9,9,Imanol Agirretxe,"€ 18,346","€ 954,000","€ 973,614",F,29,Spain,Real Sociedad,La Liga,2016-2017
10,10,David Zurutuza,"€ 14,673","€ 763,000","€ 778,687",M,29,Spain,Real Sociedad,La Liga,2016-2017
11,11,Joseba Zaldua,"€ 14,615","€ 760,000","€ 775,625",D,24,Spain,Real Sociedad,La Liga,2016-2017
12,12,Aritz Elustondo,"€ 12,654","€ 658,000","€ 671,528",D,22,Spain,Real Sociedad,La Liga,2016-2017
13,13,Raúl Navas,"€ 12,365","€ 643,000","€ 656,220",D,28,Spain,Real Sociedad,La Liga,2016-2017
14,14,David Concha,"€ 11,712","€ 609,000","€ 621,521",F,19,Spain,Real Sociedad,La Liga,2016-2017
15,15,Jon Gaztañaga,"€ 11,596","€ 603,000","€ 615,397",M,25,Spain,Real Sociedad,La Liga,2016-2017
16,16,Mikel González,"€ 9,192","€ 478,000","€ 487,827",D,30,Spain,Real Sociedad,La Liga,2016-2017
17,17,Rubén Pardo,"€ 7,327","€ 381,000","€ 388,833",M,23,Spain,Real Sociedad,La Liga,2016-2017
18,18,Carlos Martínez,"€ 6,423","€ 334,000","€ 340,867",D,30,Spain,Real Sociedad,La Liga,2016-2017
19,19,Toño,"€ 6,192","€ 322,000","€ 328,620",K,29,Spain,Real Sociedad,La Liga,2016-2017
20,20,Jon Bautista,"€ 3,519","€ 183,000","€ 186,762",F,20,Spain,Real Sociedad,La Liga,2016-2017
21,21,Ander Bardají,"€ 2,885","€ 150,000","€ 153,084",K,21,Spain,Real Sociedad,La Liga,2016-2017
22,22,Jon Guridi,"€ 1,808","€ 94,000","€ 95,933",M,21,Spain,Real Sociedad,La Liga,2016-2017
23,23,Kévin Rodrigues,"€ 1,558","€ 81,000","€ 82,665",D,22,Portugal,Real Sociedad,La Liga,2016-2017
24,24,Álvaro Odriozola,"€ 1,308","€ 68,000","€ 69,398",D,20,Spain,Real Sociedad,La Liga,2016-2017
25,25,Igor Zubeldia,€ 58,"€ 3,000","€ 3,062",M,19,Spain,Real Sociedad,La Liga,2016-2017
26,26,Yuri Berchiche,€ 0,€ 0,€ 0,D,26,Spain,Real Sociedad,La Liga,2016-2017
27,27,Eneko Capilla,€ 0,€ 0,€ 0,M,21,Spain,Real Sociedad,La Liga,2016-2017
28,28,Héctor Hernández,€ 0,€ 0,€ 0,D,25,Spain,Real Sociedad,La Liga,2016-2017
29,29,Markel Bergara,€ 0,€ 0,€ 0,M,30,Spain,Real Sociedad,La Liga,2016-2017
30,30,Mikel Oyarzabal,€ 0,€ 0,€ 0,F,19,Spain,Real Sociedad,La Liga,2016-2017
31,31,Pablo Hervías,€ 0,€ 0,€ 0,F,23,Spain,Real Sociedad,La Liga,2016-2017
32,32,Srdjan Babic,€ 0,€ 0,€ 0,D,20,Serbia,Real Sociedad,La Liga,2016-2017
33,33,Alain Oyarzun,€ 0,€ 0,€ 0,F,22,Spain,Real Sociedad,La Liga,2016-2017
0,0,Samir Nasri,"€ 166,673","€ 8,667,000","€ 8,845,189",M,29,France,Sevilla,La Liga,2016-2017
1,1,Stevan Jovetic,"€ 119,288","€ 6,203,000","€ 6,330,531",F,26,Montenegro,Sevilla,La Liga,2016-2017
2,2,Salvatore Sirigu,"€ 90,558","€ 4,709,000","€ 4,805,815",K,29,Italy,Sevilla,La Liga,2016-2017
3,3,Vitolo,"€ 89,192","€ 4,638,000","€ 4,733,355",F,26,Spain,Sevilla,La Liga,2016-2017
4,4,Franco Vázquez,"€ 69,462","€ 3,612,000","€ 3,686,261",M,27,Argentina,Sevilla,La Liga,2016-2017
5,5,Adil Rami,"€ 64,577","€ 3,358,000","€ 3,427,039",D,30,France,Sevilla,La Liga,2016-2017
6,6,Sergio Rico,"€ 60,038","€ 3,122,000","€ 3,186,187",K,22,Spain,Sevilla,La Liga,2016-2017
7,7,Luciano Vietto,"€ 59,038","€ 3,070,000","€ 3,133,118",F,22,Argentina,Sevilla,La Liga,2016-2017
8,8,Pablo Sarabia,"€ 55,500","€ 2,886,000","€ 2,945,335",M,24,Spain,Sevilla,La Liga,2016-2017
9,9,Nicolás Pareja,"€ 50,346","€ 2,618,000","€ 2,671,825",D,32,Argentina,Sevilla,La Liga,2016-2017
10,10,Vicente Iborra,"€ 49,481","€ 2,573,000","€ 2,625,900",M,28,Spain,Sevilla,La Liga,2016-2017
11,11,Wissam Ben Yedder,"€ 47,846","€ 2,488,000","€ 2,539,152",F,25,France,Sevilla,La Liga,2016-2017
12,12,Matías Kranevitter,"€ 45,346","€ 2,358,000","€ 2,406,479",M,23,Argentina,Sevilla,La Liga,2016-2017
13,13,Ganso,"€ 42,904","€ 2,231,000","€ 2,276,868",M,26,Brazil,Sevilla,La Liga,2016-2017
14,14,Michael Krohn-Dehli,"€ 41,673","€ 2,167,000","€ 2,211,552",M,33,Denmark,Sevilla,La Liga,2016-2017
15,15,Sergio Escudero,"€ 41,385","€ 2,152,000","€ 2,196,244",D,26,Spain,Sevilla,La Liga,2016-2017
16,16,Gabriel Mercado,"€ 37,923","€ 1,972,000","€ 2,012,543",D,29,Argentina,Sevilla,La Liga,2016-2017
17,17,Hiroshi Kiyotake,"€ 32,731","€ 1,702,000","€ 1,736,992",M,26,Japan,Sevilla,La Liga,2016-2017
18,18,Benoît Trémoulinas,"€ 32,346","€ 1,682,000","€ 1,716,581",D,30,France,Sevilla,La Liga,2016-2017
19,19,Mariano,"€ 29,115","€ 1,514,000","€ 1,545,127",D,30,Brazil,Sevilla,La Liga,2016-2017
20,20,Joaquín Correa,"€ 27,000","€ 1,404,000","€ 1,432,866",F,21,Argentina,Sevilla,La Liga,2016-2017
21,21,Daniel Carriço,"€ 23,923","€ 1,244,000","€ 1,269,576",D,27,Portugal,Sevilla,La Liga,2016-2017
22,22,David Soria,"€ 21,038","€ 1,094,000","€ 1,116,492",K,23,Spain,Sevilla,La Liga,2016-2017
23,23,Walter Montoya,"€ 13,481","€ 701,000","€ 715,412",M,22,Argentina,Sevilla,La Liga,2016-2017
24,24,Clément Lenglet,"€ 11,692","€ 608,000","€ 620,500",D,21,France,Sevilla,La Liga,2016-2017
25,25,Borja Lasso,"€ 7,385","€ 384,000","€ 391,895",M,22,Spain,Sevilla,La Liga,2016-2017
26,26,Diego González,"€ 6,019","€ 313,000","€ 319,435",D,21,Spain,Sevilla,La Liga,2016-2017
27,27,Carlos Fernández,"€ 3,942","€ 205,000","€ 209,215",F,20,Spain,Sevilla,La Liga,2016-2017
28,28,Álex Muñoz,"€ 3,750","€ 195,000","€ 199,009",D,21,Spain,Sevilla,La Liga,2016-2017
29,29,David Carmona,"€ 2,923","€ 152,000","€ 155,125",D,19,Spain,Sevilla,La Liga,2016-2017
30,30,Cristian González,"€ 2,269","€ 118,000","€ 120,426",D,19,Uruguay,Sevilla,La Liga,2016-2017
31,31,José Mena,€ 38,"€ 2,000","€ 2,041",M,18,Spain,Sevilla,La Liga,2016-2017
32,32,Alejandro Pozo,€ 38,"€ 2,000","€ 2,041",M,17,Spain,Sevilla,La Liga,2016-2017
33,33,Matos,€ 0,€ 0,€ 0,D,21,Spain,Sevilla,La Liga,2016-2017
34,34,Yevhen Konoplyanka,€ 0,€ 0,€ 0,F,26,Ukraine,Sevilla,La Liga,2016-2017
35,35,José Antonio Caro,€ 0,€ 0,€ 0,K,22,Spain,Sevilla,La Liga,2016-2017
36,36,Sebastián Cristóforo,€ 0,€ 0,€ 0,M,22,Uruguay,Sevilla,La Liga,2016-2017
37,37,Steven Nzonzi,€ 0,€ 0,€ 0,M,27,France,Sevilla,La Liga,2016-2017
38,38,Timothée Kolodziejczak,€ 0,€ 0,€ 0,D,24,France,Sevilla,La Liga,2016-2017
39,39,Juan Muñoz,€ 0,€ 0,€ 0,F,20,Spain,Sevilla,La Liga,2016-2017
0,0,Douglas,"€ 51,346","€ 2,670,000","€ 2,724,894",D,25,Brazil,Sporting Gijon,La Liga,2016-2017
1,1,Lacina Traoré,"€ 33,981","€ 1,767,000","€ 1,803,329",F,26,Cote d'Ivoire,Sporting Gijon,La Liga,2016-2017
2,2,Víctor Rodríguez,"€ 18,577","€ 966,000","€ 985,860",F,26,Spain,Sporting Gijon,La Liga,2016-2017
3,3,Jorge Meré,"€ 17,962","€ 934,000","€ 953,203",D,19,Spain,Sporting Gijon,La Liga,2016-2017
4,4,Moi Gómez,"€ 15,519","€ 807,000","€ 823,592",M,22,Spain,Sporting Gijon,La Liga,2016-2017
5,5,Borja Viguera,"€ 11,904","€ 619,000","€ 631,726",F,29,Spain,Sporting Gijon,La Liga,2016-2017
6,6,Mikel Vesga,"€ 11,750","€ 611,000","€ 623,562",M,23,Spain,Sporting Gijon,La Liga,2016-2017
7,7,Xavi Torres,"€ 9,346","€ 486,000","€ 495,992",M,29,Spain,Sporting Gijon,La Liga,2016-2017
8,8,Carlos Carmona,"€ 8,769","€ 456,000","€ 465,375",F,28,Spain,Sporting Gijon,La Liga,2016-2017
9,9,Jean-Sylvain Babin,"€ 8,654","€ 450,000","€ 459,252",D,29,Martinique,Sporting Gijon,La Liga,2016-2017
10,10,Iván Cuéllar,"€ 8,250","€ 429,000","€ 437,820",K,32,Spain,Sporting Gijon,La Liga,2016-2017
11,11,Diego Mariño,"€ 8,250","€ 429,000","€ 437,820",K,26,Spain,Sporting Gijon,La Liga,2016-2017
12,12,Fernando Amorebieta,"€ 8,250","€ 429,000","€ 437,820",D,31,Venezuela,Sporting Gijon,La Liga,2016-2017
13,13,Roberto Canella,"€ 7,327","€ 381,000","€ 388,833",D,28,Spain,Sporting Gijon,La Liga,2016-2017
14,14,Carlos Castro,"€ 6,962","€ 362,000","€ 369,443",F,21,Spain,Sporting Gijon,La Liga,2016-2017
15,15,Burgui,"€ 5,923","€ 308,000","€ 314,332",F,22,Spain,Sporting Gijon,La Liga,2016-2017
16,16,Alberto Lora,"€ 5,500","€ 286,000","€ 291,880",D,29,Spain,Sporting Gijon,La Liga,2016-2017
17,17,Duje Cop,"€ 5,500","€ 286,000","€ 291,880",F,26,Croatia,Sporting Gijon,La Liga,2016-2017
18,18,Isma López,"€ 4,596","€ 239,000","€ 243,914",D,26,Spain,Sporting Gijon,La Liga,2016-2017
19,19,Nacho Cases,"€ 4,596","€ 239,000","€ 243,914",M,28,Spain,Sporting Gijon,La Liga,2016-2017
20,20,Juan Rodríguez,"€ 3,173","€ 165,000","€ 168,392",D,21,Spain,Sporting Gijon,La Liga,2016-2017
21,21,Rubén Sánchez,"€ 2,692","€ 140,000","€ 142,878",F,21,Spain,Sporting Gijon,La Liga,2016-2017
22,22,Sergio Álvarez,"€ 2,558","€ 133,000","€ 135,734",M,24,Spain,Sporting Gijon,La Liga,2016-2017
23,23,Cristian Salvador,"€ 2,346","€ 122,000","€ 124,508",M,21,Spain,Sporting Gijon,La Liga,2016-2017
24,24,Óscar Whalley,"€ 2,269","€ 118,000","€ 120,426",K,22,Spain,Sporting Gijon,La Liga,2016-2017
25,25,Pablo Fernández,"€ 1,942","€ 101,000","€ 103,077",M,19,Spain,Sporting Gijon,La Liga,2016-2017
26,26,Akram Afif,"€ 1,904","€ 99,000","€ 101,035",F,19,Qatar,Sporting Gijon,La Liga,2016-2017
27,27,Pablo Pérez,€ 0,€ 0,€ 0,M,22,Spain,Sporting Gijon,La Liga,2016-2017
28,28,Elderson,€ 0,€ 0,€ 0,D,28,Nigeria,Sporting Gijon,La Liga,2016-2017
29,29,Lillo Castellano,€ 0,€ 0,€ 0,D,27,Spain,Sporting Gijon,La Liga,2016-2017
30,30,Rachid Aït-Atmane,€ 0,€ 0,€ 0,M,23,Algeria,Sporting Gijon,La Liga,2016-2017
31,31,Dani Ndi,€ 0,€ 0,€ 0,M,20,Cameroon,Sporting Gijon,La Liga,2016-2017
32,32,Álvaro Bustos,€ 0,€ 0,€ 0,F,21,Spain,Sporting Gijon,La Liga,2016-2017
0,0,Nani,"€ 200,981","€ 10,451,000","€ 10,665,867",F,29,Portugal,Valencia,La Liga,2016-2017
1,1,Eliaquim Mangala,"€ 111,115","€ 5,778,000","€ 5,896,793",D,25,France,Valencia,La Liga,2016-2017
2,2,Dani Parejo,"€ 97,231","€ 5,056,000","€ 5,159,949",M,27,Spain,Valencia,La Liga,2016-2017
3,3,Enzo Pérez,"€ 96,308","€ 5,008,000","€ 5,110,962",M,30,Argentina,Valencia,La Liga,2016-2017
4,4,Ezequiel Garay,"€ 92,019","€ 4,785,000","€ 4,883,377",D,29,Argentina,Valencia,La Liga,2016-2017
5,5,Aymen Abdennour,"€ 92,019","€ 4,785,000","€ 4,883,377",D,26,Tunisia,Valencia,La Liga,2016-2017
6,6,Guilherme Siqueira,"€ 73,365","€ 3,815,000","€ 3,893,435",D,30,Brazil,Valencia,La Liga,2016-2017
7,7,Paco Alcácer,"€ 73,365","€ 3,815,000","€ 3,893,435",F,22,Spain,Valencia,La Liga,2016-2017
8,8,Pablo Piatti,"€ 60,538","€ 3,148,000","€ 3,212,721",F,27,Argentina,Valencia,La Liga,2016-2017
9,9,José Gayà,"€ 60,538","€ 3,148,000","€ 3,212,721",D,21,Spain,Valencia,La Liga,2016-2017
10,10,Simone Zaza,"€ 58,115","€ 3,022,000","€ 3,084,131",F,25,Italy,Valencia,La Liga,2016-2017
11,11,Rodrigo,"€ 55,019","€ 2,861,000","€ 2,919,821",F,25,Spain,Valencia,La Liga,2016-2017
12,12,Martín Montoya,"€ 52,096","€ 2,709,000","€ 2,764,696",D,25,Spain,Valencia,La Liga,2016-2017
13,13,Diego Alves,"€ 47,692","€ 2,480,000","€ 2,530,988",K,31,Brazil,Valencia,La Liga,2016-2017
14,14,Mario Suárez,"€ 44,442","€ 2,311,000","€ 2,358,513",M,29,Spain,Valencia,La Liga,2016-2017
15,15,Álvaro Medrán,"€ 24,558","€ 1,277,000","€ 1,303,254",M,22,Spain,Valencia,La Liga,2016-2017
16,16,Zakaria Bakkali,"€ 24,308","€ 1,264,000","€ 1,289,987",F,20,Belgium,Valencia,La Liga,2016-2017
17,17,Rúben Vezo,"€ 23,846","€ 1,240,000","€ 1,265,494",D,22,Portugal,Valencia,La Liga,2016-2017
18,18,Santi Mina,"€ 21,346","€ 1,110,000","€ 1,132,821",F,20,Spain,Valencia,La Liga,2016-2017
19,19,João Cancelo,"€ 16,519","€ 859,000","€ 876,661",D,22,Portugal,Valencia,La Liga,2016-2017
20,20,Fabián Orellana,"€ 9,173","€ 477,000","€ 486,807",F,30,Chile,Valencia,La Liga,2016-2017
21,21,Aderllan Santos,"€ 7,654","€ 398,000","€ 406,183",D,27,Brazil,Valencia,La Liga,2016-2017
22,22,Eugeni Valderrama,"€ 1,904","€ 99,000","€ 101,035",M,21,Spain,Valencia,La Liga,2016-2017
23,23,Nacho Vidal,"€ 1,173","€ 61,000","€ 62,254",D,21,Spain,Valencia,La Liga,2016-2017
24,24,Nacho Gil,€ 692,"€ 36,000","€ 36,740",F,20,Spain,Valencia,La Liga,2016-2017
25,25,Sito,€ 538,"€ 28,000","€ 28,576",F,19,Spain,Valencia,La Liga,2016-2017
26,26,Toni Lato,€ 58,"€ 3,000","€ 3,062",D,18,Spain,Valencia,La Liga,2016-2017
27,27,Carlos Soler,€ 58,"€ 3,000","€ 3,062",M,19,Spain,Valencia,La Liga,2016-2017
28,28,Rafa Mir,€ 58,"€ 3,000","€ 3,062",F,19,Spain,Valencia,La Liga,2016-2017
29,29,Federico Cartabia,€ 0,€ 0,€ 0,F,23,Argentina,Valencia,La Liga,2016-2017
30,30,Shkodran Mustafi,€ 0,€ 0,€ 0,D,24,Germany,Valencia,La Liga,2016-2017
31,31,Vinícius Araújo,€ 0,€ 0,€ 0,F,23,Brazil,Valencia,La Liga,2016-2017
32,32,Yoel Rodríguez,€ 0,€ 0,€ 0,K,27,Spain,Valencia,La Liga,2016-2017
33,33,Álvaro Negredo,€ 0,€ 0,€ 0,F,30,Spain,Valencia,La Liga,2016-2017
34,34,Nando,€ 0,€ 0,€ 0,F,22,Spain,Valencia,La Liga,2016-2017
35,35,Munir El Haddadi,€ 0,€ 0,€ 0,F,20,Spain,Valencia,La Liga,2016-2017
36,36,Mathew Ryan,€ 0,€ 0,€ 0,K,24,Australia,Valencia,La Liga,2016-2017
37,37,Javier Jiménez,€ 0,€ 0,€ 0,D,19,Spain,Valencia,La Liga,2016-2017
38,38,Robert Ibáñez,€ 0,€ 0,€ 0,F,23,Spain,Valencia,La Liga,2016-2017
39,39,Jaume Doménech,€ 0,€ 0,€ 0,K,25,Spain,Valencia,La Liga,2016-2017
0,0,Cédric Bakambu,"€ 57,250","€ 2,977,000","€ 3,038,206",F,25,Democratic Republic of Congo,Villarreal,La Liga,2016-2017
1,1,Jonathan dos Santos,"€ 53,192","€ 2,766,000","€ 2,822,868",M,26,Mexico,Villarreal,La Liga,2016-2017
2,2,Roberto Soldado,"€ 50,615","€ 2,632,000","€ 2,686,113",F,31,Spain,Villarreal,La Liga,2016-2017
3,3,Samu Castillejo,"€ 47,096","€ 2,449,000","€ 2,499,350",F,21,Spain,Villarreal,La Liga,2016-2017
4,4,Mateo Musacchio,"€ 46,808","€ 2,434,000","€ 2,484,042",D,25,Argentina,Villarreal,La Liga,2016-2017
5,5,Sergio Asenjo,"€ 45,846","€ 2,384,000","€ 2,433,014",K,27,Spain,Villarreal,La Liga,2016-2017
6,6,Manu Trigueros,"€ 45,058","€ 2,343,000","€ 2,391,171",M,24,Spain,Villarreal,La Liga,2016-2017
7,7,Denis Cheryshev,"€ 41,442","€ 2,155,000","€ 2,199,306",F,25,Russia,Villarreal,La Liga,2016-2017
8,8,José Ángel,"€ 22,942","€ 1,193,000","€ 1,217,527",D,26,Spain,Villarreal,La Liga,2016-2017
9,9,Jaume Costa,"€ 22,750","€ 1,183,000","€ 1,207,322",D,28,Spain,Villarreal,La Liga,2016-2017
10,10,Roberto Soriano,"€ 22,596","€ 1,175,000","€ 1,199,157",M,25,Italy,Villarreal,La Liga,2016-2017
11,11,Nicola Sansone,"€ 22,596","€ 1,175,000","€ 1,199,157",F,24,Italy,Villarreal,La Liga,2016-2017
12,12,Antonio Rukavina,"€ 15,231","€ 792,000","€ 808,283",D,32,Serbia,Villarreal,La Liga,2016-2017
13,13,Andrés Fernández,"€ 14,346","€ 746,000","€ 761,337",K,29,Spain,Villarreal,La Liga,2016-2017
14,14,Daniele Bonera,"€ 11,923","€ 620,000","€ 632,747",D,35,Italy,Villarreal,La Liga,2016-2017
15,15,Mariano Barbosa,"€ 8,769","€ 456,000","€ 465,375",K,31,Argentina,Villarreal,La Liga,2016-2017
16,16,Aitor Cantalapiedra,"€ 3,346","€ 174,000","€ 177,577",F,20,Spain,Villarreal,La Liga,2016-2017
17,17,José Carlos Lazo,"€ 2,250","€ 117,000","€ 119,405",F,20,Spain,Villarreal,La Liga,2016-2017
18,18,Akram Afif,"€ 1,904","€ 99,000","€ 101,035",F,19,Qatar,Villarreal,La Liga,2016-2017
19,19,Víctor Ruiz,"€ 1,231","€ 64,000","€ 65,316",D,27,Spain,Villarreal,La Liga,2016-2017
20,20,Daniel Raba,€ 558,"€ 29,000","€ 29,596",F,20,Spain,Villarreal,La Liga,2016-2017
