,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Adrián Ramos,"€ 51,538","€ 2,680,000","€ 2,735,099",F,30,Colombia,Granada,La Liga,2016-2017
1,Franck Tabanou,"€ 38,885","€ 2,022,000","€ 2,063,571",D,27,France,Granada,La Liga,2016-2017
2,Ezequiel Ponce,"€ 36,692","€ 1,908,000","€ 1,947,228",F,19,Argentina,Granada,La Liga,2016-2017
3,Alberto Bueno,"€ 30,827","€ 1,603,000","€ 1,635,957",F,28,Spain,Granada,La Liga,2016-2017
4,Sergi Samper,"€ 28,731","€ 1,494,000","€ 1,524,716",M,21,Spain,Granada,La Liga,2016-2017
5,Guillermo Ochoa,"€ 25,962","€ 1,350,000","€ 1,377,755",K,30,Mexico,Granada,La Liga,2016-2017
6,Rúben Vezo,"€ 23,846","€ 1,240,000","€ 1,265,494",D,22,Portugal,Granada,La Liga,2016-2017
7,Panagiotis Kone,"€ 23,462","€ 1,220,000","€ 1,245,083",M,28,Greece,Granada,La Liga,2016-2017
8,Andreas Pereira,"€ 22,231","€ 1,156,000","€ 1,179,767",M,20,Brazil,Granada,La Liga,2016-2017
9,David Lombán,"€ 17,673","€ 919,000","€ 937,894",D,29,Spain,Granada,La Liga,2016-2017
10,Omer Atzili,"€ 17,038","€ 886,000","€ 904,216",F,22,Israel,Granada,La Liga,2016-2017
11,Artem Kravets,"€ 15,538","€ 808,000","€ 824,612",F,27,Ukraine,Granada,La Liga,2016-2017
12,Isaac Cuenca,"€ 15,404","€ 801,000","€ 817,468",M,25,Spain,Granada,La Liga,2016-2017
13,Tito,"€ 14,288","€ 743,000","€ 758,276",D,30,Spain,Granada,La Liga,2016-2017
14,Uche Agbo,"€ 14,135","€ 735,000","€ 750,111",M,20,Nigeria,Granada,La Liga,2016-2017
15,Rene Krhin,"€ 11,115","€ 578,000","€ 589,883",M,26,Slovenia,Granada,La Liga,2016-2017
16,Mubarak Wakaso,"€ 11,077","€ 576,000","€ 587,842",M,25,Ghana,Granada,La Liga,2016-2017
17,Fran Rico,"€ 11,000","€ 572,000","€ 583,760",M,28,Spain,Granada,La Liga,2016-2017
18,Dimitri Foulquier,"€ 9,962","€ 518,000","€ 528,650",D,23,Guadeloupe,Granada,La Liga,2016-2017
19,Victorien Angban,"€ 8,885","€ 462,000","€ 471,498",M,19,Cote d'Ivoire,Granada,La Liga,2016-2017
20,Darwin Machís,"€ 8,846","€ 460,000","€ 469,457",F,23,Venezuela,Granada,La Liga,2016-2017
21,Gastón Silva,"€ 8,058","€ 419,000","€ 427,614",D,22,Uruguay,Granada,La Liga,2016-2017
22,Matthieu Saunier,"€ 7,904","€ 411,000","€ 419,450",D,26,France,Granada,La Liga,2016-2017
23,Sverrir Ingi Ingason,"€ 7,173","€ 373,000","€ 380,669",D,22,Iceland,Granada,La Liga,2016-2017
24,Rui Silva,"€ 5,692","€ 296,000","€ 302,086",K,22,Portugal,Granada,La Liga,2016-2017
25,Jeremie Boga,"€ 2,769","€ 144,000","€ 146,961",F,19,Cote d'Ivoire,Granada,La Liga,2016-2017
26,Martin Hongla,€ 904,"€ 47,000","€ 47,966",M,18,Cameroon,Granada,La Liga,2016-2017
27,Oier Olazábal,€ 0,€ 0,€ 0,K,26,Spain,Granada,La Liga,2016-2017
28,Ivan Kelava,€ 0,€ 0,€ 0,K,28,Croatia,Granada,La Liga,2016-2017
29,Héctor Hernández,€ 0,€ 0,€ 0,D,25,Spain,Granada,La Liga,2016-2017
30,Pervis Estupiñán,€ 0,€ 0,€ 0,D,18,Ecuador,Granada,La Liga,2016-2017
31,Gabriel Silva,€ 0,€ 0,€ 0,D,25,Brazil,Granada,La Liga,2016-2017
32,Sergi Guardiola,€ 0,€ 0,€ 0,F,25,Spain,Granada,La Liga,2016-2017
33,David Barral,€ 0,€ 0,€ 0,F,33,Spain,Granada,La Liga,2016-2017
34,Christian Bravo,€ 0,€ 0,€ 0,F,22,Chile,Granada,La Liga,2016-2017
35,Jean Carlos Silva,€ 0,€ 0,€ 0,F,20,Brazil,Granada,La Liga,2016-2017
36,Aly Mallé,€ 0,€ 0,€ 0,F,18,Mali,Granada,La Liga,2016-2017
37,Jon Toral,€ 0,€ 0,€ 0,M,21,Spain,Granada,La Liga,2016-2017
38,Juanan Entrena,€ 0,€ 0,€ 0,F,20,Spain,Granada,La Liga,2016-2017
39,Luís Martins,€ 0,€ 0,€ 0,D,24,Portugal,Granada,La Liga,2016-2017
40,Mehdi Carcela-González,€ 0,€ 0,€ 0,F,27,Morocco,Granada,La Liga,2016-2017
41,Molla Wagué,€ 0,€ 0,€ 0,D,25,Mali,Granada,La Liga,2016-2017
42,Javi Márquez,€ 0,€ 0,€ 0,M,30,Spain,Granada,La Liga,2016-2017
