club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
CD Tenerife,José María Buljubasich,23,Goalkeeper,CA Rosario,?,in,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Juan Antonio Pizzi,26,Centre-Forward,Valencia,?,in,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Luis Miguel Ramis,23,Centre-Back,Real Madrid,?,in,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Marcelo Ojeda,25,Goalkeeper,Lanús,?,in,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Víctor,20,Centre-Forward,Real Madrid B,?,in,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Fernando Redondo,25,Defensive Midfield,Real Madrid,£3.15m,out,Summer,3.15,Primera Division,1994,1994/1995
CD Tenerife,Percy Olivares,26,Left-Back,CA Rosario,?,out,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Óscar Dertycia,29,Centre-Forward,Albacete,?,out,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Pier,22,Centre-Forward,Sporting Gijón,?,out,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,José Manuel Ochotorena,33,Goalkeeper,CD Logroñés,?,out,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Manolo,33,Goalkeeper,UD Las Palmas,?,out,Summer,NA,Primera Division,1994,1994/1995
CD Tenerife,Agustín,34,Goalkeeper,Retired,-,out,Summer,0,Primera Division,1994,1994/1995
SD Compostela,Ángel Lekunberri,24,Midfielder,Athletic,?,in,Summer,NA,Primera Division,1994,1994/1995
SD Compostela,Paco Llorente,29,Right Winger,Real Madrid,?,in,Summer,NA,Primera Division,1994,1994/1995
SD Compostela,José Manuel Galdames,23,Centre-Back,Athletic,Loan,in,Summer,0,Primera Division,1994,1994/1995
SD Compostela,Franck Passi,28,Defensive Midfield,Monaco,?,in,Summer,NA,Primera Division,1994,1994/1995
SD Compostela,Bent Christensen,27,Centre-Forward,FC Schalke 04,Loan,in,Summer,0,Primera Division,1994,1994/1995
