club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Aston Villa,Andy Townsend,29,Central Midfield,Chelsea,£2.16m,in,Summer,2.16,Premier League,1993,1993/1994
Aston Villa,Guy Whittingham,28,Forward,Portsmouth,£1.62m,in,Summer,1.62,Premier League,1993,1993/1994
Aston Villa,Gordon Cowans,34,Midfielder,Blackburn,Free transfer,in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Michael Oakes,20,Goalkeeper,Scarborough Athletic,"End of loanMay 1, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Dariusz Kubicki,30,Right-Back,Sunderland,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Chris Boden,20,Defender,Barnsley FC,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Lee Hendrie,16,Left Midfield,Aston Villa U18,-,in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Paul Browne,18,Centre-Back,Aston Villa U18,-,in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Mark Blake,22,Midfielder,Portsmouth,£451Th.,out,Summer,0.451,Premier League,1993,1993/1994
Aston Villa,Martin Carruthers,20,Centre-Forward,Stoke City,£378Th.,out,Summer,0.378,Premier League,1993,1993/1994
Aston Villa,Henrik Larsen,27,Attacking Midfield,Waldh. Mannheim,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Aston Villa,Cyrille Regis,35,Centre-Forward,Wolves,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Aston Villa,Chris Boden,20,Defender,Barnsley FC,Loan,out,Summer,0,Premier League,1993,1993/1994
Norwich City,Spencer Prior,22,Centre-Back,Southend United,£225Th.,in,Summer,0.225,Premier League,1993,1993/1994
Norwich City,Scott Howie,21,Goalkeeper,Clyde FC,?,in,Summer,NA,Premier League,1993,1993/1994
Norwich City,Ade Akinbiyi,18,Centre-Forward,Norwich U18,-,in,Summer,0,Premier League,1993,1993/1994
Norwich City,Andy Marshall,18,Goalkeeper,Norwich U18,-,in,Summer,0,Premier League,1993,1993/1994
Norwich City,David Phillips,30,Right Midfield,Nottm Forest,£450Th.,out,Summer,0.45,Premier League,1993,1993/1994
Norwich City,Mark Peters,21,Defender,Peterborough,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Oldham Athletic,Ole Björn Sundgot,21,Centre-Forward,Molde,Free transfer,in,Summer,0,Premier League,1993,1993/1994
Oldham Athletic,Gary Walsh,25,Goalkeeper,Man Utd,Loan,in,Summer,0,Premier League,1993,1993/1994
Oldham Athletic,Rick Holden,28,Left Midfield,Man City,?,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Richard Graham,18,Centre-Back,Unknown,?,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Paul Rickers,18,Midfielder,Unknown,?,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Andy Barlow,28,Left-Back,Bradford,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Oldham Athletic,Ian Marshall,27,Centre-Forward,Ipswich,£1.01m,out,Summer,1.01,Premier League,1993,1993/1994
Oldham Athletic,Tore Pedersen,24,Centre-Back,SK Brann,?,out,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Orpheo Keizerweerd,24,Centre-Forward,FC Den Bosch,?,out,Summer,NA,Premier League,1993,1993/1994
Queens Park Rangers,Steve Yates,23,Defender,Bristol Rovers,£738Th.,in,Summer,0.738,Premier League,1993,1993/1994
Queens Park Rangers,Trevor Sinclair,20,Left Winger,Blackpool,?,in,Summer,NA,Premier League,1993,1993/1994
Queens Park Rangers,Alan McCarthy,22,Defender,Plymouth,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Dennis Bailey,28,Forward,Watford,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Danny Dichio,18,Centre-Forward,QPR U18,-,in,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Andy Sinton,27,Left Midfield,Sheff Wed,£3.02m,out,Summer,3.02,Premier League,1993,1993/1994
Queens Park Rangers,Garry Thompson,33,Forward,Cardiff,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Danny Dichio,18,Centre-Forward,Barnet,Loan,out,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Dennis Bailey,27,Forward,Charlton,Loan,out,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Tony Witter,29,Centre-Back,Millwall,"End of loanSep 13, 1993",out,Summer,0,Premier League,1993,1993/1994
Sheffield Wednesday,Andy Sinton,27,Left Midfield,QPR,£3.02m,in,Summer,3.02,Premier League,1993,1993/1994
Sheffield Wednesday,Des Walker,27,Centre-Back,Sampdoria,£2.70m,in,Summer,2.7,Premier League,1993,1993/1994
Sheffield Wednesday,Andy Pearce,27,Centre-Back,Coventry,£540Th.,in,Summer,0.54,Premier League,1993,1993/1994
Sheffield Wednesday,Adem Poric,20,Central Midfield,St. George Saints,£65Th.,in,Summer,0.065,Premier League,1993,1993/1994
Sheffield Wednesday,Nigel Jemson,24,Forward,Grimsby Town,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Sheffield Wednesday,Brian Linighan,19,Centre-Back,Sheff Wed U23,-,in,Summer,0,Premier League,1993,1993/1994
Sheffield Wednesday,Paul Warhurst,23,Centre-Back,Blackburn,£3.38m,out,Summer,3.38,Premier League,1993,1993/1994
Sheffield Wednesday,John Harkes,26,Right Midfield,Derby,£1.08m,out,Summer,1.08,Premier League,1993,1993/1994
Sheffield Wednesday,Peter Shirtliff,32,Centre-Back,Wolves,£258Th.,out,Summer,0.258,Premier League,1993,1993/1994
Sheffield Wednesday,Viv Anderson,36,Right-Back,Barnsley FC,?,out,Summer,NA,Premier League,1993,1993/1994
Sheffield Wednesday,Danny Wilson,33,Midfielder,Barnsley FC,?,out,Summer,NA,Premier League,1993,1993/1994
Sheffield Wednesday,Nigel Jemson,24,Forward,Grimsby Town,Loan,out,Summer,0,Premier League,1993,1993/1994
Sheffield Wednesday,Phil King,25,Left-Back,Notts County,Loan,out,Summer,0,Premier League,1993,1993/1994
Wimbledon FC,Alan Kimble,26,Left-Back,Cambridge Utd.,£189Th.,in,Summer,0.189,Premier League,1993,1993/1994
Wimbledon FC,Gary Blissett,29,Centre-Forward,Brentford,?,in,Summer,NA,Premier League,1993,1993/1994
Wimbledon FC,Aidan Newhouse,22,Forward,Port Vale,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Wimbledon FC,Steve Cotterill,29,Forward,Bournemouth,£92Th.,out,Summer,0.092,Premier League,1993,1993/1994
Wimbledon FC,Steve Finnan,17,Right-Back,Welling,?,out,Summer,NA,Premier League,1993,1993/1994
Wimbledon FC,Terry Gibson,30,Forward,Peterborough,?,out,Summer,NA,Premier League,1993,1993/1994
Wimbledon FC,Timothy Alexander,19,Centre-Back,Barnet,?,out,Summer,NA,Premier League,1993,1993/1994
Coventry City,Mick Harford,34,Centre-Forward,Sunderland,£203Th.,in,Summer,0.203,Premier League,1993,1993/1994
Coventry City,Paul Williams,23,Defender,Stockport,£167Th.,in,Summer,0.167,Premier League,1993,1993/1994
Coventry City,Julian Darby,25,Midfielder,Bolton,£162Th.,in,Summer,0.162,Premier League,1993,1993/1994
Coventry City,Steve Morgan,24,Left-Back,Plymouth,£122Th.,in,Summer,0.122,Premier League,1993,1993/1994
Coventry City,John Gayle,29,Centre-Forward,Birmingham,£108Th.,in,Summer,0.108,Premier League,1993,1993/1994
Coventry City,Ally Pickering,26,Defender,Rotherham,£90Th.,in,Summer,0.09,Premier League,1993,1993/1994
Coventry City,Zbigniew Kruszyński,32,Defender,Brentford,?,in,Summer,NA,Premier League,1993,1993/1994
Coventry City,Leigh Jenkinson,23,Midfielder,Hull City,?,in,Summer,NA,Premier League,1993,1993/1994
Coventry City,Willie Boland,17,Central Midfield,Coventry U18,-,in,Summer,0,Premier League,1993,1993/1994
Coventry City,Peter Billing,28,Centre-Back,Port Vale,"End of loanJun 30, 1993",in,Summer,0,Premier League,1993,1993/1994
Coventry City,Andy Pearce,27,Centre-Back,Sheff Wed,£540Th.,out,Summer,0.54,Premier League,1993,1993/1994
Coventry City,Billy Woods,19,Left Midfield,Cork City,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Coventry City,Steve Williams,18,Goalkeeper,Cardiff,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Coventry City,Terry Fleming,20,Midfielder,Northampton,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Coventry City,Chris Greenman,24,Defender,Peterborough,Free transfer,out,Summer,0,Premier League,1993,1993/1994
Coventry City,Peter Billing,28,Centre-Back,Port Vale,£36Th.,out,Summer,0.036,Premier League,1993,1993/1994
Coventry City,Kevin Gallacher,26,Right Winger,Blackburn,?,out,Summer,NA,Premier League,1993,1993/1994
Coventry City,Brian Borrows,32,Right-Back,Bristol City,Loan,out,Summer,0,Premier League,1993,1993/1994
Coventry City,Micky Gynn,31,Midfielder,Stoke City,?,out,Summer,NA,Premier League,1993,1993/1994
Coventry City,Craig Middleton,22,Midfielder,Cambridge Utd.,?,out,Summer,NA,Premier League,1993,1993/1994
Coventry City,Kenny Sansom,34,Left-Back,Retired,-,out,Summer,0,Premier League,1993,1993/1994
Manchester United,Roy Keane,21,Defensive Midfield,Nottm Forest,£7.65m,in,Summer,7.65,Premier League,1993,1993/1994
Manchester United,Robbie Savage,18,Central Midfield,Man Utd U18,-,in,Summer,0,Premier League,1993,1993/1994
Manchester United,Keith Gillespie,18,Right Midfield,Man Utd U18,-,in,Summer,0,Premier League,1993,1993/1994
Manchester United,David Beckham,18,Right Midfield,Man Utd U18,-,in,Summer,0,Premier League,1993,1993/1994
Manchester United,Chris Casper,18,Defender,Man Utd U18,-,in,Summer,0,Premier League,1993,1993/1994
Manchester United,Danny Wallace,29,Attacking Midfield,Birmingham,£270Th.,out,Summer,0.27,Premier League,1993,1993/1994
Manchester United,Brian Carey,25,Centre-Back,Leicester,£264Th.,out,Summer,0.264,Premier League,1993,1993/1994
Manchester United,Keith Gillespie,18,Right Midfield,Wigan,Loan,out,Summer,0,Premier League,1993,1993/1994
Manchester United,Neil Whitworth,21,Centre-Back,Rotherham,Loan,out,Summer,0,Premier League,1993,1993/1994
Manchester United,Gary Walsh,25,Goalkeeper,Oldham Athletic,Loan,out,Summer,0,Premier League,1993,1993/1994
Manchester United,Russell Beardsmore,24,Central Midfield,Bournemouth,?,out,Summer,NA,Premier League,1993,1993/1994
Newcastle United,Peter Beardsley,32,Second Striker,Everton,£1.53m,in,Summer,1.53,Premier League,1993,1993/1994
Newcastle United,Mike Hooper,29,Goalkeeper,Liverpool,£565Th.,in,Summer,0.565,Premier League,1993,1993/1994
Newcastle United,Malcolm Allen,26,Centre-Forward,Millwall,£315Th.,in,Summer,0.315,Premier League,1993,1993/1994
Newcastle United,Nikodimos Papavasiliou,22,Left Winger,OFI Crete,£162Th.,in,Summer,0.162,Premier League,1993,1993/1994
Newcastle United,John Burridge,41,Goalkeeper,Hibernian FC,Free transfer,in,Summer,0,Premier League,1993,1993/1994
Newcastle United,Steve Harper,18,Goalkeeper,Seaham Red Star,Free transfer,in,Summer,0,Premier League,1993,1993/1994
Newcastle United,Michael Jeffrey,21,Centre-Forward,Doncaster,?,in,Summer,NA,Premier League,1993,1993/1994
Newcastle United,Scott Sellars,27,Left Midfield,Leeds,?,in,Summer,NA,Premier League,1993,1993/1994
Newcastle United,Alex Mathie,24,Centre-Forward,Morton,?,in,Summer,NA,Premier League,1993,1993/1994
Newcastle United,Robbie Elliott,19,Left-Back,Newcastle U23,-,in,Summer,0,Premier League,1993,1993/1994
