club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Arsenal FC,Alex Oxlade-Chamberlain,17,Central Midfield,Southampton,£12.42m,in,Summer,12.42,Premier League,2011,2011/2012
Arsenal FC,Gervinho,24,Left Winger,LOSC Lille,£10.80m,in,Summer,10.8,Premier League,2011,2011/2012
Arsenal FC,Mikel Arteta,29,Central Midfield,Everton,£10.80m,in,Summer,10.8,Premier League,2011,2011/2012
Arsenal FC,Per Mertesacker,26,Centre-Back,Werder Bremen,£10.17m,in,Summer,10.17,Premier League,2011,2011/2012
Arsenal FC,André Santos,28,Attacking Midfield,Fenerbahce,£6.30m,in,Summer,6.3,Premier League,2011,2011/2012
Arsenal FC,Chu-young Park,26,Centre-Forward,Monaco,£5.85m,in,Summer,5.85,Premier League,2011,2011/2012
Arsenal FC,Carl Jenkinson,19,Right-Back,Charlton,£1.01m,in,Summer,1.01,Premier League,2011,2011/2012
Arsenal FC,Joel Campbell,19,Right Winger,Saprissa,£900Th.,in,Summer,0.9,Premier League,2011,2011/2012
Arsenal FC,Yossi Benayoun,31,Right Winger,Chelsea,Loan,in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Francis Coquelin,20,Defensive Midfield,Arsenal Res.,-,in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Ignasi Miquel,18,Centre-Back,Arsenal Res.,-,in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Elton Monteiro,17,Centre-Back,Arsenal U18,-,in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Emmanuel Frimpong,19,Defensive Midfield,Arsenal Res.,-,in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Nicklas Bendtner,24,Centre-Forward,Sunderland,"End of loanMay 14, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Vito Mannone,24,Goalkeeper,Hull City,"End of loanMay 1, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Sanchez Watt,21,Left Winger,Crawley Town,"End of loanMay 31, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Ryo Miyaichi,19,Right Winger,Bolton,"End of loanMay 17, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Craig Eastmond,21,Defensive Midfield,Wycombe,"End of loanMay 1, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Andrey Arshavin,31,Second Striker,Zenit S-Pb,"End of loanMay 31, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Nico Yennaris,19,Defensive Midfield,Notts County,"End of loanMay 31, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Nico Yennaris,18,Defensive Midfield,Arsenal U18,-,in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Henri Lansbury,21,Central Midfield,West Ham,"End of loanMay 20, 2012",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Pedro Botelho,21,Left-Back,FC Cartagena,"End of loanJun 30, 2011",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Armand Traoré,21,Left-Back,Juventus,"End of loanJun 30, 2011",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Gavin Hoyte,20,Right-Back,Lincoln City,"End of loanJun 1, 2011",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Carlos Vela,22,Right Winger,West Brom,"End of loanJun 30, 2011",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Ryo Miyaichi,18,Right Winger,Feyenoord,"End of loanJun 30, 2011",in,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Cesc Fàbregas,24,Central Midfield,FC Barcelona,£30.60m,out,Summer,30.6,Premier League,2011,2011/2012
Arsenal FC,Samir Nasri,24,Attacking Midfield,Man City,£24.75m,out,Summer,24.75,Premier League,2011,2011/2012
Arsenal FC,Gaël Clichy,25,Left-Back,Man City,£6.98m,out,Summer,6.98,Premier League,2011,2011/2012
Arsenal FC,Emmanuel Eboué,28,Right-Back,Galatasaray,£3.15m,out,Summer,3.15,Premier League,2011,2011/2012
Arsenal FC,Armand Traoré,21,Left-Back,QPR,£1.22m,out,Summer,1.22,Premier League,2011,2011/2012
Arsenal FC,Jay Emmanuel-Thomas,20,Centre-Forward,Ipswich,£1.13m,out,Summer,1.13,Premier League,2011,2011/2012
Arsenal FC,Nicklas Bendtner,23,Centre-Forward,Sunderland,Loan fee:£900Th.,out,Summer,0.9,Premier League,2011,2011/2012
Arsenal FC,Denílson,23,Defensive Midfield,São Paulo,Loan fee:£360Th.,out,Summer,0.36,Premier League,2011,2011/2012
Arsenal FC,Pedro Botelho,21,Left-Back,Rayo Vallecano,Loan fee:£306Th.,out,Summer,0.306,Premier League,2011,2011/2012
Arsenal FC,Joel Campbell,19,Right Winger,FC Lorient,Loan,out,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Henri Lansbury,20,Central Midfield,West Ham,Loan,out,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Manuel Almunia,34,Goalkeeper,West Ham,Loan,out,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Mark Randall,21,Central Midfield,Chesterfield FC,Free transfer,out,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Carlos Vela,22,Right Winger,Real Sociedad,Loan,out,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Jens Lehmann,41,Goalkeeper,Retired,-,out,Summer,0,Premier League,2011,2011/2012
Arsenal FC,Yossi Benayoun,32,Right Winger,Chelsea,"End of loanMay 30, 2012",out,Summer,0,Premier League,2011,2011/2012
Chelsea FC,Juan Mata,23,Attacking Midfield,Valencia,£24.03m,in,Summer,24.03,Premier League,2011,2011/2012
