player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
34130,manchester united,england,1000000,2021-07-02,2023-06-30,Option for a further year,,,,10Ten Football,GB1,2019
88971,al-gharafa sc,qatar,2500000,2020-01-16,,,,,,no agent,GB1,2019
73517,afc bournemouth,england,1000000,2021-08-17,2022-06-30,,,,,Jim Solbakken,GB1,2019
176591,without club,NA,1800000,2021-07-01,,,,,,Promoesport,GB1,2019
233124,aston villa,england,5000000,2019-07-01,2022-06-30,club option 1 year,,,,PowerHause SG,GB1,2019
46405,hnk hajduk split,croatia,2500000,2021-01-18,2023-06-30,,aston villa,england,2022-06-30,Pharos Sport Agency,GB1,2019
324882,aston villa,england,7000000,2019-08-01,2024-06-30,,,,,Relatives,GB1,2019
447661,aston villa,england,35000000,2019-07-25,2023-06-30,,,,,Carlos Leite,GB1,2019
503749,aston villa,england,5000000,2020-07-01,2025-06-30,,,,,Unique Sports Management,GB1,2019
413403,aston villa,england,25000000,2019-07-11,2026-06-30,club option 1 year,,,,ICM Stellar Sports,GB1,2019
234189,aston villa,england,10000000,2019-07-24,2023-06-30,,,,,DW Sports Management,GB1,2019
61653,aston villa,england,3500000,2017-01-26,2022-06-30,,,,,,GB1,2019
469860,inter miami cf,united states,250000,2021-07-07,2022-06-30,,aston villa u23,england,2021-12-31,ICM Stellar Sports,GB1,2019
324223,luton town,england,1200000,2020-09-01,2022-06-30,,,,,Wasserman,GB1,2019
309841,slovan bratislava,slovakia,800000,2021-08-19,2023-06-30,club option 2 years,,,,YMU Group,GB1,2019
243633,genclerbirligi ankara,turkey,400000,2021-07-09,2023-06-30,,,,,Coda Independent Sports,GB1,2019
354352,aston villa,england,6000000,2019-01-31,2023-06-30,,,,,Wonder Sports,GB1,2019
253677,aston villa,england,30000000,2019-07-08,2024-06-30,,,,,Wasserman,GB1,2019
85324,real oviedo,spain,2000000,2021-08-11,2023-06-30,Option for a further year,,,,Manuel García Quilón,GB1,2019
533662,aston villa u23,england,0,2019-07-01,,,,,,,GB1,2019
250478,aston villa,england,17000000,2019-07-01,2025-06-30,,,,,Straight Ace Sports,GB1,2019
381362,club brugge kv,belgium,13000000,2021-08-28,2024-06-30,,aston villa,england,2022-06-30,Football Capital,GB1,2019
183720,aston villa,england,13000000,2019-07-01,2023-06-30,,,,,Gestifute,GB1,2019
67416,without club,NA,1500000,2021-07-01,,,,,,New Era Global Sports,GB1,2019
66333,without club,NA,1500000,2021-07-01,,,,,,no agent,GB1,2019
7825,ss lazio,italy,800000,2020-09-01,2022-06-30,,,,,Manuel García Quilón,GB1,2019
626888,swindon town,england,250000,2021-08-02,2026-06-30,,aston villa u23,england,2022-05-31,Wasserman,GB1,2019
182201,fenerbahce sk,turkey,4200000,2021-07-01,2024-06-30,,,,,SPOCS Global Sports,GB1,2019
73482,stoke city,england,1200000,2020-08-10,2022-06-30,,,,,YMU Group,GB1,2019
44794,luton town,england,1000000,2021-07-01,2022-06-30,,,,,,GB1,2019
412660,aston villa,england,3000000,2017-07-01,2024-06-30,,,,,CAA Base Ltd,GB1,2019
193116,aston villa,england,30000000,2018-08-08,2025-06-30,,,,,,GB1,2019
293257,birmingham city,england,100000,2021-07-26,2023-06-30,,wolverhampton wanderers,england,2022-05-31,Unique Sports Management,GB1,2019
203460,manchester city,england,65000000,2021-08-05,2027-06-30,,,,,ICM Stellar Sports,GB1,2019
314237,pafos fc,cyprus,600000,2020-07-15,,,,,,Triple S Sports,GB1,2019
73491,chelsea fc,england,3000000,2017-08-31,2022-06-30,,,,,no agent,GB1,2019
193469,royal antwerp fc,belgium,3000000,2021-07-01,2026-06-30,,,,,SportPlus Football Management,GB1,2019
