club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
RC Strasbourg Alsace,Diego Garay,24,Attacking Midfield,CA Talleres,£3.15m,in,Summer,3.15,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Mario Haas,24,Centre-Forward,Sturm Graz,£2.81m,in,Summer,2.81,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Pape Malick Diop,24,Centre-Back,Jeanne d'Arc,£810Th.,in,Summer,0.81,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Pascal Camadini,27,Central Midfield,FC Lorient,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Pierre Njanka,24,Right-Back,Xamax,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Joseph Cyrille Ndo,23,Attacking Midfield,Xamax,?,in,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Gonzalo Luis Belloso,25,Centre-Forward,Lanús,?,in,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Cédric Kanté,19,Centre-Back,R. Strasbourg B,-,in,Summer,0,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Henri Camara,22,Centre-Forward,Xamax,Free transfer,out,Summer,0,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Jan Suchoparek,29,Sweeper,TeBe Berlin,Free transfer,out,Summer,0,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Corentin Martins,30,Attacking Midfield,G. Bordeaux,Loan,out,Summer,0,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Godwin Okpara,26,Centre-Back,Paris SG,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Luciano Zavagno,21,Left-Back,Troyes,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Per Pedersen,30,Centre-Forward,Odense BK,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Frédéric Arpinon,30,Attacking Midfield,Troyes,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Peter Frank,29,Centre-Back,Akademisk BK,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Stéphane Collet,27,Right Midfield,Lens,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Raphaël Miceli,23,Left Midfield,AC Le Havre,?,out,Summer,NA,Ligue 1,1999,1999/2000
RC Strasbourg Alsace,Kim Ekroos,18,Goalkeeper,Tampere United,?,out,Summer,NA,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Nicolas Rabuel,21,Centre-Back,Olympique Lyon,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Fabien Lefèvre,27,Left Midfield,Monaco,Loan,in,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Cédric Mouret,21,Attacking Midfield,Marseille,?,in,Summer,NA,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Saïd Chiba,28,Defensive Midfield,SD Compostela,?,in,Summer,NA,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Ze Alcino,25,Left Winger,Grêmio,?,in,Summer,NA,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Gennaro Bracigliano,19,Goalkeeper,AS Nancy B,-,in,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Aurélien Schmitt,17,Midfielder,AS Nancy U19,-,in,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Jérôme Bottelin,21,Midfielder,US Raon-l'Étape,"End of loanJun 30, 1999",in,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Christophe Bastien,23,Right Midfield,FC Metz,£3.42m,out,Summer,3.42,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Mohamed Bachtobji,19,Centre-Back,FC 08 Homburg,Free transfer,out,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,David Vairelles,21,Centre-Back,Beauvais,Free transfer,out,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Egutu Oliseh,18,Defensive Midfield,Louh.-Cuiseaux,Loan,out,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Frédéric Marcilly,21,Midfielder,US Raon-l'Étape,Free transfer,out,Summer,0,Ligue 1,1999,1999/2000
AS Nancy-Lorraine,Frédéric Roux,26,Goalkeeper,LB Châteauroux,Loan,out,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Nordin Jbari,24,Centre-Forward,Club Brugge,£810Th.,in,Summer,0.81,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Sekou Berthé,21,Centre-Back,Monaco B,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Tony Heurtebis,24,Goalkeeper,Stade Rennais,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Samuel Boutal,29,Centre-Forward,SM Caen,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Rafik Saïfi,24,Centre-Forward,MC Algiers,Free transfer,in,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Luciano Zavagno,21,Left-Back,R. Strasbourg,?,in,Summer,NA,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Pascal Renier,27,Left-Back,Standard Liège,?,in,Summer,NA,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Raphaël Nadé,18,Centre-Forward,Le Havre U19,?,in,Summer,NA,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Samba Diawara,21,Centre-Back,AS Red Star 93,?,in,Summer,NA,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Frédéric Arpinon,30,Attacking Midfield,R. Strasbourg,?,in,Summer,NA,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Didier Lang,28,Defensive Midfield,FC Sochaux,Loan,in,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Farid Ghazi,25,Centre-Forward,JS Kabylie,?,in,Summer,NA,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Alexandre Jeannin,21,Left-Back,RC Paris,Free transfer,out,Summer,0,Ligue 1,1999,1999/2000
Association Troyes Aube Champagne,Richard Akiana,29,Centre-Forward,AS Red Star 93,?,out,Summer,NA,Ligue 1,1999,1999/2000
