club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Atalanta BC,Federico Magallanes,19,Centre-Forward,Peñarol,£3.60m,in,Summer,3.6,Serie A,1996,1996/1997
Atalanta BC,Filippo Inzaghi,22,Centre-Forward,AC Parma,£81Th.,in,Summer,0.081,Serie A,1996,1996/1997
Atalanta BC,Joakim Persson,21,Centre-Back,Malmö FF,Free transfer,in,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Fabio Rustico,20,Right-Back,Solbiatese Arno Calcio,Free transfer,in,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Andrea Sottil,22,Centre-Back,Fiorentina,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Zoran Mirkovic,24,Right-Back,Partizan,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Davide Micillo,25,Goalkeeper,Cesena,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Paolo Foglio,20,Right-Back,Fiorenzuola,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Stefano Rossini,25,Left-Back,Piacenza,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Gianluigi Lentini,27,Right Winger,Milan,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Massimo Carrera,32,Centre-Back,Juventus,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Emanuele Tresoldi,22,Left-Back,Pistoiese,?,in,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Pierre Regonesi,17,Left-Back,Atalanta U19,-,in,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Luciano Zauri,18,Right-Back,Atalanta U19,-,in,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Christian Vieri,22,Centre-Forward,Juventus,£3.39m,out,Summer,3.39,Serie A,1996,1996/1997
Atalanta BC,Paolo Montero,24,Centre-Back,Juventus,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Mauro Valentini,32,Defender,Lucchese,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Filippo Zani,21,Goalkeeper,SC Leffe,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Antonio Paganin,30,Right-Back,Hellas Verona,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Gianluca Luppi,29,Centre-Back,Ravenna,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Cristiano Pavone,24,Left-Back,Bologna,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Stefano Salvatori,28,Defensive Midfield,Heart of Midl.,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Marco Zanchi,19,Centre-Back,Chievo Verona,Loan,out,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Vincenzo Chianese,20,Centre-Forward,Foggia,Loan,out,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Fabrizio Ferron,30,Goalkeeper,Sampdoria,?,out,Summer,NA,Serie A,1996,1996/1997
Atalanta BC,Damiano Zenoni,19,Right-Back,Pistoiese,Loan,out,Summer,0,Serie A,1996,1996/1997
Atalanta BC,Marco Ambrosio,23,Goalkeeper,Prato,?,out,Summer,NA,Serie A,1996,1996/1997
