club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Amkar Perm,Sergey Balanovich,26,Right Midfield,Soligorsk,£225Th.,in,Summer,0.225,Premier Liga,2014,2014/2015
Amkar Perm,Aleksandr Selikhov,20,Goalkeeper,Orel,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,David Dzakhov,25,Central Midfield,Neftekhimik,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Alikhan Shavaev,21,Central Midfield,Spartak Nalchik,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Marko Simonovski,22,Centre-Forward,Metalurg Skopje,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Branko Jovicic,21,Defensive Midfield,LASK,Loan,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Pavel Solomatin,21,Centre-Forward,Dynamo Moscow,Loan,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Igor Kireev,22,Right Midfield,Rostov II,Loan,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Bryan Idowu,22,Left-Back,Amkar Perm II,-,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Soslan Takazov,21,Centre-Back,Amkar Perm II,-,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Aleksandr Subbotin,22,Centre-Forward,Amkar Perm II,-,in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Vladimirs Kamess,25,Right Winger,Neftekhimik,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Artur Ryabokobylenko,23,Defensive Midfield,Spartak Nalchik,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Maksim Kanunnikov,22,Centre-Forward,Rubin Kazan,£1.35m,out,Summer,1.35,Premier Liga,2014,2014/2015
Amkar Perm,Aleksey Rebko,28,Central Midfield,Rostov,Free transfer,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Artur Ryabokobylenko,23,Defensive Midfield,Tosno,Free transfer,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Mikhail Smirnov,24,Centre-Back,Tosno,Free transfer,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Konstantin Vassiljev,30,Attacking Midfield,Piast Gliwice,Free transfer,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Blagoy Georgiev,32,Central Midfield,Rubin Kazan,Free transfer,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Gianluca Nijholt,24,Central Midfield,Without Club,-,out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Dmitri Kayumov,22,Attacking Midfield,Spartak II,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Ivan Solovjev,21,Left Winger,Zenit S-Pb,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Dzhamaldin Khodzhaniyazov,17,Centre-Back,Zenit II,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Amkar Perm,Patrick Twumasi,20,Right Winger,Spartaks,"End of loanJun 30, 2014",out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Maksim Votinov,25,Centre-Forward,Baltika,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Evgeniy Osipov,27,Centre-Back,Ufa,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Artur Maloyan,25,Centre-Forward,Shinnik,Loan,in,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Aleksandr Zotov,23,Central Midfield,Spartak Moscow,Loan,in,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Lukas Tesak,29,Left-Back,Torpedo Moscow,?,in,Summer,NA,Premier Liga,2014,2014/2015
Arsenal Tula,Sergey Ignatjev,29,Left Winger,Irtysh,"End of loanMay 31, 2015",in,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Vitali Orlov,22,Central Midfield,FK Kaluga,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Predrag Kascelan,24,Centre-Back,Khimik,Free transfer,out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Dmitri Shilov,23,Left-Back,Khimik,Loan,out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Pavel Belyanin,22,Centre-Forward,Arsenal 2 Tula,-,out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Aleksandr Kotenko,22,Central Midfield,Arsenal 2 Tula,-,out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Vitali Orlov,22,Central Midfield,Arsenal 2 Tula,-,out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Sergey Stepanov,19,Centre-Forward,Arsenal 2 Tula,-,out,Summer,0,Premier Liga,2014,2014/2015
Arsenal Tula,Pavel Sergeev,21,Attacking Midfield,Arsenal 2 Tula,-,out,Summer,0,Premier Liga,2014,2014/2015
CSKA Moscow,Roman Eremenko,27,Attacking Midfield,Rubin Kazan,£5.31m,in,Summer,5.31,Premier Liga,2014,2014/2015
CSKA Moscow,Kirill Panchenko,24,Second Striker,Tom Tomsk,£167Th.,in,Summer,0.167,Premier Liga,2014,2014/2015
CSKA Moscow,Bibras Natcho,26,Central Midfield,PAOK Salonika,Free transfer,in,Summer,0,Premier Liga,2014,2014/2015
CSKA Moscow,Sekou Oliseh,24,Right Winger,PAOK Salonika,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
CSKA Moscow,Tomas Necid,24,Centre-Forward,Slavia Prague,"End of loanJun 30, 2014",in,Summer,0,Premier Liga,2014,2014/2015
