club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Cardiff City,Peter Thorne,28,Centre-Forward,Stoke City,£2.25m,in,2.25,Championship,2001,2001/2002
Cardiff City,Graham Kavanagh,27,Central Midfield,Stoke City,£1.35m,in,1.35,Championship,2001,2001/2002
Cardiff City,Andy Campbell,22,Centre-Forward,Middlesbrough,£1.28m,in,1.28,Championship,2001,2001/2002
Cardiff City,Spencer Prior,30,Centre-Back,Man City,£878k,in,0.878,Championship,2001,2001/2002
Cardiff City,Neil Alexander,23,Goalkeeper,Livingston FC,£270k,in,0.27,Championship,2001,2001/2002
Cardiff City,Michael Simpkins,22,Defender,Cheltenham Town,Free Transfer,in,0,Championship,2001,2001/2002
Cardiff City,Dean Gordon,28,Left-Back,Middlesbrough,Loan,in,0,Championship,2001,2001/2002
Cardiff City,Gary Croft,28,Centre-Back,Ipswich,Free Transfer,in,0,Championship,2001,2001/2002
Cardiff City,Ceri Hughes,31,Midfielder,Portsmouth,?,in,NA,Championship,2001,2001/2002
Cardiff City,Leyton Maxwell,21,Central Midfield,Liverpool,?,in,NA,Championship,2001,2001/2002
Cardiff City,Derrick Hamilton,24,Midfielder,Newcastle,?,in,NA,Championship,2001,2001/2002
Cardiff City,Byron Anthony,16,Centre-Back,Cardiff U18,-,in,0,Championship,2001,2001/2002
Cardiff City,Kevin Nugent,32,Forward,Leyton Orient,Free Transfer,out,0,Championship,2001,2001/2002
Cardiff City,Gavin Gordon,22,Centre-Forward,Oxford United,Loan,out,0,Championship,2001,2001/2002
Cardiff City,Andy Thompson,34,Defender,Shrewsbury,Free Transfer,out,0,Championship,2001,2001/2002
Cardiff City,Danny Hill,26,Midfielder,Dag & Red FC,?,out,NA,Championship,2001,2001/2002
Cardiff City,Jeff Eckhardt,35,Centre-Back,Newport County,?,out,NA,Championship,2001,2001/2002
Cardiff City,Jason Fowler,27,Midfielder,Torquay United,?,out,NA,Championship,2001,2001/2002
Cardiff City,Dean Gordon,28,Left-Back,Middlesbrough,"End of loanDec 1, 2001",out,0,Championship,2001,2001/2002
Fulham FC,Steve Marlet,27,Centre-Forward,Olympique Lyon,£15.84m,in,15.84,Championship,2001,2001/2002
Fulham FC,Edwin van der Sar,30,Goalkeeper,Juventus,£9.27m,in,9.27,Championship,2001,2001/2002
Fulham FC,Steed Malbranque,21,Central Midfield,Olympique Lyon,£5.94m,in,5.94,Championship,2001,2001/2002
Fulham FC,Jon Harley,21,Left-Back,Chelsea,£4.73m,in,4.73,Championship,2001,2001/2002
Fulham FC,Sylvain Legwinski,28,Left Midfield,G. Bordeaux,£4.73m,in,4.73,Championship,2001,2001/2002
Fulham FC,Abdeslam Ouaddou,22,Centre-Back,AS Nancy,£2.97m,in,2.97,Championship,2001,2001/2002
Fulham FC,Luís Boa Morte,23,Left Midfield,Southampton,£2.07m,in,2.07,Championship,2001,2001/2002
Fulham FC,Matty Collins,19,Midfielder,Swindon Town,?,in,NA,Championship,2001,2001/2002
Fulham FC,Marcus Hahnemann,29,Goalkeeper,Reading,"End of loanDec 31, 2001",in,0,Championship,2001,2001/2002
Fulham FC,Elvis Hammond,21,Centre-Forward,Bristol Rovers,"End of loanMay 1, 2002",in,0,Championship,2001,2001/2002
Fulham FC,Marcus Hahnemann,29,Goalkeeper,Rochdale,"End of loanNov 1, 2001",in,0,Championship,2001,2001/2002
Fulham FC,Kieran McAnespie,22,Left-Back,Bournemouth,"End of loanApr 1, 2002",in,0,Championship,2001,2001/2002
Fulham FC,Alan Neilson,29,Centre-Back,Grimsby Town,"End of loanDec 31, 2001",in,0,Championship,2001,2001/2002
Fulham FC,Stuart Noble,18,Centre-Forward,Fulham U18,-,in,0,Championship,2001,2001/2002
Fulham FC,Kit Symons,30,Centre-Back,Crystal Palace,£450k,out,0.45,Championship,2001,2001/2002
Fulham FC,Kevin Betsy,24,Left Midfield,Barnsley FC,£270k,out,0.27,Championship,2001,2001/2002
Fulham FC,Paul Peschisolido,30,Centre-Forward,Sheffield Utd.,£203k,out,0.203,Championship,2001,2001/2002
Fulham FC,Wayne Collins,32,Midfielder,Crewe Alexandra,Free Transfer,out,0,Championship,2001,2001/2002
Fulham FC,Marcus Hahnemann,29,Goalkeeper,Rochdale,Loan,out,0,Championship,2001,2001/2002
Fulham FC,Alan Neilson,29,Centre-Back,Luton Town,Free Transfer,out,0,Championship,2001,2001/2002
Fulham FC,Paul Trollope,29,Attacking Midfield,Coventry,Free Transfer,out,0,Championship,2001,2001/2002
Fulham FC,Marcus Hahnemann,29,Goalkeeper,Reading,Loan,out,0,Championship,2001,2001/2002
Fulham FC,Terry Phelan,34,Left-Back,Sheffield Utd.,?,out,NA,Championship,2001,2001/2002
Fulham FC,Alan Neilson,29,Centre-Back,Grimsby Town,Loan,out,0,Championship,2001,2001/2002
Fulham FC,Kieran McAnespie,22,Left-Back,Bournemouth,Loan,out,0,Championship,2001,2001/2002
Fulham FC,Simon Morgan,34,Right-Back,Brighton,?,out,NA,Championship,2001,2001/2002
Fulham FC,Karl-Heinz Riedle,36,Centre-Forward,Retired,-,out,0,Championship,2001,2001/2002
Huddersfield Town,Leon Knight,19,Centre-Forward,Chelsea,Loan,in,0,Championship,2001,2001/2002
Huddersfield Town,Jerel Ifil,19,Centre-Back,Watford,Loan,in,0,Championship,2001,2001/2002
Huddersfield Town,Paul Macari,24,Forward,Sheffield Utd.,Free Transfer,in,0,Championship,2001,2001/2002
Huddersfield Town,Damien Delaney,20,Centre-Back,Leicester,Loan,in,0,Championship,2001,2001/2002
Huddersfield Town,Fraser Digby,34,Goalkeeper,Crystal Palace,Free Transfer,in,0,Championship,2001,2001/2002
