club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Fortuna Sittard,René van Dieren,20,Defensive Midfield,Feyenoord,Free transfer,in,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Fritz Emeran,25,Right-Back,KRC Genk,Free transfer,in,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Mischa Rook,28,Left Midfield,Cambuur L.,Free transfer,in,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Laszló Mészarós,24,Midfielder,Elazigspor,Free transfer,in,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Samir El Gaaouiri,17,Left Winger,VVV/Hel U19,?,in,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Tom Bastian,17,Attacking Midfield,Leicester U18,?,in,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Colin Cramb,27,Centre-Forward,Crewe Alexandra,?,in,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Chris Van Geem,30,Centre-Back,KRC Genk,Loan,in,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Tycho Steegs,19,Defender,Maastricht U19,,in,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Robert Roest,31,Centre-Back,FC Utrecht,Free transfer,out,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Mark Zegers,24,Goalkeeper,Helmond Sport,Free transfer,out,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Roger Juffing,27,Goalkeeper,K Patro Maasmech,Free transfer,out,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Ivo Pfennings,25,Right-Back,SV Meerssen,Free transfer,out,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Cosmin Maris,26,Central Midfield,TOP Oss,?,out,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Rob Schulpen,20,Midfielder,VV IVS,?,out,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Nenad Bjekovic,27,Centre-Forward,Lommel SK,?,out,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Ruud Kool,34,Midfielder,VVV-Venlo,?,out,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Samir Amari,21,Midfielder,VVV-Venlo,?,out,Summer,NA,Eredivisie,2001,2001/2002
Fortuna Sittard,Wim Kiekens,33,Right-Back,Retired,-,out,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Robert-Jan Zoetmulder,28,Goalkeeper,Retired,-,out,Summer,0,Eredivisie,2001,2001/2002
Fortuna Sittard,Fritz Emeran,25,Right-Back,KRC Genk,"End of loanJun 30, 2001",out,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Ali Elkhattabi,24,Centre-Forward,Sparta R.,£1.44m,in,Summer,1.44,Eredivisie,2001,2001/2002
AZ Alkmaar,Ole Tobiasen,26,Centre-Back,Ajax,Free transfer,in,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Theo Zwarthoed,18,Goalkeeper,FC Volendam,Free transfer,in,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Alair Cruz Vicente,20,Left-Back,Desportiva-ES,?,in,Summer,NA,Eredivisie,2001,2001/2002
AZ Alkmaar,Patrick Huisman,21,Defender,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Jeroen Ketting,20,Centre-Forward,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Khalid Boulahrouz,19,Centre-Back,RKC Waalwijk,Free transfer,out,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Okey Achonu,22,Goalkeeper,ADO '20,Free transfer,out,Summer,0,Eredivisie,2001,2001/2002
AZ Alkmaar,Robert van Westerop,22,Goalkeeper,FC Volendam,?,out,Summer,NA,Eredivisie,2001,2001/2002
AZ Alkmaar,Elbekay Bouchiba,22,Attacking Midfield,Sparta R.,?,out,Summer,NA,Eredivisie,2001,2001/2002
AZ Alkmaar,Raymond de Waard,28,Left Winger,RBC Roosendaal,?,out,Summer,NA,Eredivisie,2001,2001/2002
AZ Alkmaar,Youssef Fertout,30,Centre-Forward,Chabab,?,out,Summer,NA,Eredivisie,2001,2001/2002
AZ Alkmaar,Arno Schaap,26,Midfielder,Helmond Sport,?,out,Summer,NA,Eredivisie,2001,2001/2002
