club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Richard Witschge,23,Central Midfield,FC Barcelona,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Youssouf Fofana,26,Left Winger,Monaco,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Marcel Dib,32,Central Midfield,Monaco,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Stéphane Paille,28,Centre-Forward,SM Caen,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Philippe Vercruysse,31,Attacking Midfield,Nîmes Olympique,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,François Grenet,18,Right-Back,Bordeaux U19,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Yannick Fischer,18,Centre-Back,G. Bordeaux B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Régis Castant,19,Right Midfield,G. Bordeaux B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Stéphan Lerda,22,Centre-Back,Nîmes Olympique,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Valdeir,25,Second Striker,São Paulo,Loan,out,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Ronan Salaün,24,Midfielder,SM Caen,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Patrice Marquet,26,Attacking Midfield,Lens,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Philippe Sence,30,Goalkeeper,Nîmes Olympique,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Bernard Gimenez,27,Midfielder,Nîmes Olympique,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Michel Flos,28,Midfielder,FC Istres,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Anicet Saussé,25,Defender,Olympique Alès,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Frédéric Meyrieu,25,Attacking Midfield,SC Toulon 83,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Patrice Marquet,26,Attacking Midfield,G. Bordeaux,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Wagneau Eloi,19,Centre-Forward,RC Lens U19,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Pius N'Diefi,17,Centre-Forward,RC Lens U19,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Sébastien Dallet,19,Right Winger,RC Lens B,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Valeriano de Oliveira,18,Forward,RC Lens B,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Anicet Saussé,24,Defender,FC Martigues,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Emmanuel Hutteau,24,Left-Back,CS Sedan,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Mustapha El Haddaoui,31,Central Midfield,SCO Angers,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Marc Maufroy,23,Forward,Le Mans UC 72,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Anicet Saussé,24,Defender,Olympique Alès,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Christophe Delmotte,24,Left-Back,CS Sedan,Loan,out,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Patrick Vieira,17,Defensive Midfield,FC Tours U19,Free transfer,in,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Jean-Christophe Marquet,19,Left-Back,Marseille,Loan,in,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Gábor Márton,26,Attacking Midfield,Honvéd FC,£27Th.,in,Summer,0.027,Ligue 1,1993,1993/1994
AS Cannes,Tal Banin,22,Defensive Midfield,Hapoel Haifa,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Ardian Kozniku,25,Centre-Forward,Hajduk Split,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Kader Ferhaoui,28,Left Midfield,Montpellier,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Didier Otokoré,24,Left Winger,FC Sochaux,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Fabrice Grondin,20,Defender,Unknown,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Nicolas Bastère,23,Forward,Toulouse,Loan,in,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Marc Andrieux,26,Right Midfield,Mulhouse S-A,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Mickaël Marsiglia,17,Central Midfield,AS Cannes U19,-,in,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Rainer Ernst,31,Midfielder,FC Zürich,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,David Bettoni,21,Midfielder,FC Istres,Loan,out,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Alain Ravera,28,Defender,Vallauris,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Fabrice Monacchino,21,Forward,Le Mans UC 72,Loan,out,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Nikolay Todorov,28,Midfielder,Levski Sofia,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Nicolas Bastère,24,Forward,Toulouse,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Akim Karchaoui,27,Midfielder,Aubervilliers,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Jean-Christophe Marquet,20,Left-Back,Marseille,"End of loanJun 30, 1994",out,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Pierre Dréossi,33,Centre-Back,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Zalán Zombori,18,Attacking Midfield,Vasas SC,Loan,in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Jérôme Sykora,22,Goalkeeper,Unknown,?,in,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Jean-Christophe Rouviere,18,Defensive Midfield,HSC Montpellier B,-,in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Bruno Alicarte,21,Defender,HSC Montpellier B,-,in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Clément Garcia,25,Forward,SM Caen,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Stéphane Blondeau,25,Right-Back,FC Martigues,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Olivier Pickeu,23,Centre-Forward,Toulouse,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Kader Ferhaoui,28,Left Midfield,Cannes,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Jérôme Palatsi,23,Goalkeeper,Rouen,Loan,out,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Clément Garcia,25,Forward,LOSC Lille,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Wilbert Suvrijn,30,Defensive Midfield,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Pierre-Yves Bricon,29,Defender,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
FC Nantes,Christophe Pignol,23,Left-Back,FC Istres,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Samson Siasia,25,Forward,KSC Lokeren,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Noureddine Naybet,23,Centre-Back,Wydad AC,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Jean-Christophe Bouteiller,20,Midfielder,FC Nantes B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Nantes,Fabien Debotté,29,Defensive Midfield,RC Ancenis,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,José Dalmao,23,Forward,USL Dunkerque,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Éric Roy,25,Defensive Midfield,SC Toulon 83,Free transfer,in,Summer,0,Ligue 1,1993,1993/1994
