market_value,club,date,tm_id,league_code,season
50000,Inter Milan Primavera,"Sep 16, 2014",303657,IT1,2016
200000,Inter Milan Primavera,"Mar 2, 2015",303657,IT1,2016
200000,Inter Milan Primavera,"Jun 17, 2015",303657,IT1,2016
300000,Inter Milan Primavera,"Jun 8, 2016",303657,IT1,2016
300000,Inter Milan,"Jan 2, 2017",303657,IT1,2016
300000,Inter Milan,"Jun 8, 2017",303657,IT1,2016
500000,US Avellino 1912,"Dec 21, 2017",303657,IT1,2016
3000000,US Avellino 1912,"Jun 18, 2018",303657,IT1,2016
5000000,Genoa CFC,"Oct 12, 2018",303657,IT1,2016
7000000,Genoa CFC,"Dec 20, 2018",303657,IT1,2016
12000000,Genoa CFC,"Mar 1, 2019",303657,IT1,2016
15000000,Genoa CFC,"Jun 6, 2019",303657,IT1,2016
15000000,Genoa CFC,"Dec 12, 2019",303657,IT1,2016
12000000,Parma Calcio 1913,"Mar 3, 2020",303657,IT1,2016
9500000,Parma Calcio 1913,"Apr 8, 2020",303657,IT1,2016
8000000,Parma Calcio 1913,"Aug 25, 2020",303657,IT1,2016
7000000,Inter Milan,"Dec 29, 2020",303657,IT1,2016
6000000,Inter Milan,"Jun 3, 2021",303657,IT1,2016
2500000,FC Sochaux Montb E9liard,"Aug 20, 2005",33357,IT1,2016
4500000,S E3o Paulo Futebol Clube,"Oct 4, 2007",33357,IT1,2016
6000000,S E3o Paulo Futebol Clube,"Dec 12, 2008",33357,IT1,2016
8000000,S E3o Paulo Futebol Clube,"Sep 6, 2009",33357,IT1,2016
6500000,S E3o Paulo Futebol Clube,"Sep 6, 2010",33357,IT1,2016
6500000,S E3o Paulo Futebol Clube,"May 30, 2011",33357,IT1,2016
7000000,Atl E9tico de Madrid,"Jul 29, 2011",33357,IT1,2016
5000000,Atl E9tico de Madrid,"Feb 3, 2012",33357,IT1,2016
7000000,Atl E9tico de Madrid,"Apr 14, 2012",33357,IT1,2016
7500000,Atl E9tico de Madrid,"Aug 1, 2012",33357,IT1,2016
10000000,Atl E9tico de Madrid,"Jan 10, 2013",33357,IT1,2016
14000000,Atl E9tico de Madrid,"Jun 12, 2013",33357,IT1,2016
15000000,Atl E9tico de Madrid,"Jan 23, 2014",33357,IT1,2016
20000000,Atl E9tico de Madrid,"Jul 20, 2014",33357,IT1,2016
18000000,Atl E9tico de Madrid,"Oct 5, 2014",33357,IT1,2016
22000000,Atl E9tico de Madrid,"Jan 23, 2015",33357,IT1,2016
15000000,Inter Milan,"Jul 1, 2015",33357,IT1,2016
16000000,Inter Milan,"Jan 4, 2016",33357,IT1,2016
16000000,Inter Milan,"Jul 15, 2016",33357,IT1,2016
14000000,Inter Milan,"Jan 2, 2017",33357,IT1,2016
9000000,Inter Milan,"Jun 8, 2017",33357,IT1,2016
9000000,Inter Milan,"Dec 29, 2017",33357,IT1,2016
8000000,Inter Milan,"Jun 7, 2018",33357,IT1,2016
7000000,Inter Milan,"Dec 20, 2018",33357,IT1,2016
3500000,Inter Milan,"Jun 6, 2019",33357,IT1,2016
1500000,Jiangsu Suning,"Sep 5, 2019",33357,IT1,2016
750000,Jiangsu Suning,"Dec 27, 2019",33357,IT1,2016
600000,Jiangsu Suning,"Apr 8, 2020",33357,IT1,2016
300000,Jiangsu FC,"Dec 26, 2020",33357,IT1,2016
1000000,S E3o Paulo Futebol Clube,"May 28, 2021",33357,IT1,2016
50000,AC Arezzo,"Sep 28, 2006",44327,IT1,2016
800000,AC Arezzo,"Sep 1, 2007",44327,IT1,2016
1000000,AS Bari,"Jun 22, 2009",44327,IT1,2016
2500000,AS Bari,"Sep 23, 2009",44327,IT1,2016
7500000,AS Bari,"Jan 27, 2010",44327,IT1,2016
10000000,Genoa CFC,"Jun 30, 2010",44327,IT1,2016
17000000,FC Internazionale,"Jan 20, 2011",44327,IT1,2016
17500000,FC Internazionale,"Jun 21, 2011",44327,IT1,2016
15000000,FC Internazionale,"Jan 11, 2012",44327,IT1,2016
13500000,FC Internazionale,"Jun 8, 2012",44327,IT1,2016
18000000,FC Internazionale,"Jan 15, 2013",44327,IT1,2016
17000000,FC Internazionale,"Jun 19, 2013",44327,IT1,2016
16500000,FC Internazionale,"Jan 7, 2014",44327,IT1,2016
