club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Atlético Madrid,Filipe Luís,24,Left-Back,Dep. La Coruña,£10.80m,in,Summer,10.8,Primera Division,2010,2010/2011
Atlético Madrid,Diego Godín,24,Centre-Back,Villarreal,£7.20m,in,Summer,7.2,Primera Division,2010,2010/2011
Atlético Madrid,Mario Suárez,23,Defensive Midfield,RCD Mallorca,£1.62m,in,Summer,1.62,Primera Division,2010,2010/2011
Atlético Madrid,Diego Costa,21,Centre-Forward,Real Valladolid,£900Th.,in,Summer,0.9,Primera Division,2010,2010/2011
Atlético Madrid,Fran Mérida,20,Central Midfield,Arsenal,Free transfer,in,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,Rubén Pérez,21,Defensive Midfield,Atl. Madrid B,-,in,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,Roberto,24,Goalkeeper,Real Zaragoza,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,José Manuel Jurado,24,Attacking Midfield,FC Schalke 04,£9.90m,out,Summer,9.9,Primera Division,2010,2010/2011
Atlético Madrid,Roberto,24,Goalkeeper,Benfica,£7.65m,out,Summer,7.65,Primera Division,2010,2010/2011
Atlético Madrid,Eduardo Salvio,20,Right Winger,Benfica,Loan fee:£1.80m,out,Summer,1.8,Primera Division,2010,2010/2011
Atlético Madrid,Pablo Ibáñez,28,Centre-Back,West Brom,Free transfer,out,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,Mariano Pernía,33,Left-Back,Nacional,Free transfer,out,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,Rubén Pérez,21,Defensive Midfield,Dep. La Coruña,Loan,out,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,Leandro Cabrera,19,Centre-Back,Recr. Huelva,Loan,out,Summer,0,Primera Division,2010,2010/2011
Atlético Madrid,Ibrahima Balde,21,Centre-Forward,CD Numancia,Loan,out,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Yves Desmarets,30,Left Winger,Vit. Guimarães,Free transfer,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Saúl,25,Attacking Midfield,Elche CF,Free transfer,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Felipe Ramos,22,Goalkeeper,RM Castilla,Free transfer,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Claudio Morel,32,Left-Back,Boca Juniors,Free transfer,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Míchel,21,Central Midfield,Valencia,Loan,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Jonathan Urretaviscaya,20,Right Winger,Benfica,Loan,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Rubén Pérez,21,Defensive Midfield,Atlético Madrid,Loan,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Knut Olav Rindaröy,25,Left-Back,Molde,Loan,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Diego Seoane,22,Right-Back,Deportivo B,-,in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Rodolfo Bodipo,32,Centre-Forward,FC Vaslui,"End of loanAug 1, 2010",in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Rubén Castro,29,Centre-Forward,Rayo Vallecano,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Álex Bergantiños,25,Defensive Midfield,Xerez CD,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Omar Bravo,30,Centre-Forward,Chivas,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Aythami Artiles,24,Centre-Back,Xerez CD,"End of loanJun 30, 2010",in,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Filipe Luís,24,Left-Back,Atlético Madrid,£10.80m,out,Summer,10.8,Primera Division,2010,2010/2011
Deportivo de La Coruña,Rubén Castro,29,Centre-Forward,Real Betis,£1.53m,out,Summer,1.53,Primera Division,2010,2010/2011
Deportivo de La Coruña,Brayan Angulo,20,Left-Back,Rayo Vallecano,Free transfer,out,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Sergio,33,Central Midfield,Levante,Free transfer,out,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Rodolfo Bodipo,32,Centre-Forward,FC Vaslui,Loan,out,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Álex Bergantiños,25,Defensive Midfield,Granada CF,Loan,out,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Omar Bravo,30,Centre-Forward,Kansas,?,out,Summer,NA,Primera Division,2010,2010/2011
Deportivo de La Coruña,Iván Pérez,24,Attacking Midfield,Ponferradina,Loan,out,Summer,0,Primera Division,2010,2010/2011
Deportivo de La Coruña,Rodolfo Bodipo,32,Centre-Forward,Elche CF,Loan,out,Summer,0,Primera Division,2010,2010/2011
Valencia CF,Roberto Soldado,25,Centre-Forward,Getafe,£9.00m,in,Summer,9,Primera Division,2010,2010/2011
