club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AS Roma,Matteo Brighi,23,Central Midfield,Juventus,£14.40m,in,Summer,14.4,Serie A,2004,2004/2005
AS Roma,Simone Perrotta,26,Attacking Midfield,Chievo Verona,£6.48m,in,Summer,6.48,Serie A,2004,2004/2005
AS Roma,Matteo Ferrari,24,Centre-Back,Parma,£6.30m,in,Summer,6.3,Serie A,2004,2004/2005
AS Roma,Philippe Mexès,22,Centre-Back,AJ Auxerre,£6.30m,in,Summer,6.3,Serie A,2004,2004/2005
AS Roma,Mido,21,Centre-Forward,Marseille,£5.40m,in,Summer,5.4,Serie A,2004,2004/2005
AS Roma,Cesare Bovo,21,Centre-Back,Lecce,£9Th.,in,Summer,0.009,Serie A,2004,2004/2005
AS Roma,Gianluca Curci,18,Goalkeeper,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Valerio Virga,18,Right-Back,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Andrea Briotti,18,Left-Back,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Pietro Pipolo,18,Goalkeeper,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Giuseppe Scurto,20,Centre-Back,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Leandro Greco,17,Central Midfield,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Simone Piva,20,Left-Back,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Luigi Stillo,20,Midfielder,Roma U19,-,in,Summer,0,Serie A,2004,2004/2005
AS Roma,Émerson,28,Defensive Midfield,Juventus,£25.20m,out,Summer,25.2,Serie A,2004,2004/2005
AS Roma,Wálter Samuel,26,Centre-Back,Real Madrid,£22.50m,out,Summer,22.5,Serie A,2004,2004/2005
AS Roma,Francisco Lima,33,Defensive Midfield,Loko Moscow,£5.13m,out,Summer,5.13,Serie A,2004,2004/2005
AS Roma,Massimo Bonanni,22,Left Midfield,Vicenza,£180Th.,out,Summer,0.18,Serie A,2004,2004/2005
AS Roma,Cesare Bovo,21,Centre-Back,Parma,Loan fee:£90Th.,out,Summer,0.09,Serie A,2004,2004/2005
AS Roma,Manuel Cattani,19,Defender,Chaux-de-Fonds,Free transfer,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Simone Piva,20,Left-Back,Triestina,Loan,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Gianni Guigou,29,Defensive Midfield,Fiorentina,Free transfer,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Adewale Dauda Wahab,19,Central Midfield,Ternana,Loan,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Jonathan Zebina,25,Centre-Back,Juventus,Free transfer,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Giuseppe Coppola,20,Defender,Castel di Sangr,?,out,Summer,NA,Serie A,2004,2004/2005
AS Roma,Alessandro Cremaschini,21,Defender,Castel di Sangr,?,out,Summer,NA,Serie A,2004,2004/2005
AS Roma,Christian Scarlato,20,Midfielder,Salernitana,Loan,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Olasunkanmi Akande Ajide,18,Centre-Forward,AC Venezia 1907,Loan,out,Summer,0,Serie A,2004,2004/2005
AS Roma,Damiano Ferronetti,19,Centre-Back,Parma,?,out,Summer,NA,Serie A,2004,2004/2005
AS Roma,Cristiano Lupatelli,26,Goalkeeper,Fiorentina,?,out,Summer,NA,Serie A,2004,2004/2005
