player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
168933,amiens sc,france,1000000,2019-07-01,2022-06-30,,,,,,FR1,2019
131101,ceará sporting club,brazil,2000000,2021-02-27,2023-12-31,,,,,ARF Assessoria,FR1,2019
204294,brentford fc,england,3000000,2021-01-14,2023-06-30,Option for a further year,,,,CLS Mundial,FR1,2019
260806,huddersfield town,england,5000000,2019-07-09,2022-06-30,,,,,Vision Foot,FR1,2019
238630,ac le havre,france,500000,2020-07-01,2022-06-30,,,,,USM GROUP,FR1,2019
493674,amiens sc,france,700000,2019-07-01,,,,,,CLS Mundial,FR1,2019
694499,olympique lyon b,france,200000,2020-07-01,2024-06-30,,,,,Maxime Nana,FR1,2019
396516,amiens sc,france,1000000,2021-07-01,,,,,,Alpha sports Management Ltd.,FR1,2019
127182,fc lorient,france,2000000,2020-08-26,2023-06-30,,,,,Louis DENOLLE,FR1,2019
569387,us lecce,italy,500000,2021-07-29,2024-06-30,club option 2 years,,,,BS & PARTNERS,FR1,2019
606451,cosenza calcio,italy,500000,2021-08-20,2024-06-30,,us salernitana 1919,italy,2022-06-30,BS Group - BS Law,FR1,2019
540727,moulins-yzeure foot 03,france,200000,2021-07-26,,,,,,M FOOT,FR1,2019
230166,apollon limassol,cyprus,1200000,2021-08-16,2023-05-31,,,,,Keypass AS,FR1,2019
39918,amiens sc,france,800000,2015-07-01,2023-06-30,,,,,no agent,FR1,2019
694498,sc amiens b,france,150000,2019-07-02,2022-06-30,,,,,Youliv4 Football,FR1,2019
247459,amiens sc,france,800000,2020-07-01,2023-06-30,,,,,Gold Kick SA,FR1,2019
240892,amiens sc,france,1000000,2017-08-31,2022-06-30,,,,,ESN,FR1,2019
332305,santos laguna,mexico,3500000,2021-01-04,2023-12-31,,,,,Alinea,FR1,2019
424709,amiens sc,france,1000000,2018-07-01,2021-06-30,,,,,Relatives,FR1,2019
192774,dijon fco,france,2500000,2020-10-20,2023-06-30,,,,,Extra Time Sports U.K.,FR1,2019
364861,giresunspor,turkey,2300000,2021-08-07,2023-06-30,,trabzonspor,turkey,2022-06-30,no agent,FR1,2019
410059,minnesota united fc,united states,1750000,2020-08-12,,,,,,TTMA,FR1,2019
27305,retired,NA,0,2020-07-01,,,,,,no agent,FR1,2019
171410,without club,NA,1000000,2021-07-01,,,,,,,FR1,2019
270541,stade rennais fc,france,12000000,2020-08-27,2025-06-30,,,,,Relatives,FR1,2019
57134,fc lorient,france,600000,2020-07-12,2023-06-30,,,,,PRO PLAYERS ASSOCIES,FR1,2019
655414,red star fc,france,300000,2021-07-13,2024-06-30,,amiens sc,france,2022-06-30,Kemari,FR1,2019
45624,without club,NA,300000,2021-01-14,,,,,,,FR1,2019
192492,bsc young boys,switzerland,1700000,2020-08-13,2023-06-30,,,,,ASI MANAGEMENT,FR1,2019
240897,us lecce,italy,1500000,2021-07-29,2024-06-30,Option for a further year,,,,Branchini Associati S.p.A.,FR1,2019
74297,rc lens,france,8000000,2021-07-01,2023-06-30,,,,,F12,FR1,2019
236041,us lecce,italy,2500000,2021-07-01,2025-06-30,,,,,Kemari,FR1,2019
28335,retired,NA,0,2020-07-01,,,,,,Léandre Chouya,FR1,2019
484994,brighton & hove albion u23,england,300000,2020-09-22,,,,,,,FR1,2019
518860,us avranches,france,250000,2021-07-01,,,,,,,FR1,2019
530902,sc amiens b,france,150000,2019-08-16,,,,,,Mickael Libong,FR1,2019
342202,without club,NA,400000,2021-07-01,,,,,,GM FOOT,FR1,2019
341396,servette fc,switzerland,3000000,2020-09-22,2023-06-30,,,,,LIAN Sports Group,FR1,2019
184473,without club,NA,800000,2021-07-01,,,,,,,FR1,2019
364239,nîmes olympique,france,4000000,2020-01-22,2023-06-30,,,,,Papa Momar MBAYE,FR1,2019
729818,istres football club,france,0,2020-08-26,,,,,,E CASTAGNINO,FR1,2019
654420,nîmes olympique,france,200000,2020-07-01,2024-06-30,,,,,STC,FR1,2019
232895,nîmes olympique,france,8000000,2019-07-03,2022-06-30,,,,,SAO,FR1,2019
255220,stade brestois 29,france,700000,2020-09-22,2022-06-30,,,,,Just 4 player Group,FR1,2019
345041,hnk gorica,croatia,400000,2021-08-11,2024-05-31,,,,,LIAN Sports Group,FR1,2019
57372,dijon fco,france,1200000,2021-07-29,2023-06-30,,,,,LB SPORT & MANAGEMENT,FR1,2019
721746,estac troyes,france,250000,2021-07-01,2024-06-30,,,,,,FR1,2019
347594,sd huesca,spain,1800000,2021-08-06,2023-06-30,,,,,,FR1,2019
476079,nîmes olympique,france,600000,2019-07-01,2024-06-30,,,,,Football Marketing,FR1,2019
364233,nîmes olympique,france,1500000,2019-08-06,2023-06-30,,,,,Relatives,FR1,2019
190338,nîmes olympique,france,2500000,2014-07-01,2022-06-30,,,,,E CASTAGNINO,FR1,2019
531960,rodez af,france,300000,2021-07-01,2024-06-30,,,,,CLK FOOT,FR1,2019
234802,estac troyes,france,5000000,2021-07-15,2025-06-30,,,,,E CASTAGNINO,FR1,2019
434358,fc metz,france,2000000,2021-07-21,2025-06-30,,,,,,FR1,2019
60607,without club,NA,250000,2021-07-01,,,,,,Kick+Rush Sportmanagement,FR1,2019
545520,nîmes olympique,france,500000,2019-07-01,2022-06-30,,,,,Global Compensation,FR1,2019
391376,nîmes olympique,france,3500000,2019-08-20,2023-06-30,,,,,GFOOT,FR1,2019
347595,rodez af,france,600000,2021-07-01,2024-06-30,,,,,Global Compensation,FR1,2019
413038,union de touarga,morocco,0,2021-01-22,,,,,,P&P Sport Management S.A.M.,FR1,2019
412092,nîmes olympique,france,1000000,2016-02-24,2022-06-30,,,,,Kemari,FR1,2019
707317,nîmes olympique,france,200000,2019-10-28,2022-06-30,,,,,M FOOT,FR1,2019
81460,lb châteauroux,france,800000,2021-08-06,2023-06-30,,,,,firsteleven ISM,FR1,2019
524318,dundalk fc,ireland,350000,2021-08-17,2021-12-31,,,,,USM GROUP,FR1,2019
344599,nîmes olympique,france,2500000,2020-07-01,2023-06-30,,,,,2SAgency,FR1,2019
482072,cercle brugge ,belgium,2200000,2021-01-10,2024-06-30,,,,,E CASTAGNINO,FR1,2019
509234,dijon fco,france,1000000,2021-07-01,2024-06-30,,,,,Hexagon,FR1,2019
164912,without club,NA,1500000,2021-07-01,,,,,,no agent,FR1,2019
717421,as muret,france,0,2021-07-13,,,,,,,FR1,2019
318507,sco angers,france,10000000,2020-07-01,2024-06-30,,,,,,FR1,2019
282900,nîmes olympique,france,1000000,2019-07-01,2022-06-30,,,,,Wasserman,FR1,2019
344575,sco angers,france,2500000,2019-08-29,2023-06-30,,,,,LIAN Sports Group,FR1,2019
537127,nîmes olympique,france,500000,2019-07-01,2022-06-30,,,,,M FOOT,FR1,2019
111038,fc nantes,france,1800000,2019-07-01,2023-06-30,,,,,TTMA,FR1,2019
140803,fc nantes,france,2000000,2018-08-23,2023-06-30,,,,,no agent,FR1,2019
635336,watford fc,england,12000000,2021-07-01,2026-06-30,,,,,Creative & Management Group,FR1,2019
463611,fc nantes b,france,650000,2018-07-01,2022-06-30,,,,,Meïssa N'diaye,FR1,2019
111036,al-nasr (dubai),united arab emirates,2000000,2021-01-29,2023-06-30,,,,,Classico Sports Management,FR1,2019
247300,without club,NA,325000,2021-07-01,,,,,,,FR1,2019
274862,fc nantes,france,7000000,2020-07-01,2024-06-30,,,,,DW Sports Management,FR1,2019
606447,club sporting cristal,peru,300000,2021-01-12,2022-12-31,,,,,,FR1,2019
28356,fc nantes,france,250000,2019-08-01,2022-06-30,,,,,H2C Sport Consulting,FR1,2019
129586,rsc charleroi,belgium,3000000,2020-01-17,2023-06-30,club option 1 year,,,,Creative & Management Group,FR1,2019
353403,fc nantes,france,750000,2017-09-06,2024-06-30,,,,,Wasserman,FR1,2019
270051,fc nantes,france,4000000,2017-08-12,2024-06-30,,,,,Kuniy & W. Sports Marketing Lt,FR1,2019
466910,fc nantes b,france,150000,2017-07-01,2022-06-30,,,,,Sport Avenir Management International,FR1,2019
465715,fc st. gallen 1879,switzerland,1000000,2021-07-01,2024-06-30,,,,,H2C Sport Consulting,FR1,2019
655143,red star fc,france,150000,2021-07-01,,,,,,J.Gomes Avocat,FR1,2019
558709,fc nantes,france,500000,2019-07-01,2024-06-30,,,,,DW Sports Management,FR1,2019
332889,olympique marseille,france,14000000,2019-09-03,2024-06-30,,,,,SVF FOOT,FR1,2019
288225,fc nantes,france,13000000,2019-09-02,2024-06-30,,,,,CAA Base Ltd,FR1,2019
129893,fc nantes,france,800000,2019-07-17,2022-06-30,,,,,,FR1,2019
181382,fc nantes,france,4000000,2014-07-01,2022-06-30,,,,,Relatives,FR1,2019
168471,fc nantes,france,2000000,2020-01-09,2022-06-30,,,,,Creative & Management Group,FR1,2019
394906,fc nantes,france,2000000,2018-08-31,2023-06-30,,,,,Creative & Management Group,FR1,2019
353365,fc nantes,france,2800000,2019-07-16,2023-06-30,,,,,,FR1,2019
395234,sco angers,france,500000,2021-07-19,2024-06-30,,,,,,FR1,2019
