id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
227,Robert Lewandowski,32,2654,30,28.46237726509571,2,3.455625979229808,152,22,2,0,F S,Bayern Munich,28,26.94682390987873,34.54226553440094,8.226694845594466
318,Pierre-Emerick Aubameyang,31,2476,25,28.189756080508232,5,6.562238052487373,118,28,4,0,F M S,Borussia Dortmund,22,25.158649295568466,33.50267868489027,4.430834349244833
224,Thomas Müller,31,2347,20,17.53837887942791,5,7.682950504124165,94,60,4,0,F M S,Bayern Munich,15,12.991718851029873,28.629598423838615,12.631863871589303
191,Chicharito,28,2178,17,12.3923568893224,2,4.098664615303278,64,28,6,0,F S,Bayer Leverkusen,16,11.634580271318555,16.006580881774426,3.7198270820081234
137,Anthony Modeste,34,2878,15,17.55937801487744,3,2.741229949519038,110,19,4,0,F S,FC Cologne,12,14.528271423652768,17.81734480522573,1.7960158083587885
11,Sandro Wagner,32,2475,14,14.355861072894186,4,4.479121780954301,87,28,8,1,F S,Darmstadt,12,11.324834851082414,14.726113840937614,3.9971861727535725
26,Salomon Kalou,32,2546,14,9.730116618797183,2,2.194582838565111,55,21,2,0,F M S,Hertha Berlin,12,8.214563263580203,12.436336904764175,3.780631087720394
122,Claudio Pizarro,28,1740,14,11.333149872720242,3,2.811918307095766,46,30,3,0,F M S,Werder Bremen,9,6.786489821970463,10.563265785574913,2.951903006993234
210,Raffael,31,2692,13,10.90536629781127,10,5.690477583557367,70,57,2,0,F S,Borussia M.Gladbach,12,10.147589590400457,21.207764491438866,10.652182018384337
300,Daniel Didavi,31,2447,13,11.13583162240684,3,3.7529229521751404,95,41,8,1,F M S,VfB Stuttgart,11,9.6202782522887,15.603661987930536,7.947332223877311
319,Marco Reus,26,1930,12,11.666711691766977,3,6.784378193318844,63,45,2,0,F M S,Borussia Dortmund,11,10.151158336549997,21.491818644106388,7.452971925958991
340,Klaas-Jan Huntelaar,31,2485,12,13.099349036812782,3,3.978565903380513,72,26,2,0,F S,Schalke 04,10,10.068242266774178,15.58320763707161,2.715465985238552
356,Alexander Meier,19,1658,12,7.78406173735857,1,1.9709313046187162,49,17,0,1,F M,Eintracht Frankfurt,11,7.026285082101822,7.684183456003666,1.2862597480416298
362,Moritz Hartmann,30,2015,12,12.40049559623003,1,0.929941900074482,53,20,4,0,F S,Ingolstadt,4,6.33836255222559,6.718814278021455,2.3736644331365824
45,Yunus Malli,34,2802,11,10.036162473261356,4,7.182567376643419,64,43,0,0,F M S,Mainz 05,10,9.278466202318668,21.009131278842688,6.7659849636256695
119,Anthony Ujah,32,2327,11,12.430807214230299,2,2.892122296616435,68,27,2,0,F S,Werder Bremen,11,11.673030536621809,13.976039992645383,2.899740234017372
317,Henrikh Mkhitaryan,31,2578,11,11.494967132806778,15,15.881935130804777,81,83,5,0,F M S,Borussia Dortmund,11,11.494967132806778,36.19855739362538,14.731809627264738
29,Vedad Ibisevic,26,2099,10,10.38906529545784,4,2.2429358437657356,62,22,5,1,F S,Hertha Berlin,10,10.38906529545784,12.158436208963394,1.9018718153238297
154,André Schürrle,29,1911,9,7.41694263368845,3,3.163845958188176,69,20,5,0,F M S,Wolfsburg,9,7.41694263368845,13.634385418146849,4.776830395683646
170,Nicolai Müller,29,2178,9,5.805017122998834,5,4.526623405516148,37,28,6,0,M S,Hamburger SV,9,5.805017122998834,10.590478666126728,2.1984302336350083
261,Julian Brandt,29,1623,9,4.708301013335586,3,3.7078506499528885,30,34,0,0,F M S,Bayer Leverkusen,9,4.708301013335586,10.569634368643165,3.7325986800715327
321,Shinji Kagawa,29,2178,9,6.684759825468063,7,5.904192062094808,31,41,2,0,F M S,Borussia Dortmund,9,6.684759825468063,23.76927861571312,14.92965567484498
324,Adrián Ramos,27,926,9,8.745113225653768,4,2.1680096089839935,37,12,0,0,F M S,Borussia Dortmund,9,8.745113225653768,12.316563753411174,2.6578192487359047
83,Kevin Volland,33,2733,8,7.727520177140832,7,5.882112313061953,64,44,8,0,F M S,Hoffenheim,6,5.4541901256889105,13.467995904386044,4.618115868419409
88,Mark Uth,25,1400,8,6.232720334082842,1,1.399365982040763,35,15,2,0,F M S,Hoffenheim,8,6.232720334082842,8.22502721939236,2.2614574851468205
115,Fin Bartels,30,2073,8,6.7091116439551115,1,2.619294040836394,43,25,5,1,D F M S,Werder Bremen,8,6.7091116439551115,11.363344887271523,2.686113279312849
158,Bas Dost,22,1361,8,8.019232641905546,2,2.4591950438916683,40,13,0,0,F S,Wolfsburg,7,7.261456023901701,10.521216809749603,1.9989939089864492
173,Pierre-Michel Lasogga,30,1747,8,7.382961314171553,2,2.816938512958586,53,18,5,0,F S,Hamburger SV,6,5.867649804800749,8.48381032422185,1.1347751542925835
271,Ja-Cheol Koo,29,2098,8,3.9537070989608765,1,1.9220726061612368,40,28,6,0,F M S,"Augsburg,Mainz 05",8,3.9537070989608765,8.48852102085948,3.483621072024107
337,Leroy Sané,33,2315,8,6.593435367569327,6,4.827641695737839,68,28,4,0,F M S,Schalke 04,8,6.593435367569327,13.508555296808481,3.082219149917364
412,André Hahn,15,738,8,3.2399550825357437,1,1.3138907477259636,26,7,1,0,F S,Borussia M.Gladbach,7,2.4821784049272537,4.941498227417469,1.220319952815771
4,Aytac Sulu,33,2970,7,2.427426550537348,0,0.822011913638562,21,10,6,0,D,Darmstadt,7,2.427426550537348,1.7472196761518717,1.613280238583684
46,Jairo Samperio,31,2312,7,3.974474437534809,5,4.537639511749148,39,32,5,0,F M S,Mainz 05,7,3.974474437534809,11.914581515826285,5.092826183885336
47,Yoshinori Muto,20,1499,7,8.975673271343112,2,1.4132977817207575,34,14,2,0,F S,Mainz 05,7,8.975673271343112,10.871129414066672,1.6200952176004648
208,Lars Stindl,30,2598,7,9.708452480845153,8,6.231740418821573,67,54,5,0,F M S,Borussia M.Gladbach,7,8.950675803236663,18.213098466396332,8.651239375583827
349,Artur Sobiech,25,1633,7,5.133016183972359,0,1.2769279377534986,31,20,3,0,F S,Hannover 96,7,5.133016183972359,7.821169087663293,3.16353948879987
2655,Alfred Finnbogason,14,1137,7,6.333673284389079,1,0.520203915424645,33,14,3,0,F S,Augsburg,6,5.57589662168175,7.497105933725834,1.5766866095364094
6,Marcel Heller,33,2938,6,4.62963336519897,5,4.190615249797702,32,29,7,0,M,Darmstadt,6,4.62963336519897,10.794919213280082,3.330959362909198
65,Timo Werner,33,2201,6,12.027157425880432,3,2.9567797780036926,64,21,0,0,F M S,VfB Stuttgart,6,12.027157425880432,16.17470134422183,2.860230216756463
139,Simon Zoller,24,1222,6,3.5519914589822292,1,1.3758279960602522,30,9,4,0,F M S,FC Cologne,6,3.5519914589822292,5.198844853788614,0.3554189130663872
