id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
227,Robert Lewandowski,10,823,12,12.287970691919327,1,2.2710572592914104,42,13,0,0,F,Bayern Munich,10,10.77241738140583,14.09615233540535,3.0907387137413025
8260,Erling Haaland,6,540,9,6.252583384513855,3,2.4097498022019863,30,9,1,0,F,Borussia Dortmund,7,4.737110465764999,7.1412094831466675,0.5876034274697304
1236,Patrik Schick,9,725,8,6.473126918077469,0,0.13554327934980392,30,3,0,0,F,Bayer Leverkusen,8,6.473126918077469,6.540668994188309,0.3288787677884102
7814,Taiwo Awoniyi,10,728,7,4.050996765494347,0,0.697892252355814,22,5,0,0,F,Union Berlin,7,4.050996765494347,5.454582013189793,1.5914139244705439
137,Anthony Modeste,10,827,6,4.165842667222023,0,0.6334748733788729,37,6,1,0,F,FC Cologne,6,4.165842667222023,5.1448045670986176,0.8226960431784391
993,Serge Gnabry,10,623,6,4.523511618375778,0,1.6789279505610466,18,8,0,0,M S,Bayern Munich,6,4.523511618375778,8.96311780065298,3.003739781677723
7108,Jonathan Burkardt,10,737,5,4.168620530515909,1,0.8914506360888481,19,10,0,0,F M S,Mainz 05,5,4.168620530515909,6.086128547787666,1.2330317944288254
224,Thomas Müller,10,814,4,2.4843358658254147,7,4.9090918861329556,13,28,0,0,M,Bayern Munich,4,2.4843358658254147,10.767714023590088,4.581024631857872
320,Jonas Hofmann,9,698,4,3.3013562709093094,0,2.499847248196602,23,29,0,0,M S,Borussia M.Gladbach,4,3.3013562709093094,5.440016433596611,1.3810039311647415
3300,Christopher Nkunku,10,852,4,4.3550695925951,2,1.7613917626440525,26,18,0,0,F M,RasenBallsport Leipzig,4,4.3550695925951,7.540797024965286,2.258095985278487
5249,Emil Forsberg,10,611,4,5.074481166899204,0,1.0088016167283058,23,13,0,0,F M S,RasenBallsport Leipzig,1,2.8011511340737343,4.982408050447702,2.3755421489477158
6556,Moussa Diaby,9,737,4,1.331852275878191,2,1.9468881655484438,16,12,5,0,M,Bayer Leverkusen,4,1.331852275878191,4.6799676567316055,1.4556902348995209
8397,Florian Wirtz,9,617,4,1.4696564506739378,6,3.4240293949842453,14,21,2,0,M S,Bayer Leverkusen,4,1.4696564506739378,5.179176032543182,1.0443444550037384
216,Branimir Hrgota,10,821,3,3.3513768203556538,1,0.9949347693473101,18,13,1,0,F M,Greuther Fuerth,0,1.0781273134052753,2.330973429605365,0.8609439050778747
