id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
227,Robert Lewandowski,29,2467,41,32.07735199481249,7,4.8155501037836075,135,32,4,0,F S,Bayern Munich,33,25.257361985743046,31.74017623066902,5.689343474805355
6170,André Silva,32,2787,28,25.599147878587246,5,5.467086249962449,114,31,1,0,F,Eintracht Frankfurt,21,20.2947915866971,26.746570186689496,4.096429200842977
8260,Erling Haaland,28,2416,27,23.57054380327463,6,4.035449907183647,92,27,2,0,F S,Borussia Dortmund,25,20.53943706303835,27.197274826467037,5.896184146404266
956,Andrej Kramaric,28,2386,20,15.525607608258724,5,4.072423195466399,95,38,2,0,F M S,Hoffenheim,15,11.736724071204662,18.05768978781998,5.372288113459945
7052,Wout Weghorst,34,2954,20,18.31038965843618,8,5.427308417856693,93,45,3,0,F S,Wolfsburg,18,16.03705950640142,24.294339487329125,5.954851500689983
8812,Sasa Kalajdzic,33,2146,16,11.238245323300362,5,3.2368082776665688,66,26,1,0,F S,VfB Stuttgart,16,11.238245323300362,15.165598690509796,3.6061479626223445
208,Lars Stindl,30,1985,14,9.21113407611847,8,3.746522193774581,56,43,6,0,F M S,Borussia M.Gladbach,8,3.9068588539958,10.69183699414134,4.132027016952634
155,Max Kruse,22,1648,11,7.449714275076985,5,4.15254009142518,30,37,0,0,F M S,Union Berlin,6,2.903215089812875,9.334398433566093,4.0433656219393015
224,Thomas Müller,32,2693,11,7.8560272715985775,18,11.306576754897833,50,92,0,0,M S,Bayern Munich,10,7.0982505939900875,26.14995313435793,12.189975082874298
6338,Lucas Alario,25,1238,11,7.28534871339798,2,0.9252296462655067,41,15,2,0,F S,Bayer Leverkusen,9,5.769795387983322,8.092159569263458,1.9067157041281462
8807,Silas Wamangituka,25,1949,11,7.378057725727558,4,4.952733499929309,45,23,6,0,D F M S,VfB Stuttgart,8,5.104727771598846,12.174141570925713,2.146937672048807
993,Serge Gnabry,27,1653,10,7.765028517693281,2,6.910004820674658,59,38,4,0,M S,Bayern Munich,10,7.765028517693281,19.87392820417881,8.742161793634295
1236,Patrik Schick,29,1869,9,9.265544526278973,1,2.0649814577773213,56,27,4,0,F S,Bayer Leverkusen,9,9.265544526278973,12.458507418632507,3.4694364555180073
5221,Leon Bailey,30,2151,9,6.520497852936387,8,6.349183660000563,58,49,6,0,F M S,Bayer Leverkusen,9,6.520497852936387,15.385590948164463,4.8026268891990185
5266,Vincenzo Grifo,31,2341,9,7.740595011971891,11,7.838885976932943,57,66,2,0,F M S,Freiburg,5,4.709649705328047,13.716828187927604,5.292958769015968
6271,Ihlas Bebou,32,2193,9,9.11997422017157,7,5.329365938901901,48,39,3,0,D F M S,Hoffenheim,9,9.11997422017157,15.29217778146267,5.086644762195647
319,Marco Reus,32,2313,8,11.011218816041946,6,7.840978126972914,56,49,1,0,F M S,Borussia Dortmund,8,9.667922407388687,20.42278859578073,9.797888366505504
412,André Hahn,29,2053,8,4.7333275163546205,3,2.0771488547325134,43,19,4,0,F M S,Augsburg,8,4.7333275163546205,8.328995445743203,2.4212244879454374
1277,Roland Sallai,28,1694,8,6.838024620898068,3,1.383343692868948,47,15,5,0,F M S,Freiburg,7,6.080247943289578,8.550055942498147,3.1478237826377153
4248,Nils Petersen,32,1268,8,5.429028574377298,0,0.4524694215506315,34,10,0,0,F S,Freiburg,7,4.671251889318228,5.773871671408415,1.8594346921890974
5248,Marcel Sabitzer,27,2041,8,7.702279316261411,3,2.8926499374210835,60,30,8,0,M S,RasenBallsport Leipzig,4,4.67125298269093,13.024154171347618,6.877323979511857
5992,Marcus Thuram,29,1756,8,7.58228586986661,3,1.913644740357995,57,17,3,1,F M S,Borussia M.Gladbach,8,7.58228586986661,11.206853967159986,3.494161741808057
6345,Jadon Sancho,26,2083,8,6.747604915872216,11,8.235949086025357,52,67,0,0,F M S,Borussia Dortmund,7,5.989828230813146,20.967298910021782,10.953153274953365
