,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
4,4,Prince Oniangué,"€ 11,115","€ 578,000","€ 598,058",M,27,Congo,Bastia,Ligue 1,2016-2017
5,5,Lenny Nangis,"€ 10,904","€ 567,000","€ 586,676",F,22,Guadeloupe,Bastia,Ligue 1,2016-2017
6,6,Lindsay Rose,"€ 10,442","€ 543,000","€ 561,844",D,24,Mauritius,Bastia,Ligue 1,2016-2017
7,7,Florian Marange,"€ 10,096","€ 525,000","€ 543,219",D,30,France,Bastia,Ligue 1,2016-2017
8,8,Mathieu Peybernes,"€ 9,904","€ 515,000","€ 532,872",D,25,France,Bastia,Ligue 1,2016-2017
9,9,Yannick Cahuzac,"€ 9,788","€ 509,000","€ 526,664",M,31,France,Bastia,Ligue 1,2016-2017
10,10,Florian Raspentino,"€ 9,750","€ 507,000","€ 524,594",F,27,France,Bastia,Ligue 1,2016-2017
11,11,Farid Boulaya,"€ 8,769","€ 456,000","€ 471,824",F,23,Algeria,Bastia,Ligue 1,2016-2017
12,12,Sadio Diallo,"€ 8,692","€ 452,000","€ 467,686",M,25,Guinea,Bastia,Ligue 1,2016-2017
13,13,Axel Ngando,"€ 8,519","€ 443,000","€ 458,373",M,22,France,Bastia,Ligue 1,2016-2017
14,14,Mehdi Mostefa,"€ 8,019","€ 417,000","€ 431,471",M,32,Algeria,Bastia,Ligue 1,2016-2017
15,15,Enzo Crivelli,"€ 7,692","€ 400,000","€ 413,881",F,21,France,Bastia,Ligue 1,2016-2017
16,16,Gilles Cioni,"€ 7,635","€ 397,000","€ 410,777",D,32,France,Bastia,Ligue 1,2016-2017
17,17,Gaël Danic,"€ 7,615","€ 396,000","€ 409,742",F,34,France,Bastia,Ligue 1,2016-2017
18,18,Jean-Louis Leca,"€ 6,654","€ 346,000","€ 358,007",K,30,France,Bastia,Ligue 1,2016-2017
19,19,Nicolas Saint-Ruf,"€ 6,250","€ 325,000","€ 336,278",D,23,France,Bastia,Ligue 1,2016-2017
20,20,Alexander Djiku,"€ 5,750","€ 299,000","€ 309,376",D,21,France,Bastia,Ligue 1,2016-2017
21,21,Abdoulaye Keita,"€ 4,769","€ 248,000","€ 256,606",M,22,Mali,Bastia,Ligue 1,2016-2017
22,22,Lassana Coulibaly,"€ 4,750","€ 247,000","€ 255,572",M,20,Mali,Bastia,Ligue 1,2016-2017
23,23,Alexis Thébaux,"€ 4,519","€ 235,000","€ 243,155",K,31,France,Bastia,Ligue 1,2016-2017
24,24,Thomas Vincensini,"€ 3,462","€ 180,000","€ 186,247",K,22,France,Bastia,Ligue 1,2016-2017
25,25,Geoffrey Acheampong,"€ 3,327","€ 173,000","€ 179,004",M,19,Ghana,Bastia,Ligue 1,2016-2017
26,26,Julien Benhaim,"€ 1,692","€ 88,000","€ 91,054",D,19,France,Bastia,Ligue 1,2016-2017
27,27,Lucas Triki,"€ 1,192","€ 62,000","€ 64,152",D,18,Morocco,Bastia,Ligue 1,2016-2017
28,28,Fodé Camara,"€ 1,096","€ 57,000","€ 58,978",D,18,Guinea,Bastia,Ligue 1,2016-2017
29,29,Sami Ben Amar,€ 288,"€ 15,000","€ 15,521",F,18,Morocco,Bastia,Ligue 1,2016-2017
30,30,Hugo Magnetti,€ 96,"€ 5,000","€ 5,174",M,18,France,Bastia,Ligue 1,2016-2017
31,31,Julien Romain,€ 0,€ 0,€ 0,F,20,France,Bastia,Ligue 1,2016-2017
32,32,Lyes Houri,€ 0,€ 0,€ 0,M,20,France,Bastia,Ligue 1,2016-2017
33,33,Jerson Cabral,€ 0,€ 0,€ 0,F,25,Cape Verde,Bastia,Ligue 1,2016-2017
34,34,Thievy Bifouma,€ 0,€ 0,€ 0,F,24,Congo,Bastia,Ligue 1,2016-2017
35,35,Ismaël Diallo,€ 0,€ 0,€ 0,D,19,Cote d'Ivoire,Bastia,Ligue 1,2016-2017
36,36,Paul Charruau,€ 0,€ 0,€ 0,K,22,France,Bastia,Ligue 1,2016-2017
0,0,Jérémy Ménez,"€ 54,385","€ 2,828,000","€ 2,926,139",F,29,France,Bordeaux,Ligue 1,2016-2017
1,1,Jérémy Toulalan,"€ 38,058","€ 1,979,000","€ 2,047,677",M,32,France,Bordeaux,Ligue 1,2016-2017
2,2,Grégory Sertic,"€ 33,154","€ 1,724,000","€ 1,783,828",M,26,France,Bordeaux,Ligue 1,2016-2017
3,3,Jaroslav Plasil,"€ 32,615","€ 1,696,000","€ 1,754,856",M,34,Czech Republic,Bordeaux,Ligue 1,2016-2017
4,4,Cédric Carrasso,"€ 30,462","€ 1,584,000","€ 1,638,969",K,34,France,Bordeaux,Ligue 1,2016-2017
5,5,Nicolas Pallois,"€ 23,923","€ 1,244,000","€ 1,287,170",D,28,France,Bordeaux,Ligue 1,2016-2017
6,6,Nicolas Maurice-Belay,"€ 22,096","€ 1,149,000","€ 1,188,873",F,31,France,Bordeaux,Ligue 1,2016-2017
7,7,Diego Contento,"€ 22,019","€ 1,145,000","€ 1,184,735",D,26,Germany,Bordeaux,Ligue 1,2016-2017
8,8,Youssouf Sabaly,"€ 19,827","€ 1,031,000","€ 1,066,779",D,23,Senegal,Bordeaux,Ligue 1,2016-2017
9,9,Malcom,"€ 17,673","€ 919,000","€ 950,892",F,19,Brazil,Bordeaux,Ligue 1,2016-2017
10,10,Adam Ounas,"€ 12,115","€ 630,000","€ 651,863",F,19,Algeria,Bordeaux,Ligue 1,2016-2017
11,11,Younousse Sankharé,"€ 12,096","€ 629,000","€ 650,828",M,26,Senegal,Bordeaux,Ligue 1,2016-2017
12,12,Igor Lewczuk,"€ 11,615","€ 604,000","€ 624,960",D,31,Poland,Bordeaux,Ligue 1,2016-2017
13,13,Mauro Arambarri,"€ 8,981","€ 467,000","€ 483,206",M,20,Uruguay,Bordeaux,Ligue 1,2016-2017
14,14,Milan Gajic,"€ 8,942","€ 465,000","€ 481,137",D,20,Serbia,Bordeaux,Ligue 1,2016-2017
15,15,François Kamano,"€ 8,885","€ 462,000","€ 478,033",F,20,Guinea,Bordeaux,Ligue 1,2016-2017
16,16,Jérôme Prior,"€ 8,269","€ 430,000","€ 444,922",K,20,France,Bordeaux,Ligue 1,2016-2017
17,17,Enzo Crivelli,"€ 7,692","€ 400,000","€ 413,881",F,21,France,Bordeaux,Ligue 1,2016-2017
18,18,Maxime Poundjé,"€ 7,692","€ 400,000","€ 413,881",D,23,France,Bordeaux,Ligue 1,2016-2017
19,19,Vukasin Jovanovic,"€ 6,692","€ 348,000","€ 360,077",D,20,Serbia,Bordeaux,Ligue 1,2016-2017
20,20,Théo Pellenard,"€ 6,269","€ 326,000","€ 337,313",D,22,France,Bordeaux,Ligue 1,2016-2017
21,21,Frédéric Guilbert,"€ 4,212","€ 219,000","€ 226,600",D,21,France,Bordeaux,Ligue 1,2016-2017
22,22,Paul Bernardoni,"€ 3,404","€ 177,000","€ 183,142",K,19,France,Bordeaux,Ligue 1,2016-2017
23,23,Daniel Mancini,"€ 3,404","€ 177,000","€ 183,142",M,19,Argentina,Bordeaux,Ligue 1,2016-2017
24,24,Jorris Romil,"€ 3,385","€ 176,000","€ 182,108",F,21,Guadeloupe,Bordeaux,Ligue 1,2016-2017
25,25,Abdou Traoré,"€ 3,308","€ 172,000","€ 177,969",M,28,Mali,Bordeaux,Ligue 1,2016-2017
26,26,Thomas Touré,"€ 1,269","€ 66,000","€ 68,290",F,22,Cote d'Ivoire,Bordeaux,Ligue 1,2016-2017
27,27,Gaëtan Laborde,"€ 1,096","€ 57,000","€ 58,978",F,22,France,Bordeaux,Ligue 1,2016-2017
28,28,Zaydou Youssouf,€ 923,"€ 48,000","€ 49,666",F,16,France,Bordeaux,Ligue 1,2016-2017
29,29,Isaac Kiese Thelin,€ 0,€ 0,€ 0,F,24,Sweden,Bordeaux,Ligue 1,2016-2017
30,30,Valentín Vada,€ 0,€ 0,€ 0,M,20,Argentina,Bordeaux,Ligue 1,2016-2017
31,31,Kévin Soni,€ 0,€ 0,€ 0,F,18,Cameroon,Bordeaux,Ligue 1,2016-2017
32,32,Younés Kaabouni,€ 0,€ 0,€ 0,M,21,France,Bordeaux,Ligue 1,2016-2017
33,33,Diego Rolán,€ 0,€ 0,€ 0,F,23,Uruguay,Bordeaux,Ligue 1,2016-2017
34,34,Cédric Yambéré,€ 0,€ 0,€ 0,D,25,Central African Republic,Bordeaux,Ligue 1,2016-2017
35,35,Pablo,€ 0,€ 0,€ 0,D,25,Brazil,Bordeaux,Ligue 1,2016-2017
0,0,Julien Féret,"€ 17,404","€ 905,000","€ 936,406",M,33,France,Caen,Ligue 1,2016-2017
1,1,Ivan Santini,"€ 15,231","€ 792,000","€ 819,485",F,27,Croatia,Caen,Ligue 1,2016-2017
2,2,Ronny Rodelin,"€ 15,231","€ 792,000","€ 819,485",F,26,France,Caen,Ligue 1,2016-2017
3,3,Jonathan Delaplace,"€ 13,192","€ 686,000","€ 709,806",M,30,France,Caen,Ligue 1,2016-2017
4,4,Damien Da Silva,"€ 12,115","€ 630,000","€ 651,863",D,28,France,Caen,Ligue 1,2016-2017
5,5,Vincent Bessat,"€ 10,885","€ 566,000","€ 585,642",D,30,France,Caen,Ligue 1,2016-2017
6,6,Rémy Vercoutre,"€ 10,885","€ 566,000","€ 585,642",K,36,France,Caen,Ligue 1,2016-2017
7,7,Romain Genevois,"€ 9,904","€ 515,000","€ 532,872",D,28,Haiti,Caen,Ligue 1,2016-2017
8,8,Steed Malbranque,"€ 9,904","€ 515,000","€ 532,872",M,36,France,Caen,Ligue 1,2016-2017
9,9,Nicolas Seube,"€ 8,808","€ 458,000","€ 473,894",M,36,France,Caen,Ligue 1,2016-2017
10,10,Ismaël Diomandé,"€ 8,808","€ 458,000","€ 473,894",M,23,Cote d'Ivoire,Caen,Ligue 1,2016-2017
11,11,Matthieu Dreyer,"€ 8,808","€ 458,000","€ 473,894",K,27,France,Caen,Ligue 1,2016-2017
12,12,Mouhamadou Dabo,"€ 8,692","€ 452,000","€ 467,686",D,29,France,Caen,Ligue 1,2016-2017
13,13,Emmanuel Imorou,"€ 8,692","€ 452,000","€ 467,686",D,27,Benin,Caen,Ligue 1,2016-2017
14,14,Jordan Adéoti,"€ 8,692","€ 452,000","€ 467,686",M,27,Benin,Caen,Ligue 1,2016-2017
15,15,Alaeddine Yahia,"€ 8,692","€ 452,000","€ 467,686",D,34,Tunisia,Caen,Ligue 1,2016-2017
16,16,Hervé Bazile,"€ 8,692","€ 452,000","€ 467,686",F,26,Haiti,Caen,Ligue 1,2016-2017
17,17,Jeff Louis,"€ 7,654","€ 398,000","€ 411,812",M,23,Haiti,Caen,Ligue 1,2016-2017
18,18,Syam Ben Youssef,"€ 6,596","€ 343,000","€ 354,903",D,27,Tunisia,Caen,Ligue 1,2016-2017
19,19,Chaker Alhadhur,"€ 4,404","€ 229,000","€ 236,947",D,24,Comoros,Caen,Ligue 1,2016-2017
20,20,Paul Reulet,"€ 4,404","€ 229,000","€ 236,947",K,22,France,Caen,Ligue 1,2016-2017
21,21,Frédéric Guilbert,"€ 4,212","€ 219,000","€ 226,600",D,21,France,Caen,Ligue 1,2016-2017
22,22,Pape Sané,"€ 3,827","€ 199,000","€ 205,906",F,24,Senegal,Caen,Ligue 1,2016-2017
23,23,Jean-Victor Makengo,"€ 1,750","€ 91,000","€ 94,158",M,18,France,Caen,Ligue 1,2016-2017
24,24,Yann Karamoh,"€ 1,750","€ 91,000","€ 94,158",F,17,France,Caen,Ligue 1,2016-2017
25,25,Jordan Leborgne,"€ 1,538","€ 80,000","€ 82,776",M,20,France,Caen,Ligue 1,2016-2017
26,26,Jordan Tell,€ 442,"€ 23,000","€ 23,798",F,19,France,Caen,Ligue 1,2016-2017
27,27,Durel Avounou,€ 442,"€ 23,000","€ 23,798",M,18,Congo,Caen,Ligue 1,2016-2017
28,28,Louis Deschateaux,€ 442,"€ 23,000","€ 23,798",K,19,France,Caen,Ligue 1,2016-2017
29,29,Valentin Voisin,€ 385,"€ 20,000","€ 20,694",M,20,France,Caen,Ligue 1,2016-2017
30,30,Christopher Operi,€ 192,"€ 10,000","€ 10,347",D,19,France,Caen,Ligue 1,2016-2017
31,31,Christian Kouakou,€ 0,€ 0,€ 0,F,25,Cote d'Ivoire,Caen,Ligue 1,2016-2017
32,32,Jordan N'Kololo,€ 0,€ 0,€ 0,F,23,Democratic Republic of Congo,Caen,Ligue 1,2016-2017
33,33,Adama Mbengue,€ 0,€ 0,€ 0,D,22,Senegal,Caen,Ligue 1,2016-2017
34,34,Florian Le Joncour,€ 0,€ 0,€ 0,D,21,France,Caen,Ligue 1,2016-2017
35,35,Exaucé Ngassaki,€ 0,€ 0,€ 0,F,19,Congo,Caen,Ligue 1,2016-2017
0,0,Marvin Martin,"€ 39,731","€ 2,066,000","€ 2,137,696",M,28,France,Dijon,Ligue 1,2016-2017
1,1,Mehdi Abeid,"€ 10,096","€ 525,000","€ 543,219",M,23,Algeria,Dijon,Ligue 1,2016-2017
2,2,Florent Balmont,"€ 9,788","€ 509,000","€ 526,664",M,36,France,Dijon,Ligue 1,2016-2017
3,3,Fouad Chafik,"€ 8,346","€ 434,000","€ 449,061",D,29,Morocco,Dijon,Ligue 1,2016-2017
4,4,Cédric Varrault,"€ 7,577","€ 394,000","€ 407,673",D,36,France,Dijon,Ligue 1,2016-2017
5,5,Yohann Rivière,"€ 6,808","€ 354,000","€ 366,285",F,31,France,Dijon,Ligue 1,2016-2017
6,6,Frédéric Sammaritano,"€ 6,308","€ 328,000","€ 339,383",M,30,France,Dijon,Ligue 1,2016-2017
7,7,Baptiste Reynet,"€ 6,308","€ 328,000","€ 339,383",K,25,France,Dijon,Ligue 1,2016-2017
8,8,Yunis Abdelhamid,"€ 6,308","€ 328,000","€ 339,383",D,28,Morocco,Dijon,Ligue 1,2016-2017
9,9,Vincent Rüfli,"€ 6,308","€ 328,000","€ 339,383",D,28,Switzerland,Dijon,Ligue 1,2016-2017
10,10,Loïs Diony,"€ 5,981","€ 311,000","€ 321,793",F,23,France,Dijon,Ligue 1,2016-2017
11,11,Dylan Bahamboula,"€ 5,827","€ 303,000","€ 313,515",M,21,Congo,Dijon,Ligue 1,2016-2017
12,12,Jordan Lotiès,"€ 5,442","€ 283,000","€ 292,821",D,31,France,Dijon,Ligue 1,2016-2017
13,13,Jérémie Bela,"€ 5,096","€ 265,000","€ 274,196",F,23,Angola,Dijon,Ligue 1,2016-2017
14,14,Ádám Lang,"€ 5,038","€ 262,000","€ 271,092",D,23,Hungary,Dijon,Ligue 1,2016-2017
15,15,Benjamin Leroy,"€ 5,038","€ 262,000","€ 271,092",K,27,France,Dijon,Ligue 1,2016-2017
16,16,Romain Amalfitano,"€ 4,846","€ 252,000","€ 260,745",M,26,France,Dijon,Ligue 1,2016-2017
17,17,Jordan Marié,"€ 4,827","€ 251,000","€ 259,710",M,24,France,Dijon,Ligue 1,2016-2017
18,18,Anthony Belmonte,"€ 4,058","€ 211,000","€ 218,322",M,20,France,Dijon,Ligue 1,2016-2017
19,19,Oussama Haddadi,"€ 3,308","€ 172,000","€ 177,969",D,24,Tunisia,Dijon,Ligue 1,2016-2017
20,20,Bobby Allain,"€ 2,077","€ 108,000","€ 111,748",K,24,France,Dijon,Ligue 1,2016-2017
21,21,Guillaume Sarrabayrouse,"€ 1,596","€ 83,000","€ 85,880",M,19,France,Dijon,Ligue 1,2016-2017
22,22,Valentin Rosier,"€ 1,173","€ 61,000","€ 63,117",D,19,France,Dijon,Ligue 1,2016-2017
23,23,Pierre Lees Melou,€ 0,€ 0,€ 0,M,23,France,Dijon,Ligue 1,2016-2017
24,24,Quentin Bernard,€ 0,€ 0,€ 0,D,26,France,Dijon,Ligue 1,2016-2017
25,25,Arnold Bouka Moutou,€ 0,€ 0,€ 0,D,27,Congo,Dijon,Ligue 1,2016-2017
26,26,Chang-hun Kwon,€ 0,€ 0,€ 0,F,22,South Korea,Dijon,Ligue 1,2016-2017
27,27,Johan Gastien,€ 0,€ 0,€ 0,M,28,France,Dijon,Ligue 1,2016-2017
28,28,Julio Tavarès,€ 0,€ 0,€ 0,F,27,Cape Verde,Dijon,Ligue 1,2016-2017
29,29,Erwan Maury,€ 0,€ 0,€ 0,M,20,France,Dijon,Ligue 1,2016-2017
30,30,Mamadou Thiam,€ 0,€ 0,€ 0,F,21,Senegal,Dijon,Ligue 1,2016-2017
31,31,Enzo Basilio,€ 0,€ 0,€ 0,K,21,France,Dijon,Ligue 1,2016-2017
32,32,Jessy Benet,€ 0,€ 0,€ 0,M,21,France,Dijon,Ligue 1,2016-2017
0,0,Jimmy Briand,"€ 17,404","€ 905,000","€ 936,406",F,30,France,Guingamp,Ligue 1,2016-2017
1,1,Mathieu Bodmer,"€ 17,404","€ 905,000","€ 936,406",M,33,France,Guingamp,Ligue 1,2016-2017
2,2,Jérémy Sorbon,"€ 11,365","€ 591,000","€ 611,509",D,32,France,Guingamp,Ligue 1,2016-2017
3,3,Yannis Salibur,"€ 11,365","€ 591,000","€ 611,509",F,25,France,Guingamp,Ligue 1,2016-2017
4,4,Lucas Deaux,"€ 9,788","€ 509,000","€ 526,664",M,27,France,Guingamp,Ligue 1,2016-2017
5,5,Sloan Privat,"€ 9,788","€ 509,000","€ 526,664",F,26,French Guiana,Guingamp,Ligue 1,2016-2017
6,6,Nill De Pauw,"€ 8,692","€ 452,000","€ 467,686",F,26,Belgium,Guingamp,Ligue 1,2016-2017
7,7,Reynald Lemaître,"€ 8,481","€ 441,000","€ 456,304",D,33,France,Guingamp,Ligue 1,2016-2017
8,8,Dorian Lévêque,"€ 8,442","€ 439,000","€ 454,235",D,26,France,Guingamp,Ligue 1,2016-2017
9,9,Jonathan Martins Pereira,"€ 8,346","€ 434,000","€ 449,061",D,30,France,Guingamp,Ligue 1,2016-2017
10,10,Romain Salin,"€ 7,885","€ 410,000","€ 424,228",K,31,France,Guingamp,Ligue 1,2016-2017
11,11,Thibault Giresse,"€ 7,577","€ 394,000","€ 407,673",M,35,France,Guingamp,Ligue 1,2016-2017
12,12,Karl-Johan Johnsson,"€ 7,577","€ 394,000","€ 407,673",K,26,Sweden,Guingamp,Ligue 1,2016-2017
13,13,Alexandre Mendy,"€ 7,231","€ 376,000","€ 389,048",F,22,France,Guingamp,Ligue 1,2016-2017
14,14,Johny Placide,"€ 6,885","€ 358,000","€ 370,424",K,28,Haiti,Guingamp,Ligue 1,2016-2017
15,15,Christophe Kerbrat,"€ 6,519","€ 339,000","€ 350,764",D,29,France,Guingamp,Ligue 1,2016-2017
16,16,Marcus Coco,"€ 6,308","€ 328,000","€ 339,383",F,20,France,Guingamp,Ligue 1,2016-2017
17,17,Jordan Ikoko,"€ 6,308","€ 328,000","€ 339,383",D,22,Democratic Republic of Congo,Guingamp,Ligue 1,2016-2017
18,18,Ludovic Blas,"€ 6,308","€ 328,000","€ 339,383",M,18,France,Guingamp,Ligue 1,2016-2017
19,19,Marçal,"€ 4,788","€ 249,000","€ 257,641",D,27,Brazil,Guingamp,Ligue 1,2016-2017
20,20,Jonathan Correia,"€ 2,154","€ 112,000","€ 115,887",M,22,Monaco,Guingamp,Ligue 1,2016-2017
21,21,Jérémy Livolant,"€ 2,115","€ 110,000","€ 113,817",M,18,France,Guingamp,Ligue 1,2016-2017
22,22,Sullivan Martinet,"€ 2,019","€ 105,000","€ 108,644",F,20,France,Guingamp,Ligue 1,2016-2017
23,23,Théo Guivarch,"€ 1,308","€ 68,000","€ 70,360",K,20,France,Guingamp,Ligue 1,2016-2017
24,24,Alexis Mane,€ 0,€ 0,€ 0,D,19,France,Guingamp,Ligue 1,2016-2017
25,25,Yvan Inzoudine,€ 0,€ 0,€ 0,D,19,France,Guingamp,Ligue 1,2016-2017
26,26,Karim Achahbar,€ 0,€ 0,€ 0,F,20,Morocco,Guingamp,Ligue 1,2016-2017
27,27,Franck Héry,€ 0,€ 0,€ 0,D,23,France,Guingamp,Ligue 1,2016-2017
28,28,Mattéo Ahlinvi,€ 0,€ 0,€ 0,M,16,France,Guingamp,Ligue 1,2016-2017
29,29,Mustapha Diallo,€ 0,€ 0,€ 0,M,30,Senegal,Guingamp,Ligue 1,2016-2017
30,30,Nicolas Benezet,€ 0,€ 0,€ 0,F,25,France,Guingamp,Ligue 1,2016-2017
31,31,Fousseni Diabaté,€ 0,€ 0,€ 0,F,20,Mali,Guingamp,Ligue 1,2016-2017
32,32,Étienne Didot,€ 0,€ 0,€ 0,M,32,France,Guingamp,Ligue 1,2016-2017
33,33,Benjamin Angoua,€ 0,€ 0,€ 0,D,29,Cote d'Ivoire,Guingamp,Ligue 1,2016-2017
34,34,Baissama Sankoh,€ 0,€ 0,€ 0,M,24,Guinea,Guingamp,Ligue 1,2016-2017
0,0,Ricardo Kishna,"€ 40,904","€ 2,127,000","€ 2,200,813",F,21,Netherlands,Lille,Ligue 1,2016-2017
1,1,Marvin Martin,"€ 39,731","€ 2,066,000","€ 2,137,696",M,28,France,Lille,Ligue 1,2016-2017
2,2,Éder,"€ 37,885","€ 1,970,000","€ 2,038,364",F,28,Portugal,Lille,Ligue 1,2016-2017
3,3,Marko Basa,"€ 34,808","€ 1,810,000","€ 1,872,812",D,33,Montenegro,Lille,Ligue 1,2016-2017
4,4,Rio Mavuba,"€ 34,808","€ 1,810,000","€ 1,872,812",M,32,France,Lille,Ligue 1,2016-2017
5,5,Vincent Enyeama,"€ 32,615","€ 1,696,000","€ 1,754,856",K,33,Nigeria,Lille,Ligue 1,2016-2017
6,6,Sébastien Corchia,"€ 26,327","€ 1,369,000","€ 1,416,508",D,25,France,Lille,Ligue 1,2016-2017
7,7,Julian Palmieri,"€ 22,731","€ 1,182,000","€ 1,223,019",D,29,France,Lille,Ligue 1,2016-2017
8,8,Eric Bauthéac,"€ 22,731","€ 1,182,000","€ 1,223,019",F,28,France,Lille,Ligue 1,2016-2017
9,9,Anwar El Ghazi,"€ 22,019","€ 1,145,000","€ 1,184,735",F,21,Netherlands,Lille,Ligue 1,2016-2017
10,10,Rony Lopes,"€ 22,019","€ 1,145,000","€ 1,184,735",F,20,Portugal,Lille,Ligue 1,2016-2017
11,11,Franck Béria,"€ 21,750","€ 1,131,000","€ 1,170,249",D,33,France,Lille,Ligue 1,2016-2017
12,12,Mounir Obbadi,"€ 16,154","€ 840,000","€ 869,150",M,33,Morocco,Lille,Ligue 1,2016-2017
13,13,Morgan Amalfitano,"€ 15,231","€ 792,000","€ 819,485",F,31,France,Lille,Ligue 1,2016-2017
14,14,Ibrahim Amadou,"€ 14,038","€ 730,000","€ 755,333",M,23,France,Lille,Ligue 1,2016-2017
15,15,Younousse Sankharé,"€ 12,096","€ 629,000","€ 650,828",M,26,Senegal,Lille,Ligue 1,2016-2017
