club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Internazionale,Diego Milito,30,Centre-Forward,Genoa,£25.20m,in,Summer,25.2,Serie A,2009,2009/2010
FC Internazionale,Samuel Eto'o,28,Centre-Forward,FC Barcelona,£18.00m,in,Summer,18,Serie A,2009,2009/2010
FC Internazionale,Wesley Sneijder,25,Attacking Midfield,Real Madrid,£13.50m,in,Summer,13.5,Serie A,2009,2009/2010
FC Internazionale,Thiago Motta,26,Defensive Midfield,Genoa,£9.18m,in,Summer,9.18,Serie A,2009,2009/2010
FC Internazionale,Emiliano Viviano,23,Goalkeeper,Brescia,£6.30m,in,Summer,6.3,Serie A,2009,2009/2010
FC Internazionale,Lúcio,31,Centre-Back,Bayern Munich,£6.30m,in,Summer,6.3,Serie A,2009,2009/2010
FC Internazionale,Marko Arnautovic,20,Centre-Forward,Twente FC,Loan,in,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Daniele Pedrelli,21,Left-Back,Treviso,Free transfer,in,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Matteo Lombardo,24,Left Midfield,Legnano,£450,in,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Kerlon,21,Attacking Midfield,Chievo Verona,?,in,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Simone Fautario,23,Left-Back,Grosseto,?,in,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Paolo Tornaghi,21,Goalkeeper,Rimini,?,in,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Vid Belec,19,Goalkeeper,Inter U19,-,in,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Rene Krhin,19,Central Midfield,Inter U19,-,in,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Giulio Donati,19,Right-Back,Inter U19,-,in,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Zlatan Ibrahimovic,27,Centre-Forward,FC Barcelona,£62.55m,out,Summer,62.55,Serie A,2009,2009/2010
FC Internazionale,Robert Acquafresca,21,Centre-Forward,Genoa,£13.50m,out,Summer,13.5,Serie A,2009,2009/2010
FC Internazionale,Maxwell,27,Left-Back,FC Barcelona,£4.50m,out,Summer,4.5,Serie A,2009,2009/2010
FC Internazionale,Riccardo Meggiorini,23,Second Striker,Genoa,£4.50m,out,Summer,4.5,Serie A,2009,2009/2010
FC Internazionale,Leonardo Bonucci,22,Centre-Back,Genoa,£3.60m,out,Summer,3.6,Serie A,2009,2009/2010
FC Internazionale,Emiliano Viviano,23,Goalkeeper,Bologna,£3.15m,out,Summer,3.15,Serie A,2009,2009/2010
FC Internazionale,Francesco Bolzoni,20,Central Midfield,Genoa,£2.70m,out,Summer,2.7,Serie A,2009,2009/2010
FC Internazionale,Ivan Fatic,20,Centre-Back,Genoa,£900Th.,out,Summer,0.9,Serie A,2009,2009/2010
FC Internazionale,Luis Jiménez,25,Attacking Midfield,West Ham,Loan fee:£540Th.,out,Summer,0.54,Serie A,2009,2009/2010
FC Internazionale,Enrico Alfonso,21,Goalkeeper,Modena,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Nicolás Burdisso,28,Centre-Back,AS Roma,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Rincón,22,Centre-Back,Piacenza,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Nelson Rivas,26,Centre-Back,AS Livorno,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Julio Cruz,34,Centre-Forward,Lazio,Free transfer,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Hernán Crespo,34,Centre-Forward,Genoa,Free transfer,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Dennis Esposito,21,Centre-Back,Monza,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Zule,19,Left Winger,Fuengirola,?,out,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Gianluca Litteri,21,Centre-Forward,Vicenza,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Gabriele Puccio,19,Central Midfield,Portosummaga,?,out,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Victor Obinna,22,Second Striker,Málaga CF,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Matteo Lombardo,24,Left Midfield,Villacidrese,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Giacomo Bindi,22,Goalkeeper,Foggia,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Ibrahim Maaroufi,20,Defensive Midfield,Vicenza,?,out,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Jonathan Biabiany,21,Right Winger,Parma,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Daniele Pedrelli,21,Left-Back,Cesena,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Alberto Gerbo,19,Central Midfield,Ancona,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Luca Siligardi,21,Right Winger,Triestina,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Paolo Tornaghi,21,Goalkeeper,Rimini,?,out,Summer,NA,Serie A,2009,2009/2010
FC Internazionale,Andrea Mei,20,Centre-Back,FC Crotone,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Kerlon,21,Attacking Midfield,Ajax U21,Loan,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Olivier Dacourt,34,Defensive Midfield,Without Club,-,out,Summer,0,Serie A,2009,2009/2010
FC Internazionale,Luís Figo,36,Right Winger,Retired,-,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Marco Motta,23,Right-Back,Udinese,£3.15m,in,Summer,3.15,Serie A,2009,2009/2010
AS Roma,Stefano Guberti,24,Right Winger,Bari,Free transfer,in,Summer,0,Serie A,2009,2009/2010
AS Roma,Nicolás Burdisso,28,Centre-Back,Inter,Loan,in,Summer,0,Serie A,2009,2009/2010
AS Roma,Bogdan Lobont,31,Goalkeeper,Dinamo Bucarest,Loan,in,Summer,0,Serie A,2009,2009/2010
AS Roma,Daniele Sciarra,18,Second Striker,Roma U19,-,in,Summer,0,Serie A,2009,2009/2010
AS Roma,Guido Giannotta,19,Right-Back,Roma U19,-,in,Summer,0,Serie A,2009,2009/2010
AS Roma,Gianluca Zara,18,Left-Back,Roma U19,-,in,Summer,0,Serie A,2009,2009/2010
AS Roma,Alberto Aquilani,25,Central Midfield,Liverpool,£18.00m,out,Summer,18,Serie A,2009,2009/2010
AS Roma,Aleandro Rosi,22,Right-Back,Siena,£1.08m,out,Summer,1.08,Serie A,2009,2009/2010
AS Roma,Édgar Álvarez,29,Right Midfield,Bari,£405Th.,out,Summer,0.405,Serie A,2009,2009/2010
AS Roma,Christian Panucci,36,Right-Back,Parma,Free transfer,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Massimiliano Marsili,22,Central Midfield,Cosenza,Free transfer,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Valerio Virga,23,Right-Back,Cosenza,Loan,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Filipe,22,Defensive Midfield,Siena,Free transfer,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Simone Loria,32,Centre-Back,Torino,Loan,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Felipe Ribeiro Gomes,22,Midfielder,Unknown,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Andrea Giacomini,22,Left Midfield,Rimini,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Giuliano Falco,20,Centre-Back,Isola Liri,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Ahmed Barusso,24,Defensive Midfield,Brescia,Loan,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Mirco Zazza,19,Centre-Back,Sanluri,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Alessandro Triola,19,Right Winger,Rondinella,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Paolo Seppani,22,Centre-Back,Morolo Calcio,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Ivan Lanni,19,Goalkeeper,Grosseto,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Manuel Mancini,20,Left Midfield,Rieti,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Cristian Palumbo,20,Defender,Pomezia,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Gianluca Zara,18,Left-Back,Rondinella,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Federico Maria Erba,20,Centre-Back,Cesena,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Guido Giannotta,19,Right-Back,Aversa Norm.,?,out,Summer,NA,Serie A,2009,2009/2010
AS Roma,Pietro Pipolo,23,Goalkeeper,Retired,-,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Vincenzo Montella,35,Centre-Forward,Retired,-,out,Summer,0,Serie A,2009,2009/2010
AS Roma,Marco Motta,23,Right-Back,Udinese,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
AS Roma,Souleymane Diamoutene,26,Centre-Back,Lecce,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
AC Milan,Klaas-Jan Huntelaar,25,Centre-Forward,Real Madrid,£13.50m,in,Summer,13.5,Serie A,2009,2009/2010
AC Milan,Ignazio Abate,22,Right-Back,Torino,£2.52m,in,Summer,2.52,Serie A,2009,2009/2010
AC Milan,Davide Di Gennaro,21,Defensive Midfield,Genoa,£2.25m,in,Summer,2.25,Serie A,2009,2009/2010
AC Milan,Elia Legati,24,Centre-Back,FC Crotone,£360Th.,in,Summer,0.36,Serie A,2009,2009/2010
AC Milan,Oguchi Onyewu,27,Centre-Back,Standard Liège,Free transfer,in,Summer,0,Serie A,2009,2009/2010
AC Milan,Flavio Roma,35,Goalkeeper,Monaco,Free transfer,in,Summer,0,Serie A,2009,2009/2010
AC Milan,Giorgio Gianola,19,Centre-Back,Milan U19,-,in,Summer,0,Serie A,2009,2009/2010
AC Milan,Rodney Strasser,19,Defensive Midfield,Milan U19,-,in,Summer,0,Serie A,2009,2009/2010
AC Milan,Wilfred Osuji,18,Defensive Midfield,Milan U19,-,in,Summer,0,Serie A,2009,2009/2010
AC Milan,Kaká,27,Attacking Midfield,Real Madrid,£60.30m,out,Summer,60.3,Serie A,2009,2009/2010
AC Milan,Yoann Gourcuff,22,Attacking Midfield,G. Bordeaux,£12.15m,out,Summer,12.15,Serie A,2009,2009/2010
AC Milan,Marcus Diniz,21,Centre-Back,AS Livorno,Loan fee:£135Th.,out,Summer,0.135,Serie A,2009,2009/2010
AC Milan,Zeljko Kalac,36,Goalkeeper,AO Kavala,Free transfer,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Sandro Bloudek,23,Attacking Midfield,Varteks,Free transfer,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Digão,23,Centre-Back,Lecce,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Elia Legati,23,Centre-Back,FC Crotone,£9Th.,out,Summer,0.009,Serie A,2009,2009/2010
AC Milan,William-Fils Aubameyang,22,Centre-Back,KAS Eupen,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Giorgio Gianola,20,Centre-Back,Varese,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Marco Bergamini,21,Centre-Back,San Marino,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Wilfred Osuji,18,Defensive Midfield,Varese,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Matteo Darmian,19,Right-Back,Padova,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Pierre-Emerick Aubameyang,20,Centre-Forward,LOSC Lille,Loan,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Tabaré Viúdez,19,Right Winger,Without Club,-,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Mathías Cardacio,21,Central Midfield,Without Club,-,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Paolo Maldini,41,Left-Back,Retired,-,out,Summer,0,Serie A,2009,2009/2010
AC Milan,Andriy Shevchenko,32,Centre-Forward,Chelsea,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
AC Milan,Philippe Senderos,24,Centre-Back,Arsenal,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
AC Milan,David Beckham,34,Right Midfield,LA Galaxy,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
AC Milan,Felipe Mattioni,20,Right-Back,Maga,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Franco Semioli,29,Right Winger,Fiorentina,£4.50m,in,Summer,4.5,Serie A,2009,2009/2010
UC Sampdoria,Daniele Mannini,25,Right Midfield,SSC Napoli,£3.15m,in,Summer,3.15,Serie A,2009,2009/2010
UC Sampdoria,Matteo Guardalben,35,Goalkeeper,Treviso,Free transfer,in,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Luciano Zauri,31,Right-Back,Lazio,Loan,in,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Marco Rossi,21,Centre-Back,Parma,Loan,in,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Fernando Tissone,22,Central Midfield,Udinese,?,in,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Salvatore Foti,20,Centre-Forward,Treviso,?,in,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Nicola Pozzi,23,Centre-Forward,FC Empoli,Loan,in,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Mohammed Rabiu,19,Defensive Midfield,Liberty Prof.,Loan,in,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Hugo Campagnaro,29,Centre-Back,SSC Napoli,£6.30m,out,Summer,6.3,Serie A,2009,2009/2010
UC Sampdoria,Antonio Mirante,25,Goalkeeper,Parma,£3.24m,out,Summer,3.24,Serie A,2009,2009/2010
UC Sampdoria,Gennaro Delvecchio,31,Central Midfield,Catania,£1.80m,out,Summer,1.8,Serie A,2009,2009/2010
UC Sampdoria,Jonathan Bottinelli,24,Centre-Back,San Lorenzo,£1.01m,out,Summer,1.01,Serie A,2009,2009/2010
UC Sampdoria,Vladimir Koman,20,Attacking Midfield,Bari,Loan fee:£270Th.,out,Summer,0.27,Serie A,2009,2009/2010
UC Sampdoria,Mirko Pieri,30,Left-Back,AS Livorno,£180Th.,out,Summer,0.18,Serie A,2009,2009/2010
UC Sampdoria,Guido Marilungo,19,Centre-Forward,Lecce,Loan fee:£135Th.,out,Summer,0.135,Serie A,2009,2009/2010
UC Sampdoria,Stefano Scappini,21,Centre-Forward,Ravenna,£108Th.,out,Summer,0.108,Serie A,2009,2009/2010
UC Sampdoria,Massimo Bonanni,27,Left Midfield,Pescara,Free transfer,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Michele Ferri,28,Centre-Back,Vicenza,Free transfer,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Solomon Enow,22,Centre-Back,Spezia,£450,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Massimo Volta,22,Centre-Back,Cesena,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Paolo Sammarco,26,Central Midfield,Udinese,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Alessandro Bastrini,22,Centre-Back,Salernitana,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Gianluigi Bianco,20,Left-Back,Sassuolo,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Bruno Fornaroli,21,Centre-Forward,Recr. Huelva,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Mattia Mustacchio,20,Right Midfield,Ancona,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Paolo Castellazzi,21,Central Midfield,Foligno,?,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Gabriel Ferrari,20,Centre-Forward,Foggia,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Leonardo Migliónico,29,Centre-Back,AS Livorno,?,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Alessandro Romeo,22,Centre-Forward,Ascoli,?,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Daniele Padelli,23,Goalkeeper,Bari,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Emiliano Bonazzoli,30,Centre-Forward,Reggina,?,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Mirko Eramo,19,Central Midfield,Monza,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Danilo Soddimo,21,Left Midfield,Salernitana,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Francesco Signori,20,Central Midfield,Vicenza,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Francesco Virdis,24,Centre-Forward,Foligno,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Giovanni Taormina,21,Left Midfield,Viareggio,?,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Pietro Arnulfo,20,Forward,Figline,Loan,out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Daniele Dessena,22,Central Midfield,Cagliari Calcio,?,out,Summer,NA,Serie A,2009,2009/2010
UC Sampdoria,Andrea Raggi,25,Centre-Back,US Palermo,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
UC Sampdoria,Manuel da Costa,23,Centre-Back,Fiorentina,"End of loanJun 30, 2009",out,Summer,0,Serie A,2009,2009/2010
US Palermo,Javier Pastore,20,Attacking Midfield,Huracán,£6.30m,in,Summer,6.3,Serie A,2009,2009/2010
US Palermo,Rubinho,27,Goalkeeper,Genoa,£4.50m,in,Summer,4.5,Serie A,2009,2009/2010
US Palermo,Nicolás Bertolo,23,Left Winger,CA Banfield,£1.80m,in,Summer,1.8,Serie A,2009,2009/2010
US Palermo,Dorin Goian,28,Centre-Back,Steaua Bukarest,£1.80m,in,Summer,1.8,Serie A,2009,2009/2010
US Palermo,Cristian Melinte,21,Centre-Back,Dinamo Bucarest,£540Th.,in,Summer,0.54,Serie A,2009,2009/2010
US Palermo,Giuseppe Polito,21,Second Striker,Südtirol,?,in,Summer,NA,Serie A,2009,2009/2010
US Palermo,Mirko Velardi,22,Central Midfield,Foggia,?,in,Summer,NA,Serie A,2009,2009/2010
US Palermo,Emanuele Terranova,22,Centre-Back,AS Livorno,?,in,Summer,NA,Serie A,2009,2009/2010
US Palermo,Giacomo Brichetto,26,Goalkeeper,Novara,Loan,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Manuele Blasi,29,Central Midfield,SSC Napoli,Loan,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Antonio Mazzotta,19,Left Midfield,Palermo U19,-,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Daniele Conti,19,Left Midfield,Palermo U19,-,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Antonio Tranchina,20,Central Midfield,Palermo U19,-,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Gianluca Palmiteri,21,Centre-Forward,Palermo U19,-,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Guido Davì,18,Central Midfield,Palermo U19,-,in,Summer,0,Serie A,2009,2009/2010
US Palermo,Marco Amelia,27,Goalkeeper,Genoa,£4.50m,out,Summer,4.5,Serie A,2009,2009/2010
US Palermo,Boško Janković,25,Right Winger,Genoa,£3.15m,out,Summer,3.15,Serie A,2009,2009/2010
US Palermo,Ciro Capuano,27,Centre-Back,Catania,£2.70m,out,Summer,2.7,Serie A,2009,2009/2010
US Palermo,Roberto Guana,28,Central Midfield,Bologna,Loan fee:£432Th.,out,Summer,0.432,Serie A,2009,2009/2010
US Palermo,Paolo Dellafiore,24,Centre-Back,Parma,Loan fee:£225Th.,out,Summer,0.225,Serie A,2009,2009/2010
US Palermo,Andrea Raggi,25,Centre-Back,Bologna,Loan fee:£126Th.,out,Summer,0.126,Serie A,2009,2009/2010
US Palermo,Mirko Savini,30,Left-Back,PAOK Salonika,Free transfer,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Samir Ujkani,21,Goalkeeper,Novara,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Federico Agliardi,26,Goalkeeper,Padova,Free transfer,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Samuele Romeo,20,Centre-Back,Lumezzane,Loan fee:£18Th.,out,Summer,0.018,Serie A,2009,2009/2010
US Palermo,Giuseppe Polito,20,Second Striker,Südtirol,?,out,Summer,NA,Serie A,2009,2009/2010
US Palermo,Davide Lanzafame,22,Centre-Forward,Parma,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Alberto Cossentino,20,Centre-Back,Novara,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Maurizio Ciaramitaro,27,Central Midfield,AC Bellinzona,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Paolo Carbonaro,20,Second Striker,Giulianova,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Davis Curiale,21,Centre-Forward,Cittadella,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Luca Di Matteo,21,Left-Back,FC Crotone,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Francesco Inglese,21,Defender,Villacidrese,?,out,Summer,NA,Serie A,2009,2009/2010
US Palermo,Gianluca Palmiteri,21,Centre-Forward,Celano,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Antonio Tranchina,20,Central Midfield,Monopoli,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Antonio Mazzotta,19,Left Midfield,Lecce,?,out,Summer,NA,Serie A,2009,2009/2010
US Palermo,Giuseppe Ingrassia,20,Goalkeeper,Hellas Verona,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Emanuele Terranova,22,Centre-Back,Lecce,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Edgar Cani,20,Centre-Forward,Padova,Loan,out,Summer,0,Serie A,2009,2009/2010
US Palermo,Alberto Fontana,42,Goalkeeper,Retired,-,out,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Fabio Quagliarella,26,Centre-Forward,Udinese,£16.20m,in,Summer,16.2,Serie A,2009,2009/2010
SSC Napoli,Luca Cigarini,23,Defensive Midfield,Atalanta,£9.90m,in,Summer,9.9,Serie A,2009,2009/2010
SSC Napoli,Camilo Zúñiga,23,Right-Back,Siena,£7.65m,in,Summer,7.65,Serie A,2009,2009/2010
SSC Napoli,Hugo Campagnaro,29,Centre-Back,Sampdoria,£6.30m,in,Summer,6.3,Serie A,2009,2009/2010
SSC Napoli,Erwin Hoffer,22,Centre-Forward,Rapid Vienna,£4.50m,in,Summer,4.5,Serie A,2009,2009/2010
SSC Napoli,Morgan De Sanctis,32,Goalkeeper,Sevilla FC,£1.71m,in,Summer,1.71,Serie A,2009,2009/2010
SSC Napoli,Luca Borrelli,21,Forward,AC Scafatese,?,in,Summer,NA,Serie A,2009,2009/2010
SSC Napoli,Samuele Dalla Bona,28,Central Midfield,Without Club,-,in,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Daniele Mannini,25,Right Midfield,Sampdoria,£3.15m,out,Summer,3.15,Serie A,2009,2009/2010
SSC Napoli,Samuele Dalla Bona,28,Central Midfield,Iraklis,Loan fee:£135Th.,out,Summer,0.135,Serie A,2009,2009/2010
SSC Napoli,Marcelo Zalayeta,30,Centre-Forward,Bologna,Loan,out,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Nicolás Navarro,24,Goalkeeper,River Plate,Loan,out,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Francesco Montervino,31,Central Midfield,Salernitana,?,out,Summer,NA,Serie A,2009,2009/2010
SSC Napoli,Manuele Blasi,29,Central Midfield,US Palermo,Loan,out,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Luigi Vitale,21,Left-Back,AS Livorno,Loan,out,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Carmine Biagio Gatti,21,Goalkeeper,VF Colligiana,Loan,out,Summer,0,Serie A,2009,2009/2010
SSC Napoli,Mario D'Urso,19,Defender,Lecco,?,out,Summer,NA,Serie A,2009,2009/2010
