market_value,club,date,tm_id,league_code,season
750000,FC Bayern Munich U19 ,"Nov 11, 2020",569033,L1,2020
1500000,FC Bayern Munich U19 ,"Jun 14, 2021",569033,L1,2020
150000,Paris Saint Germain,"Sep 27, 2019",538996,L1,2020
7000000,Paris Saint Germain,"Feb 11, 2020",538996,L1,2020
12000000,Paris Saint Germain,"Mar 13, 2020",538996,L1,2020
11000000,Paris Saint Germain,"Apr 8, 2020",538996,L1,2020
11000000,Bayern Munich,"Feb 10, 2021",538996,L1,2020
11000000,Bayern Munich,"Jun 9, 2021",538996,L1,2020
500000,Paris Saint Germain,"Sep 24, 2013",243714,L1,2020
750000,Paris Saint Germain,"Jan 14, 2014",243714,L1,2020
1000000,Juventus FC,"Sep 11, 2014",243714,L1,2020
2500000,Juventus FC,"Jan 7, 2015",243714,L1,2020
3500000,Juventus FC,"Jul 1, 2015",243714,L1,2020
10000000,Bayern Munich,"Oct 16, 2015",243714,L1,2020
15000000,Bayern Munich,"Feb 15, 2016",243714,L1,2020
17000000,Bayern Munich,"Jun 1, 2016",243714,L1,2020
20000000,Bayern Munich,"Jul 22, 2016",243714,L1,2020
20000000,Bayern Munich,"Feb 7, 2017",243714,L1,2020
20000000,Bayern Munich,"Jun 19, 2017",243714,L1,2020
35000000,Bayern Munich,"Dec 28, 2017",243714,L1,2020
50000000,Bayern Munich,"Apr 4, 2018",243714,L1,2020
50000000,Bayern Munich,"Jun 5, 2018",243714,L1,2020
50000000,Bayern Munich,"Dec 18, 2018",243714,L1,2020
50000000,Bayern Munich,"Jun 5, 2019",243714,L1,2020
60000000,Bayern Munich,"Oct 2, 2019",243714,L1,2020
60000000,Bayern Munich,"Dec 17, 2019",243714,L1,2020
50000000,Bayern Munich,"Mar 11, 2020",243714,L1,2020
40000000,Bayern Munich,"Apr 8, 2020",243714,L1,2020
55000000,Bayern Munich,"Feb 10, 2021",243714,L1,2020
65000000,Bayern Munich,"Mar 31, 2021",243714,L1,2020
65000000,Bayern Munich,"Jun 1, 2021",243714,L1,2020
250000,LOSC Lille,"Jul 2, 2015",353366,L1,2020
500000,LOSC Lille,"Sep 6, 2015",353366,L1,2020
800000,LOSC Lille,"Feb 4, 2016",353366,L1,2020
800000,LOSC Lille,"Jul 13, 2016",353366,L1,2020
3000000,VfB Stuttgart,"Oct 6, 2016",353366,L1,2020
3000000,VfB Stuttgart,"Jan 23, 2017",353366,L1,2020
3500000,VfB Stuttgart,"Jun 27, 2017",353366,L1,2020
5000000,VfB Stuttgart,"Oct 18, 2017",353366,L1,2020
12000000,VfB Stuttgart,"Dec 28, 2017",353366,L1,2020
25000000,VfB Stuttgart,"Apr 4, 2018",353366,L1,2020
30000000,VfB Stuttgart,"Jun 5, 2018",353366,L1,2020
40000000,VfB Stuttgart,"Jul 16, 2018",353366,L1,2020
35000000,VfB Stuttgart,"Dec 18, 2018",353366,L1,2020
30000000,VfB Stuttgart,"Jun 5, 2019",353366,L1,2020
35000000,Bayern Munich,"Oct 2, 2019",353366,L1,2020
35000000,Bayern Munich,"Dec 17, 2019",353366,L1,2020
28000000,Bayern Munich,"Apr 8, 2020",353366,L1,2020
40000000,Bayern Munich,"Jul 8, 2020",353366,L1,2020
45000000,Bayern Munich,"Sep 16, 2020",353366,L1,2020
35000000,Bayern Munich,"Feb 10, 2021",353366,L1,2020
35000000,Bayern Munich,"Jun 1, 2021",353366,L1,2020
75000,FC Schalke 04 U19,"Mar 17, 2005",17259,L1,2020
150000,FC Schalke 04,"Sep 16, 2005",17259,L1,2020
350000,FC Schalke 04,"Aug 21, 2006",17259,L1,2020
1500000,FC Schalke 04,"Jan 15, 2007",17259,L1,2020
3000000,FC Schalke 04,"Jun 21, 2007",17259,L1,2020
4500000,FC Schalke 04,"Jan 1, 2008",17259,L1,2020
7000000,FC Schalke 04,"Jun 4, 2008",17259,L1,2020
