club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Real Sociedad,Daniel Cifuentes,25,Right-Back,SD Eibar,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Sergio Boris,25,Centre-Back,Córdoba CF,?,in,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Álvaro Novo,27,Right Midfield,Atlético Madrid,?,in,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Gaizka Garitano,29,Defensive Midfield,SD Eibar,?,in,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Iñigo Díaz de Cerio,21,Centre-Forward,Real Sociedad B,-,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Ion Ansotegi,22,Centre-Back,Real Sociedad B,-,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Gorka Larrea,21,Central Midfield,Real Sociedad B,-,in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Miguel Ángel Sebastián Romero,25,Right Midfield,Gimnasia,"End of loanJul 5, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Miguel Ángel Sebastián Romero,25,Right Midfield,Gimnasia,"End of loanJul 5, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Chun-soo Lee,23,Second Striker,CD Numancia,"End of loanJun 30, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Sander Westerveld,30,Goalkeeper,RCD Mallorca,"End of loanJun 30, 2005",in,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Mikel Arteta,23,Central Midfield,Everton,£2.52m,out,Summer,2.52,Primera Division,2005,2005/2006
Real Sociedad,Chun-soo Lee,23,Second Striker,Ulsan Hyundai,£1.80m,out,Summer,1.8,Primera Division,2005,2005/2006
Real Sociedad,Sander Westerveld,30,Goalkeeper,Portsmouth,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Luiz Alberto,27,Centre-Back,Santos FC,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Miguel Ángel Sebastián Romero,25,Right Midfield,CA Banfield,Loan,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Fabiano Rossato,27,Left-Back,Braga,Loan,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Miguel Ángel Sebastián Romero,26,Right Midfield,Racing Club,?,out,Summer,NA,Primera Division,2005,2005/2006
Real Sociedad,Jhon Viáfara,27,Defensive Midfield,Portsmouth,"End of loanMay 1, 2006",out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Valeri Karpin,36,Right Midfield,Retired,-,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Bittor Alkiza,34,Left Midfield,Retired,-,out,Summer,0,Primera Division,2005,2005/2006
Real Sociedad,Dragan Mladenovic,29,Defensive Midfield,Rangers,"End of loanJun 30, 2005",out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Dani Güiza,24,Centre-Forward,Ciudad Murcia,£720Th.,in,Summer,0.72,Primera Division,2005,2005/2006
Getafe CF,Luis García,26,Goalkeeper,Real Zaragoza,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Cosmin Contra,29,Right-Back,Atlético Madrid,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Alberto Aguilar,20,Centre-Back,Málaga B,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Juan Calatayud,25,Goalkeeper,Málaga CF,Loan,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Pablo Redondo,23,Attacking Midfield,Albacete,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Jaime Gavilán,20,Left Winger,Valencia,Loan,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Aníbal Matellán,28,Centre-Back,Boca Juniors,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Fabio Celestini,29,Defensive Midfield,Marseille,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Veljko Paunovic,27,Centre-Forward,Atlético Madrid,Free transfer,in,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Nano,23,Centre-Back,Atlético Madrid,?,in,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,Javier Paredes,22,Left-Back,RM Castilla,?,in,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,Nano,24,Centre-Back,Real Betis,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Alberto Ruiz,27,Attacking Midfield,Elche CF,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Iván Amaya,26,Centre-Back,Ciudad Murcia,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Javier Sanchez Broto,33,Goalkeeper,Hércules CF,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Míchel,27,Centre-Forward,UD Almería,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Quique Medina,30,Centre-Back,Elche CF,Free transfer,out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Daniel Komé,25,Right Winger,Real Murcia,?,out,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,José Manuel Yanguas,33,Right-Back,CD Numancia,?,out,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,Daniel Kone,30,Midfielder,Ciudad Murcia,?,out,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,Sergio Sánchez,28,Goalkeeper,Hércules CF,?,out,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,Jaime Asen,26,Centre-Forward,CF Extremadura,?,out,Summer,NA,Primera Division,2005,2005/2006
Getafe CF,Sergio Aragoneses,28,Goalkeeper,Atlético Madrid,"End of loanJun 30, 2005",out,Summer,0,Primera Division,2005,2005/2006
Getafe CF,Gabi,21,Defensive Midfield,Atlético Madrid,"End of loanJun 30, 2005",out,Summer,0,Primera Division,2005,2005/2006
