club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Girondins Bordeaux,Zinédine Zidane,20,Attacking Midfield,Cannes,£6.30m,in,Summer,6.3,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Laurent Croci,27,Defensive Midfield,FC Sochaux,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Lucas,28,Defensive Midfield,FC Sochaux,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Márcio Santos,22,Centre-Back,Botafogo,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Francois Daniel,28,Central Midfield,Cannes,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Michel Flos,27,Midfielder,US Marseille Endoume,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Christophe Vecchioni,23,Defender,US Marseille Endoume,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Eric Guérit,27,Defensive Midfield,Cannes,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Valdeir,24,Second Striker,Botafogo,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Raschke,24,Right-Back,Cannes,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Rainer Ernst,30,Midfielder,Cannes,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Fargeon,28,Second Striker,FC Chiasso,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Patrice Lestage,30,Left-Back,Cannes,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Pierre Bade,32,Left-Back,Saint-Pierroise,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Thierry Fernier,27,Attacking Midfield,US Valenciennes,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Philippe Lalanne,26,Midfielder,ASOA Valence,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Michel Lavaud,23,Forward,Trélissac FC,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Jean-Marc Ferratge,33,Attacking Midfield,Retired,-,out,Summer,0,Ligue 1,1992,1992/1993
FC Girondins Bordeaux,Pascal Monbrun,24,Midfielder,G. Bordeaux B,-,out,Summer,0,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Pavlo Yakovenko,27,Defensive Midfield,Dynamo Kyiv,Free transfer,in,Summer,0,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Bertrand Piton,21,Defender,AS Red Star 93,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Benjamin Clément,26,Defensive Midfield,Monaco,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Patrice Garande,31,Centre-Forward,AC Le Havre,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Frédéric Darras,25,Right-Back,AJ Auxerre,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,André Blanc,25,Midfielder,SC Toulon Var,?,in,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Stéphane Cassard,19,Goalkeeper,FC Sochaux B,-,in,Summer,0,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Jean-Marc Frotey,23,Forward,FC Sochaux B,-,in,Summer,0,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Thierry Couppé,21,Midfielder,FC Sochaux U19,-,in,Summer,0,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Mickaël Madar,24,Centre-Forward,Cannes,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Zlatko Vujovic,33,Centre-Forward,OGC Nice,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Christophe Gardié,27,Goalkeeper,Louh.-Cuiseaux,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Eric Dufournet,23,Centre-Back,Louh.-Cuiseaux,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Laurent Croci,27,Defensive Midfield,G. Bordeaux,?,out,Summer,NA,Ligue 1,1992,1992/1993
FC Sochaux-Montbéliard,Philippe Lucas,28,Defensive Midfield,G. Bordeaux,?,out,Summer,NA,Ligue 1,1992,1992/1993
