club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
SL Benfica,Rafa Silva,23,Left Midfield,Braga,£14.40m,in,Summer,14.4,Liga Nos,2016,2016/2017
SL Benfica,Konstantinos Mitroglou,28,Centre-Forward,Fulham,£6.30m,in,Summer,6.3,Liga Nos,2016,2016/2017
SL Benfica,Franco Cervi,22,Left Midfield,CA Rosario,£5.13m,in,Summer,5.13,Liga Nos,2016,2016/2017
SL Benfica,Oscar Benítez,23,Left Winger,Lanús,£3.96m,in,Summer,3.96,Liga Nos,2016,2016/2017
SL Benfica,Guillermo Celis,23,Defensive Midfield,Junior FC,£2.07m,in,Summer,2.07,Liga Nos,2016,2016/2017
SL Benfica,André Horta,19,Attacking Midfield,Vitória Setúbal,£360Th.,in,Summer,0.36,Liga Nos,2016,2016/2017
SL Benfica,Andrija Zivkovic,19,Right Winger,Partizan,Free transfer,in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,André Carrillo,25,Right Winger,Sporting CP,Free transfer,in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Danilo,20,Defensive Midfield,Braga,Loan,in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Diego Lopes,22,Attacking Midfield,América-MG,"End of loanOct 17, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Daniel Candeias,28,Right Winger,FC Metz,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Victor Andrade,20,Left Winger,Vit. Guimarães,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Filip Djuricic,24,Attacking Midfield,RSC Anderlecht,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Luis Fariña,25,Attacking Midfield,U. de Chile,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Jorge Rojas,23,Right Winger,Cerro Porteño,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Bryan Cristante,21,Central Midfield,US Palermo,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Nélson Oliveira,24,Centre-Forward,Nottm Forest,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Ola John,24,Left Winger,Reading,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Bruno Varela,21,Goalkeeper,Real Valladolid,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Bebé,25,Left Winger,Rayo Vallecano,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Hany Mukhtar,21,Attacking Midfield,RB Salzburg,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Marçal,27,Left-Back,Gaziantepspor,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Rúben Amorim,31,Central Midfield,Al-Wakrah SC,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Pelé,24,Defensive Midfield,Paços Ferreira,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,César Martins,23,Centre-Back,Flamengo,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Diego Lopes,22,Attacking Midfield,Kayserispor,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
SL Benfica,Derley,28,Centre-Forward,Kayserispor,"End of loanJun 30, 2016",in,Summer,0,Liga Nos,2016,2016/2017
