club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Milan AC,Oliver Bierhoff,30,Centre-Forward,Udinese,£11.25m,in,Summer,11.25,Serie A,1998,1998/1999
Milan AC,Thomas Helveg,27,Right-Back,Udinese,£7.65m,in,Summer,7.65,Serie A,1998,1998/1999
Milan AC,Roberto Ayala,25,Centre-Back,SSC Napoli,£6.75m,in,Summer,6.75,Serie A,1998,1998/1999
Milan AC,Jens Lehmann,28,Goalkeeper,FC Schalke 04,£3.87m,in,Summer,3.87,Serie A,1998,1998/1999
Milan AC,Bruno N'Gotty,27,Centre-Back,Paris SG,£2.70m,in,Summer,2.7,Serie A,1998,1998/1999
Milan AC,Christian Abbiati,20,Goalkeeper,Calcio Monza,£1.51m,in,Summer,1.51,Serie A,1998,1998/1999
Milan AC,Luigi Sala,24,Centre-Back,Bari,£900Th.,in,Summer,0.9,Serie A,1998,1998/1999
Milan AC,Guly,24,Left Midfield,Gimnasia II,?,in,Summer,NA,Serie A,1998,1998/1999
Milan AC,Luca Vitali,18,Central Midfield,AJ Fano,?,in,Summer,NA,Serie A,1998,1998/1999
Milan AC,Domenico Morfeo,22,Attacking Midfield,Fiorentina,Loan,in,Summer,0,Serie A,1998,1998/1999
Milan AC,Matteo Contini,18,Centre-Back,Milan U19,-,in,Summer,0,Serie A,1998,1998/1999
Milan AC,Patrick Kluivert,22,Centre-Forward,FC Barcelona,£18.00m,out,Summer,18,Serie A,1998,1998/1999
Milan AC,Marcel Desailly,29,Centre-Back,Chelsea,£6.08m,out,Summer,6.08,Serie A,1998,1998/1999
Milan AC,Massimo Oddo,22,Right-Back,Calcio Monza,Loan fee:£225Th.,out,Summer,0.225,Serie A,1998,1998/1999
Milan AC,Steinar Nilsen,26,Centre-Back,SSC Napoli,£180Th.,out,Summer,0.18,Serie A,1998,1998/1999
Milan AC,Cristian Brocchi,22,Central Midfield,Hellas Verona,Free transfer,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Massimo Maccarone,18,Centre-Forward,Modena,Loan,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Zizi Roberts,19,Centre-Forward,Ravenna,Loan,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Dejan Savicevic,31,Attacking Midfield,Red Star,Free transfer,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Massimo Taibi,28,Goalkeeper,AC Venezia 1907,Free transfer,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Samir Beloufa,18,Centre-Back,Calcio Monza,Loan,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Matteo Pelatti,20,Centre-Forward,Brescello Calcio,Loan,out,Summer,0,Serie A,1998,1998/1999
Milan AC,Massimiliano Grego,19,Defender,Prato,?,out,Summer,NA,Serie A,1998,1998/1999
Milan AC,Gianluca Zanetti,20,Centre-Back,Calcio Monza,?,out,Summer,NA,Serie A,1998,1998/1999
