club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Atlético Madrid,Leo Biagini,18,Centre-Forward,Newell's,£1.08m,in,Summer,1.08,Primera Division,1995,1995/1996
Atlético Madrid,Milinko Pantic,28,Attacking Midfield,Panionios,£450Th.,in,Summer,0.45,Primera Division,1995,1995/1996
Atlético Madrid,Fernando Correa,21,Forward,River Plate,£108Th.,in,Summer,0.108,Primera Division,1995,1995/1996
Atlético Madrid,José Francisco Molina,24,Goalkeeper,Albacete,Free transfer,in,Summer,0,Primera Division,1995,1995/1996
Atlético Madrid,Lyuboslav Penev,28,Centre-Forward,Valencia,?,in,Summer,NA,Primera Division,1995,1995/1996
Atlético Madrid,Juan Carlos,22,Forward,Atl. Marbella,"End of loanJul 1, 1995",in,Summer,0,Primera Division,1995,1995/1996
Atlético Madrid,Iván Rocha,27,Left-Back,Real Valladolid,"End of loanJul 1, 1996",in,Summer,0,Primera Division,1995,1995/1996
Atlético Madrid,José Soler,27,Midfielder,CA Osasuna,"End of loanJun 1, 1995",in,Summer,0,Primera Division,1995,1995/1996
Atlético Madrid,Abel Resino,35,Goalkeeper,Rayo Vallecano,Free transfer,out,Summer,0,Primera Division,1995,1995/1996
Atlético Madrid,Adolfo Valencia,27,Centre-Forward,Independiente,?,out,Summer,NA,Primera Division,1995,1995/1996
Atlético Madrid,Manolo,30,Forward,CP Mérida,?,out,Summer,NA,Primera Division,1995,1995/1996
Atlético Madrid,Francisco Manuel Ruano,20,Right Midfield,Rayo Vallecano,?,out,Summer,NA,Primera Division,1995,1995/1996
Atlético Madrid,Patxi Ferreira,28,Centre-Back,Valencia,?,out,Summer,NA,Primera Division,1995,1995/1996
Atlético Madrid,Roman Kosecki,29,Centre-Forward,FC Nantes,?,out,Summer,NA,Primera Division,1995,1995/1996
Atlético Madrid,José Soler,27,Midfielder,Atl. Marbella,Loan,out,Summer,0,Primera Division,1995,1995/1996
Atlético Madrid,Igor Dobrovolski,27,Attacking Midfield,Without Club,-,out,Summer,0,Primera Division,1995,1995/1996
RCD Espanyol Barcelona,Ismael Urzaiz,23,Centre-Forward,UD Salamanca,Free transfer,in,Summer,0,Primera Division,1995,1995/1996
RCD Espanyol Barcelona,Miguel Ángel Benítez,25,Centre-Forward,CP Mérida,?,in,Summer,NA,Primera Division,1995,1995/1996
RCD Espanyol Barcelona,Cristóbal Parralo,27,Right-Back,Real Oviedo,?,in,Summer,NA,Primera Division,1995,1995/1996
RCD Espanyol Barcelona,Goran Bogdanovic,28,Midfielder,RCD Mallorca,?,in,Summer,NA,Primera Division,1995,1995/1996
RCD Espanyol Barcelona,Javi García,25,Forward,Palamós CF,?,in,Summer,NA,Primera Division,1995,1995/1996
RCD Espanyol Barcelona,Dmitri Kuznetsov,29,Right Midfield,UE Lleida,"End of loanJun 30, 1995",in,Summer,0,Primera Division,1995,1995/1996
