club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
PSV Eindhoven,Jordi Hoogstrate,20,Central Midfield,FC Groningen,£2.88m,in,Summer,2.88,Eredivisie,2003,2003/2004
PSV Eindhoven,Johan Vonlanthen,17,Left Midfield,BSC Young Boys,£720Th.,in,Summer,0.72,Eredivisie,2003,2003/2004
PSV Eindhoven,Michael Jakobsen,17,Centre-Back,B.93,Free transfer,in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Rob van Dijk,34,Goalkeeper,RKC Waalwijk,?,in,Summer,NA,Eredivisie,2003,2003/2004
PSV Eindhoven,Daniel Guijo-Velasco,19,Attacking Midfield,PSV U19,-,in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Otman Bakkal,18,Attacking Midfield,PSV U19,-,in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Spase Dilevski,18,Defensive Midfield,PSV U19,-,in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Jürgen Colin,22,Centre-Back,NAC Breda,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Gino Coutinho,20,Goalkeeper,FC Den Bosch,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Klaas-Jan Huntelaar,19,Centre-Forward,De Graafschap,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,John de Jong,26,Attacking Midfield,Heerenveen,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Nyron Wau,20,Right Winger,MVV Maastricht,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Léon Hese,22,Centre-Back,FC Eindhoven,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Jelle ten Rouwelaar,22,Goalkeeper,FC Groningen,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Michael Lamey,23,Right-Back,AZ Alkmaar,"End of loanJul 1, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Adil Ramzi,25,Left Midfield,Córdoba CF,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Klaas-Jan Huntelaar,19,Centre-Forward,AGOVV Apeldoorn,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Arnold Bruggink,25,Attacking Midfield,RCD Mallorca,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Jürgen Dirkx,27,Centre-Back,Reusel Sport,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Giorgi Gakhokidze,27,Left Winger,Twente FC,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Gino Coutinho,20,Goalkeeper,NAC Breda,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Spase Dilevski,18,Defensive Midfield,RW Essen,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Léon Hese,22,Centre-Back,Helmond Sport,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Edno,20,Centre-Forward,Viktoria Plzen,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Jelle ten Rouwelaar,22,Goalkeeper,Twente FC,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Michael Lamey,23,Right-Back,FC Utrecht,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Eric Addo,24,Centre-Back,Roda JC,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Robert van Boxel,20,Centre-Back,ADO Den Haag,?,out,Summer,NA,Eredivisie,2003,2003/2004
PSV Eindhoven,Lindsay Wilson,24,Left Midfield,FC Volendam,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Adil Ramzi,25,Left Midfield,Twente FC,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Nyron Wau,20,Right Winger,Helmond Sport,Loan,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Jan Heintze,39,Left-Back,Retired,-,out,Summer,0,Eredivisie,2003,2003/2004
PSV Eindhoven,Frank Kooiman,33,Goalkeeper,Sparta R.,"End of loanJun 30, 2003",out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Wesley Sonck,24,Centre-Forward,KRC Genk,£5.40m,in,Summer,5.4,Eredivisie,2003,2003/2004
Ajax Amsterdam,Zdenek Grygera,23,Right-Back,Sparta Praha,£3.15m,in,Summer,3.15,Eredivisie,2003,2003/2004
Ajax Amsterdam,Tom Soetaers,23,Left Winger,Roda JC,£810Th.,in,Summer,0.81,Eredivisie,2003,2003/2004
Ajax Amsterdam,Sander Boschker,32,Goalkeeper,Twente FC,Free transfer,in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Julien Escudé,23,Centre-Back,Stade Rennais,Free transfer,in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Nicolae Mitea,18,Left Winger,Dinamo Bucarest,Free transfer,in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Daniël de Ridder,19,Left Winger,Ajax U19,-,in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Thomas Vermaelen,17,Centre-Back,Ajax U19,-,in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Jussi Kujala,20,Defensive Midfield,Ajax U21,-,in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Pius Ikedia,22,Right Winger,FC Groningen,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Anthony Obodai,20,Defensive Midfield,Germ. Beerschot,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Mido,20,Centre-Forward,Celta de Vigo,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Ruud Kras,21,Centre-Back,FC Zwolle,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Nikolaos Machlas,30,Centre-Forward,Sevilla FC,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Jason Culina,22,Central Midfield,De Graafschap,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Richard Knopper,25,Attacking Midfield,Aris Saloniki,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Kwame Quansah,20,Defensive Midfield,Germ. Beerschot,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Cedric van der Gun,24,Centre-Forward,Willem II,"End of loanJun 30, 2003",in,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Cristian Chivu,22,Centre-Back,AS Roma,£16.20m,out,Summer,16.2,Eredivisie,2003,2003/2004
Ajax Amsterdam,Andy van der Meyde,23,Right Winger,Inter,£10.80m,out,Summer,10.8,Eredivisie,2003,2003/2004
Ajax Amsterdam,Mido,20,Centre-Forward,Marseille,£5.40m,out,Summer,5.4,Eredivisie,2003,2003/2004
Ajax Amsterdam,André Bergdölmo,31,Centre-Back,Bor. Dortmund,£270Th.,out,Summer,0.27,Eredivisie,2003,2003/2004
Ajax Amsterdam,Joey Didulica,25,Goalkeeper,Austria Vienna,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Stefano Seedorf,21,Central Midfield,NAC Breda,Loan,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Tijani Babangida,29,Right Winger,CC Yatai,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Nikolaos Machlas,30,Centre-Forward,Iraklis,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Pius Ikedia,23,Right Winger,RBC Roosendaal,Loan,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Cedric van der Gun,24,Centre-Forward,ADO Den Haag,Free transfer,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Richard Witschge,33,Central Midfield,ADO '20,?,out,Summer,NA,Eredivisie,2003,2003/2004
Ajax Amsterdam,Ruud Kras,21,Centre-Back,FC Volendam,Loan,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Nourdin Boukhari,23,Attacking Midfield,NAC Breda,Loan,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Richard Knopper,25,Attacking Midfield,Heerenveen,Loan,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Kwame Quansah,20,Defensive Midfield,AIK,Loan,out,Summer,0,Eredivisie,2003,2003/2004
Ajax Amsterdam,Henk Timmer,31,Goalkeeper,AZ Alkmaar,"End of loanJun 30, 2003",out,Summer,0,Eredivisie,2003,2003/2004
