player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
293569,burnley fc,england,7000000,2020-01-30,2024-06-30,,,,,,GB1,2021
53360,burnley fc,england,4000000,2019-07-09,2022-06-30,,,,,Beswicks Sports Ltd,GB1,2021
91317,burnley fc,england,5000000,2017-01-31,2023-06-30,,,,,Wasserman,GB1,2021
195633,burnley fc,england,4000000,2017-07-06,2024-06-30,,,,,InterLex Sport,GB1,2021
469050,burnley fc,england,8000000,2021-07-01,2025-06-30,Option for a further year,,,,,GB1,2021
89231,burnley fc,england,3000000,2016-07-19,2023-06-30,,,,,ICM Stellar Sports,GB1,2021
192080,burnley fc,england,15000000,2016-07-19,2023-06-30,Option for a further year,,,,ICM Stellar Sports,GB1,2021
45494,burnley fc,england,1000000,2021-07-20,2023-06-30,club option 1 year,,,,ICM Stellar Sports,GB1,2021
43763,burnley fc,england,1500000,2019-07-08,2022-06-30,,,,,Unique Sports Management,GB1,2021
101500,burnley fc,england,3000000,2018-08-07,2022-06-30,,,,,CHOVANECSPORT,GB1,2021
102258,burnley fc,england,2500000,2015-07-01,2023-06-30,,,,,,GB1,2021
40613,burnley fc,england,5000000,2017-07-11,2022-06-30,Option for a further year,,,,Wasserman,GB1,2021
63200,burnley fc,england,3500000,2014-01-10,2022-06-30,club option 1 year,,,,CAA Base Ltd,GB1,2021
285033,burnley fc,england,400000,2020-08-14,2023-06-30,,,,,World in Motion,GB1,2021
173504,burnley fc,england,25000000,2016-02-01,2022-06-30,,,,,,GB1,2021
584769,burnley fc,england,22000000,2018-07-01,2024-06-30,Option for a further year,,,,Unique Sports Management,GB1,2021
108725,burnley fc,england,8000000,2017-08-21,2023-06-30,,,,,CAA Base Ltd,GB1,2021
15773,burnley fc,england,300000,2017-07-25,2022-06-30,,,,,,GB1,2021
74810,burnley fc,england,6000000,2012-01-17,2022-06-30,Option for a further year,,,,Stonemountain Management,GB1,2021
49755,burnley fc,england,2500000,2020-09-24,2022-06-30,,,,,Unique Sports Management,GB1,2021
111114,burnley fc,england,1000000,2010-01-01,2023-06-30,,,,,,GB1,2021
348795,tottenham hotspur,england,27000000,2020-07-01,2025-06-30,,,,,,GB1,2021
450936,tottenham hotspur,england,50000000,2019-07-02,2025-06-30,,,,,,GB1,2021
249126,tottenham hotspur,england,20000000,2016-07-01,2024-06-30,,,,,YMU Group,GB1,2021
284165,tottenham hotspur,england,22000000,2020-01-29,2025-06-30,,,,,Muy Manero,GB1,2021
91845,tottenham hotspur,england,85000000,2015-08-28,2025-06-30,,,,,CAA Base Ltd,GB1,2021
77100,tottenham hotspur,england,25000000,2018-01-31,2024-06-30,,,,,4ComM,GB1,2021
167799,tottenham hotspur,england,40000000,2020-08-11,2025-06-30,,,,,Pini Zahavi,GB1,2021
171679,tottenham hotspur,england,16000000,2020-08-30,2024-06-30,,,,,Gestifute,GB1,2021
341049,tottenham hotspur,england,2000000,2016-07-01,2022-06-30,,,,,Sports Empire group86,GB1,2021
559794,tottenham hotspur,england,5000000,2019-07-02,2023-06-30,,,,,,GB1,2021
346478,tottenham hotspur,england,8000000,2020-01-01,2025-06-30,,,,,RDF Football,GB1,2021
282429,tottenham hotspur,england,25000000,2020-09-19,2025-06-30,,,,,Sports Invest UK ltd,GB1,2021
192765,tottenham hotspur,england,16000000,2014-07-23,2024-06-30,,,,,ICM Stellar Sports,GB1,2021
297212,tottenham hotspur,england,10000000,2020-10-16,2025-06-30,,,,,ICM Stellar Sports,GB1,2021
175722,tottenham hotspur,england,22000000,2014-07-31,2024-06-30,,,,,,GB1,2021
46001,watford fc,england,10000000,2021-08-27,2023-06-30,,,,,,GB1,2021
406638,tottenham hotspur,england,10000000,2018-07-01,2024-06-30,,,,,ARETÉ,GB1,2021
127032,tottenham hotspur,england,20000000,2017-08-31,2022-06-30,,,,,VV Consulting,GB1,2021
132098,tottenham hotspur,england,120000000,2011-01-01,2024-06-30,,,,,CK66,GB1,2021
341429,tottenham hotspur,england,32000000,2017-08-23,2024-06-30,,,,,Villarreal & Schena,GB1,2021
355915,tottenham hotspur,england,35000000,2021-08-06,2022-06-30,Option to buy,atalanta bc,italy,,Ciro Palermo,GB1,2021
244192,tottenham hotspur,england,17000000,2021-07-24,2023-06-30,Option to buy,atalanta bc,italy,2022-06-30,Gr Sports,GB1,2021
17965,tottenham hotspur,england,9000000,2012-08-31,2022-06-30,,,,,,GB1,2021
392775,tottenham hotspur,england,18000000,2019-08-08,2025-06-30,,,,,Unique Sports Management,GB1,2021
207929,tottenham hotspur,england,30000000,2015-02-02,2024-06-30,,,,,CAA Base Ltd,GB1,2021
537382,tottenham hotspur,england,30000000,2021-07-26,2026-06-30,,,,,IFM,GB1,2021
357662,west ham united,england,70000000,2017-07-01,2024-06-30,club option 1 year,,,,,GB1,2021
181380,west ham united,england,7000000,2016-08-08,2024-06-30,both parties 2 years,,,,Meïssa N'diaye,GB1,2021
92571,west ham united,england,5000000,2014-07-03,2023-06-30,,,,,Unique Sports Management,GB1,2021
290532,west ham united,england,22000000,2021-01-29,2026-06-30,,,,,KDS FM,GB1,2021
314875,west ham united,england,30000000,2020-01-31,2025-06-30,,,,,PLG,GB1,2021
120629,west ham united,england,17000000,2021-07-29,2023-06-30,Option to buy,paris saint-germain,france,2022-06-30,Mino Raiola,GB1,2021
157672,west ham united,england,12000000,2020-10-02,2023-06-30,club option 2 years,,,,K2K Sports Entertainment Group,GB1,2021
468002,west ham united,england,3000000,2020-07-01,2022-06-30,,,,,CAA Base Ltd,GB1,2021
15930,west ham united,england,250000,2019-07-01,2022-06-30,,,,,Momentum Sports Management,GB1,2021
51321,west ham united,england,1500000,2020-01-15,2023-06-30,,,,,Unique Sports Management,GB1,2021
37526,west ham united,england,1500000,2010-08-05,2023-06-30,,,,,Boutique Transfers,GB1,2021
121477,west ham united,england,3000000,2021-07-01,2023-06-30,,,,,Unique Sports Management,GB1,2021
104124,west ham united,england,12000000,2015-09-01,2023-06-30,,,,,Unique Sports Management,GB1,2021
48002,west ham united,england,2500000,2015-07-10,2022-06-30,,,,,Branchini Associati S.p.A.,GB1,2021
272622,west ham united,england,18000000,2018-07-01,2023-06-30,club option 1 year,,,,firsteleven ISM,GB1,2021
419025,west ham united,england,200000,2021-07-01,2023-06-30,,,,,CAA Base Ltd,GB1,2021
135853,west ham united,england,10000000,2016-07-01,2023-06-30,club option 2 years,,,,Hernan Berman,GB1,2021
31835,west ham united,england,2000000,2004-01-01,2022-06-30,,,,,10Ten Football,GB1,2021
258011,west ham united,england,800000,2018-08-02,2022-06-30,,,,,Ulisses Santos - US11,GB1,2021
140191,west ham united,england,2500000,2018-07-01,2022-06-30,,,,,Unique Sports Management,GB1,2021
29692,west ham united,england,1500000,2018-07-01,2022-06-30,,,,,ROOF,GB1,2021
69015,west ham united,england,4000000,2018-07-11,2022-06-30,,,,,ProStar,GB1,2021
283628,west ham united,england,40000000,2020-07-27,2024-06-30,,,,,"International Sport Management, s.r.o.",GB1,2021
357885,west ham united,england,18000000,2019-07-01,2024-06-30,,,,,Toldra Consulting S.L.,GB1,2021
534698,leeds united,england,250000,2019-01-01,2022-06-30,,,,,,GB1,2021
158764,leeds united,england,4000000,2015-08-04,2024-06-30,,,,,Major League Sports Management,GB1,2021
533913,leeds united,england,200000,2018-01-31,2022-06-30,,,,,ICM Stellar Sports,GB1,2021
296986,leeds united,england,6000000,2018-01-31,2024-06-30,,,,,Sturridge Sports Management,GB1,2021
410708,leeds united,england,9000000,2020-01-01,2024-06-30,,,,,Forza Sports Group,GB1,2021
173900,leeds united,england,10000000,2020-07-01,2024-06-30,,,,,Gestifute,GB1,2021
374139,leeds united,england,8000000,2021-07-06,2025-06-30,,,,,Sports&Life,GB1,2021
411295,leeds united,england,30000000,2020-10-05,2024-06-30,,,,,D20 Sports,GB1,2021
534700,leeds united,england,2500000,2018-07-01,2024-06-30,,,,,,GB1,2021
351749,leeds united,england,40000000,2015-07-01,2024-06-30,,,,,Palm Sports Management,GB1,2021
121257,leeds united,england,2000000,2018-01-18,2022-06-30,,,,,Wasserman,GB1,2021
92738,leeds united,england,4000000,2017-07-01,2024-06-30,,,,,SEG,GB1,2021
418561,leeds united,england,2000000,2021-07-31,2025-06-30,,,,,Keypass AS,GB1,2021
75067,leeds united,england,7000000,2014-08-13,2024-06-30,,,,,Major League Sports Management,GB1,2021
183334,leeds united,england,22000000,2018-07-31,2026-06-30,,,,,ICM Stellar Sports,GB1,2021
542586,leeds united,england,20000000,2020-07-27,2026-06-30,,,,,YPFC,GB1,2021
67420,leeds united,england,5000000,2016-08-11,2023-06-30,,,,,ICM Stellar Sports,GB1,2021
503980,leeds united u23,england,1300000,2020-08-10,2024-06-30,,,,,Triple S Sports,GB1,2021
131505,leeds united,england,18000000,2020-08-29,2024-06-30,,,,,Relatives,GB1,2021
328784,leeds united,england,17000000,2020-08-29,2024-06-30,,,,,11WINS,GB1,2021
417346,leeds united,england,15000000,2021-07-02,2024-06-30,,,,,Remington Ellis Management,GB1,2021
246291,leeds united,england,20000000,2020-09-24,2024-06-30,,,,,Gelu Rodríguez,GB1,2021
217115,brighton & hove albion,england,20000000,2019-08-05,2023-06-30,,,,,TTMA,GB1,2021
111195,brighton & hove albion,england,6000000,2020-07-29,2023-06-30,,,,,Wasserman,GB1,2021
119269,brighton & hove albion,england,5000000,2016-08-26,2023-06-30,,,,,CAA Base Ltd,GB1,2021
476237,brighton & hove albion,england,6000000,2019-07-01,2024-06-30,,,,,D&S Sports Management LTD,GB1,2021
148153,brighton & hove albion,england,25000000,2010-07-01,2025-06-30,,,,,ICM Stellar Sports,GB1,2021
687626,brighton & hove albion,england,5000000,2021-02-01,2025-06-30,,,,,Relatives,GB1,2021
410425,brighton & hove albion,england,25000000,2018-07-17,2023-06-30,,,,,Relatives,GB1,2021
403151,brighton & hove albion,england,8000000,2020-07-01,2025-06-30,,,,,ICM Stellar Sports,GB1,2021
73564,brighton & hove albion,england,800000,2018-07-01,2023-06-30,,,,,,GB1,2021
134270,brighton & hove albion,england,5000000,2018-08-09,2023-06-30,,,,,,GB1,2021
43530,brighton & hove albion,england,4000000,2020-07-27,2023-06-30,,,,,ICM Stellar Sports,GB1,2021
166240,brighton & hove albion,england,5000000,2018-01-19,2022-06-30,,,,,SEG,GB1,2021
504148,brighton & hove albion,england,18000000,2020-01-31,2025-06-30,,,,,Relatives,GB1,2021
433976,brighton & hove albion,england,2000000,2019-01-31,2022-06-30,,,,,AC Talent,GB1,2021
67063,brighton & hove albion,england,4000000,2020-10-18,2022-06-30,,,,,Relatives,GB1,2021
463527,brighton & hove albion,england,2800000,2021-07-16,,,,,,Soccer Vision BV,GB1,2021
534033,brighton & hove albion,england,10000000,2019-01-24,2023-06-30,,,,,,GB1,2021
209212,brighton & hove albion,england,9000000,2013-07-01,2024-06-30,,,,,ANTHONY FINNIGAN T/A PLAYERS,GB1,2021
345468,brighton & hove albion,england,2500000,2020-10-01,2024-06-30,,,,,Gold Kick SA,GB1,2021
82873,brighton & hove albion,england,7000000,2017-07-01,2022-06-30,,,,,TDS SPORTS,GB1,2021
576314,brighton & hove albion,england,2200000,2020-09-10,2023-06-30,,,,,Soccer Vision BV,GB1,2021
434207,brighton & hove albion,england,7000000,2019-07-01,2024-06-30,,,,,PLG,GB1,2021
384461,brighton & hove albion,england,10000000,2020-10-04,2025-06-30,,,,,Fabryka Futbolu,GB1,2021
144028,brighton & hove albion,england,17000000,2019-07-01,2023-06-30,,,,,JC Playermanagement-Sports,GB1,2021
401604,olympiacos piraeus,greece,5000000,2021-08-28,2024-06-30,Option to buy,brighton & hove albion,england,2022-06-30,UNIDOS,GB1,2021
208379,brighton & hove albion,england,800000,2014-07-01,2022-06-30,,,,,Crown Football Ltd,GB1,2021
490307,brighton & hove albion,england,13000000,2021-07-06,2025-06-30,,,,,12 MANagement,GB1,2021
212847,brighton & hove albion,england,18000000,2019-08-03,2026-06-30,,,,,YMU Group,GB1,2021
312239,el ahly cairo,egypt,3000000,2021-08-26,2024-06-30,,,,,,GB1,2021
197838,leicester city,england,7000000,2012-07-01,2023-06-30,,,,,Wasserman,GB1,2021
214056,leicester city,england,5000000,2016-01-22,2022-06-30,,,,,Pini Zahavi,GB1,2021
320141,leicester city,england,45000000,2018-08-09,2023-06-30,,,,,ShineUp Sports,GB1,2021
40611,leicester city,england,8000000,2021-07-15,2023-06-30,,,,,First Access Sports,GB1,2021
398065,leicester city,england,35000000,2018-07-01,2025-06-30,,,,,Wasserman,GB1,2021
111051,leicester city,england,8000000,2016-07-03,2023-06-30,,,,,W.Egal O.S.F.M.,GB1,2021
129588,leicester city,england,18000000,2019-08-08,2024-06-30,,,,,MARTIN RIHA,GB1,2021
274839,leicester city,england,60000000,2017-01-03,2024-06-30,,,,,firsteleven ISM,GB1,2021
295330,leicester city,england,20000000,2017-08-03,2024-06-30,,,,,ICM Stellar Sports,GB1,2021
99331,leicester city,england,18000000,2021-08-13,2024-06-30,,,,,ISMG International,GB1,2021
365172,leicester city,england,22000000,2021-07-01,2026-06-30,,,,,12 MANagement,GB1,2021
16911,leicester city,england,6000000,2011-07-01,2023-06-30,,,,,P&P Sport Management S.A.M.,GB1,2021
344605,leicester city,england,28000000,2021-07-02,2026-06-30,,,,,Sport Avenir Management International,GB1,2021
413220,leicester city,england,17000000,2019-07-01,2024-06-30,,,,,ICM Stellar Sports,GB1,2021
215876,leicester city,england,30000000,2018-07-01,2023-06-30,,,,,Gestifute,GB1,2021
294057,leicester city,england,55000000,2018-07-01,2024-06-30,,,,,CAA Base Ltd,GB1,2021
203026,leicester city,england,6000000,2018-07-20,2025-06-30,,,,,ICM Stellar Sports,GB1,2021
249565,leicester city,england,55000000,2019-07-08,2023-06-30,,,,,Let's Play,GB1,2021
475411,leicester city,england,40000000,2020-10-02,2025-06-30,,,,,TTMA,GB1,2021
