club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Porto,Éder Militão,20,Centre-Back,São Paulo,£6.30m,in,Summer,6.3,Liga Nos,2018,2018/2019
FC Porto,Majeed Waris,26,Centre-Forward,FC Lorient,£4.68m,in,Summer,4.68,Liga Nos,2018,2018/2019
FC Porto,Chancel Mbemba,23,Centre-Back,Newcastle,£4.19m,in,Summer,4.19,Liga Nos,2018,2018/2019
FC Porto,João Pedro,21,Right-Back,Palmeiras,£3.60m,in,Summer,3.6,Liga Nos,2018,2018/2019
FC Porto,Paulinho,23,Attacking Midfield,Portimonense,£2.70m,in,Summer,2.7,Liga Nos,2018,2018/2019
FC Porto,Saidy Janko,22,Right-Back,Saint-Étienne,£1.98m,in,Summer,1.98,Liga Nos,2018,2018/2019
FC Porto,Ewerton,25,Central Midfield,Portimonense,£1.80m,in,Summer,1.8,Liga Nos,2018,2018/2019
FC Porto,Yordan Osorio,24,Centre-Back,Tondela,£1.80m,in,Summer,1.8,Liga Nos,2018,2018/2019
FC Porto,Rafa Soares,23,Left-Back,Portimonense,£1.35m,in,Summer,1.35,Liga Nos,2018,2018/2019
FC Porto,Jorge,22,Left-Back,Monaco,Loan,in,Summer,0,Liga Nos,2018,2018/2019
FC Porto,Riechedly Bazoer,21,Central Midfield,VfL Wolfsburg,Loan,in,Summer,0,Liga Nos,2018,2018/2019
FC Porto,Bruno Costa,21,Central Midfield,FC Porto B,-,in,Summer,0,Liga Nos,2018,2018/2019
FC Porto,Diogo Leite,19,Centre-Back,FC Porto B,-,in,Summer,0,Liga Nos,2018,2018/2019
FC Porto,Chidozie Awaziem,21,Centre-Back,FC Porto B,-,in,Summer,0,Liga Nos,2018,2018/2019
FC Porto,Willy Boly,27,Centre-Back,Wolves,"End of loanJun 30, 2018",in,Summer,0,Liga Nos,2018,2018/2019
FC Porto,André Pereira,23,Centre-Forward,Vitória Setúbal,"End of loanJun 30, 2018",in,Summer,0,Liga Nos,2018,2018/2019
