player_id,current_club,current_club_country,market_value,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,league_code,season
814725,nîmes olympique,france,500000,2021-01-01,,,,,,,FR1,2020
862880,nîmes olympique,france,150000,2021-07-01,2024-06-30,,,,,,FR1,2020
184473,without club,NA,800000,2021-07-01,,,,,,,FR1,2020
364239,nîmes olympique,france,4000000,2020-01-22,2023-06-30,,,,,Papa Momar MBAYE,FR1,2020
251813,nîmes olympique,france,3000000,2020-10-02,2023-06-30,,,,,P&P Sport Management S.A.M.,FR1,2020
654420,nîmes olympique,france,200000,2020-07-01,2024-06-30,,,,,STC,FR1,2020
232895,nîmes olympique,france,8000000,2019-07-03,2022-06-30,,,,,SAO,FR1,2020
255220,stade brestois 29,france,700000,2020-09-22,2022-06-30,,,,,Just 4 player Group,FR1,2020
57372,dijon fco,france,1200000,2021-07-29,2023-06-30,,,,,LB SPORT & MANAGEMENT,FR1,2020
721746,estac troyes,france,250000,2021-07-01,2024-06-30,,,,,,FR1,2020
347594,sd huesca,spain,1800000,2021-08-06,2023-06-30,,,,,,FR1,2020
476079,nîmes olympique,france,600000,2019-07-01,2024-06-30,,,,,Football Marketing,FR1,2020
364233,nîmes olympique,france,1500000,2019-08-06,2023-06-30,,,,,Relatives,FR1,2020
190338,nîmes olympique,france,2500000,2014-07-01,2022-06-30,,,,,E CASTAGNINO,FR1,2020
531960,rodez af,france,300000,2021-07-01,2024-06-30,,,,,CLK FOOT,FR1,2020
234802,estac troyes,france,5000000,2021-07-15,2025-06-30,,,,,E CASTAGNINO,FR1,2020
434358,fc metz,france,2000000,2021-07-21,2025-06-30,,,,,,FR1,2020
545520,nîmes olympique,france,500000,2019-07-01,2022-06-30,,,,,Global Compensation,FR1,2020
391376,nîmes olympique,france,3500000,2019-08-20,2023-06-30,,,,,GFOOT,FR1,2020
347595,rodez af,france,600000,2021-07-01,2024-06-30,,,,,Global Compensation,FR1,2020
412092,nîmes olympique,france,1000000,2016-02-24,2022-06-30,,,,,Kemari,FR1,2020
707317,nîmes olympique,france,200000,2019-10-28,2022-06-30,,,,,M FOOT,FR1,2020
