club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Zenit St. Petersburg,Artem Dzyuba,26,Centre-Forward,Spartak Moscow,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Artur Yusupov,25,Central Midfield,Dynamo Moscow,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Denis Tkachuk,25,Left Midfield,KS Samara,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Mikhail Kerzhakov,28,Goalkeeper,Anzhi,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Cristian Ansaldi,28,Left-Back,Atlético Madrid,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Luka Djordjevic,20,Centre-Forward,Sampdoria,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Salomón Rondón,25,Centre-Forward,West Brom,£15.30m,out,Summer,15.3,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Cristian Ansaldi,28,Left-Back,Genoa,Loan fee:£585Th.,out,Summer,0.585,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Anatoliy Tymoshchuk,36,Defensive Midfield,Kairat Almaty,Free transfer,out,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Andrey Arshavin,34,Second Striker,Kuban Krasnodar,Free transfer,out,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Milan Rodic,24,Left-Back,KS Samara,Free transfer,out,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Ivan Solovjev,23,Left Winger,FC Lahti,Loan,out,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Luka Djordjevic,21,Centre-Forward,Ponferradina,Loan,out,Summer,0,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Dzhamaldin Khodzhaniyazov,19,Centre-Back,Aarhus GF,?,out,Summer,NA,Premier Liga,2015,2015/2016
Zenit St. Petersburg,Pavel Mogilevets,22,Central Midfield,Rostov,Loan,out,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Seydou Doumbia,27,Centre-Forward,AS Roma,Loan fee:£900Th.,in,Summer,0.9,Premier Liga,2015,2015/2016
CSKA Moscow,Aleksandr Golovin,19,Attacking Midfield,CSKA Moscow II,-,in,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Vyacheslav Karavaev,20,Right-Back,Dukla Prague,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Viktor Vasin,26,Centre-Back,Mordovia,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Konstantin Bazelyuk,22,Centre-Forward,Torpedo Moscow,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Vyacheslav Karavaev,20,Right-Back,FK Jablonec,Loan,out,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Carlos Strandberg,19,Centre-Forward,Ural,Loan,out,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Konstantin Bazelyuk,22,Centre-Forward,SKA-Energia,Loan,out,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Dmitri Efremov,20,Right Midfield,Slovan Liberec,Loan,out,Summer,0,Premier Liga,2015,2015/2016
CSKA Moscow,Sekou Oliseh,25,Right Winger,Without Club,-,out,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Fedor Smolov,25,Centre-Forward,Dynamo Moscow,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Stefan Strandberg,24,Centre-Back,Rosenborg BK,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Dmitri Torbinski,31,Central Midfield,Rostov,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Charles Kaboré,27,Defensive Midfield,Kuban Krasnodar,Loan,in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Anton Kochenkov,28,Goalkeeper,Loko Moscow,Loan,in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Aleksey Pomerko,25,Central Midfield,KS Samara,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Nikita Burmistrov,25,Right Winger,Tom Tomsk,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Nikolay Markov,30,Right-Back,Ural,"End of loanJun 30, 2015",in,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Evgeni Shipitsin,30,Central Midfield,Mordovia,Free transfer,out,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Aleksandr Martynovich,27,Centre-Back,Ural,Loan,out,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Nikita Burmistrov,25,Right Winger,Ural,Loan,out,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Aleksey Pomerko,25,Central Midfield,KS Samara,?,out,Summer,NA,Premier Liga,2015,2015/2016
FK Krasnodar,Ruslan Adzhindzhal,41,Central Midfield,Retired,-,out,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Marat Izmailov,32,Central Midfield,FC Porto,"End of loanJun 30, 2015",out,Summer,0,Premier Liga,2015,2015/2016
FK Krasnodar,Roman Shirokov,33,Central Midfield,Spartak Moscow,"End of loanJun 30, 2015",out,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Anton Sosnin,25,Central Midfield,Kuban Krasnodar,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Vitali Djakov,26,Centre-Back,Rostov,Free transfer,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Pavel Pogrebnyak,31,Centre-Forward,Reading,?,in,Summer,NA,Premier Liga,2015,2015/2016
Dynamo Moscow,Grigori Morozov,21,Right-Back,Dynamo M II,-,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Dmitri Zhivoglyadov,21,Right-Back,Dynamo M II,-,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Anatoli Katrich,20,Right Midfield,Dynamo M II,-,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Aleksandr Tashaev,21,Right Winger,Dynamo M II,-,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Vladislav Levin,20,Central Midfield,Dynamo M II,-,in,Summer,0,Premier Liga,2015,2015/2016
Dynamo Moscow,Maksim Kuzmin,19,Attacking Midfield,Dynamo M II,-,in,Summer,0,Premier Liga,2015,2015/2016
