club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Zenit St. Petersburg,Domenico Criscito,24,Left-Back,Genoa,£13.50m,in,13.5,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Andrey Arshavin,30,Second Striker,Arsenal,Loan fee:£1.08m,in,1.08,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Maksim Kanunnikov,20,Centre-Forward,Tom Tomsk,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Sébastien Puygrenier,29,Centre-Back,Monaco,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Sergey Kornilenko,28,Centre-Forward,Blackpool,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Michael Lumb,23,Left-Back,Aalborg BK,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Alessandro Rosina,27,Second Striker,Cesena,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Sergey Kornilenko,28,Centre-Forward,KS Samara,£630k,out,0.63,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Aleksey Ionov,22,Right Winger,Kuban Krasnodar,£180k,out,0.18,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Michael Lumb,24,Left-Back,SC Freiburg,Loan fee:£180k,out,0.18,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Fernando Meira,33,Centre-Back,Real Zaragoza,Free Transfer,out,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Sébastien Puygrenier,29,Centre-Back,AS Nancy,Free Transfer,out,0,Premier Liga,2011,2011/2012
Zenit St. Petersburg,Andrey Arshavin,31,Second Striker,Arsenal,"End of loanMay 31, 2012",out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Roman Pavlyuchenko,30,Centre-Forward,Spurs,£8.10m,in,8.1,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Felipe Caicedo,22,Centre-Forward,Levante,£6.75m,in,6.75,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Manuel da Costa,25,Centre-Back,West Ham,£1.35m,in,1.35,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Andrey Eshchenko,27,Right-Back,Volga NN,Free Transfer,in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Yan Tigorev,27,Defensive Midfield,Tom Tomsk,Free Transfer,in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Alberto Zapater,26,Defensive Midfield,Sporting CP,Free Transfer,in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Victor Obinna,24,Second Striker,Inter,Free Transfer,in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Maksim Grigorjev,21,Right Winger,MITOS,?,in,NA,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Rodolfo,29,Centre-Back,Grêmio,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Maksim Belyaev,20,Centre-Back,Loko Moscow II,-,in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Djiby Fall,26,Centre-Forward,Odense BK,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Aleksandr Filtsov,21,Goalkeeper,Loko Moscow II,-,in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Charles,26,Defensive Midfield,Cruzeiro,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Igor Smolnikov,22,Right-Back,Zhemchuzhina,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Charles,26,Defensive Midfield,Santos FC,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Alan Gatagov,20,Left Midfield,Dinamo Moscow,£1.80m,out,1.8,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Marko Basa,28,Centre-Back,LOSC Lille,£1.35m,out,1.35,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Djiby Fall,26,Centre-Forward,KSC Lokeren,Free Transfer,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Draman Haminu,25,Left Winger,AC Arles,Free Transfer,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Rodolfo,29,Centre-Back,Vasco da Gama,Free Transfer,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Charles,26,Defensive Midfield,Cruzeiro,Loan,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Ruslan Nakhushev,26,Centre-Back,Tom Tomsk,Loan,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Igor Smolnikov,22,Right-Back,Rostov,Loan,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Djiby Fall,26,Centre-Forward,Odense BK,Loan,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Andrey Ivanov,23,Left-Back,Tom Tomsk,Loan,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Aleksandr Minchenkov,23,Centre-Forward,Mordovia,Loan,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Aleksandr Marenich,22,Left Winger,Career break,-,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Charles,26,Defensive Midfield,Without Club,-,out,0,Premier Liga,2011,2011/2012
Lokomotiv Moscow,Branko Ilic,28,Centre-Back,Without Club,-,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Otar Martsvaladze,26,Second Striker,Volga NN,£2.34m,in,2.34,Premier Liga,2011,2011/2012
FK Krasnodar,Oleg Samsonov,23,Right Winger,KS Samara,£1.17m,in,1.17,Premier Liga,2011,2011/2012
FK Krasnodar,Rui Miguel,27,Attacking Midfield,Vit. Guimarães,£900k,in,0.9,Premier Liga,2011,2011/2012
FK Krasnodar,Igor Lambarskiy,19,Attacking Midfield,Ac. Chisinau,£225k,in,0.225,Premier Liga,2011,2011/2012
FK Krasnodar,Pavel Golyshev,24,Attacking Midfield,Tom Tomsk,Free Transfer,in,0,Premier Liga,2011,2011/2012
FK Krasnodar,Nukri Revishvili,24,Goalkeeper,Anzhi,Free Transfer,in,0,Premier Liga,2011,2011/2012
FK Krasnodar,Fedor Kudryashov,24,Left-Back,Spartak Moscow,Loan,in,0,Premier Liga,2011,2011/2012
FK Krasnodar,Denis Dorozhkin,24,Centre-Forward,Chernomorets N.,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
FK Krasnodar,Andrey Pazin,25,Central Midfield,Mordovia,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Roman Vorobjov,27,Central Midfield,KS Samara,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Dmitri Michkov,31,Defensive Midfield,Shinnik,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Rui Miguel,28,Attacking Midfield,Astra Ploiesti,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Ivan Novovic,22,Left-Back,Zeta Golubovac,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Denys Dedechko,24,Defensive Midfield,Luch Vladivostok,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Spartak Gogniev,30,Centre-Forward,Ural,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Ivan Knezevic,25,Centre-Forward,Zeta Golubovac,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Mikhail Komkov,26,Right Midfield,Kuban Krasnodar,Free Transfer,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Andrey Gorbanets,26,Right Midfield,Mordovia,Loan,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Denis Pchelintsev,32,Goalkeeper,Baltika,Loan,out,0,Premier Liga,2011,2011/2012
FK Krasnodar,Denis Dorozhkin,24,Centre-Forward,Torpedo Moscow,?,out,NA,Premier Liga,2011,2011/2012
FK Krasnodar,Artem Beketov,27,Defensive Midfield,Dinamo Bryansk,?,out,NA,Premier Liga,2011,2011/2012
FK Krasnodar,Fedor Kudryashov,24,Left-Back,Spartak Moscow,"End of loanDec 31, 2011",out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Ahmed Musa,19,Centre-Forward,VVV-Venlo,£4.50m,in,4.5,Premier Liga,2011,2011/2012
CSKA Moscow,Pontus Wernbloom,25,Defensive Midfield,AZ Alkmaar,£2.70m,in,2.7,Premier Liga,2011,2011/2012
CSKA Moscow,Aleksandrs Cauna,23,Defensive Midfield,Skonto Riga,£450k,in,0.45,Premier Liga,2011,2011/2012
CSKA Moscow,In-seong Kim,22,Left Winger,Gangneung City,Free Transfer,in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Vladimir Gabulov,27,Goalkeeper,Anzhi,Loan,in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Evgeni Pomazan,22,Goalkeeper,Spartak Nalchik,"End of loanAug 30, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Dmitri Ryzhov,22,Centre-Forward,Mordovia,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Ricardo Jesus,26,Centre-Forward,Ponte Preta,"End of loanDec 1, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Lubos Kalouda,24,Attacking Midfield,PFK Oleksandria,"End of loanDec 1, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Moussa Maazou,23,Centre-Forward,Zulte Waregem,"End of loanJan 25, 2012",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Dawid Janczyk,24,Centre-Forward,PFK Oleksandria,"End of loanDec 1, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Dawid Janczyk,23,Centre-Forward,Korona Kielce,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Lubos Kalouda,24,Attacking Midfield,Volgar-Gazprom,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Moussa Maazou,22,Centre-Forward,Monaco,"End of loanJun 1, 2011",in,0,Premier Liga,2011,2011/2012
CSKA Moscow,Vágner Love,27,Centre-Forward,Flamengo,£9.00m,out,9,Premier Liga,2011,2011/2012
CSKA Moscow,Dawid Janczyk,23,Centre-Forward,PFK Oleksandria,Loan fee:£180k,out,0.18,Premier Liga,2011,2011/2012
CSKA Moscow,Dmitri Ryzhov,22,Centre-Forward,Khimki,Free Transfer,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Ricardo Jesus,26,Centre-Forward,Portuguesa,Loan,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Moussa Maazou,23,Centre-Forward,FC Le Mans,Loan,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Moussa Maazou,23,Centre-Forward,Zulte Waregem,Loan,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Evgeni Pomazan,22,Goalkeeper,Anzhi,?,out,NA,Premier Liga,2011,2011/2012
CSKA Moscow,Lubos Kalouda,24,Attacking Midfield,PFK Oleksandria,Loan,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Nika Piliev,20,Left Midfield,CSKA Moscow II,-,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Lubos Kalouda,24,Attacking Midfield,Career break,-,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Vladimir Gabulov,28,Goalkeeper,Anzhi,"End of loanDec 31, 2011",out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Chidi Odiah,28,Right-Back,Retired,-,out,0,Premier Liga,2011,2011/2012
CSKA Moscow,Aleksandrs Cauna,23,Defensive Midfield,Skonto Riga,"End of loanJun 30, 2011",out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Emmanuel Emenike,24,Centre-Forward,Fenerbahce,£9.00m,in,9,Premier Liga,2011,2011/2012
Spartak Moscow,Diniyar Bilyaletdinov,26,Attacking Midfield,Everton,£6.03m,in,6.03,Premier Liga,2011,2011/2012
Spartak Moscow,Demy de Zeeuw,28,Central Midfield,Ajax,£5.40m,in,5.4,Premier Liga,2011,2011/2012
Spartak Moscow,Artem Rebrov,27,Goalkeeper,Shinnik,£270k,in,0.27,Premier Liga,2011,2011/2012
Spartak Moscow,Fedor Kudryashov,24,Left-Back,Krasnodar,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Egor Filipenko,23,Centre-Back,BATE Borisov,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Artur Maloyan,22,Centre-Forward,Dinamo Bryansk,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Artur Valikaev,23,Defensive Midfield,Amkar Perm,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Sergey Pesjakov,23,Goalkeeper,Tom Tomsk,"End of loanDec 31, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Stipe Pletikosa,32,Goalkeeper,Spurs,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Aleksandr Zotov,20,Central Midfield,Zhemchuzhina,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Cristian Maidana,24,Left Midfield,Huracán,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Malik Fathi,27,Central Midfield,1.FSV Mainz 05,"End of loanJun 30, 2011",in,0,Premier Liga,2011,2011/2012
Spartak Moscow,Ibson,27,Central Midfield,Santos FC,£4.50m,out,4.5,Premier Liga,2011,2011/2012
Spartak Moscow,Malik Fathi,27,Central Midfield,1.FSV Mainz 05,£900k,out,0.9,Premier Liga,2011,2011/2012
Spartak Moscow,Egor Filipenko,23,Centre-Back,BATE Borisov,£450k,out,0.45,Premier Liga,2011,2011/2012
Spartak Moscow,Aleksandr Belenov,24,Goalkeeper,Kuban Krasnodar,£315k,out,0.315,Premier Liga,2011,2011/2012
Spartak Moscow,Stipe Pletikosa,32,Goalkeeper,Rostov,Free Transfer,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Cristian Maidana,24,Left Midfield,Rangers Talca,Free Transfer,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Sergey Pesjakov,23,Goalkeeper,Rostov,Loan,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Artur Valikaev,23,Defensive Midfield,Amkar Perm,Loan,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Pavel Yakovlev,20,Left Winger,KS Samara,Loan,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Artur Valikaev,23,Defensive Midfield,Shinnik,?,out,NA,Premier Liga,2011,2011/2012
Spartak Moscow,Emin Makhmudov,19,Central Midfield,Tom Tomsk,Loan,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Fedor Kudryashov,24,Left-Back,Krasnodar,Loan,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Artur Maloyan,22,Centre-Forward,Career break,-,out,0,Premier Liga,2011,2011/2012
Spartak Moscow,Andrey Tikhonov,40,Attacking Midfield,Retired,-,out,0,Premier Liga,2011,2011/2012
Arsenal Tula,Vadim Evseev,35,Right-Back,Torpedo Zhodino,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Dmitri Khlestov,40,Right-Back,Lyubertsy,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Andrey Konovalov,37,Central Midfield,Torpedo Moscow,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Ilya Manokhin,21,Centre-Back,Khimik Novomosk,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Aleksandr Filimonov,38,Goalkeeper,Dolgoprudnyi,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Mikhail Kuzmin,23,Right Midfield,Volga Uljanovsk,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Andrey Khodykin,25,Centre-Back,Mash'al,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Sergey Maslov,21,Right Winger,Khimki,Free Transfer,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Dmitri Shilov,20,Left Midfield,Znamya Truda,?,in,NA,Premier Liga,2011,2011/2012
Arsenal Tula,Yuri Kovtun,41,Left-Back,Career break,-,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Egor Titov,35,Attacking Midfield,Career break,-,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Dmitri Parfenov,37,Right-Back,Career break,-,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Maksim Klikin,30,Goalkeeper,Without Club,-,in,0,Premier Liga,2011,2011/2012
Arsenal Tula,Vladimir Beschastnykh,37,Centre-Forward,Career break,-,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Dragomir Vukobratovic,23,Defensive Midfield,Indjija,£135k,in,0.135,Premier Liga,2011,2011/2012
Gazovik Orenburg,Vladimir Poluyakhtov,22,Left-Back,Zhemchuzhina,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Nikolay Ivannikov,19,Left Winger,Zhemchuzhina,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Aleksandr Krendelev,25,Central Midfield,KamAZ,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Irek Ganiev,25,Left-Back,KamAZ,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Élton Calé,23,Right Winger,Belenenses SAD,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Vitali Bulyga,31,Centre-Forward,Zhemchuzhina,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Vladimir Gogberashvili,24,Left Winger,Chernomorets N.,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Fedor Burdykin,21,Goalkeeper,Torpedo Vl.,Free Transfer,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Danil Klenkin,21,Attacking Midfield,Istra,?,in,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Leonid Musin,26,Goalkeeper,Ural,?,in,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Moacir,22,Second Striker,Desp. Brasil,Loan,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Nikolay Zajtsev,22,Centre-Back,Mordovia,?,in,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Oleg Kozhanov,24,Second Striker,KamAZ,?,in,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Andrey Sekretov,22,Left Midfield,Amkar Perm,Loan,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Anton Labutin,24,Goalkeeper,Sever Murmansk,"End of loanDec 1, 2011",in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Aleksandr Goncharov,18,Centre-Back,FK Orenburg Jgd,-,in,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Aleksandr Oleynik,29,Right Winger,Chernomorets N.,Free Transfer,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Vladislav Aksyutenko,28,Centre-Forward,Chernomorets N.,Free Transfer,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Sergey Dymov,36,Right-Back,Dongazdobycha,Free Transfer,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Viktor Karpukhin,21,Centre-Forward,Gornyak Uchaly,Loan,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Stanislav Prokofjev,24,Centre-Forward,Tyumen,?,out,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Aleksandr Skvortsov,29,Right-Back,Tyumen,?,out,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Mantas Savenas,28,Central Midfield,Ekranas,?,out,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Anton Labutin,23,Goalkeeper,Sever Murmansk,Loan,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Nikolay Ivanov,31,Centre-Back,Tyumen,?,out,NA,Premier Liga,2011,2011/2012
Gazovik Orenburg,Aleksey Baranov,31,Centre-Forward,Without Club,-,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Zoran Knezevic,25,Defensive Midfield,Without Club,-,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Anton Smyslov,32,Goalkeeper,Without Club,-,out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Moacir,22,Second Striker,Desp. Brasil,"End of loanDec 1, 2011",out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Anton Vlasov,22,Centre-Back,CSKA Moscow II,"End of loanJun 30, 2011",out,0,Premier Liga,2011,2011/2012
Gazovik Orenburg,Serghei Pascenco,28,Goalkeeper,Olimpia Bălți,"End of loanJun 30, 2011",out,0,Premier Liga,2011,2011/2012
Terek Grozny,Jonathan Legear,24,Right Winger,RSC Anderlecht,£4.05m,in,4.05,Premier Liga,2011,2011/2012
Terek Grozny,Maciej Rybus,22,Left-Back,Legia Warszawa,£2.88m,in,2.88,Premier Liga,2011,2011/2012
Terek Grozny,Adilson,24,Defensive Midfield,Grêmio,£1.08m,in,1.08,Premier Liga,2011,2011/2012
Terek Grozny,Marcin Komorowski,27,Centre-Back,Legia Warszawa,£630k,in,0.63,Premier Liga,2011,2011/2012
Terek Grozny,Martin Jiranek,32,Centre-Back,Birmingham,Free Transfer,in,0,Premier Liga,2011,2011/2012
Terek Grozny,Oleg Ivanov,25,Attacking Midfield,Rostov,Free Transfer,in,0,Premier Liga,2011,2011/2012
Terek Grozny,Igor Lebedenko,28,Right Winger,Rubin Kazan,?,in,NA,Premier Liga,2011,2011/2012
Terek Grozny,Ewerthon,30,Centre-Forward,Without Club,-,in,0,Premier Liga,2011,2011/2012
Terek Grozny,Sergey Omeljanchuk,31,Centre-Back,Tom Tomsk,Free Transfer,out,0,Premier Liga,2011,2011/2012
Terek Grozny,Andrey Kobenko,29,Left Midfield,Chernomorets N.,Free Transfer,out,0,Premier Liga,2011,2011/2012
Terek Grozny,Ewerthon,30,Centre-Forward,Al Ahli,Free Transfer,out,0,Premier Liga,2011,2011/2012
Terek Grozny,Héctor Bracamonte,33,Centre-Forward,Rostov,Free Transfer,out,0,Premier Liga,2011,2011/2012
Terek Grozny,Ismail Yediev,23,Centre-Back,Fakel Voronezh,Loan,out,0,Premier Liga,2011,2011/2012
Terek Grozny,Rodrigo Tiuí,26,Centre-Forward,Rentistas,"End of loanDec 31, 2011",out,0,Premier Liga,2011,2011/2012
FK Rostov,Vitali Djakov,22,Centre-Back,Loko Moscow II,Free Transfer,in,0,Premier Liga,2011,2011/2012
