club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Paris Saint-Germain,Ángel Di María,27,Right Winger,Man Utd,£56.70m,in,Summer,56.7,Ligue 1,2015,2015/2016
Paris Saint-Germain,Layvin Kurzawa,22,Left-Back,Monaco,£22.50m,in,Summer,22.5,Ligue 1,2015,2015/2016
Paris Saint-Germain,Serge Aurier,22,Right-Back,Toulouse,£9.00m,in,Summer,9,Ligue 1,2015,2015/2016
Paris Saint-Germain,Kevin Trapp,25,Goalkeeper,E. Frankfurt,£8.55m,in,Summer,8.55,Ligue 1,2015,2015/2016
Paris Saint-Germain,Benjamin Stambouli,24,Centre-Back,Spurs,£7.74m,in,Summer,7.74,Ligue 1,2015,2015/2016
Paris Saint-Germain,Presnel Kimpembe,19,Centre-Back,Paris SG B,-,in,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Alphonse Areola,22,Goalkeeper,SC Bastia,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Youssouf Sabaly,22,Right-Back,Évian,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Yohan Cabaye,29,Central Midfield,Crystal Palace,£12.51m,out,Summer,12.51,Ligue 1,2015,2015/2016
Paris Saint-Germain,Lucas Digne,22,Left-Back,AS Roma,Loan fee:£2.25m,out,Summer,2.25,Ligue 1,2015,2015/2016
Paris Saint-Germain,Mike Maignan,20,Goalkeeper,LOSC Lille,£900Th.,out,Summer,0.9,Ligue 1,2015,2015/2016
Paris Saint-Germain,Alphonse Areola,22,Goalkeeper,Villarreal,Loan,out,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Mory Diaw,22,Goalkeeper,Mafra,Free transfer,out,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Youssouf Sabaly,22,Right-Back,FC Nantes,Loan,out,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Jean-Christophe Bahebeck,22,Centre-Forward,Saint-Étienne,Loan,out,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Zoumana Camara,36,Centre-Back,Retired,-,out,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Jérémi Kimmakon,21,Right Winger,Without Club,-,out,Summer,0,Ligue 1,2015,2015/2016
Paris Saint-Germain,Serge Aurier,22,Right-Back,Toulouse,"End of loanJun 30, 2015",out,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Sergi Darder,21,Central Midfield,Málaga CF,£11.79m,in,Summer,11.79,Ligue 1,2015,2015/2016
Olympique Lyon,Mapou Yanga-Mbiwa,26,Centre-Back,AS Roma,£8.46m,in,Summer,8.46,Ligue 1,2015,2015/2016
Olympique Lyon,Claudio Beauvue,27,Centre-Forward,Guingamp,£5.40m,in,Summer,5.4,Ligue 1,2015,2015/2016
Olympique Lyon,Mathieu Valbuena,30,Attacking Midfield,Dynamo Moscow,£5.40m,in,Summer,5.4,Ligue 1,2015,2015/2016
Olympique Lyon,Rafael,25,Right-Back,Man Utd,£2.88m,in,Summer,2.88,Ligue 1,2015,2015/2016
Olympique Lyon,Lucas Tousart,18,Defensive Midfield,Valenciennes FC,£2.34m,in,Summer,2.34,Ligue 1,2015,2015/2016
Olympique Lyon,Olivier Kemen,19,Central Midfield,Newcastle U23,£720Th.,in,Summer,0.72,Ligue 1,2015,2015/2016
Olympique Lyon,Jérémy Morel,31,Centre-Back,Marseille,Free transfer,in,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Louis Nganioni,20,Left-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Aldo Kalulu,19,Right Winger,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Jérémy Frick,22,Goalkeeper,Servette FC,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Clinton N'Jie,22,Centre-Forward,Spurs,£12.69m,out,Summer,12.69,Ligue 1,2015,2015/2016
Olympique Lyon,Farès Bahlouli,20,Attacking Midfield,Monaco,£3.15m,out,Summer,3.15,Ligue 1,2015,2015/2016
Olympique Lyon,Mohamed Yattara,21,Forward,Standard Liège,£1.98m,out,Summer,1.98,Ligue 1,2015,2015/2016
Olympique Lyon,Yassine Benzia,20,Attacking Midfield,LOSC Lille,£900Th.,out,Summer,0.9,Ligue 1,2015,2015/2016
Olympique Lyon,Mehdi Zeffane,23,Right-Back,Stade Rennais,£900Th.,out,Summer,0.9,Ligue 1,2015,2015/2016
Olympique Lyon,Louis Nganioni,20,Left-Back,FC Utrecht,Loan,out,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Jérémy Frick,22,Goalkeeper,FC Biel-Bienne,Free transfer,out,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Sidy Koné,23,Defensive Midfield,Without Club,-,out,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Mouhamadou Dabo,28,Right-Back,Without Club,-,out,Summer,0,Ligue 1,2015,2015/2016
Olympique Lyon,Yoann Gourcuff,28,Attacking Midfield,Without Club,-,out,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Ivan Cavaleiro,21,Left Winger,Benfica,£13.50m,in,Summer,13.5,Ligue 1,2015,2015/2016
AS Monaco,Adama Traoré,20,Central Midfield,LOSC Lille,£12.60m,in,Summer,12.6,Ligue 1,2015,2015/2016
AS Monaco,Rony Lopes,19,Right Winger,Man City,£10.80m,in,Summer,10.8,Ligue 1,2015,2015/2016
AS Monaco,Gabriel Boschilia,19,Attacking Midfield,São Paulo,£8.15m,in,Summer,8.15,Ligue 1,2015,2015/2016
AS Monaco,Guido Carrillo,24,Centre-Forward,Estudiantes,£8.10m,in,Summer,8.1,Ligue 1,2015,2015/2016
AS Monaco,Fabinho,21,Defensive Midfield,Rio Ave FC,£5.40m,in,Summer,5.4,Ligue 1,2015,2015/2016
AS Monaco,Gil Dias,18,Right Winger,Braga B,£4.50m,in,Summer,4.5,Ligue 1,2015,2015/2016
AS Monaco,Allan Saint-Maximin,18,Left Winger,Saint-Étienne,£4.50m,in,Summer,4.5,Ligue 1,2015,2015/2016
AS Monaco,Corentin Jean,19,Right Winger,Troyes,£3.60m,in,Summer,3.6,Ligue 1,2015,2015/2016
AS Monaco,Thomas Lemar,19,Left Winger,SM Caen,£3.60m,in,Summer,3.6,Ligue 1,2015,2015/2016
AS Monaco,Farès Bahlouli,20,Attacking Midfield,Olympique Lyon,£3.15m,in,Summer,3.15,Ligue 1,2015,2015/2016
AS Monaco,Stephan El Shaarawy,22,Left Winger,AC Milan,Loan fee:£1.80m,in,Summer,1.8,Ligue 1,2015,2015/2016
AS Monaco,Hélder Costa,21,Right Winger,Benfica,Loan,in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Mario Pasalic,20,Central Midfield,Chelsea,Loan,in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Fábio Coentrão,27,Left-Back,Real Madrid,Loan,in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Raphaël Diarra,20,Centre-Back,Monaco B,-,in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Jonathan Mexique,20,Central Midfield,Monaco B,-,in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Paul Nardi,21,Goalkeeper,AS Nancy,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Delvin N'Dinga,27,Defensive Midfield,Olympiacos,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Mounir Obbadi,32,Central Midfield,Hellas Verona,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Gaetano Monachello,21,Centre-Forward,Virtus Lanciano,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Nicolas Isimat-Mirin,23,Centre-Back,PSV Eindhoven,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Falcao,29,Centre-Forward,Man Utd,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
AS Monaco,Edgar Salli,22,Right Winger,Coimbra,"End of loanJun 30, 2015",in,Summer,0,Ligue 1,2015,2015/2016
