club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Lokomotiv Moscow,Dmitri Sychev,20,Centre-Forward,Marseille,£4.05m,in,4.05,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Mikhail Ashvetia,25,Centre-Forward,Spartak-Alania,£1.35m,in,1.35,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Deividas Cesnauskis,22,Right-Back,Dinamo Moscow,Free Transfer,in,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Dmitri Khokhlov,27,Central Midfield,Real Sociedad,Free Transfer,in,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Ruslan Nigmatullin,28,Goalkeeper,Hellas Verona,Free Transfer,in,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Sergey Gurenko,30,Right-Back,AC Parma,?,in,NA,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Leandro,22,Centre-Forward,Corinthians,?,in,NA,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Denis Evsikov,22,Left-Back,CSKA Moscow,?,in,NA,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Jorge Wagner,25,Left Winger,Corinthians,"End of loanDec 1, 2003",in,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Diniyar Bilyaletdinov,18,Attacking Midfield,Loko Moscow II,-,in,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,James Obiorah,25,Centre-Forward,Cádiz CF,"End of loanDec 31, 2003",in,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Narvik Sirkhaev,29,Attacking Midfield,FK Moskau,£360k,out,0.36,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Bennett Mnguni,29,Left Midfield,Rostov,£315k,out,0.315,Premier Liga,2003,2003/2004
Lokomotiv Moscow,James Obiorah,24,Centre-Forward,Cádiz CF,Loan,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Yuri Drozdov,31,Defensive Midfield,Spartak-Alania,Free Transfer,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Nemanja Vucicevic,24,Left Winger,OFK Beograd,Free Transfer,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Sergey Ignashevich,24,Centre-Back,CSKA Moscow,Free Transfer,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Milan Obradovic,25,Centre-Back,Bor. M'gladbach,Loan,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Leandro,23,Centre-Forward,Goiás EC,Free Transfer,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Júlio César,23,Centre-Forward,Estrela Amadora,Free Transfer,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Jorge Wagner,24,Left Winger,Corinthians,Loan,out,0,Premier Liga,2003,2003/2004
Lokomotiv Moscow,Platon Zakharchuk,30,Goalkeeper,Sokol Saratov,?,out,NA,Premier Liga,2003,2003/2004
CSKA Moscow,Ivica Olic,23,Centre-Forward,Dinamo Zagreb,£4.50m,in,4.5,Premier Liga,2003,2003/2004
CSKA Moscow,Daniel Carvalho,20,Attacking Midfield,Internacional,£3.78m,in,3.78,Premier Liga,2003,2003/2004
CSKA Moscow,Osmar Ferreyra,20,Attacking Midfield,River Plate,£2.25m,in,2.25,Premier Liga,2003,2003/2004
CSKA Moscow,Evgeni Aldonin,23,Defensive Midfield,Rotor Volgograd,£1.80m,in,1.8,Premier Liga,2003,2003/2004
CSKA Moscow,Chidi Odiah,20,Right-Back,Sheriff,£1.08m,in,1.08,Premier Liga,2003,2003/2004
CSKA Moscow,Vladimir Gabulov,20,Goalkeeper,Spartak-Alania,£360k,in,0.36,Premier Liga,2003,2003/2004
CSKA Moscow,Yuri Zhirkov,20,Left Midfield,Spartak Tambov,£270k,in,0.27,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksandr Antipenko,21,Centre-Forward,Kristall,£225k,in,0.225,Premier Liga,2003,2003/2004
CSKA Moscow,Sergey Ignashevich,24,Centre-Back,Loko Moscow,Free Transfer,in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Alan Kusov,22,Central Midfield,Spartak-Alania,"End of loanDec 1, 2003",in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Igor Piyuk,21,Centre-Forward,Chernomorets N.,"End of loanDec 31, 2003",in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksandr Antipenko,21,Centre-Forward,Khimki,"End of loanDec 1, 2003",in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksey Triputen,21,Defensive Midfield,Sokol Saratov,"End of loanDec 31, 2003",in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Vladimir Kuzmichev,23,Left Winger,Torpedo Moscow,"End of loanJun 30, 2003",in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksey Triputen,20,Defensive Midfield,Tor-Met Moskau,"End of loanJun 30, 2003",in,0,Premier Liga,2003,2003/2004
CSKA Moscow,Igor Yanovski,29,Defensive Midfield,Spartak-Alania,Free Transfer,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Andrey Solomatin,28,Left-Back,Kuban Krasnodar,Free Transfer,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Igor Piyuk,21,Centre-Forward,Fakel Voronezh,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksey Triputen,20,Defensive Midfield,Sokol Saratov,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Vladimir Kuzmichev,24,Left Winger,Spartak Nalchik,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksandr Antipenko,21,Centre-Forward,Tom Tomsk,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksandr Antipenko,21,Centre-Forward,Khimki,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Denis Evsikov,22,Left-Back,Loko Moscow,?,out,NA,Premier Liga,2003,2003/2004
CSKA Moscow,Dmitri Kramarenko,29,Goalkeeper,FK Astana 1964,?,out,NA,Premier Liga,2003,2003/2004
CSKA Moscow,Alan Kusov,22,Central Midfield,Spartak-Alania,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Alan Kusov,21,Central Midfield,Spartak-Alania,Loan,out,0,Premier Liga,2003,2003/2004
CSKA Moscow,Aleksey Triputen,21,Defensive Midfield,Retired,-,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Ognjen Koroman,24,Right Winger,Dinamo Moscow,£3.15m,in,3.15,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Moisés Moura,24,Centre-Back,Spartak Moscow,£1.44m,in,1.44,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Denis Kolodin,21,Centre-Back,Uralan,£1.35m,in,1.35,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Petr Nemov,20,Right Midfield,Spartak II,£180k,in,0.18,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Catanha,31,Centre-Forward,Celta de Vigo,Loan,in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Rafael,23,Centre-Back,LOSC Lille,Loan,in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Omari Tetradze,34,Right-Back,Anzhi,?,in,NA,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vladimir Shunejko,39,Defensive Midfield,Spartak-Alania,"End of loanDec 31, 2013",in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vitali Bulyga,23,Centre-Forward,Uralan,"End of loanDec 31, 2003",in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Oleksandr Lavrentsov,30,Goalkeeper,FK Moskau,"End of loanDec 1, 2003",in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vladimir Shunejko,29,Defensive Midfield,Levski Sofia,"End of loanJun 30, 2003",in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Nerijus Barasa,25,Right-Back,Lada Togliatti,"End of loanJun 30, 2003",in,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Nerijus Barasa,25,Right-Back,Spartak-Alania,Free Transfer,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Andrey Chichkin,26,Goalkeeper,Rotor Volgograd,Free Transfer,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vitali Bulyga,23,Centre-Forward,Uralan,Loan,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vuk Rasovic,30,Right-Back,Wizards,?,out,NA,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vladimir Shunejko,29,Defensive Midfield,Spartak-Alania,Loan,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Viktor Bulatov,31,Defensive Midfield,Terek Grozny,?,out,NA,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Raúl Muñoz,28,Left-Back,San Luis,?,out,NA,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Sergey Lushchan,30,Right Midfield,Uralan,?,out,NA,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Berni Wright,24,Defender,Brujas FC,?,out,NA,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Vitali Bulyga,23,Centre-Forward,Amkar Perm,Loan,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Rafael,23,Centre-Back,LOSC Lille,"End of loanMay 1, 2004",out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Evgeni Bushmanov,32,Centre-Back,Retired,-,out,0,Premier Liga,2003,2003/2004
Krylya Sovetov Samara,Petr Nemov,20,Right Midfield,Spartak II,"End of loanDec 1, 2003",out,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Velice Sumulikoski,22,Defensive Midfield,Synot,£630k,in,0.63,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Marek Kincl,30,Centre-Forward,Sparta Praha,£540k,in,0.54,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Darko Maletic,23,Right Midfield,NK Celje,£270k,in,0.27,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Aleksandr Gorshkov,33,Defensive Midfield,Saturn,Free Transfer,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Vladimir Bystrov,19,Right Midfield,Zenit II,-,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Andrey Nikolaev,20,Centre-Forward,Zenit II,-,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Konstantin Lobov,22,Left-Back,Zenit II,-,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Igor Denisov,19,Defensive Midfield,Zenit II,-,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Dmitri Makarov,20,Centre-Forward,Zenit II,-,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Oleg Vlasov,18,Attacking Midfield,Zenit II,-,in,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Sergey Osipov,24,Right Winger,Torpedo Moscow,£135k,out,0.135,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Aleksey Igonin,27,Defensive Midfield,Chornomorets,Free Transfer,out,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Sargis Hovsepyan,30,Right-Back,FK Moskau,Free Transfer,out,0,Premier Liga,2003,2003/2004
Zenit St. Petersburg,Andrey Nikolaev,21,Centre-Forward,FK Moskau,Free Transfer,out,0,Premier Liga,2003,2003/2004
