club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
PSV Eindhoven,Stef Nijland,19,Attacking Midfield,FC Groningen,£3.60m,in,Summer,3.6,Eredivisie,2008,2008/2009
PSV Eindhoven,Andreas Isaksson,26,Goalkeeper,Man City,£2.52m,in,Summer,2.52,Eredivisie,2008,2008/2009
PSV Eindhoven,Francisco Rodríguez,26,Centre-Back,Chivas,£2.52m,in,Summer,2.52,Eredivisie,2008,2008/2009
PSV Eindhoven,Erik Pieters,19,Left-Back,FC Utrecht,£2.25m,in,Summer,2.25,Eredivisie,2008,2008/2009
PSV Eindhoven,Nordin Amrabat,21,Right Winger,VVV-Venlo,£2.07m,in,Summer,2.07,Eredivisie,2008,2008/2009
PSV Eindhoven,Reimond Manco,17,Attacking Midfield,Alianza Lima,£1.26m,in,Summer,1.26,Eredivisie,2008,2008/2009
PSV Eindhoven,Jérémie Bréchet,28,Centre-Back,FC Sochaux,Free transfer,in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Rens van Eijden,20,Centre-Back,PSV U21,-,in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Stijn Wuytens,18,Centre-Back,PSV U19,-,in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Juan Carlos Carrizo,21,Left Winger,Olimpo,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Ruud Boffin,20,Goalkeeper,FC Eindhoven,"End of loanJun 30, 2008",in,Summer,0,Eredivisie,2008,2008/2009
PSV Eindhoven,Jefferson Farfán,23,Right Winger,FC Schalke 04,£9.00m,out,Summer,9,Eredivisie,2008,2008/2009
PSV Eindhoven,Heurelho Gomes,27,Goalkeeper,Spurs,£8.10m,out,Summer,8.1,Eredivisie,2008,2008/2009
PSV Eindhoven,Ismail Aissati,19,Attacking Midfield,Ajax,£3.60m,out,Summer,3.6,Eredivisie,2008,2008/2009
PSV Eindhoven,Ruud Boffin,20,Goalkeeper,MVV Maastricht,Free transfer,out,Summer,0,Eredivisie,2008,2008/2009
