club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Olympique Lyon,Ederson,22,Attacking Midfield,OGC Nice,£13.41m,in,Summer,13.41,Ligue 1,2008,2008/2009
Olympique Lyon,Jean II Makoun,25,Defensive Midfield,LOSC Lille,£12.60m,in,Summer,12.6,Ligue 1,2008,2008/2009
Olympique Lyon,Hugo Lloris,21,Goalkeeper,OGC Nice,£7.65m,in,Summer,7.65,Ligue 1,2008,2008/2009
Olympique Lyon,John Mensah,25,Centre-Back,Stade Rennais,£7.56m,in,Summer,7.56,Ligue 1,2008,2008/2009
Olympique Lyon,Miralem Pjanic,18,Defensive Midfield,FC Metz,£6.75m,in,Summer,6.75,Ligue 1,2008,2008/2009
Olympique Lyon,Frédéric Piquionne,29,Centre-Forward,Monaco,£4.05m,in,Summer,4.05,Ligue 1,2008,2008/2009
Olympique Lyon,Timothée Kolodziejczak,16,Centre-Back,Lens,Loan,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Saïd Mehamha,17,Defensive Midfield,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Yannis Tafer,17,Right Midfield,Olymp. Lyon U19,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Lamine Gassama,18,Right-Back,Olymp. Lyon U19,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Nicolas Seguin,18,Centre-Back,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Sébastien Faure,17,Right-Back,Olymp. Lyon U19,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Daniel Ravier,60,Midfielder,Olymp. Lyon U19,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Fábio Santos,27,Defensive Midfield,São Paulo,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Loïc Rémy,21,Centre-Forward,Lens,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Hatem Ben Arfa,21,Attacking Midfield,Marseille,£10.80m,out,Summer,10.8,Ligue 1,2008,2008/2009
Olympique Lyon,Loïc Rémy,21,Centre-Forward,OGC Nice,£7.20m,out,Summer,7.2,Ligue 1,2008,2008/2009
Olympique Lyon,Sébastien Squillaci,27,Centre-Back,Sevilla FC,£5.85m,out,Summer,5.85,Ligue 1,2008,2008/2009
Olympique Lyon,Milan Baros,26,Centre-Forward,Galatasaray,£4.95m,out,Summer,4.95,Ligue 1,2008,2008/2009
Olympique Lyon,Grégory Coupet,35,Goalkeeper,Atlético Madrid,£1.80m,out,Summer,1.8,Ligue 1,2008,2008/2009
Olympique Lyon,Romain Beynié,21,Defensive Midfield,AFC Tubize,Loan,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Patrick Müller,31,Centre-Back,Monaco,Free transfer,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Anderson,28,Centre-Back,São Paulo,Loan,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Fábio Santos,28,Defensive Midfield,Fluminense,Free transfer,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Mickaël Charvet,20,Centre-Back,Without Club,-,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Frédéric Roux,35,Goalkeeper,Retired,-,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Lyon,Marc Crosas,20,Defensive Midfield,FC Barcelona,"End of loanJun 30, 2008",out,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Hatem Ben Arfa,21,Attacking Midfield,Olympique Lyon,£10.80m,in,Summer,10.8,Ligue 1,2008,2008/2009
Olympique Marseille,Bakari Koné,26,Right Winger,OGC Nice,£8.10m,in,Summer,8.1,Ligue 1,2008,2008/2009
Olympique Marseille,Hilton,30,Centre-Back,Lens,£4.50m,in,Summer,4.5,Ligue 1,2008,2008/2009
Olympique Marseille,Steve Mandanda,23,Goalkeeper,AC Le Havre,£2.25m,in,Summer,2.25,Ligue 1,2008,2008/2009
Olympique Marseille,Mamadou Samassa,22,Centre-Forward,Le Mans UC 72,£540Th.,in,Summer,0.54,Ligue 1,2008,2008/2009
Olympique Marseille,Elamine Erbate,27,Centre-Back,Raja Casablanca,£450Th.,in,Summer,0.45,Ligue 1,2008,2008/2009
Olympique Marseille,Rudy Riou,28,Goalkeeper,Toulouse,£180Th.,in,Summer,0.18,Ligue 1,2008,2008/2009
Olympique Marseille,Tyrone Mears,25,Right-Back,Derby,Loan fee:£180Th.,in,Summer,0.18,Ligue 1,2008,2008/2009
Olympique Marseille,Hilaire Muñoz,25,Goalkeeper,Cassis Carnoux,£108Th.,in,Summer,0.108,Ligue 1,2008,2008/2009
Olympique Marseille,Guy Gnabouyou,18,Centre-Forward,Marseille B,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Dmitriy Nepogodov,20,Goalkeeper,Marseille B,-,in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Fabrice Begeorgi,21,Left-Back,Amiens SC,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Garry Bocaly,20,Right-Back,Lib.-St.-Seurin,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Medhi Benatia,21,Centre-Back,FC Lorient,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Habib Bamogo,26,Second Striker,OGC Nice,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Renato Civelli,24,Centre-Back,Gimnasia,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Vincent Gragnic,25,Attacking Midfield,Troyes,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Salim Arrache,25,Left Winger,Toulouse,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Thomas Deruda,21,Central Midfield,CF Badalona,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Mohamed Dennoun,22,Attacking Midfield,Lib.-St.-Seurin,"End of loanJun 30, 2008",in,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Samir Nasri,21,Attacking Midfield,Arsenal,£14.40m,out,Summer,14.4,Ligue 1,2008,2008/2009
Olympique Marseille,Cédric Carrasso,26,Goalkeeper,Toulouse,£2.25m,out,Summer,2.25,Ligue 1,2008,2008/2009
Olympique Marseille,Djibril Cissé,27,Centre-Forward,Sunderland,Loan fee:£1.35m,out,Summer,1.35,Ligue 1,2008,2008/2009
Olympique Marseille,Habib Bamogo,26,Second Striker,OGC Nice,£1.35m,out,Summer,1.35,Ligue 1,2008,2008/2009
Olympique Marseille,Jacques Faty,24,Centre-Back,FC Sochaux,£675Th.,out,Summer,0.675,Ligue 1,2008,2008/2009
Olympique Marseille,Vincent Gragnic,25,Attacking Midfield,Stade Reims,£90Th.,out,Summer,0.09,Ligue 1,2008,2008/2009
Olympique Marseille,Salim Arrache,26,Left Winger,Stade Reims,Loan,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Medhi Benatia,21,Centre-Back,Clermont Foot,Free transfer,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Thomas Deruda,21,Central Midfield,Montpellier,Loan,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,Sébastien Hamel,32,Goalkeeper,Toulouse,Free transfer,out,Summer,0,Ligue 1,2008,2008/2009
Olympique Marseille,André Ayew,18,Left Winger,FC Lorient,Loan,out,Summer,0,Ligue 1,2008,2008/2009
