club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Fortuna Sittard,Ruud Hesp,34,Goalkeeper,FC Barcelona,£1.08m,in,Summer,1.08,Eredivisie,2000,2000/2001
Fortuna Sittard,Marcel Akerboom,18,Centre-Back,Ajax U19,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Sofiane el Khadri,17,Right Midfield,RFC Lüttich,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Mark Zegers,23,Goalkeeper,Excelsior,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Ismael Ayaz,21,Forward,Eindhoven,Loan,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Stijn Haeldermans,25,Left Winger,Lommel SK,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,David Klimek,18,Left-Back,Schalke 04 U19,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Jochem van der Hoeven,24,Centre-Back,Sparta R.,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Rolf Martin Landerl,23,Attacking Midfield,AZ Alkmaar,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Jo Geerinckx,21,Right-Back,KFC Verbr. Geel,?,in,Summer,NA,Eredivisie,2000,2000/2001
Fortuna Sittard,Harrie Gommans,17,Centre-Forward,Fortuna U19,-,in,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Pascal Averdijk,23,Forward,FC Groningen,,in,Summer,NA,Eredivisie,2000,2000/2001
Fortuna Sittard,Kevin Hofland,21,Centre-Back,PSV Eindhoven,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Orhan Özkaya,22,Attacking Midfield,KFC Uerdingen,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Brenny Evers,21,Right-Back,Helmond Sport,?,out,Summer,NA,Eredivisie,2000,2000/2001
Fortuna Sittard,François Gesthuizen,27,Right Midfield,Cambuur L.,?,out,Summer,NA,Eredivisie,2000,2000/2001
Fortuna Sittard,Dorel Zegrean,30,Left-Back,BFC Dynamo,?,out,Summer,NA,Eredivisie,2000,2000/2001
Fortuna Sittard,Remco van der Schaaf,21,Centre-Back,Vitesse,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
Fortuna Sittard,Matthew Amoah,19,Centre-Forward,Vitesse,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Ramon Luijten,18,Central Midfield,MOC ´17,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Pascal Heije,20,Defensive Midfield,Ajax U21,Loan,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Martijn Kuiper,21,Centre-Back,Vitesse,Loan,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Darl Douglas,20,Right Winger,Ajax U21,Loan,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Pieter Huistra,33,Left Winger,Lierse SK,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Sander Keller,20,Centre-Back,FC Utrecht,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Geert den Ouden,23,Centre-Forward,Excelsior,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Riga Mustapha,18,Right Winger,Vitesse,Loan,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,John Veldman,32,Centre-Back,Vitesse,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Regi Blinker,31,Left Midfield,Celtic,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Glenn Helder,31,Left Winger,MTK Hungária,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Winston Bakboord,28,Left-Back,Helmond Sport,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Stefano Ricci,25,Defender,Salernitana,?,in,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Maarten Schops,24,Defensive Midfield,RKC Waalwijk,Loan,in,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,John van Loenhout,23,Attacking Midfield,RKC Waalwijk,?,out,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Björn Langeveld,22,Defender,Vlissingen,?,out,Summer,NA,Eredivisie,2000,2000/2001
RBC Roosendaal,Maarten Schops,25,Defensive Midfield,RKC Waalwijk,"End of loanJun 30, 2001",out,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Miodrag Bozovic,32,Defender,Retired,-,out,Summer,0,Eredivisie,2000,2000/2001
RBC Roosendaal,Iwan Redan,19,Centre-Forward,Vitesse U21,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Robin Nelisse,22,Centre-Forward,Feyenoord,£1.62m,in,Summer,1.62,Eredivisie,2000,2000/2001
AZ Alkmaar,Jan Kromkamp,19,Right-Back,Go Ahead Eagles,£1.35m,in,Summer,1.35,Eredivisie,2000,2000/2001
AZ Alkmaar,Reinier Robbemond,28,Right Midfield,FC Utrecht,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Paul Matthijs,23,Defensive Midfield,FC Groningen,?,in,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Henk Timmer,28,Goalkeeper,FC Zwolle,?,in,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Jannes Wolters,21,Centre-Back,Emmen,?,in,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Arnold Nijkamp,27,Goalkeeper,FC Volendam,?,in,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Arno Schaap,25,Midfielder,Dordrecht'90,?,in,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Khalid Boulahrouz,18,Centre-Back,AZ Alkmaar U21,-,in,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Jamal Dibi,20,Attacking Midfield,Telstar,"End of loanJun 30, 2000",in,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Fernando Ricksen,23,Right-Back,Rangers,£4.86m,out,Summer,4.86,Eredivisie,2000,2000/2001
AZ Alkmaar,Kenan Durmusoglu,27,Defensive Midfield,Cambuur L.,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Rick Hooijboer,25,Centre-Back,Haarlem,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Rolf Martin Landerl,23,Attacking Midfield,Fortuna Sittard,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
AZ Alkmaar,Andrés Carevic,21,Defensive Midfield,Marte,?,out,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Ferdino Hernández,29,Left Winger,Wigan,?,out,Summer,NA,Eredivisie,2000,2000/2001
AZ Alkmaar,Taoufik Ameziane,22,Right-Back,Achilles Veen,?,out,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Ruslan Valeev,18,Attacking Midfield,M'gladbach II,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Bakary Diakité,19,Second Striker,VfL Bochum II,Free transfer,in,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Jeremy Overbeek Bloem,19,Midfielder,Vitesse,?,in,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Konstantinos Dedeletakis,20,Centre-Forward,OFI Crete,?,in,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Sonny Silooy,36,Centre-Back,Unitas,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Jasper Ketting,23,Forward,Rijnsburgse B.,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,René Rabelink,20,Central Midfield,1.FC Bocholt,Free transfer,out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Ville Väisänen,23,Centre-Forward,Ethn. Piraeus,?,out,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Marcel Keizer,31,Midfielder,Emmen,?,out,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Koen Baakman,20,Forward,Unknown,?,out,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Patrik Fredholm,22,Midfielder,Castel di Sangr,?,out,Summer,NA,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Ron Olyslager,36,Goalkeeper,Retired,-,out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Hazem Emam,25,Attacking Midfield,Udinese,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Elijah Louhenapessy,23,Defensive Midfield,Udinese,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Ousmane Sanda Sanda,18,Midfielder,Udinese,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
De Graafschap Doetinchem,Robert Fuchs,25,Central Midfield,PSV Eindhoven,"End of loanJun 30, 2000",out,Summer,0,Eredivisie,2000,2000/2001
Ajax Amsterdam,Tomás Galásek,27,Defensive Midfield,Willem II,£2.43m,in,Summer,2.43,Eredivisie,2000,2000/2001
