,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Giovanni Sio,"€ 17,096","€ 889,000","€ 903,135",F,28,Cote d'Ivoire,Montpellier,Ligue 1,2017-2018
1,Souleymane Camara,"€ 16,096","€ 837,000","€ 850,309",F,34,Senegal,Montpellier,Ligue 1,2017-2018
2,Benjamin Lecomte,"€ 15,942","€ 829,000","€ 842,181",K,26,France,Montpellier,Ligue 1,2017-2018
3,Paul Lasne,"€ 15,327","€ 797,000","€ 809,673",M,28,France,Montpellier,Ligue 1,2017-2018
4,Pedro Mendes,"€ 14,808","€ 770,000","€ 782,243",D,26,Portugal,Montpellier,Ligue 1,2017-2018
5,Daniel Congré,"€ 13,673","€ 711,000","€ 722,305",D,32,France,Montpellier,Ligue 1,2017-2018
6,Hilton,"€ 13,519","€ 703,000","€ 714,178",D,39,Brazil,Montpellier,Ligue 1,2017-2018
7,Jérôme Roussillon,"€ 12,769","€ 664,000","€ 674,558",D,24,France,Montpellier,Ligue 1,2017-2018
8,Facundo Píriz,"€ 12,308","€ 640,000","€ 650,176",M,27,Uruguay,Montpellier,Ligue 1,2017-2018
9,Jonathan Ikoné,"€ 11,192","€ 582,000","€ 591,254",M,19,France,Montpellier,Ligue 1,2017-2018
10,Isaac Mbenza,"€ 10,250","€ 533,000","€ 541,475",F,21,Belgium,Montpellier,Ligue 1,2017-2018
11,Ambroise Oyongo,"€ 9,308","€ 484,000","€ 491,696",D,26,Cameroon,Montpellier,Ligue 1,2017-2018
12,Keagan Dolly,"€ 9,115","€ 474,000","€ 481,537",F,24,South Africa,Montpellier,Ligue 1,2017-2018
13,Laurent Pionnier,"€ 9,000","€ 468,000","€ 475,441",K,35,France,Montpellier,Ligue 1,2017-2018
14,Casimir Ninga,"€ 7,981","€ 415,000","€ 421,599",F,24,Chad,Montpellier,Ligue 1,2017-2018
15,Ellyes Skhiri,"€ 7,981","€ 415,000","€ 421,599",M,22,Tunisia,Montpellier,Ligue 1,2017-2018
16,Ruben Aguilar,"€ 6,827","€ 355,000","€ 360,645",D,24,France,Montpellier,Ligue 1,2017-2018
17,Nordi Mukiele,"€ 6,827","€ 355,000","€ 360,645",D,19,France,Montpellier,Ligue 1,2017-2018
18,Junior Sambia,"€ 4,692","€ 244,000","€ 247,880",M,20,France,Montpellier,Ligue 1,2017-2018
19,Nicolas Cozza,"€ 4,673","€ 243,000","€ 246,864",D,18,France,Montpellier,Ligue 1,2017-2018
20,Bryan Passi,"€ 2,712","€ 141,000","€ 143,242",D,19,France,Montpellier,Ligue 1,2017-2018
21,Dimitry Bertaud,"€ 2,308","€ 120,000","€ 121,908",K,19,France,Montpellier,Ligue 1,2017-2018
22,Morgan Poaty,"€ 2,115","€ 110,000","€ 111,749",D,19,France,Montpellier,Ligue 1,2017-2018
23,Killian Sanson,"€ 1,769","€ 92,000","€ 93,463",M,20,France,Montpellier,Ligue 1,2017-2018
24,Romain Caumet,"€ 1,442","€ 75,000","€ 76,193",M,18,France,Montpellier,Ligue 1,2017-2018
25,Jérémie Porsan-Clemente,"€ 1,154","€ 60,000","€ 60,954",D,19,France,Montpellier,Ligue 1,2017-2018
26,Lukas Pokorny,€ 0,€ 0,€ 0,D,23,Czech Republic,Montpellier,Ligue 1,2017-2018
27,Kévin Bérigaud,€ 0,€ 0,€ 0,F,29,France,Montpellier,Ligue 1,2017-2018
28,Stéphane Sessègnon,€ 0,€ 0,€ 0,M,33,Benin,Montpellier,Ligue 1,2017-2018
29,Yannis Ammour,€ 0,€ 0,€ 0,F,18,France,Montpellier,Ligue 1,2017-2018
