market_value,club,date,tm_id,league_code,season
25000,SC Freiburg U19,"Apr 24, 2013",143891,L1,2018
100000,SC Freiburg II,"Jul 11, 2013",143891,L1,2018
25000,SC Freiburg II,"Jul 25, 2013",143891,L1,2018
100000,SC Freiburg II,"Mar 28, 2014",143891,L1,2018
250000,SC Freiburg,"Jul 10, 2014",143891,L1,2018
1000000,SC Freiburg,"Nov 3, 2014",143891,L1,2018
1000000,SC Freiburg,"Feb 4, 2015",143891,L1,2018
1500000,SC Freiburg,"Mar 29, 2015",143891,L1,2018
1500000,SC Freiburg,"Jul 1, 2015",143891,L1,2018
2250000,SC Freiburg,"Feb 11, 2016",143891,L1,2018
3000000,SC Freiburg,"Jul 22, 2016",143891,L1,2018
4000000,SC Freiburg,"Oct 13, 2016",143891,L1,2018
5500000,SC Freiburg,"Feb 7, 2017",143891,L1,2018
7000000,SC Freiburg,"Mar 22, 2017",143891,L1,2018
15000000,SC Freiburg,"Jun 19, 2017",143891,L1,2018
20000000,Borussia Dortmund,"Oct 18, 2017",143891,L1,2018
20000000,Borussia Dortmund,"Dec 28, 2017",143891,L1,2018
20000000,Borussia Dortmund,"Jun 5, 2018",143891,L1,2018
18000000,Borussia Dortmund,"Dec 18, 2018",143891,L1,2018
15000000,Borussia Dortmund,"Mar 6, 2019",143891,L1,2018
13000000,Borussia Dortmund,"Jun 5, 2019",143891,L1,2018
15000000,Dinamo Moscow,"Sep 8, 2019",143891,L1,2018
15000000,Dinamo Moscow,"Dec 23, 2019",143891,L1,2018
12000000,Dinamo Moscow,"Apr 8, 2020",143891,L1,2018
11000000,Dynamo Moscow,"Jul 29, 2020",143891,L1,2018
11000000,VfL Wolfsburg,"Feb 10, 2021",143891,L1,2018
8000000,VfL Wolfsburg,"Mar 31, 2021",143891,L1,2018
7000000,VfL Wolfsburg,"Jun 9, 2021",143891,L1,2018
5000000,Borussia Dortmund,"Aug 31, 2017",401173,L1,2018
5000000,Borussia Dortmund,"Dec 28, 2017",401173,L1,2018
8000000,Borussia Dortmund,"Apr 4, 2018",401173,L1,2018
15000000,Borussia Dortmund,"Jun 5, 2018",401173,L1,2018
20000000,Borussia Dortmund,"Aug 22, 2018",401173,L1,2018
45000000,Borussia Dortmund,"Oct 22, 2018",401173,L1,2018
70000000,Borussia Dortmund,"Dec 18, 2018",401173,L1,2018
80000000,Borussia Dortmund,"Mar 6, 2019",401173,L1,2018
100000000,Borussia Dortmund,"Jun 5, 2019",401173,L1,2018
120000000,Borussia Dortmund,"Dec 17, 2019",401173,L1,2018
130000000,Borussia Dortmund,"Mar 11, 2020",401173,L1,2018
117000000,Borussia Dortmund,"Apr 8, 2020",401173,L1,2018
100000000,Borussia Dortmund,"Nov 26, 2020",401173,L1,2018
100000000,Borussia Dortmund,"Feb 10, 2021",401173,L1,2018
100000000,Borussia Dortmund,"May 28, 2021",401173,L1,2018
2500000,Club Atl E9tico Boca Juniors,"Dec 18, 2018",575998,L1,2018
15000000,Borussia Dortmund,"Mar 6, 2019",575998,L1,2018
14000000,Borussia Dortmund,"Jun 5, 2019",575998,L1,2018
10000000,Borussia Dortmund,"Dec 17, 2019",575998,L1,2018
8000000,Borussia Dortmund,"Mar 11, 2020",575998,L1,2018
7200000,Borussia Dortmund,"Apr 8, 2020",575998,L1,2018
7500000,Olympique Marseille,"Oct 15, 2020",575998,L1,2018
8000000,Olympique Marseille,"Jun 4, 2021",575998,L1,2018
200000,SM Caen,"Jul 30, 2012",170986,L1,2018
750000,SM Caen,"Jan 4, 2013",170986,L1,2018
1500000,SM Caen,"May 29, 2013",170986,L1,2018
2000000,FC Lorient,"Sep 13, 2013",170986,L1,2018
3000000,FC Lorient,"Jan 14, 2014",170986,L1,2018
3500000,FC Lorient,"Aug 7, 2014",170986,L1,2018
6000000,FC Lorient,"Jan 14, 2015",170986,L1,2018
7500000,FC Lorient,"Jun 6, 2015",170986,L1,2018
7500000,FC Lorient,"Feb 4, 2016",170986,L1,2018
9000000,FC Lorient,"Jun 1, 2016",170986,L1,2018
12000000,Borussia Dortmund,"Jul 22, 2016",170986,L1,2018
18000000,Borussia Dortmund,"Oct 13, 2016",170986,L1,2018
18000000,Borussia Dortmund,"Feb 7, 2017",170986,L1,2018
20000000,Borussia Dortmund,"Jun 19, 2017",170986,L1,2018
20000000,Borussia Dortmund,"Dec 28, 2017",170986,L1,2018
18000000,Borussia Dortmund,"Jun 5, 2018",170986,L1,2018
21000000,Borussia Dortmund,"Jul 16, 2018",170986,L1,2018
18000000,Borussia Dortmund,"Oct 22, 2018",170986,L1,2018
20000000,Borussia Dortmund,"Dec 18, 2018",170986,L1,2018
25000000,Borussia Dortmund,"Jun 5, 2019",170986,L1,2018
25000000,Borussia Dortmund,"Dec 17, 2019",170986,L1,2018
35000000,Borussia Dortmund,"Mar 11, 2020",170986,L1,2018
28000000,Borussia Dortmund,"Apr 8, 2020",170986,L1,2018
35000000,Borussia Dortmund,"Jul 8, 2020",170986,L1,2018
35000000,Borussia Dortmund,"Feb 10, 2021",170986,L1,2018
40000000,Borussia Dortmund,"Jun 1, 2021",170986,L1,2018
0,Retired,,398073,L1,2018
250000,Borussia Dortmund,"Jul 12, 2017",293281,L1,2018
500000,Borussia Dortmund,"Dec 28, 2017",293281,L1,2018
500000,VfB Stuttgart,"Jun 5, 2018",293281,L1,2018
1500000,Borussia Dortmund,"Aug 22, 2018",293281,L1,2018
15000000,Borussia Dortmund,"Oct 22, 2018",293281,L1,2018
20000000,Borussia Dortmund,"Dec 18, 2018",293281,L1,2018
15000000,Borussia Dortmund,"Jun 5, 2019",293281,L1,2018
12000000,Borussia Dortmund,"Dec 17, 2019",293281,L1,2018
11000000,TSG 1899 Hoffenheim,"Apr 8, 2020",293281,L1,2018
8000000,TSG 1899 Hoffenheim,"Sep 16, 2020",293281,L1,2018
6400000,RSC Anderlecht,"Mar 17, 2021",293281,L1,2018
5500000,RSC Anderlecht,"Jun 7, 2021",293281,L1,2018
50000,Borussia Dortmund II,"Jul 1, 2017",334221,L1,2018
50000,Borussia Dortmund II,"Feb 3, 2018",334221,L1,2018
75000,Borussia Dortmund II,"Jul 15, 2018",334221,L1,2018
100000,Borussia Dortmund II,"Oct 8, 2018",334221,L1,2018
125000,Arminia Bielefeld,"Feb 1, 2019",334221,L1,2018
250000,Arminia Bielefeld,"Mar 13, 2019",334221,L1,2018
450000,Arminia Bielefeld,"Jun 12, 2019",334221,L1,2018
1000000,Arminia Bielefeld,"Dec 13, 2019",334221,L1,2018
2000000,Arminia Bielefeld,"Apr 2, 2020",334221,L1,2018
1800000,Arminia Bielefeld,"Apr 8, 2020",334221,L1,2018
2500000,Arminia Bielefeld,"Jul 15, 2020",334221,L1,2018
3500000,Arminia Bielefeld,"Nov 26, 2020",334221,L1,2018
4500000,Arminia Bielefeld,"Feb 10, 2021",334221,L1,2018
7000000,Arminia Bielefeld,"Jun 9, 2021",334221,L1,2018
25000,TSG 1899 Hoffenheim II,"Jul 15, 2012",129674,L1,2018
100000,TSG 1899 Hoffenheim II,"Apr 27, 2013",129674,L1,2018
500000,TSG 1899 Hoffenheim,"Nov 5, 2013",129674,L1,2018
1000000,TSG 1899 Hoffenheim,"Feb 12, 2014",129674,L1,2018
1000000,TSG 1899 Hoffenheim,"Jul 10, 2014",129674,L1,2018
800000,TSG 1899 Hoffenheim,"Feb 4, 2015",129674,L1,2018
1000000,TSG 1899 Hoffenheim,"Jul 1, 2015",129674,L1,2018
1500000,TSG 1899 Hoffenheim,"Feb 15, 2016",129674,L1,2018
2500000,TSG 1899 Hoffenheim,"Jul 22, 2016",129674,L1,2018
3500000,TSG 1899 Hoffenheim,"Feb 7, 2017",129674,L1,2018
3500000,TSG 1899 Hoffenheim,"Jun 19, 2017",129674,L1,2018
6000000,Borussia Dortmund,"Oct 18, 2017",129674,L1,2018
6000000,Borussia Dortmund,"Dec 28, 2017",129674,L1,2018
5000000,Borussia Dortmund,"Jun 5, 2018",129674,L1,2018
3000000,Borussia Dortmund,"Dec 18, 2018",129674,L1,2018
4000000,US Sassuolo,"Oct 8, 2019",129674,L1,2018
4500000,US Sassuolo,"Dec 12, 2019",129674,L1,2018
3500000,US Sassuolo,"Apr 8, 2020",129674,L1,2018
5000000,US Sassuolo,"Aug 25, 2020",129674,L1,2018
5000000,US Sassuolo,"Dec 29, 2020",129674,L1,2018
5000000,US Sassuolo,"Jun 3, 2021",129674,L1,2018
500000,Borussia Dortmund,"Feb 15, 2016",274461,L1,2018
1000000,Borussia Dortmund,"Jul 22, 2016",274461,L1,2018
3000000,Borussia Dortmund,"Oct 13, 2016",274461,L1,2018
3000000,Borussia Dortmund,"Feb 7, 2017",274461,L1,2018
3000000,Borussia Dortmund,"Jun 19, 2017",274461,L1,2018
2500000,TSG 1899 Hoffenheim,"Dec 28, 2017",274461,L1,2018
1500000,TSG 1899 Hoffenheim,"Jun 5, 2018",274461,L1,2018
1500000,Norwich City,"Jun 28, 2019",274461,L1,2018
1500000,Fortuna Sittard,"Dec 18, 2019",274461,L1,2018
1300000,Fortuna Sittard,"Apr 8, 2020",274461,L1,2018
3000000,Borussia Dortmund,"Nov 26, 2020",274461,L1,2018
2500000,Borussia Dortmund,"Feb 10, 2021",274461,L1,2018
2500000,Borussia Dortmund,"Jun 9, 2021",274461,L1,2018
200000,Borussia M F6nchengladbach,"Aug 27, 2013",191422,L1,2018
150000,Borussia M F6nchengladbach,"Feb 20, 2014",191422,L1,2018
150000,Borussia M F6nchengladbach,"Jul 10, 2014",191422,L1,2018
600000,Borussia M F6nchengladbach,"Nov 3, 2014",191422,L1,2018
600000,Borussia M F6nchengladbach,"Feb 4, 2015",191422,L1,2018
600000,Borussia M F6nchengladbach,"Jul 1, 2015",191422,L1,2018
2500000,Borussia M F6nchengladbach,"Oct 16, 2015",191422,L1,2018
8000000,Borussia M F6nchengladbach,"Feb 15, 2016",191422,L1,2018
12000000,Borussia M F6nchengladbach,"Apr 13, 2016",191422,L1,2018
15000000,Borussia M F6nchengladbach,"Jul 22, 2016",191422,L1,2018
15000000,Borussia M F6nchengladbach,"Feb 7, 2017",191422,L1,2018
15000000,Borussia M F6nchengladbach,"Jun 19, 2017",191422,L1,2018
15000000,Borussia Dortmund,"Dec 28, 2017",191422,L1,2018
18000000,Borussia Dortmund,"Apr 4, 2018",191422,L1,2018
18000000,Borussia Dortmund,"Jun 5, 2018",191422,L1,2018
18000000,Borussia Dortmund,"Dec 18, 2018",191422,L1,2018
14000000,Borussia Dortmund,"Jun 5, 2019",191422,L1,2018
10000000,Borussia Dortmund,"Oct 2, 2019",191422,L1,2018
8000000,Borussia Dortmund,"Dec 17, 2019",191422,L1,2018
6500000,Borussia Dortmund,"Apr 8, 2020",191422,L1,2018
10000000,Borussia Dortmund,"Nov 26, 2020",191422,L1,2018
8500000,Borussia Dortmund,"Feb 10, 2021",191422,L1,2018
11000000,Borussia Dortmund,"Mar 31, 2021",191422,L1,2018
16000000,Borussia Dortmund,"Jun 9, 2021",191422,L1,2018
400000,Borussia Dortmund U19,"Jul 2, 2009",74842,L1,2018
750000,Borussia Dortmund U19,"Nov 25, 2009",74842,L1,2018
1000000,Borussia Dortmund U19,"Jan 15, 2010",74842,L1,2018
1500000,Borussia Dortmund,"Aug 26, 2010",74842,L1,2018
5000000,Borussia Dortmund,"Sep 28, 2010",74842,L1,2018
7500000,Borussia Dortmund,"Nov 23, 2010",74842,L1,2018
9000000,Borussia Dortmund,"Jan 12, 2011",74842,L1,2018
12500000,Borussia Dortmund,"Feb 8, 2011",74842,L1,2018
18000000,Borussia Dortmund,"Jun 29, 2011",74842,L1,2018
23000000,Borussia Dortmund,"Aug 26, 2011",74842,L1,2018
30000000,Borussia Dortmund,"Sep 1, 2011",74842,L1,2018
30000000,Borussia Dortmund,"Jan 23, 2012",74842,L1,2018
30000000,Borussia Dortmund,"Jun 29, 2012",74842,L1,2018
42000000,Borussia Dortmund,"Jan 13, 2013",74842,L1,2018
45000000,Borussia Dortmund,"Jun 30, 2013",74842,L1,2018
55000000,Bayern Munich,"Feb 12, 2014",74842,L1,2018
48000000,Bayern Munich,"Jul 10, 2014",74842,L1,2018
50000000,Bayern Munich,"Feb 4, 2015",74842,L1,2018
45000000,Bayern Munich,"Jul 1, 2015",74842,L1,2018
40000000,Bayern Munich,"Feb 15, 2016",74842,L1,2018
35000000,Bayern Munich,"Apr 13, 2016",74842,L1,2018
35000000,Bayern Munich,"Jun 1, 2016",74842,L1,2018
28000000,Borussia Dortmund,"Jul 22, 2016",74842,L1,2018
23000000,Borussia Dortmund,"Feb 7, 2017",74842,L1,2018
20000000,Borussia Dortmund,"Mar 22, 2017",74842,L1,2018
20000000,Borussia Dortmund,"Jun 19, 2017",74842,L1,2018
20000000,Borussia Dortmund,"Dec 28, 2017",74842,L1,2018
18000000,Borussia Dortmund,"Jun 5, 2018",74842,L1,2018
18000000,Borussia Dortmund,"Dec 18, 2018",74842,L1,2018
25000000,Borussia Dortmund,"Jun 5, 2019",74842,L1,2018
22000000,Borussia Dortmund,"Oct 2, 2019",74842,L1,2018
18000000,Borussia Dortmund,"Dec 17, 2019",74842,L1,2018
13000000,Borussia Dortmund,"Mar 11, 2020",74842,L1,2018
10500000,Borussia Dortmund,"Apr 8, 2020",74842,L1,2018
10500000,PSV Eindhoven,"Oct 14, 2020",74842,L1,2018
12000000,PSV Eindhoven,"Jan 6, 2021",74842,L1,2018
12000000,PSV Eindhoven,"May 19, 2021",74842,L1,2018
50000,SC Freiburg U19,"Sep 6, 2007",43512,L1,2018
