id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
8636,Jonathan Christian David,12,830,8,7.224316637963057,0,1.5373727232217789,23,11,0,0,F S,Lille,7,6.464221637696028,8.601107940077782,1.6047424897551537
734,Wahbi Khazri,12,982,7,3.7407179828733206,0,1.6878358712419868,30,16,2,0,F M,Saint-Etienne,4,1.4604325462132692,2.848982147872448,0.7802391164004803
3530,Andy Delort,11,898,7,6.082825751975179,2,3.781007893383503,46,20,1,0,F S,"Montpellier,Nice",6,5.322796197608113,7.794698448851705,1.0255435332655907
3746,Gaetan Laborde,12,1025,7,6.423933140933514,1,2.0905484035611153,39,12,2,0,F M,"Montpellier,Rennes",7,6.423933140933514,7.277509918436408,0.4806546550244093
536,Dimitri Payet,9,752,6,2.7819195836782455,4,3.6210805401206017,22,35,0,0,F M S,Marseille,5,2.0218244567513466,5.8536777794361115,2.3607391119003296
3210,Wissam Ben Yedder,12,817,6,4.698662746697664,2,1.4032737333327532,15,9,1,0,F S,Monaco,3,2.418377261608839,4.79754295013845,1.1755330637097359
3423,Kylian Mbappe-Lottin,11,972,6,7.193899173289537,4,4.7013933174312115,41,22,2,0,F,Paris Saint Germain,5,6.433804053813219,11.827028036117554,3.446557890623808
3475,Ludovic Blas,11,966,6,4.5506909638643265,0,1.6893143765628338,27,14,2,0,F M,Nantes,4,3.030500665307045,5.74052494764328,1.2608808483928442
5769,Habib Diallo,12,538,6,4.374076010659337,0,1.6725381314754486,18,5,2,0,F S,Strasbourg,5,3.6139808613806963,5.160056175664067,1.1070118360221386
6401,Amine Gouiri,12,971,6,7.837785173207521,4,2.8843845250084996,28,22,0,0,F M S,Nice,4,4.797404579818249,7.320964254438877,2.3044499047100544
9646,Mohamed Bayo,11,834,6,4.76438432186842,2,1.6460116729140282,28,10,0,0,F S,Clermont Foot,6,4.76438432186842,5.701140120625496,0.8405135124921799
6905,Ludovic Ajorque,12,977,5,5.051350295543671,5,2.2549266889691353,21,12,2,0,F S,Strasbourg,4,4.29125514626503,7.334079422056675,1.368887709453702
3314,Franck Honorat,12,1042,4,2.0105148628354073,1,3.1474938234314322,24,21,2,0,F M,Brest,4,2.0105148628354073,5.461106441915035,1.26864430680871
5611,Martin Terrier,11,790,4,3.353407882153988,0,1.6307987235486507,21,7,0,0,F M,Rennes,4,3.353407882153988,6.299060054123402,3.3540239967405796
5657,Karl Toko Ekambi,12,944,4,4.357554443180561,2,2.5867137387394905,29,18,2,0,F M S,Lyon,2,2.8373641446232796,6.3017034232616425,1.5317250862717628
6162,Cengiz Ünder,10,772,4,2.271762788295746,0,1.6694369409233332,24,15,0,1,F M S,Marseille,4,2.271762788295746,5.811092294752598,2.2528186216950417
6697,Armand Lauriente,10,776,4,2.4003697521984577,0,0.5494883460924029,21,11,1,0,F S,Lorient,3,1.6402746625244617,2.7300315871834755,1.0617454312741756
7142,Moussa Dembele,6,466,4,3.274731919169426,1,1.1252210028469563,14,7,0,0,F S,Lyon,3,2.5146367996931076,4.244784697890282,0.6965278536081314
7365,Lucas Paquetá,12,819,4,3.9187676645815372,2,1.1004932560026646,34,13,2,0,F M S,Lyon,4,3.9187676645815372,6.80429033190012,2.791765943169594
7746,Hwang Ui-Jo,9,769,4,2.671018047258258,1,0.23245495557785034,18,4,0,0,F,Bordeaux,4,2.671018047258258,3.558627486228943,0.8333774022758007
8995,Hugo Ekitike,10,425,4,2.3014267906546593,1,0.5236258320510387,8,5,1,1,F S,Reims,4,2.3014267906546593,2.2658990025520325,0.16359887458384037
9630,Kamaldeen Sulemana,12,752,4,1.4407583940774202,1,1.980449877679348,17,15,3,0,F M S,Rennes,4,1.4407583940774202,5.405306054279208,2.2610081993043423
9648,Elbasan Rashani,12,684,4,1.4567910693585873,2,1.7331224232912064,9,8,1,0,M S,Clermont Foot,4,1.4567910693585873,4.375461850315332,2.506139514967799
83,Kevin Volland,11,780,3,1.728648815304041,2,1.1093268375843763,14,8,3,0,F M S,Monaco,3,1.728648815304041,3.4999047238379717,1.22385030426085
552,Ander Herrera,11,674,3,0.8914460316300392,2,1.009025113657117,9,12,0,0,M S,Paris Saint Germain,3,0.8914460316300392,5.374551398679614,4.185876060277224
668,Idrissa Gueye,8,634,3,0.46307818964123726,0,1.0184616688638926,10,7,0,0,M S,Paris Saint Germain,3,0.46307818964123726,4.948127172887325,3.9179138615727425
1144,Seko Fofana,12,1080,3,2.7507009832188487,0,0.8949945122003555,33,13,1,0,M,Lens,3,2.7507009832188487,6.081617474555969,3.0325457975268364
1513,Mauro Icardi,10,518,3,3.1750760450959206,0,0.3699866980314255,11,5,1,0,F S,Paris Saint Germain,3,3.1750760450959206,3.824748434126377,0.3030471131205559
1734,Sofiane Boufal,11,829,3,2.5219457745552063,2,2.343940731137991,16,17,2,0,F M S,Angers,2,1.7618506252765656,3.178935309872031,0.786421125754714
2442,Kevin Gameiro,11,732,3,2.8655642569065094,0,0.23440873064100742,14,4,0,0,F M S,Strasbourg,3,2.8655642569065094,4.153866425156593,1.1940982695668936
3309,Valère Germain,8,645,3,3.168317496776581,1,0.24381318129599094,13,6,0,0,F,Montpellier,3,3.168317496776581,2.6125093176960945,0.14005133137106895
3487,Ismael Traoré,12,1080,3,1.8032078612595797,0,0.11952945590019226,9,1,0,0,D,Angers,3,1.8032078612595797,1.3594093825668097,1.336032660678029
3490,Thomas Mangani,12,930,3,2.1238706056028605,2,0.8126208074390888,8,16,3,0,M S,Angers,1,0.6036803666502237,2.433787416666746,2.1769520677626133
3549,Adrien Thomasson,10,671,3,3.4335398077964783,1,1.2263294123113155,13,7,0,1,M S,Strasbourg,3,3.4335398077964783,5.796276979148388,1.6315954737365246
3799,Wesley Said,8,295,3,3.6713755428791046,0,0.7645280510187149,13,8,2,0,F M S,Lens,3,3.6713755428791046,4.977712988853455,0.9760920256376266
5197,Achraf Hakimi,11,794,3,0.7904380932450294,2,2.578457124531269,8,12,1,1,D S,Paris Saint Germain,3,0.7904380932450294,6.041810382157564,3.831392325460911
