player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
39426,nicolai müller,25,9,1987,Lohr am Main,Germany,1987-09-25,midfield - Attacking Midfield,173,right,Germany,,L1,2017
342141,young-jae seo,23,5,1995,"Wonju, Gangwon","Korea, South",1995-05-23,Defender - Left-Back,182,left,"Korea, South",,L1,2017
415194,bakery jatta,6,6,1998,Gunjur,The Gambia,1998-06-06,attack - Right Winger,184,right,The Gambia,,L1,2017
52530,sven schipplock,8,11,1988,Reutlingen,Germany,1988-11-08,attack - Centre-Forward,186,right,Germany,,L1,2017
343337,fiete arp,6,1,2000,Bad Segeberg,Germany,2000-01-06,attack - Centre-Forward,184,right,Germany,,L1,2017
42783,andré hahn,13,8,1990,Otterndorf,Germany,1990-08-13,attack - Right Winger,185,right,Germany,,L1,2017
448258,josha vagnoman,11,12,2000,Hamburg,Germany,2000-12-11,Defender - Right-Back,187,right,,Cote d'Ivoire,L1,2017
323954,walace,4,4,1995,Salvador,Brazil,1995-04-04,midfield - Defensive Midfield,188,right,Brazil,,L1,2017
265254,vasilije janjicic,2,11,1998,Zürich,Switzerland,1998-11-02,midfield - Central Midfield,180,right,,Serbia,L1,2017
82361,christian mathenia,31,3,1992,Mainz,Germany,1992-03-31,Goalkeeper,189,right,Germany,,L1,2017
288067,mats köhlert,2,5,1998,Hamburg,Germany,1998-05-02,attack - Left Winger,168,left,Germany,,L1,2017
354340,rick van drongelen,20,12,1998,Axel,Netherlands,1998-12-20,Defender - Centre-Back,185,left,Netherlands,,L1,2017
327536,stephan ambrosius,18,12,1998,Hamburg,Germany,1998-12-18,Defender - Centre-Back,183,right,,Ghana,L1,2017
42044,dennis diekmeier,20,10,1989,Thedinghausen,Germany,1989-10-20,Defender - Right-Back,188,right,Germany,,L1,2017
381248,tatsuya ito,26,6,1997,"Taito, Tokio",Japan,1997-06-26,attack - Left Winger,163,left,Japan,,L1,2017
220793,douglas santos,22,3,1994,João Pessoa,Brazil,1994-03-22,Defender - Left-Back,175,left,Brazil,,L1,2017
38267,mergim mavraj,9,6,1986,Hanau,Germany,1986-06-09,Defender - Centre-Back,189,left,,Germany,L1,2017
196095,luca waldschmidt,19,5,1996,Siegen,Germany,1996-05-19,attack - Second Striker,181,left,Germany,,L1,2017
72519,bobby wood,15,11,1992,"Honolulu, Hawaii",United States,1992-11-15,attack - Centre-Forward,180,right,United States,,L1,2017
58489,kyriakos papadopoulos,23,2,1992,Katerini,Greece,1992-02-23,Defender - Centre-Back,185,right,Greece,,L1,2017
228975,julian pollersbeck,16,8,1994,Altötting,Germany,1994-08-16,Goalkeeper,195,right,Germany,,L1,2017
49275,albin ekdal,28,7,1989,Stockholm,Sweden,1989-07-28,midfield - Defensive Midfield,186,right,Sweden,,L1,2017
247661,gideon jung,12,9,1994,Düsseldorf,Germany,1994-09-12,Defender - Centre-Back,189,right,,Ghana,L1,2017
4687,aaron hunt,4,9,1986,Goslar,Germany,1986-09-04,midfield - Attacking Midfield,183,left,,England,L1,2017
161011,filip kostic,1,11,1992,Kragujevac,Yugoslavia (Republic),1992-11-01,midfield - Left Midfield,184,left,Serbia,,L1,2017
94210,bjarne thoelke,11,4,1992,Gifhorn,Germany,1992-04-11,Defender - Centre-Back,191,right,Germany,,L1,2017
55508,lewis holtby,18,9,1990,Erkelenz,Germany,1990-09-18,midfield - Central Midfield,176,left,,England,L1,2017
192294,mohamed gouaida,15,5,1993,Sfax,Tunisia,1993-05-15,midfield - Attacking Midfield,178,left,,France,L1,2017
9354,sejad salihovic,8,10,1984,Gornji Šepak,Jugoslawien (SFR),1984-10-08,midfield - Central Midfield,182,left,,Germany,L1,2017
103310,gotoku sakai,14,3,1991,"New York City, New York",United States,1991-03-14,Defender - Left-Back,176,right,,Germany,L1,2017
148209,matti steinmann,8,1,1995,Hamburg,Germany,1995-01-08,midfield - Defensive Midfield,189,both,,Finland,L1,2017
44607,tom mickel,19,4,1989,Hoyerswerda,DDR,1989-04-19,Goalkeeper,185,right,Germany,,L1,2017
167189,andreas hirzel,25,3,1993,Zürich,Switzerland,1993-03-25,Goalkeeper,190,right,Switzerland,,L1,2017
284737,törles knöll,13,9,1997,Dieburg,Germany,1997-09-13,attack - Centre-Forward,184,right,Germany,,L1,2017
20081,gelson fernandes,2,9,1986,Praia,Cape Verde,1986-09-02,midfield - Defensive Midfield,180,right,,Cape Verde,L1,2017
342100,sahverdi cetin,28,9,2000,Mainz,Germany,2000-09-28,midfield - Central Midfield,174,right,,Turkey,L1,2017
60761,taleb tawatha,21,6,1992,Dschisr az-Zarqa,Israel,1992-06-21,Defender - Left-Back,176,left,Israel,,L1,2017
379960,noel knothe,5,5,1999,Bad Soden,Germany,1999-05-05,Defender - Centre-Back,188,right,Germany,,L1,2017
16922,kevin-prince boateng,6,3,1987,Berlin,Germany,1987-03-06,midfield - Attacking Midfield,186,right,,Germany,L1,2017
39259,makoto hasebe,18,1,1984,"Fujieda, Shizuoka",Japan,1984-01-18,midfield - Defensive Midfield,180,right,Japan,,L1,2017
85906,danny da costa,13,7,1993,Neuss,Germany,1993-07-13,Defender - Right-Back,187,right,,Angola,L1,2017
48015,lukas hradecky,24,11,1989,Bratislava,CSSR,1989-11-24,Goalkeeper,192,right,,Slovakia,L1,2017
283474,leon bätge,9,7,1997,Wolfsburg,Germany,1997-07-09,Goalkeeper,188,right,Germany,,L1,2017
257462,luka jovic,23,12,1997,Bijeljina,Bosnia-Herzegovina,1997-12-23,attack - Centre-Forward,182,both,Serbia,,L1,2017
356141,daichi kamada,5,8,1996,"---, Ehime",Japan,1996-08-05,midfield - Attacking Midfield,184,right,Japan,,L1,2017
10917,jan zimmermann,19,4,1985,Offenbach am Main,Germany,1985-04-19,Goalkeeper,190,left,Germany,,L1,2017
16520,marco russ,4,8,1985,Hanau,Germany,1985-08-04,Defender - Centre-Back,190,right,Germany,,L1,2017
146258,jetro willems,30,3,1994,Rotterdam,Netherlands,1994-03-30,Defender - Left-Back,177,left,,Curacao,L1,2017
58178,david abraham,15,7,1986,Chabás,Argentina,1986-07-15,Defender - Centre-Back,188,right,,Italy,L1,2017
142031,omar mascarell,2,2,1993,Santa Cruz de Tenerife,Spain,1993-02-02,midfield - Defensive Midfield,181,right,,Equatorial Guinea,L1,2017
31067,jonathan de guzmán,13,9,1987,"Toronto, Ontario",Canada,1987-09-13,midfield - Central Midfield,173,right,,Canada,L1,2017
49723,timothy chandler,29,3,1990,Frankfurt am Main,Germany,1990-03-29,Defender - Right-Back,186,right,,Germany,L1,2017
482163,deji beyreuther,6,9,1999,Göttingen,Germany,1999-09-06,Defender - Left-Back,180,left,,Nigeria,L1,2017
181375,sébastien haller,22,6,1994,Ris-Orangis,France,1994-06-22,attack - Centre-Forward,190,right,,France,L1,2017
326399,nelson mandela mbouhom,4,5,1999,Douala,Cameroon,1999-05-04,midfield - Central Midfield,177,both,Cameroon,,L1,2017
207578,max besuschkow,31,5,1997,Tübingen,Germany,1997-05-31,midfield - Central Midfield,187,right,,Russia,L1,2017
256866,carlos salcedo,29,9,1993,Guadalajara,Mexico,1993-09-29,Defender - Centre-Back,184,right,Mexico,,L1,2017
41541,danny blum,7,1,1991,Frankenthal,Germany,1991-01-07,attack - Left Winger,183,left,Germany,,L1,2017
315332,aymen barkok,21,5,1998,Frankfurt am Main,Germany,1998-05-21,midfield - Attacking Midfield,189,right,,Germany,L1,2017
160943,marc stendera,10,12,1995,Kassel,Germany,1995-12-10,midfield - Central Midfield,173,right,Germany,,L1,2017
215864,mijat gacinovic,8,2,1995,Novi Sad,Yugoslavia (Republic),1995-02-08,midfield - Attacking Midfield,175,right,,Bosnia-Herzegovina,L1,2017
48164,slobodan medojevic,20,10,1990,Novi Sad,Jugoslawien (SFR),1990-10-20,midfield - Defensive Midfield,183,right,Serbia,,L1,2017
1565,alexander meier,17,1,1983,Buchholz in der Nordheide,Germany,1983-01-17,attack - Second Striker,196,right,Germany,,L1,2017
335461,renat dadashov,17,5,1999,Rüdesheim,Germany,1999-05-17,attack - Centre-Forward,186,right,,Germany,L1,2017
419255,marijan cavar,2,2,1998,Rama Prozor,Bosnia-Herzegovina,1998-02-02,midfield - Central Midfield,184,right,,Croatia,L1,2017
67685,marco fabián,21,7,1989,Guadalajara,Mexico,1989-07-21,midfield - Attacking Midfield,170,right,Mexico,,L1,2017
171209,branimir hrgota,12,1,1993,Zenica,Bosnia-Herzegovina,1993-01-12,attack - Centre-Forward,185,left,,Croatia,L1,2017
193900,marius wolf,27,5,1995,Coburg,Germany,1995-05-27,attack - Right Winger,187,right,Germany,,L1,2017
170927,simon falette,19,2,1992,Le Mans,France,1992-02-19,Defender - Centre-Back,185,left,,France,L1,2017
187587,ante rebic,21,9,1993,Split,Croatia,1993-09-21,attack - Left Winger,185,right,Croatia,,L1,2017
90024,alfred finnbogason,1,2,1989,Reykjavík,Iceland,1989-02-01,attack - Centre-Forward,184,right,Iceland,,L1,2017
53408,fabian giefer,17,5,1990,Adenau,Germany,1990-05-17,Goalkeeper,196,right,Germany,,L1,2017
164265,dong-won ji,28,5,1991,"Jeju City, Jeju","Korea, South",1991-05-28,attack - Centre-Forward,187,right,"Korea, South",,L1,2017
111275,philipp max,30,9,1993,Viersen,Germany,1993-09-30,Defender - Left-Back,177,left,Germany,,L1,2017
124410,rani khedira,27,1,1994,Stuttgart,Germany,1994-01-27,midfield - Defensive Midfield,188,right,,Tunisia,L1,2017
156779,erik thommy,20,8,1994,Ulm,Germany,1994-08-20,midfield - Left Midfield,175,right,Germany,,L1,2017
405568,maurice malone,17,8,2000,Augsburg,Germany,2000-08-17,midfield - Left Midfield,187,left,,United States,L1,2017
41323,andreas luthe,10,3,1987,Velbert,Germany,1987-03-10,Goalkeeper,195,right,Germany,,L1,2017
85789,martin hinteregger,7,9,1992,Sankt Veit an der Glan,Austria,1992-09-07,Defender - Centre-Back,184,left,Austria,,L1,2017
146163,raphael framberger,6,9,1995,Augsburg,Germany,1995-09-06,Defender - Right-Back,179,right,Germany,,L1,2017
279009,marco richter,24,11,1997,Friedberg,Germany,1997-11-24,attack - Right Winger,176,right,Germany,,L1,2017
333464,romario rösch,1,7,1999,Neu-Ulm,Germany,1999-07-01,midfield - Attacking Midfield,182,both,Germany,,L1,2017
106405,jeffrey gouweleeuw,10,7,1991,Heemskerk,Netherlands,1991-07-10,Defender - Centre-Back,187,right,Netherlands,,L1,2017
65781,daniel opare,18,10,1990,Accra,Ghana,1990-10-18,Defender - Right-Back,174,right,Ghana,,L1,2017
377387,sergio córdova,9,8,1997,"Calabozo, Guárico",Venezuela,1997-08-09,attack - Centre-Forward,188,right,Venezuela,,L1,2017
263236,kevin danso,19,9,1998,Voitsberg,Austria,1998-09-19,Defender - Centre-Back,190,right,Austria,,L1,2017
89659,shawn parker,7,3,1993,Wiesbaden,Germany,1993-03-07,attack - Centre-Forward,181,right,,United States,L1,2017
4018,daniel baier,18,5,1984,Köln,Germany,1984-05-18,midfield - Defensive Midfield,176,right,Germany,,L1,2017
120205,michael gregoritsch,18,4,1994,Graz,Austria,1994-04-18,attack - Second Striker,193,left,Austria,,L1,2017
63022,jan morávek,1,11,1989,Prag,CSSR,1989-11-01,midfield - Central Midfield,180,right,Czech Republic,,L1,2017
54137,caiuby,14,7,1988,São Paulo,Brazil,1988-07-14,attack - Second Striker,185,left,Brazil,,L1,2017
59238,marwin hitz,18,9,1987,St. Gallen,Switzerland,1987-09-18,Goalkeeper,194,right,Switzerland,,L1,2017
