id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
619,Sergio Agüero,33,2551,26,25.270159743726254,8,5.568922242149711,148,33,4,0,F S,Manchester City,21,20.70318364351988,27.805154908448458,6.878173082135618
647,Harry Kane,34,2589,21,17.15729223564267,4,3.922500966116786,112,27,4,0,F M S,Tottenham,19,14.873822528868914,16.488438992761075,5.549698735587299
802,Diego Costa,26,2111,20,15.219103761017323,3,4.554670915938914,76,41,8,0,F S,Chelsea,19,14.45793492347002,21.365789908915758,5.2769727278500795
848,Charlie Austin,35,3078,18,17.881850190460682,5,2.548747032880783,131,23,4,1,F,Queens Park Rangers,15,14.076042897999287,13.718276167288423,3.041321298107505
498,Alexis Sánchez,35,2967,16,13.451749975793064,8,8.49417957291007,122,82,4,0,F M S,Arsenal,16,12.690581078641117,27.15757153555751,10.736752955242991
502,Olivier Giroud,27,1871,14,8.846344472840428,3,3.8601362351328135,70,29,5,1,F S,Arsenal,14,8.846344472840428,13.639880420640111,4.129246938973665
701,Eden Hazard,38,3389,14,12.016092173755169,9,11.238890495151281,78,100,2,0,M,Chelsea,11,8.971416749060154,31.840571150183678,19.476321395486593
811,Saido Berahino,38,2940,14,13.841753394342959,1,1.9616605211049318,86,28,2,0,F M S,West Bromwich Albion,10,10.797114790417254,11.907293939962983,2.4395576836541295
606,Christian Benteke,29,2380,13,8.455073807388544,2,2.9213200323283672,80,33,1,1,F S,Aston Villa,12,7.693904969841242,8.725395945832133,2.198609022423625
617,David Silva,32,2682,12,9.096987545490265,7,10.388413229957223,66,92,8,0,M,Manchester City,12,9.096987545490265,29.144278153777122,16.633573447354138
629,Wayne Rooney,33,2887,12,8.902106503024697,5,3.9835622180253267,79,45,5,1,F M,Manchester United,11,7.379768742248416,15.435743432492018,7.295702989213169
841,Graziano Pellè,38,3291,12,18.616503284312785,2,4.481623747386038,123,43,6,0,F S,Southampton,12,18.616503284312785,24.785646935924888,5.598169405013323
622,Wilfried Bony,30,1604,11,10.45473239198327,3,3.5082936231046915,89,26,3,1,F S,"Manchester City,Swansea",10,9.693563554435968,14.252214506268501,4.412425408139825
648,Nacer Chadli,35,2423,11,6.865526346489787,5,3.9355598660185933,54,41,3,0,M S,Tottenham,11,6.865526346489787,15.642377668060362,8.626995285972953
756,Leonardo Ulloa,37,2434,11,8.92391943745315,3,3.7919946145266294,49,36,3,0,F S,Leicester,9,7.401581762358546,9.963016773574054,2.509369350038469
850,Papiss Demba Cissé,22,1137,11,8.957138858735561,1,0.3346783183515072,45,7,1,0,F S,Newcastle United,10,8.196006797254086,7.444708488881588,0.6167381759732962
868,Mame Biram Diouf,34,2451,11,11.64697848726064,3,3.4661409705877304,55,28,7,0,F M S,Stoke,11,11.64697848726064,13.599629578180611,0.8619841616600752
986,Danny Ings,35,3048,11,12.289515919983387,4,4.244326277635992,97,35,6,0,F M,Burnley,10,11.528347082436085,16.5587038686499,2.825656677596271
594,Romelu Lukaku,36,2880,10,12.43079612404108,5,2.350205834954977,105,37,1,0,F S,Everton,8,10.90853263437748,15.743810007348657,5.078922747634351
646,Christian Eriksen,38,3160,10,7.389632631093264,2,6.088786538690329,97,84,4,0,M S,Tottenham,10,7.389632631093264,21.318574644625187,13.018117560073733
656,Diafra Sakho,23,1765,10,9.07037549559027,2,2.615855718962848,66,23,2,0,F M S,West Ham,10,9.07037549559027,9.083610157482326,0.9128178954124451
