club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Athletic Bilbao,Endika Bordas,21,Central Midfield,CD Basconia,-,in,Summer,0,Primera Division,2003,2003/2004
Athletic Bilbao,Jonan García,20,Attacking Midfield,Bilbao Athletic,-,in,Summer,0,Primera Division,2003,2003/2004
Athletic Bilbao,Andoni Iraola,21,Right-Back,Bilbao Athletic,-,in,Summer,0,Primera Division,2003,2003/2004
Athletic Bilbao,Bittor Alkiza,32,Left Midfield,Real Sociedad,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Athletic Bilbao,Aritz Aduriz,22,Centre-Forward,Burgos CF,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Athletic Bilbao,Iñigo Larrainzar,32,Right-Back,Córdoba CF,?,out,Summer,NA,Primera Division,2003,2003/2004
Athletic Bilbao,Aitor Ocio,26,Centre-Back,Sevilla FC,?,out,Summer,NA,Primera Division,2003,2003/2004
Athletic Bilbao,Carlos García,32,Defensive Midfield,Retired,-,out,Summer,0,Primera Division,2003,2003/2004
Athletic Bilbao,Josu Urrutia,35,Defensive Midfield,Retired,-,out,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Manuel Almunia,26,Goalkeeper,Celta de Vigo,Loan fee:£270Th.,in,Summer,0.27,Primera Division,2003,2003/2004
Albacete Balompié,Carlos Aranda,22,Centre-Forward,Villarreal,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Unai Vergara,26,Centre-Back,Villarreal,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Fabiano,25,Central Midfield,Santos FC,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Antonio Pacheco,27,Second Striker,Inter,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Cristian Díaz,27,Left-Back,Levante,?,in,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,David Sánchez,20,Central Midfield,FC Barcelona B,Loan,in,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Gabriel Amato,32,Centre-Forward,Levante,?,in,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,Pablo Redondo,21,Attacking Midfield,Valencia,?,in,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,Lawal,22,Right Midfield,CD Leganés,?,in,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,Cacá,24,Centre-Forward,Mirassol-SP,?,in,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,Joaquín Moso,24,Goalkeeper,SD Eibar,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Emmanuel Amunike,32,Left Winger,Al-Wehdat,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Carlos Duré,32,Centre-Forward,Olimpo,?,out,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,José Padilla,33,Left-Back,Terrassa FC,?,out,Summer,NA,Primera Division,2003,2003/2004
Albacete Balompié,Pedro Santana,22,Midfielder,Albacete B,-,out,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Jandro,24,Attacking Midfield,Celta de Vigo,"End of loanJun 30, 2003",out,Summer,0,Primera Division,2003,2003/2004
Albacete Balompié,Jesús Perera,23,Centre-Forward,RCD Mallorca,"End of loanJun 30, 2003",out,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Salva Ballesta,28,Centre-Forward,Valencia,Loan,in,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Federico Insúa,23,Attacking Midfield,Independiente,Loan,in,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Diego Alonso,28,Centre-Forward,Racing,?,in,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,José Luque,25,Left Midfield,Elche CF,?,in,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Alexis Ruano,17,Centre-Back,Málaga B,-,in,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Juan Rodríguez,21,Defensive Midfield,Málaga B,-,in,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Duda,23,Left Midfield,Levante,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Andrés Pato,22,Right-Back,Córdoba CF,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Kiki Musampa,25,Left Winger,Atlético Madrid,£2.70m,out,Summer,2.7,Primera Division,2003,2003/2004
Málaga CF,Julio Dely Valdés,36,Centre-Forward,Nacional,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Rafa,32,Goalkeeper,CyD Leonesa,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Málaga CF,Higinio Vilches,21,Left-Back,Granada CF,?,out,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Sandro,28,Central Midfield,Levante,?,out,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Mikel Roteta,33,Centre-Back,Ciudad Murcia,?,out,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Francisco Bravo,29,Defender,Rayo Vallecano,?,out,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Pedro Contreras,31,Goalkeeper,Real Betis,?,out,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Darío Silva,30,Centre-Forward,Sevilla FC,?,out,Summer,NA,Primera Division,2003,2003/2004
Málaga CF,Andrés Pato,22,Right-Back,Málaga B,-,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,José Mari,24,Centre-Forward,Milan,£8.10m,in,Summer,8.1,Primera Division,2003,2003/2004
Villarreal CF,Fabricio Coloccini,21,Centre-Back,Milan,Loan fee:£225Th.,in,Summer,0.225,Primera Division,2003,2003/2004
Villarreal CF,Sonny Anderson,32,Centre-Forward,Olympique Lyon,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Roger García,26,Left Midfield,Espanyol,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,César Arzo,17,Centre-Back,Villarreal CF B,-,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Pere Martí,21,Defensive Midfield,Villarreal CF B,-,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Xisco Nadal,17,Right Winger,Villarreal U19,-,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Verza,16,Central Midfield,Villarreal CF B,-,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Juan Román Riquelme,25,Attacking Midfield,FC Barcelona,Loan,in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Constantin Galca,31,Defensive Midfield,Real Zaragoza,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Gustavo Barros Schelotto,30,Central Midfield,CA Rosario,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Carlos Aranda,22,Centre-Forward,Albacete,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Héctor Font,19,Central Midfield,Ciudad Murcia,Loan,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Quique Medina,28,Centre-Back,Getafe,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Jesús Galván,28,Right-Back,Alavés,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Constantin Galca,31,Defensive Midfield,UD Almería,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Martín Palermo,29,Centre-Forward,Real Betis,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Unai Vergara,26,Centre-Back,Albacete,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Gustavo Barros Schelotto,30,Central Midfield,CA Rosario,Free transfer,out,Summer,0,Primera Division,2003,2003/2004
Villarreal CF,Jorge López,24,Right Winger,Valencia,?,out,Summer,NA,Primera Division,2003,2003/2004
Villarreal CF,Rubén Reyes,24,Central Midfield,Getafe,?,out,Summer,NA,Primera Division,2003,2003/2004
Villarreal CF,Jesús Unanua,34,Goalkeeper,Xerez CD,?,out,Summer,NA,Primera Division,2003,2003/2004
Villarreal CF,Iñaki Berruet,30,Centre-Back,Córdoba CF,?,out,Summer,NA,Primera Division,2003,2003/2004
Villarreal CF,Javi Gracia,33,Defensive Midfield,Córdoba CF,?,out,Summer,NA,Primera Division,2003,2003/2004
Villarreal CF,Francisco Farinós,25,Defensive Midfield,Inter,"End of loanJun 30, 2003",out,Summer,0,Primera Division,2003,2003/2004
Valencia CF,Mohamed Sissoko,18,Defensive Midfield,AJ Auxerre,£900Th.,in,Summer,0.9,Primera Division,2003,2003/2004
Valencia CF,Fabián Canobbio,23,Attacking Midfield,Peñarol,Free transfer,in,Summer,0,Primera Division,2003,2003/2004
Valencia CF,Jorge López,24,Right Winger,Villarreal,?,in,Summer,NA,Primera Division,2003,2003/2004
Valencia CF,Ricardo Oliveira,23,Centre-Forward,Santos FC,?,in,Summer,NA,Primera Division,2003,2003/2004
Valencia CF,David Rangel,23,Goalkeeper,Valencia B,-,in,Summer,0,Primera Division,2003,2003/2004
Valencia CF,Xisco,22,Second Striker,Valencia B,-,in,Summer,0,Primera Division,2003,2003/2004
Valencia CF,Salva Ballesta,28,Centre-Forward,Bolton,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
Valencia CF,Miguel Albiol,21,Right Midfield,Real Murcia,"End of loanJun 30, 2003",in,Summer,0,Primera Division,2003,2003/2004
