club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Manchester United,Marouane Fellaini,25,Central Midfield,Everton,£29.16m,in,Summer,29.16,Premier League,2013,2013/2014
Manchester United,Reece James,19,Left-Back,Carlisle United,"End of loanSep 24, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Yeovil Town,"End of loanAug 21, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Will Keane,20,Centre-Forward,Man Utd U23,-,in,Summer,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,20,Centre-Back,Man Utd U23,-,in,Summer,0,Premier League,2013,2013/2014
Manchester United,Adnan Januzaj,18,Right Winger,Man Utd U18,-,in,Summer,0,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,22,Central Midfield,Charlton,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Michael Keane,21,Centre-Back,Blackburn,"End of loanMay 5, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Jesse Lingard,21,Attacking Midfield,Brighton,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Tom Thorpe,21,Centre-Back,Birmingham,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Will Keane,21,Centre-Forward,QPR,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,21,Goalkeeper,Doncaster,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Wilfried Zaha,21,Left Winger,Cardiff,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Nick Powell,20,Attacking Midfield,Wigan,"End of loanMay 31, 2014",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Bebé,22,Left Winger,Rio Ave FC,"End of loanJun 30, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,21,Centre-Forward,VfB Stuttgart,"End of loanJun 30, 2013",in,Summer,0,Premier League,2013,2013/2014
Manchester United,Frédéric Veseli,20,Centre-Back,Ipswich,Free transfer,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Reece Brown,21,Centre-Back,Watford,Free transfer,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Reece James,19,Left-Back,Carlisle United,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Ryan Tunnicliffe,20,Central Midfield,Ipswich,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Sam Johnstone,20,Goalkeeper,Yeovil Town,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Nick Powell,19,Attacking Midfield,Wigan,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Federico Macheda,22,Centre-Forward,Doncaster,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Jesse Lingard,20,Attacking Midfield,Birmingham,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Bebé,23,Left Winger,Paços Ferreira,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Marnick Vermijl,21,Right-Back,NEC Nijmegen,Loan,out,Summer,0,Premier League,2013,2013/2014
Manchester United,Davide Petrucci,21,Central Midfield,Royal Antwerp,Loan,out,Summer,0,Premier League,2013,2013/2014
