club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Porto,Bino,22,Defensive Midfield,Belenenses SAD,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,João Manuel Pinto,22,Centre-Back,Belenenses SAD,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Péter Lipcsei,23,Central Midfield,Ferencváros,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Silvino Louro,36,Goalkeeper,Vitória Setúbal,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Grzegorz Mielcarski,24,Centre-Forward,Widzew Lodz,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Edmílson,23,Second Striker,Salgueiros,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Quinzinho,21,Centre-Forward,AS Aviação,?,in,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Jorge Silva,23,Goalkeeper,Rio Ave FC,"End of loanJun 30, 1995",in,Summer,0,Liga Nos,1995,1995/1996
FC Porto,Mandla Zwane,22,Forward,Penafiel,"End of loanJun 30, 1995",in,Summer,0,Liga Nos,1995,1995/1996
FC Porto,Cândido Rego,24,Goalkeeper,Vitória Setúbal,?,out,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Vasili Kulkov,29,Centre-Back,Spartak Moscow,?,out,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Sergey Yuran,26,Centre-Forward,Spartak Moscow,?,out,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Jaime Magalhães,32,Right Midfield,Leça,?,out,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Mandla Zwane,22,Forward,Gil Vicente,?,out,Summer,NA,Liga Nos,1995,1995/1996
FC Porto,Antonio André,37,Defensive Midfield,Retired,-,out,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,King,25,Centre-Back,Farense,Free transfer,in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Ilian Iliev,26,Attacking Midfield,Levski Sofia,Free transfer,in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Bruno Caires,19,Defensive Midfield,Belenenses SAD,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Émerson Thome,23,Centre-Back,Tirsense,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Paulão,25,Right Winger,Vitória Setúbal,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Luiz Gustavo,23,Forward,Belenenses SAD,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Mauro Airez,26,Centre-Forward,Belenenses SAD,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Ricardo Gomes,30,Centre-Back,Paris SG,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Aílton,26,Centre-Forward,São Paulo,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Fernando Brassard,23,Goalkeeper,Gil Vicente,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Mario Marinho,24,Right-Back,Sporting CP,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Marcelo,25,Centre-Forward,Tirsense,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Valdo,31,Attacking Midfield,Paris SG,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Basarab Panduru,24,Attacking Midfield,Steaua Bukarest,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,José Antonio Calado,21,Central Midfield,CF Estrela,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Hassan,29,Centre-Forward,Farense,?,in,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,José Veiga,18,Goalkeeper,Benfica U19,-,in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Edgar,17,Right Winger,Benfica U19,-,in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Maniche,17,Central Midfield,Benfica U19,-,in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Nélson Veríssimo,18,Centre-Back,Benfica U19,-,in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Pedro Henriques,20,Left-Back,Vitória Setúbal,"End of loanJun 30, 1995",in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Pedro Roma,24,Goalkeeper,Coimbra,"End of loanJun 1, 1995",in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Rui Esteves,28,Midfielder,Birmingham,"End of loanJun 30, 1995",in,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Jose Quitongo,20,Right Winger,Darlington,Free transfer,out,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Edílson,23,Centre-Forward,Palmeiras,Free transfer,out,Summer,0,Liga Nos,1995,1995/1996
SL Benfica,Abel Xavier,22,Right-Back,Bari,?,out,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Paulo Madeira,24,Centre-Back,Belenenses SAD,?,out,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,José Fernando Tavares,30,Midfielder,Boavista,?,out,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Rui Esteves,28,Midfielder,Belenenses SAD,?,out,Summer,NA,Liga Nos,1995,1995/1996
SL Benfica,Amaral,25,Right Winger,Felgueiras,?,out,Summer,NA,Liga Nos,1995,1995/1996
