id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1230,Fabio Quagliarella,37,3224,26,23.931930321268737,8,4.579968862235546,140,37,1,0,F,Sampdoria,17,16.319021749310195,20.194039420224726,3.663694598712027
1148,Duván Zapata,37,2908,23,20.48707564547658,7,10.126570320688188,118,65,5,0,F S,Atalanta,22,18.964478004723787,30.310324768535793,7.800468221306801
7090,Krzysztof Piatek,37,2974,22,17.768350951373577,0,3.065560871735215,119,29,5,0,F S,"AC Milan,Genoa",20,16.245793260633945,19.6475436873734,4.017015072517097
2371,Cristiano Ronaldo,31,2692,21,23.32403990253806,8,5.193873833864927,175,48,3,0,F M S,Juventus,16,18.75628685578704,21.854169853031635,7.177339139394462
1583,Arkadiusz Milik,35,2403,17,14.078378658741713,3,3.2355691958218813,111,37,4,0,F S,Napoli,17,14.078378658741713,19.810957334935665,5.698175315745175
1104,Leonardo Pavoletti,32,2748,16,12.38432938978076,1,1.5758431246504188,85,24,6,0,F S,Cagliari,16,12.38432938978076,10.769815703853965,2.614385169930756
1384,Dries Mertens,35,2245,16,12.375787530094385,11,9.394875610247254,89,70,1,0,F S,Napoli,15,11.61448871716857,24.529832266271114,8.040112620219588
1493,Andrea Petagna,36,3060,16,14.781544264405966,1,2.010345653165132,90,28,8,0,F S,SPAL 2013,10,10.213952701538801,10.561220396310091,2.678131503984332
6980,Francesco Caputo,38,3420,16,18.35760855488479,3,5.176008229143918,96,45,3,0,F,Empoli,13,13.789895532652736,21.86472198367119,6.738054249435663
1186,Andrea Belotti,37,3304,15,17.005230847746134,3,4.31005790643394,125,35,5,0,F,Torino,10,12.437679756432772,16.587279498577118,3.120273321866989
1209,Ciro Immobile,36,2862,15,16.13044342212379,6,6.479808636009693,124,55,6,0,F S,Lazio,11,13.08528813533485,24.19428303092718,8.138662338256836
1426,Josip Ilicic,31,2156,12,10.76516329869628,7,7.9205546621233225,101,65,5,1,F M S,Atalanta,12,10.003864467144012,24.519811112433672,11.476233683526516
1252,Stephan El Shaarawy,28,2115,11,8.618940285407007,3,5.502360939979553,70,37,2,0,F M S,Roma,11,8.618940285407007,17.380668761208653,5.880333700217307
1468,Gregoire Defrel,36,2339,11,8.629785878583789,3,3.1572974529117346,47,25,2,0,F M S,Sampdoria,11,8.629785878583789,17.140595829114318,6.410521729849279
1513,Mauro Icardi,29,2266,11,15.226494329050183,4,3.9040711726993322,74,34,0,0,F S,Inter,6,10.658861765637994,15.77518942207098,2.46586611866951
1943,Gervinho,30,2312,11,7.671817537397146,2,4.0188683504238725,44,22,3,0,F S,Parma Calcio 1913,11,7.671817537397146,13.20734278857708,3.9990344485267997
1393,Lorenzo Insigne,28,2081,10,10.424117786809802,6,5.122348241508007,120,64,6,1,F M S,Napoli,9,8.901560051366687,19.246918447315693,7.503334891051054
1145,Rodrigo de Paul,36,3197,9,9.15363920852542,9,8.785433394368738,88,99,7,0,F M,Udinese,6,4.585926081985235,15.011438574641943,7.237865571863949
1253,Edin Dzeko,33,2575,9,15.172219702973962,6,4.332473297603428,131,46,9,0,F S,Roma,9,15.172219702973962,21.02340044081211,4.616411037743092
1295,Mario Mandzukic,25,2028,9,6.68426332809031,6,4.050770288333297,32,30,4,0,F S,Juventus,9,6.68426332809031,11.394282164052129,3.6779577676206827
1340,Roberto Inglese,25,1977,9,7.6899882433936,0,0.6581488279625773,47,12,3,0,F S,Parma Calcio 1913,7,6.1673905132338405,6.716075063683093,1.5600140113383532
448,Ivan Perisic,34,2714,8,10.416363582015038,3,6.945044007152319,99,58,5,0,F M S,Inter,6,8.893805839121342,20.1699892655015,7.5288591757416725
621,Aleksandar Kolarov,33,2904,8,4.579897518269718,2,6.509762095287442,42,57,6,1,D M S,Roma,5,2.2960409494116902,13.935706302523613,9.387654583901167
1612,Domenico Berardi,35,2887,8,9.03201393224299,4,5.2382517494261265,126,59,5,1,F M S,Sassuolo,7,8.270715089514852,19.979625917971134,9.820680231787264
2116,Felipe Caicedo,28,1377,8,7.832873124629259,2,1.3572736158967018,42,19,4,0,F S,Lazio,7,7.071574300527573,9.919919166713953,2.84649620950222
6160,Riccardo Orsolini,35,1958,8,5.478127952665091,5,2.8834096426144242,65,20,2,0,F M S,Bologna,8,5.478127952665091,7.8939033299684525,2.3961955290287733
6972,Federico Santander,32,2058,8,7.911042750813067,3,3.4152866499498487,76,37,5,0,F S,Bologna,8,7.911042750813067,9.550375498831272,1.625188335776329
1129,Suso,35,3044,7,4.042498207651079,10,10.721461563371122,95,98,8,1,F M,AC Milan,7,4.042498207651079,20.989105734974146,11.279044900089502
1183,Marco Benassi,32,2319,7,5.960007892455906,1,1.8511555846780539,59,32,6,1,D M S,Fiorentina,7,5.960007892455906,10.3707694131881,3.6210908154025674
1433,Federico Chiesa,37,3038,7,9.371021075174212,3,5.666827594861388,133,54,4,0,F M S,Fiorentina,7,9.371021075174212,17.490456853061914,3.9333307184278965
1434,Khouma Babacar,29,1486,7,8.066391919739544,2,1.2737187575548887,60,10,0,0,F S,Sassuolo,5,6.543834243901074,8.835465860553086,2.004462957382202
1489,Franck Kessié,34,3030,7,7.736343041062355,2,2.8984406292438507,52,44,8,0,M,AC Milan,4,5.452526388689876,16.544661980122328,9.33122194558382
1491,Alejandro Gomez,35,2930,7,9.055146349593997,11,11.315183412283659,105,113,5,0,F M S,Atalanta,7,9.055146349593997,29.737277135252953,16.340270724147558
1592,João Pedro,34,2590,7,8.502478254027665,2,3.355792373418808,61,34,4,1,F M S,Cagliari,5,6.979880643077195,11.261547929607332,3.570869395509362
1605,Diego Farias,32,1904,7,7.484879795461893,4,3.593972325325012,59,26,4,0,F S,"Cagliari,Empoli",7,7.484879795461893,13.536611944437027,4.154948320239782
7015,Camillo Ciano,33,2471,7,6.578505671583116,4,7.030812807381153,77,58,12,0,F M S,Frosinone,5,4.2946491008624434,9.246675599366426,2.7058695442974567
1102,Giovanni Simeone,36,2462,6,10.995723988860846,3,2.51793216727674,66,30,2,0,F M S,Fiorentina,6,10.995723988860846,13.568021908402443,2.380041804164648
1170,Gianluca Caprari,21,1033,6,2.3816134221851826,2,1.3399190306663513,30,14,1,0,F M S,Sampdoria,6,2.3816134221851826,4.803974989801645,1.6007588552311063
1185,Iago Falque,26,1639,6,6.275083564221859,4,3.0259499782696366,57,50,1,0,F M S,Torino,6,6.275083564221859,11.506014728918672,4.521492701023817
1229,Luis Muriel,19,1443,6,3.6331867277622223,0,1.3324050176888704,46,19,1,0,F S,Fiorentina,6,3.6331867277622223,5.344620920717716,1.3931750059127808
1251,Radja Nainggolan,29,1967,6,3.7815895956009626,3,3.624686736613512,71,41,3,0,M S,Inter,6,3.7815895956009626,13.268210601061583,7.422953467816114
1293,Gonzalo Higuaín,15,1282,6,7.02101468667388,1,1.6108496561646461,55,19,3,1,F,AC Milan,6,6.259715870022774,10.889036811888218,3.3254035357385874
1304,Moise Kean,13,527,6,3.811594180762768,0,0.3979450948536396,20,5,2,0,F S,Juventus,6,3.811594180762768,4.452037140727043,0.47927679866552353
1386,Piotr Zielinski,36,2895,6,5.675859370268881,2,5.652276108041406,80,58,6,0,M S,Napoli,6,5.675859370268881,19.552083682268858,11.584755199030042
1448,Erick Pulgar,28,2366,6,4.70434726588428,2,2.803164758719504,34,59,6,1,M S,Bologna,1,0.8978530894964933,6.471992090344429,5.373066946864128
1492,Jasmin Kurtic,30,2568,6,3.831903414800763,5,3.224381662905216,64,37,9,0,M S,SPAL 2013,6,3.831903414800763,7.2149289809167385,3.8098339047282934
1763,Stefano Okaka,16,970,6,2.8895786087960005,1,1.0166616402566433,18,17,4,0,F S,Udinese,6,2.8895786087960005,4.1524896919727325,1.0071620177477598
1903,Kevin Lasagna,36,2447,6,8.61249372921884,2,2.1985596604645252,64,19,2,0,F S,Udinese,6,7.851194908842444,11.122785400599241,2.5486589008942246
5718,Mariusz Stepinski,35,2475,6,7.839367718435824,2,1.6904965983703732,61,30,5,0,F S,Chievo,6,7.839367718435824,10.236171715892851,2.017855927348137
7006,Lautaro Martínez,27,1327,6,8.02005267329514,2,2.7824807949364185,65,21,4,0,F M S,Inter,5,7.258753838017583,8.111923228949308,0.5353266857564449
677,Jordan Veretout,33,2944,5,5.51921057049185,3,6.2664627358317375,38,77,12,1,M,Fiorentina,0,0.9514176258817315,10.229509103111923,6.856202408671379
1000,Federico Fazio,34,2804,5,3.0954405292868614,0,0.2528404500335455,30,6,6,0,D S,Roma,5,3.0954405292868614,5.699663388542831,5.422782800160348
1134,Mario Pasalic,33,1596,5,4.537536609917879,3,1.5783126521855593,36,21,1,0,M S,Atalanta,5,4.537536609917879,9.97340833209455,6.251875586807728
1210,Keita,24,869,5,4.3492254707962275,2,2.748464332893491,30,22,1,1,F M S,Inter,5,4.3492254707962275,8.042053610086441,2.411541648209095
1294,Paulo Dybala,30,2135,5,5.023500384762883,4,3.562103323638439,65,51,2,0,F M S,Juventus,4,4.262201571837068,11.119915802031755,5.672918541356921
1311,Rade Krunic,33,2791,5,4.865877915173769,7,7.073324205353856,54,52,7,1,M,Empoli,5,4.865877915173769,15.485484441742301,8.308625979349017
1473,Matteo Politano,36,2594,5,4.933019591495395,6,6.264439100399613,79,66,4,1,F M S,Inter,5,4.933019591495395,17.373103277757764,9.618463784456253
1496,Roberto Gagliardini,19,1087,5,3.0359138511121273,0,0.9773517996072769,25,14,4,0,M S,Inter,5,3.0359138511121273,8.381582520902157,5.633938789367676
1539,Diego Perotti,13,666,5,3.6227048337459564,0,2.7141944598406553,16,18,3,0,F M S,Roma,2,1.3388482742011547,4.604076366871595,1.548983734101057
1543,Sergej Milinkovic-Savic,31,2416,5,6.054739239625633,3,4.726379739120603,76,48,7,1,M S,Lazio,5,6.054739239625633,15.795116491615772,8.495807019993663
1809,Joaquín Correa,34,1903,5,8.546462290920317,6,6.370340465568006,70,57,5,0,F M S,Lazio,5,8.546462290920317,19.206141780130565,6.4443738935515285
