id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1513,Mauro Icardi,36,2897,22,20.0405349470675,6,4.607649671845138,121,34,4,0,F S,Inter,18,16.234040889889002,23.24298907443881,4.910617297515273
1955,Luca Toni,38,3228,22,21.20476857945323,2,2.9142517521977425,125,27,3,0,F S,Verona,18,16.63697560504079,18.81056160479784,3.1060418942943215
3848,Carlos Tévez,32,2594,20,13.372144434601068,7,5.016579711809754,114,61,6,0,F M S,Juventus,18,10.327028889209032,20.007632218301296,8.90753672271967
1293,Gonzalo Higuaín,37,2786,18,21.097411520779133,7,4.082173843868077,113,49,5,0,F S,Napoli,15,15.768319822847843,22.71157662756741,4.917353065684438
2014,Jérémy Menez,33,2713,16,10.936868623830378,4,4.379691986367106,78,46,3,1,F M S,AC Milan,8,4.846598354168236,13.755915867164731,6.889687442686409
1383,Manolo Gabbiadini,33,1837,15,6.800542115233839,3,4.417004995979369,87,32,5,0,F M S,"Napoli,Sampdoria",15,6.800542115233839,10.329794333316386,3.1925880378112197
1612,Domenico Berardi,32,2700,15,12.36861006822437,10,5.605741487815976,95,48,13,1,F,Sassuolo,9,7.039558225311339,14.382553394883871,5.761783210560679
1888,Antonio Di Natale,33,2388,14,7.9818888287991285,7,5.763606561347842,76,58,4,0,F S,Udinese,13,7.220589963719249,10.204479798674583,0.9013021672144532
1185,Iago Falque,32,2369,13,9.2512801066041,3,4.478685908019543,62,48,6,0,F M S,Genoa,11,7.7286824360489845,15.056407999247313,5.32973524928093
1230,Fabio Quagliarella,34,2810,13,12.63739600405097,4,5.061527685262263,124,37,3,0,F M S,Torino,10,10.353499498218298,14.621719561517239,1.977236760314554
1294,Paulo Dybala,34,2972,13,16.08828896470368,10,5.27936016023159,117,58,3,0,F,Palermo,10,13.80447238869965,21.39678017795086,7.618318795226514
1878,Miroslav Klose,34,1828,13,11.33358507975936,6,4.195739805698395,38,22,5,0,F S,Lazio,13,11.33358507975936,16.795615192502737,3.697895733639598
1382,José Callejón,38,2974,11,10.127578787505627,3,6.018208951689303,84,58,1,0,M S,Napoli,11,10.127578787505627,23.40731094777584,10.030327338725328
1642,Simone Zaza,31,2597,11,10.17419253475964,2,1.856889994814992,77,14,11,0,F S,Sassuolo,10,8.651594804599881,11.206028249114752,1.6126222051680088
1147,Cyril Théréau,37,2476,10,6.998357839882374,0,1.6587732816115022,50,24,3,0,F M S,Udinese,10,6.998357839882374,11.675082703121006,4.885954619385302
1207,Marco Parolo,34,3009,10,5.637843886390328,2,1.7709344876930118,65,30,9,1,M,Lazio,10,5.637843886390328,12.886943457648158,7.551661330275238
1208,Felipe Anderson,32,2095,10,6.354090019129217,7,8.058041353709996,65,35,5,0,F M S,Lazio,10,6.354090019129217,20.190953455865383,8.09505034610629
1315,Massimo Maccarone,34,2507,10,8.975992960855365,7,7.552496573887765,87,50,4,0,F S,Empoli,9,8.214694125577807,14.702128004282713,3.10627653170377
1517,Antonio Candreva,34,2656,10,10.514129314571619,9,8.076554521918297,117,58,6,0,F M S,Lazio,8,8.230272803455591,18.70710145868361,7.250304103828967
1836,Franco Vázquez,37,3231,10,9.117931227199733,10,9.239036513492465,99,68,7,0,F M,Palermo,9,7.5953335938975215,24.593129739165306,13.665066208690405
716,Alberto Paloschi,37,2642,9,9.923600168898702,3,2.1521526761353016,79,26,2,0,F S,Chievo,9,9.162301318719983,9.964204888790846,1.4591961354017258
1101,Luca Rigoni,31,2704,9,5.997137866914272,1,1.8997528227046132,30,23,11,0,M,Palermo,9,5.997137866914272,10.247754727490246,4.148251068778336
1188,Maxi López,31,1573,9,9.392880426719785,2,1.8227788414806128,52,20,3,0,F S,"Chievo,Torino",9,9.392880426719785,10.834513742476702,1.9675164930522442
1468,Gregoire Defrel,34,2708,9,4.01127125043422,5,3.6241974281147122,56,41,7,0,D F M S,Cesena,9,4.01127125043422,9.588394432328641,2.857315863482654
1494,Mauricio Pinilla,26,1648,9,8.122705548070371,2,1.7165909251198173,65,13,8,1,F S,"Atalanta,Genoa",8,6.600107877515256,7.158051632344723,1.951383087784052
1514,Éder,30,2373,9,7.370070978999138,4,4.413826843723655,83,34,5,0,F M S,Sampdoria,8,6.6087721809744835,10.313982868567109,2.9964037723839283
1879,Stefano Mauri,29,1898,9,7.055956742726266,2,1.9690094459801912,43,23,5,0,F M S,Lazio,9,7.055956742726266,11.463569074869156,4.800602121278644
